english,translate
Flask of Special Reserve Blood Whiskey,Фляга кровавого виски особого резерва
Flask of Tears,Фляга слёз
Flask of Utility Primer,Флакон вспомогательного праймера
Flask of Vabbian Red,Фляга ваббианского красного
Flat Boatsman Hat,Плоская шляпа лодочника
Flat Boatsman Hat Skin,Облик плоской шляпы лодочника
Flatbread,Лепёшка
Flattened Ooze,Сплющенная слизь
Flavorful Fish Fillet,Ароматное рыбное филе
Flawed Guild Catapult Blueprint,Дефектный чертёж гильдейской катапульты
Flawless Fish Fillet,Безупречное рыбное филе
Flawless Mystic Jewel,Безупречный мистический самоцвет
Flawless Snowflake,Безупречная снежинка
Flawless Tiger Claw,Безупречный тигриный коготь
Flax Blossom Orichalcum Amulet,Орихалковый амулет с цветком льна
Flax Blossom Orichalcum Earring,Орихалковая серьга с цветком льна
Flax Blossom Orichalcum Ring,Орихалковое кольцо с цветком льна
Flax Fiber,Льняное волокно
Flax Fiber Container,Контейнер с волокном льна
Flaxseed Harvesting Node,Узел для сбора семян льна
Flayfin,Флейфин
Flaying Razor,Рассекающая бритва
Fledgling Charm,Оберег новичка
Flesh and Sinew,Плоть и сухожилия
Fleshgrazer's Magic,Магия пожирателя плоти
Fleshreaver's Magic,Магия плотореза
Flexible Sticks,Гибкие ветки
Flight Lessons: Air Combat,Уроки полёта: Воздушный бой
Flight of the Eagle Spirit: Bronze,Полёт Духа Орла: Бронза
Fling,Бросок
Fling Dye,Краска «Бросок»
Floater Tonic,Тоник поплавка
Floating Garden,Парящий сад
Floating Garden Skiff Skin,Облик скифа «Парящий сад»
Floating Lantern,Парящий фонарь
Floating Lantern Skiff Skin,Облик скифа «Парящий фонарь»
Floral Glider,Цветочный планер
Flowerhead,Цветочная головка
Flowing Scaled Cape,Струящийся чешуйчатый плащ
Flowing Silk Backpack Skin,Облик рюкзака «Струящийся шёлк»
Flowing Silk Glider,Планёр «Струящийся шёлк»
Flowing Silk Glider Skin,Облик планера «Струящийся шёлк»
Fluff,Пух
Fluff Dye,Краска «Пушок»
Fluffy Clouds Glider,Планёр «Пушистые облака»
Fluffy Samoyed Jackal,Пушистый шакал-самоед
Fluffy Samoyed Jackal Skin,Облик шакала «Пушистый самоед»
Flush,Смыв
Flush Dye,Краска «Румянец»
Flute,Флейта
Fluttering Fairy,Порхающая фея
Fluttering Fairy Jade Bot Skin,Облик нефритового бота «Порхающая фея»
Flux Matrix,Матрица потока
Fly-by-Night: Bronze,Ночной полёт: бронза
Fly-by-Night: Gold,Ночной полёт: золото
Fly-by-Night: Silver,Ночной полёт: серебро
Flying Boar Glider,Планёр «Летающий кабан»
Flying Circus: Bronze,Летучий цирк: бронза
Flying Cow Token,Жетон летающей коровы
Flying Dolyak: Bronze,Летающий дольяк: бронза
Flying Dolyak: Gold,Летающий дольяк: золото
Flying Dolyak: Silver,Летающий дольяк: серебро
Flying Fireworks: Bronze,Летящие фейерверки: бронза
Flying Fireworks: Gold,Летящие фейерверки: золото
Flying Fireworks: Silver,Летящие фейерверки: серебро
Flying Fish,Летучая рыба
Flying Harvesting Sickle,Летящий серп
Flying Lesson—Blazeridge Steppes,Урок полёта — Степи Блейзридж
Flying Lesson—Bloodtide Coast,Урок полёта — Bloodtide Coast
Flying Lesson—Crystal Oasis,Урок полёта — Crystal Oasis
Flying Lesson—Cursed Shore,Урок полёта — Cursed Shore
Flying Lesson—Desert Highlands,Урок полёта — Пустынные нагорья
Flying Lesson—Diessa Plateau,Урок полёта — плато Дьесса
Flying Lesson—Domain of Istan,Урок полёта — Domain of Istan
Flying Lesson—Domain of Kourna,Урок полёта — Владение Курна
Flying Lesson—Domain of Vabbi,Урок полёта — Domain of Vabbi
Flying Lesson—Dragonfall,Урок полёта — Драконье Падение
Flying Lesson—Dredgehaunt Cliffs,Урок полёта — Dredgehaunt Cliffs
Flying Lesson—Drytop,Урок полёта — Сухая Вершина
Flying Lesson—Elon Riverlands,Урок полёта — Элонские речные земли
Flying Lesson—Fireheart Rise,Урок полёта — Fireheart Rise
Flying Lesson—Frostgorge Sound,Урок полёта — Frostgorge Sound
Flying Lesson—Harathi Hinterlands,Урок полёта — Внутренние земли Харати
Flying Lesson—Iron Marches,Урок полёта — Железные Топи
Flying Lesson—Jahai Bluffs,Урок полёта — Утёсы Джахай
Flying Lesson—Lornar's Pass,Урок полёта — Lornar's Pass
Flying Lesson—Malchor's Leap,Урок полёта — Прыжок Малхора
Flying Lesson—Mount Maelstrom,Урок полёта — гора Мальстрём
Flying Lesson—Sandswept Isles,Урок полёта — Занесённые песком острова
Flying Lesson—Sparkfly Fen,Урок полёта — Топь Искрокрылов
Flying Lesson—Straits of Devastation,Урок полёта — Проливы Опустошения
Flying Lesson—The Desolation,Урок полёта — Запустение
Flying Lesson—The Silverwastes,Урок полёта — Серебряные пустоши
Flying Lesson—Thunderhead Peaks,Урок полёта — Пики Громовой головы
Flying Lesson—Timberline Falls,Урок полёта — Timberline Falls
Flying Logging Axe,Летящий топор лесоруба
Flying Mining Pick,Летящая кирка
Flyweight Hatchling,Птенец легковеса
Focus,Фокус
Focus Token,Жетон фокуса
Focus of Chilling,Фокус стужи
Focus of Force,Фокус силы
Focus of the Dragon's Deep,Фокус Глубины дракона
