english,translate
"""/Barbecue"" Emote Tome","Том эмоций ""/Barbecue"""
"""/BloodstoneBoogie"" Emote Tome",Книга эмоций «/BloodstoneBoogie»
"""/BlowKiss"" Emote Tome","Том эмоций ""/BlowKiss"""
"""/Breakdance"" Emote Tome","Том эмоций ""/Breakdance"""
"""/CrabDance"" Emote Tome","Том эмоций ""/CrabDance"""
"""/HappyDance"" Emote Tome","Том эмоций ""/HappyDance"""
"""/Heroic"" Emote Tome","Том эмоций ""/Heroic"""
"""/Hiss"" Emote Tome","Том эмоций ""/Hiss"""
"""/MagicJuggle"" Emote Tome","Том эмоций ""/MagicJuggle"""
"""/MagicTrick"" Emote Tome","Том эмоций ""/MagicTrick"""
"""/Masterpiece"" Emote Tome","Том эмоций ""/Masterpiece"""
"""/Paper"" Emote Tome","Том эмоций ""/Paper"""
"""/PetalThrow"" Emote Tome","Том эмоций ""/PetalThrow"""
"""/Playdead"" Emote Tome","Том эмоций ""/Playdead"""
"""/PoseCover"" Emote Tome","Том эмоций ""/PoseCover"""
"""/PoseHeart"" Emote Tome","Том эмоций ""/PoseHeart"""
"""/PoseHigh"" Emote Tome","Том эмоций ""/PoseHigh"""
"""/PoseLow"" Emote Tome","Том эмоций ""/PoseLow"""
"""/PosePeace"" Emote Tome","Том эмоций ""/PosePeace"""
"""/PoseSassy"" Emote Tome","Том эмоций ""/PoseSassy"""
"""/PoseShy"" Emote Tome","Том эмоций ""/PoseShy"""
"""/PoseTwist"" Emote Tome","Том эмоций ""/PoseTwist"""
"""/Possessed"" Emote Tome","Том эмоций ""/Possessed"""
"""/Rock"" Emote Tome","Том эмоций ""/Rock"""
"""/Rockout"" Emote Tome","Том эмоций ""/Rockout"""
"""/Scissors"" Emote Tome","Том эмоций ""/Scissors"""
"""/Serve"" Emote Tome","Том эмоций ""/Serve"""
"""/Shiver"" Emote Tome","Том эмоций ""/Shiver"""
"""/Shiverplus"" Emote Tome","Том эмоций ""/Shiverplus"""
"""/Shocked"" Emote Tome","Том эмоций ""/Shocked"""
"""/Stretch"" Emote Tome","Том эмоций ""/Stretch"""
"""/ThumbsDown"" Emote Tome","Том эмоций ""/ThumbsDown"""
"""/ThumbsUp"" Emote Tome","Том эмоций ""/ThumbsUp"""
"""/Transform"" Emote Tome","Том эмоций ""/Transform"""
"""/Unleash"" Emote Tome","Том эмоций ""/Unleash"""
"""/Whistle"" Emote Tome","Том эмоций ""/Whistle"""
"""/sipcoffee"" Emote Tome","Том эмоций ""/sipcoffee"""
"""Acquired"" Boots",«Приобретённые» сапоги
"""Acquired"" Leather Shoes",«Приобретённые» кожаные туфли
