english,translate
Sever Artery,Рассечение артерии
Severa Spardancer,Севера Пляскоклинок
Shade,Тень
Shadhavar,Шадхавар
Shading Willow,Затеняющая ива
Shadow,Тень
Shadow Behemoth,Теневой бегемот
Shadow Blight,Теневая порча
Shadow Fiend,Теневой изверг
Shadow Monk,Теневой монах
Shadow of the Dragon,Тень Дракона
Shadow Shroud,Теневая пелена
Shadow Skelk Matriarch,Матриарх теневых скелков
Shadow Warrior,Теневой воин
Shadowharm,Теневред
Shadowheart Site,Участок Тенесердца
Shadows Agent Kito,агент Кито
Shady Assistant,Подозрительный помощник
Shady Human,Подозрительный человек
Shady Quill,Подозрительный писарь
Shady Worker,Подозрительный рабочий
Shaman Arderus,Шаман Ардерус
Shaman Freygirr,Шаман Фрейгирр
Shaman Freygunn,Шаман Фрейгунн
Shaman Huelec,Шаман Хуелек
Shaman Meemee,Шаман Мими
Shaman Mergath Flarekin,Шаман Мергат Вспышкородный
Shaman Purda,Шаман Пурда
Shaman Shoba,Шаман Шоба
Shaman Sigarr,Шаман Сигарр
Shaman Sigrytha,Шаман Сигрита
Shaman Vigmarr,Шаман Вигмарр
Shanna the Valorous,Шанна Доблестная
Sharky Longears,Шарки Длинноух
Sharpclaw,Остроког
Sharpening Golem,Затачивающий голем
Sharpeye,Остроглаз
Sharpmane,Острогрив
Sharpshot,Острострел
Sharptracker,Острослед
Sharur,Шарур
Shashoo,Шашу
Shastar,Шастар
Shattered Psyche,Расколотая психика
Shattered Ravines,Разбитые ущелья
Shatterfiend,Осколобес
Shawasha,Шаваша
Shawna,Шона
Shayd Dusknight,Шейд Даскнайт
Sheep,Овца
Shelp,Шелп
Sheltered One Carter,Укрывшийся Картер
Sheppa,Шеппа
Sheriff Alyonna,Шериф Алённа
Sheriff Nevalt,Шериф Невалт
Sheriff Nora,Шериф Нора
Sheriff Siriam,Шериф Сириам
Shield Drill Sergeant,Сержант по обучению щитом
Shield of All,Щит Всех
Shield of the Avenger,Щит Мстителя
Shifting Sands,Зыбучие пески
Shifting Waves,Изменчивые волны
Shing Jea Island,Остров Шинг Джи
Shiniest Shiny,Самая блестящая блестяшка
Shining Blade Guard,Страж Сияющего Клинка
Shining Blade Ranger,Рейнджер Сияющего Клинка
Shining Blade Recruit,Новобранец Сияющего Клинка
Shining Blade Swordmaster,Мастер меча Сияющего Клинка
Shiny King M'takk,Сияющий Король М'такк
Ship's Council,Совет корабля
Shiro,Широ
Shiverpeaks Mount Pack,Набор ездовых Ледяных пиков
Shock,Шок
Shodd,Шодд
Shoon,Шун
Shooshadoo,Шушаду
Short-Fuse Felix,Феликс Короткий Фитиль
Shortcut Eagle,Орёл-проводник
Shortcut Wurm,Червь-проводник
Shoshana,Шошана
Shove Earbleeder,Шов Кровоточащее Ухо
Shrieksy,Шрикси
Shrill Sunderbark,Визгливая Кора
Shrimpy,Креветка
Shrine Guardian Ears,Уши стража святилища
Shrine Guardian Infant,Детёныш стража святилища
Shrouded Spear,Закутанное копьё
Shrunken Destroyer Troll,Уменьшенный тролль-разрушитель
Shu Arai,Шу Араи
Sianna,Сианна
Siarl,Сиарл
Sibaha,Сибаха
Sicaea,Сикея
Sickened Basilisk,Больной василиск
Sickly Fish,Больная рыба
Sickly Kirin,Больной цилинь
Sickly Quaggan,Больной квагган
Sidony,Сидони
Sidra Scorcheye,Сидра Скорчеглаз
Siege Master,Мастер осадных орудий
Siege Master Marith,Мастер осадных орудий Марит
Siege Turtle,Осадная черепаха
Siege Turtle Hatchling,Детёныш осадной черепахи
Siegemaster Dulfy,Мастер осадных орудий Далфи
Siegemaster Gaddise,Мастер осадных орудий Гаддис
Sieran,Сиеран
Sigfast,Сигфаст
Signet Passive,Пассивный знак
Sigrid Kennari,Сигрид Кеннари
Sigurlina Jonsdottir,Сигурлина Йонсдоттир
Sigvuld,Сигвулд
Sik'klak,Сик'клак
Silas,Силас
Silent Snowfall,Тихий Снегопад
Silken Weir,Силькен Вир
Silverpick,Среброкирк
Simon,Саймон
Simon Blackgut,Саймон Чёрное Брюхо
Simooba,Симуба
Sinister Nightmare Hound,Зловещий гончий кошмара
Sir Artemis,Сэр Артемис
Sir Floofington,Сэр Пушистик
Sir Soo-Gook,Сэр Су-Гук
Siren's Reef,Риф сирены
Sissel,Сиссель
Sister Brenda,Сестра Бренда
Sister Rissa,Сестра Рисса
Sita Marshburrow,Сита Маршберроу
Sithio Quicklash,Ситио Быстрохлыст
Sizza,Сизза
Skaald Alfhildr,Скальд Альфхильдр
Skaald Ketil,Скальд Кетиль
Skalle,Скалль
