english,translate
Lightward's Spear,Копьё Светоблюстителя
Lightweight Hatchling,Лёгкий детёныш
Lilac Dye,Краска «Сирень»
Lily of the Elon Pass,Пропуск в «Лилию Элоны»
Lime,Лайм
Lime Breeze,Лаймовый бриз
Lime Breeze Dye,Краска «Лаймовый бриз»
Lime Dye,Краска «Лайм»
Lime Ice,Лаймовый лед
Lime Ice Dye,Краска «Лаймовый лёд»
Limes in Bulk,Лаймы оптом
Limesicle,Лаймовое мороженое
Limesicle Dye,Краска «Лаймсикл»
Limette,Лайметт
Liminal Moorhound,Пограничная гончая
Limited-Use Bronze Dolyak,Бронзовый дольяк (одноразовый)
Limited-Use Cow Finisher,Одноразовый финишер «Корова»
Limited-Use Gift Finisher,Одноразовый финишер «Подарок»
Limited-Use Golden Dolyak,Золотой дольяк (одноразовый)
Limited-Use Guild Shield Finisher,Одноразовый финишер «Щит гильдии»
Limited-Use Mad King Finisher,Одноразовый финишер «Безумный король»
Limited-Use Realm Portal Spike Finisher,Одноразовый финишер «Шип портала измерений»
Limited-Use Sanctified Finisher,Одноразовый финишер «Освящение»
Limited-Use Scarecrow Finisher,Одноразовый финишер «Пугало»
Limited-Use Silver Dolyak,Серебряный дольяк (одноразовый)
Limited-Use Snow Globe Finisher,Одноразовый финишер «Снежный шар»
Limited-Use Snowman Finisher,Одноразовый финишер «Снеговик»
Limited-Use Spectre Finisher,Одноразовый финишер «Призрак»
Limited-Use Super Explosive Finisher,Одноразовый финишер «Суперзаряд»
Limited-Use Thornroot Finisher,Одноразовый финишер «Тернистый корень»
Limited-Use Toxic Offshoot Finisher,Одноразовый финишер «Ядовитый отросток»
Limited-Use Vigil Megalaser Finisher,Одноразовый финишер «Мегалазер Дозора»
Limited-Use Whump the Giant Finisher,Одноразовый финишер «Хлоп по великану»
Limitless Furnace,Безграничная печь
Limonite,Лимонит
Limonite Dye,Краска «Лимонит»
"Limwe, the Rune of Justice","Лимве, руна справедливости"
Lined Toymaker's Bag,Подбитая сумка игрушечника
Linen Coat Lining,Льняная подкладка куртки
Linen Coat Panel,Льняная панель куртки
Linen Epaulet Padding,Льняная набивка эполета
Linen Epaulet Panel,Льняная панель эполета
Linen Garment,Льняная одежда
Linen Gloves Padding,Льняная набивка перчаток
Linen Gloves Panel,Панель льняных перчаток
Linen Helm Padding,Льняная набивка шлема
Linen Helm Strap,Льняной ремешок для шлема
Linen Pants,Льняные штаны
Linen Pants Lining,Подкладка льняных штанов
Linen Pants Panel,Панель льняных штанов
Linen Patch,Заплатка из льна
Linen Rope,Льняная верёвка
Linen Scrap,Льняной лоскут
Linen Shoe Sole,Льняная подошва
Linen Shoe Upper,Льняная верхняя часть обуви
Linen Supply Sack,Льняной мешок с припасами
Lingering,Затяжной
Lingering Adept Boots,Затяжные сапоги адепта
Lingering Adept Coat,Затяжная куртка адепта
Lingering Adept Epaulets,Затяжные эполеты адепта
Lingering Adept Gloves,Затяжные перчатки адепта
Lingering Adept Helm,Затяжной шлем адепта
Lingering Adept Leggings,Затяжные поножи адепта
Lingering Black Earth Aquabreather,Затяжной аквадыхатель чёрной земли
