english,translate
Your Majesty,Ваше Величество
Whisper in the Dark,Шёпот во тьме
Weaponmaster Training,Тренировка мастера оружия
World vs. World Rush,Натиск World vs. World
Wizard's Tower Trial,Испытание Wizard's Tower
Zojja's Journal,Дневник Zojja
Voice in the Void,Голос в пустоте
Tyrian Taste Testing,Тирийская дегустация
Under the Stars,Под звёздами
Unknown Nightmares: Experiments in the Shadows,Неизвестные кошмары: Эксперименты в тенях
Valiant of the Wyld Hunt,Доблестный член Дикой Охоты
Washing the Brow,Омовение чела
What Was Before,Что было раньше
Visions of Eternity: Act 1,Видения вечности: Акт 1
Visions of Eternity: Act 2,Видения вечности: Акт 2
Walk the Land,Хождение по земле
Where Exalted Dare,Где осмеливаются возвышенные
Within Your Grasp,В пределах досягаемости
World vs. World Rush Champion,Чемпион набега «World vs. World»
Ultra Shiny,Ультра-блеск
Voices beyond the Veil,Голоса за Завесой
Warclaw Companion,Спутник боевой коготь
Weight of the World,Бремя мира
Wind through the Walls,Ветер сквозь стены
Wizard's Trial Race,Гонка испытания Wizard's
World Boss Rush Champion,Чемпион набега на мировых боссов
World vs. World Season 1,World vs. World: Сезон 1
Wrath of the Twisted Marionette,Гнев Искаженной марионетки
WvW Fall Tournament,Осенний турнир WvW
Your Kind of People,Твои люди
True Ending,Истинная концовка
Twice Stricken,Дважды пораженный
Twilight Arbor Aetherpath,Эфирный путь Сумеречной Беседки
Vision I: Awakening,Видение I: Пробуждение
Visions of Eternity: Act 1 Mastery,Видения вечности: Мастерство Акта 1
Visions of Eternity: Act 2 Mastery,Видения вечности: Мастерство Акта 2
Visions of Eternity: The Only Way Mastery,Видения вечности: Мастерство «Единственный путь»
Visions of the Past: Steel and Fire,Видения прошлого: Сталь и огонь
Volatile Evader,Неустойчивый уклонист
"Vortex, Interrupted","Вихрь, прерванный"
Wanderer Weaving,Плетение странника
Wavehawk Fundamentals,Основы Wavehawk
Weather Conductor,Проводник погоды
Well Watcher,Наблюдатель за колодцами
Weyandt's Revenge,Месть Weyandt
What Lies Within,Что скрывается внутри
World vs World,World vs. World
WvW Fall Tournament 2014,Осенний турнир WvW 2014
WvW Spring Tournament 2014,Весенний турнир WvW 2014
Ziadih the Fearless,Ziadih Бесстрашная
Zomi the Accomplished,Zomi Достигшая
Troll's Revenge,Месть тролля
Troublesome Skyscales,Проблемные скайскейлы
True Artist,Истинный художник
True Ending: The Eleventh Hour,Истинная концовка: Одиннадцатый час
Truths Unearthed,Раскрытые истины
Turtle Unlock: Getting Stronger,Разблокировка черепахи: Становясь сильнее
Turtle Unlock: Starting Small,Разблокировка черепахи: Начало
Turtle Unlock: Suiting Up,Разблокировка черепахи: Экипировка
"Two Sides, Same Coin",Две стороны одной медали
Unintended Coursework,Непредвиденная курсовая работа
Unknown Territory,Неизведанная территория
Until We Meet Again,До новой встречи
Unwelcome Whispers,Нежеланный шепот
Urmaug's Secret,Секрет Urmaug
Use a Tiny Sharpening Stone,Используйте Tiny Sharpening Stone
Valor Beyond Valor,Доблесть превыше доблести
Vengeance Is Not Yours,Месть не ваша
Visions of Dragonfall,Видения Драконьего Падения
Visions of Istan,Видения Истана
Visions of Jahai,Видения Джахая
Visions of Kourna,Видения Курны
Visions of Sandswept Isles,Видения Островов Песчаного Ветра
Visions of Thunderhead Peaks,Видения Пиков Громовой головы
Voracious Reader,Ненасытный читатель
Walk a Fine Line,Хождение по тонкой грани
Warclaw Body Armor,Броня для боевого когтя
Warclaw Wrangling,Укрощение боевого когтя
Ward Nemesis,Заклятый враг Стражей
Wayfind Yourself Out,Найди свой путь
We're Never Alone but We're Isolated,"Мы никогда не одиноки, но мы изолированы"
Weed Killer,Убийца сорняков
Weed Whacker,Уничтожитель сорняков
Whisper Boxing,Шепчущий бокс
Who's Laughing Now?,Кто теперь смеется?
Wild Dragon Chase,Погоня за диким драконом
Wintersday Cheer,Радость Дня зимы
Wintersday: The Wondrous Workshop of Toymaker Tixx,Чудесная мастерская Toymaker Tixx
"Wizard's Tower Is Ours, Eparch","Wizard's Tower наш, Eparch"
Wolverine's Revelation,Откровение росомахи
Work Hard for Now,Пока поработай
WvW Rush Camp Capturer,WvW Захватчик лагерей (натиск)
WvW Rush Caravan Disruptor,WvW Разрушитель караванов (натиск)
WvW Rush Guard Killer,Убийца стражей в осаде WvW
WvW Rush Keep Capturer,Захватчик крепостей в осаде WvW
WvW Rush Land Claimer,Заявитель прав на земли в осаде WvW
WvW Rush Player vs. Player,Player vs. Player в осаде WvW
WvW Rush Tower Capturer,Захватчик башен в осаде WvW
WvW World Restructuring Beta Veteran,Ветеран бета-тестирования реструктуризации миров WvW
You Saw Nothing,Ты ничего не видел
"You, Back in the Box","Ты, обратно в коробку"
Zinn's Prize Student,Лучший ученик Zinn
Zojja's Journal: Devastated Garenhoff,Дневник Zojja: Разрушенный Garenhoff
Zojja's Journal: Droknar's Light,Дневник Zojja: Свет Droknar
Zojja's Journal: Jade Mech Habitation Zone 03,Дневник Zojja: Зона обитания нефритовых мехов 03
Zojja's Journal: Primal Maguuma,Дневник Zojja: Первобытная Maguuma
Zojja's Journal: Rata Novus Promenade,Дневник Zojja: Променад Rata Novus
Zojja's Journal: Skyward Marches,Дневник Zojja: Небесные рубежи
