english,translate
Iron Ore Mining Node,Узел добычи железной руды
Iron Pauldron Casing,Корпус железного наплечника
Iron Pauldron Lining,Подкладка железного наплечника
Iron Pistol,Железный пистолет
Iron Pistol Barrel,Железный ствол пистолета
Iron Plated Dowel,Железный плакированный дюбель
Iron Polearm,Железное древковое оружие
Iron Rifle,Железная винтовка
Iron Rifle Barrel,Ствол железной винтовки
Iron Ring,Железное кольцо
Iron Scale Armguard Lining,Подкладка наручей из железной чешуи
Iron Scale Armguard Panel,Панель наручей из железной чешуи
Iron Scale Boot Lining,Подкладка сапог из железной чешуи
Iron Scale Boot Panel,Панель сапог из железной чешуи
Iron Scale Chest Padding,Набивка нагрудника из железной чешуи
Iron Scale Chest Panel,Панель нагрудника из железной чешуи
Iron Scale Legging Lining,Подкладка поножей из железной чешуи
Iron Scale Legging Panel,Панель поножей из железной чешуи
Iron Shackles,Железные кандалы
Iron Shield,Железный щит
Iron Shield Backing,Железная подложка щита
Iron Shield Boss,Железный умбон щита
Iron Siegecouch,Железная осадная кушетка
Iron Siegesofa,Железный осадный диван
Iron Siegethrone,Железный осадный трон
Iron Spear,Железное копьё
Iron Spear Head,Железный наконечник копья
Iron Sword,Железный меч
Iron Sword Blade,Клинок железного меча
Iron Sword Hilt,Железная рукоять меча
Iron Torch Head,Железная головка факела
Iron Trident Head,Железный наконечник трезубца
Iron Warhorn Mouthpiece,Мундштук железного боевого рога
Iron's Tailpipe Bandana,Бандана «Выхлопная труба Айрона»
Ironclad Glider,Планёр «Бронированный»
Ironclad Outfit,Наряд «Железный доспех»
Ironfist,Железный кулак
Ironshell's Shell Fragment,Обломок панциря Айроншелла
Ironsight,Железный прицел
Ironsight Bolt Thrower,Метатель болтов «Железный прицел»
Irradiated Focus,Облучённый фокус
Irradiated Pistol,Облучённый пистолет
Irradiated Skritt Shiny Thing,Облучённая блестяшка скриттов
Irradiated Sword,Облучённый меч
Irradiated Vision Crystal,Облучённый кристалл видения
Irradiated Water Sample,Облучённый образец воды
Irukandji Tentacle,Щупальце ируканджи
Island Shoulder Skin,Облик наплечника «Остров»
Island Sprinter Feathered Raptor,Островной пернатый раптор-спринтер
Island Sprinter Feathered Raptor Skin,Облик пернатого раптора «Островной спринтер»
Issnur Long Hair,Длинные волосы Исснур
Istan Cache,Тайник Истана
Istan Griffon Expert: Bronze,Эксперт по грифонам Истана: бронза
Istan Griffon Master: Bronze,Мастер грифонов Истана: бронза
Istan Portal Scroll,Свиток портала Истана
Istani Bald,Истанский лысый
Istani Empowerment,Истанское усиление
Istani Isles Mount Adoption License,Лицензия на получение скакуна Истанских островов
Istani Isles Mount Select License,Лицензия на выбор скакуна Истанских островов
Istani Strongbox,Истанский сундук
Ithas Longbow,Длинный лук Итаса
Ithil's Mourning,Траур Итиля
Itlaocol's Flower,Цветок Итлаоколя
Itzel Combat Lesson,Урок боя ицелей
Itzel Defense Strategy,Оборонительная стратегия ицелей
Itzel Fire-Building Techniques,Приёмы разведения огня ицелей
Itzel Funerary Customs,Погребальные обычаи ицелей
Itzel Guide to Waterproofing,Руководство ицелей по гидроизоляции
Itzel Horticulture Lesson,Урок садоводства ицелей
Itzel Hourglass,Песочные часы ицелей
Itzel Hunting Tactics,Тактика охоты ицелей
Itzel Language Lesson,Урок языка ицелей
Itzel Metalworking Guide,Руководство ицелей по металлообработке
Itzel Singing Techniques,Приёмы пения ицелей
Itzel Staff-Fighting Techniques,Приёмы боя посохом ицелей
Itzel Tracking Lesson,Урок выслеживания ицелей
"Ivane Saberlin
809 Frost X00V
Balance","Иван Саберлин
809 Frost X00V
Баланс"
Ivory Dye,Краска «Слоновая кость»
Jacaranda Dye,Краска «Жакаранда»
Jack-in-the-Box Scythe,Коса «Чёртик из табакерки»
Jackal Chair,Кресло шакала
Jackal Pup Backpack,Рюкзак щенка шакала
Jackal Rune Gauntlets Skin,Облик латных перчаток «Руна шакала»
Jackal Rune Greaves Skin,Облик наголенников «Руна шакала»
Jackal Treat,Лакомство шакала
Jackalope Tonic,Тоник джеклопа
Jackdaw Pirate Patch,Пиратская инсигния «Галка»
Jackdaw's Shanty,Лачуга Галки
Jade Assistant: Gliding Booster 1,Нефритовый помощник: ускоритель планирования 1
Jade Assistant: Gliding Booster 2,Нефритовый помощник: ускоритель планирования 2
Jade Assistant: Gliding Booster 3,Нефритовый помощник: ускоритель планирования 3
Jade Balance,Нефритовый баланс
Jade Balance Dye,Краска «Нефритовый баланс»
Jade Bot Core: Tier 1,Ядро нефритового бота: уровень 1
Jade Bot Core: Tier 10,Ядро нефритового бота: уровень 10
Jade Bot Core: Tier 2,Ядро нефритового бота: уровень 2
Jade Bot Core: Tier 3,Ядро нефритового бота: уровень 3
Jade Bot Core: Tier 4,Ядро нефритового бота: уровень 4
Jade Bot Core: Tier 5,Ядро нефритового бота: уровень 5
