english,translate
Bava Nisos Insight: Central Gullet,Прозрение Бава-Нисос: Центральная глотка
Bava Nisos Insight: Mantle's Arrival,Прозрение Бава-Нисос: Прибытие Мантии
Bava Nisos Insight: Northern Bronchial Well,Прозрение Бава-Нисос: Северный бронхиальный колодец
Bava Nisos Insight: Southern Bronchial Well,Прозрение Бава-Нисос: Южный бронхиальный колодец
Behemoth's Gap,Разрыв Бегемота
Crossroad Haven,Убежище Перекрёстков
Crossroads Haven,Убежище Перекрёстков
Crown Pavilion,Королевский павильон
Deep Wilds Mount Adoption License,Лицензия на усыновление скакуна «Глухие дебри»
Depthless Sea,Бездонное море
Dunes of Despair.,Дюны Отчаяния.
Eastern Battery,Восточная батарея
Elona Reach.,Предел Элоны.
Fissure of Woe,Разлом Скорби
Fort Progress,Форт Прогресс
Granite Citadel,Гранитная цитадель
Grasp of Joko,Хватка Джоко
Greyhoof Camp,Лагерь Серокопытых
Henge of Denravi,Хендж Денрави
Icewurm Trench,Icewurm Trench
Jadepillar Point,Мыс Нефритового Столба
Jaga Moraine,Jaga Moraine
Jagged Sierra,Зубчатая Сьерра
Junction Camp,Лагерь на развилке
Junction Haven,Перекрёстная гавань
Kaineng Unmade,Разрушенный Кайненг
Kresdor<br>Kenning,Kresdor<br>Kenning
Lasciate Gate,Врата Лашате
Ministry Headquarters.,Штаб Министерства.
Mouth of Mordremoth,Пасть Мордремота
Northern Battery,Северная батарея
Ogham Wilds Vista,Ogham Wilds Vista
Quarry's Peril,Опасность карьера
Raisu Palace?,Дворец Райсу?
Rata Novus?,Рата Новус?
Rata Sum.,Рата Сум.
Realm of Torment,Царство Мучений
Redreave Mill?,Мельница Редрив?
Revered Shrine Guardian Ears,Уши почтенного стража святилища
Shing Jea?,Шинг Джеа?
Shining Grove,Сияющая роща
Shrine Guardian,Страж святилища
Silent Loch,Безмолвное озеро
Southern Tower,Южная башня
Swashbuckler's Cove,Бухта Фехтовальщика
Temple of Storms,Храм Штормов
The Golem<br>Mines,The Golem<br>Mines
The Grand Temple<br>of the Pantheon,Великий храм<br>Пантеона
The Grekvelnn<br>Burrows,The Grekvelnn<br>Burrows
The Grove.,Роща.
The Grove: Caledon Path,Роща: Каледонская тропа
The Grove: Constellation Shelter,Роща: Убежище созвездий
The Grove: Envoy's Terrace,Роща: Терраса посланника
The Grove: Garden of Dawn,Роща: Сад Рассвета
The Grove: Garden of Dusk,Роща: Сад Сумерек
The Grove: Garden of Night,Роща: Сад Ночи
The Grove: Garden of Noon,Роща: Сад Полудня
The Grove: Great Helix,Роща: Великая спираль
The Grove: Maker's Terrace,Роща: Терраса Творца
The Grove: Marshaling Field,Роща: Поле сбора
The Grove: Necrolith Bay,Роща: Залив Некролит
The Grove: Nightshade Garden,Роща: Сад паслёна
The Grove: Order's Terrace,Роща: Терраса ордена
The Grove: Privet Gardens,Роща: Бирючинные сады
The Grove: Reckoner's Terrace,Роща: Терраса Расчётчика
The Grove: Ronan's Bower,Роща: Беседка Ронана
The Grove: Scholar's Terrace,Роща: Терраса учёного
The Grove: Seawatcher's Ledge,Роща: Уступ Морского Дозорного
The Grove: Tender's Terrace,Роща: Терраса Заботливого
The Grove: The Omphalos Chamber,Роща: Зал Омфалоса
The Grove: The Quester's Terrace,Роща: Терраса искателей
The Grove: The Sea Rider's Gate,Роща: Врата Морского Наездника
The Grove: The Song Bower,Роща: Песенная беседка
The Grove: Upper Commons,Роща: Верхние общины
The Grove<br>(Bower),The Grove<br>(Bower)
The Grove<br>(Garden),The Grove<br>(Garden)
The Grove<br>(Omphalos Chamber),The Grove<br>(Omphalos Chamber)
The Grove<br>(Terrace),The Grove<br>(Terrace)
The Quester's<br>Terrace,The Quester's<br>Terrace
The Realm of Dreams,Царство снов
The Shattered<br>Keep,The Shattered<br>Keep
The Tower of Nightmares,Башня Кошмаров
The Wurm's<br>Gullet,The Wurm's<br>Gullet
The<br>Sternquarters,The<br>Sternquarters
Thirsty River.,Жаждущая река.
Tomb of Primeval Kings,Гробница Первобытных Королей
Triskell Quay?,Причал Трискелл?
Tunwatch Redoubt,Редут Танвотч
Twisting River,Извилистая река
Usoku's Watchtower,Сторожевая башня Усоку
Viewing Hill,Смотровой холм
Western Battery,Западная батарея
Winding Kant,Извилистый Кант
Zephyr Sanctum Supply Box,Припасы Святилища Зефира
Zephyr Sanctum.,Святилище Зефира.
