english,translate
Writ of Experience,Грамота опыта
Winter Sky,Зимнее небо
Wintersday Gift,Подарок Зимнего дня
Zephyrite Lockpick,Отмычка Зефиритов
Wisteria Spear,Копьё глицинии
Wild Roar Mount Select License,Избранный пропуск на ездовое животное «Дикий рев»
Wisteria Spear Skin,Облик копья «Глициния»
White Tiger,Белый тигр
Writ of Tyrian Mastery,Грамота тирийского мастерства
Wyvern's Liquid Fire,Жидкий огонь Виверны
Volcanic Runestone,Вулканический рунический камень
War Commendation,Боевая благодарность
Warclaw Helmet,Шлем боевого когтя
Warmaster's Pack,Набор военачальника
Wayfinder's Versatile Table,Универсальный стол Путеводителя
Wings of Love Glider,Планер «Крылья любви»
Volatile Compound,Нестабильное соединение
War Auger,Бур войны
Warclaw Emblem,Инсигния боевого когтя
Waring's Regulator,Регулятор Воринга
Watchwork Mechanism,Часовой механизм
Watchwork Mining Pick,Часовая кирка
Water Dragon Wings Backpack,Облик рюкзака «Крылья водяного дракона»
Waypoint Unlock Box,Коробка с открытием путевой точки
Weapon Selection Box,Коробка с выбором оружия
Webby Runestone,Паутинный рунный камень
Whisper of Jade Wind,Шёпот Нефритового Ветра
White Feather Wings Backpack,Рюкзак «Крылья белых перьев»
Wings of Ascension,Крылья вознесения
Wings of Love Backpack Skin,Облик рюкзака «Крылья любви»
Winter Antlers,Зимние рога
Wondrous Compass,Чудесный Компас
Writ of Dragon's End,Грамота Конца Дракона
Writ of Echovald Wilds,Грамота Echovald Wilds
Writ of New Kaineng City,Грамота Нового Кайненга
Writ of Seitung Province,Грамота Seitung Province
"Writings of the Last Spearmarshal, Vol. 1","Записи последнего копьеносца, том 1"
Wurm Runestone,Рунический камень червя
Zephyrite Color Swatch: Red,Цветовой образец Зефиритов: красный
Zhaitan Dye Kit,Набор красок Зайтана
Zhaitan's Claw,Коготь Зайтана
Zhaitan's Magic,Магия Зайтана
Zinn's Study Guide,Учебное пособие Зинна
Wanderer's Draconic Boots,Сапоги драконьей чешуи странника
Wanderer's Draconic Coat,Куртка драконьей чешуи странника
Wanderer's Draconic Gauntlets,Латные перчатки драконьей чешуи странника
Wanderer's Draconic Helm,Шлем драконьей чешуи странника
Wanderer's Draconic Legs,Поножи драконьей чешуи странника
Wanderer's Draconic Pauldrons,Наплечники драконьей чешуи странника
Wanderer's Emblazoned Boots,Сапоги с гербом странника
Wanderer's Emblazoned Coat,Куртка с гербом странника
Wanderer's Emblazoned Gloves,Перчатки с гербом странника
Wanderer's Emblazoned Helm,Шлем с гербом странника
Wanderer's Emblazoned Pants,Штаны с гербом странника
Wanderer's Emblazoned Shoulders,Наплечники с гербом странника
Wanderer's Exalted Boots,Сапоги Возвышенных странника
Wanderer's Exalted Coat,Куртка Возвышенных странника
Wanderer's Exalted Gloves,Перчатки Возвышенных странника
Wanderer's Exalted Mantle,Накидка Возвышенных странника
Wanderer's Exalted Masque,Маска Возвышенных странника
Wanderer's Exalted Pants,Штаны Возвышенных странника
Wanderer's Intricate Gossamer Insignia,Замысловатая паутинная инсигния странника
Wanderer's Orichalcum Imbued Inscription,"Гравировка странника, пропитанная орихалком"
Wanderer's Pearl Bludgeoner,Жемчужная дубина странника
Wanderer's Pearl Blunderbuss,Жемчужный мушкетон странника
Wanderer's Pearl Brazier,Жемчужная жаровня странника
Wanderer's Pearl Broadsword,Жемчужный палаш странника
Wanderer's Pearl Carver,Жемчужный резак странника
Wanderer's Pearl Conch,Жемчужная раковина странника
Wanderer's Pearl Crusher,Жемчужный дробитель странника
Wanderer's Pearl Handcannon,Жемчужная ручная пушка странника
Wanderer's Pearl Impaler,Жемчужный пронзатель странника
Wanderer's Pearl Needler,Жемчужный игольник странника
Wanderer's Pearl Quarterstaff,Жемчужный шест странника
Wanderer's Pearl Reaver,Жемчужный жнец странника
Wanderer's Pearl Rod,Жемчужный жезл странника
Wanderer's Pearl Sabre,Жемчужная сабля странника
Wanderer's Pearl Shell,Жемчужная створка странника
Wanderer's Pearl Siren,Жемчужная сирена странника
Wanderer's Pearl Speargun,Жемчужное гарпунное ружьё странника
Wanderer's Pearl Stinger,Жемчужное жало странника
Wanderer's Pearl Trident,Жемчужный трезубец странника
Wandering Cloud Chair,Кресло «Блуждающее облако»
Wandering Cloud Glider,Планер «Блуждающее облако»
Wandering Weapon Master Cape,Плащ странствующего мастера оружия
War Eternal Supply Drop: Week Four,Снабжение Вечной войны: Четвертая неделя
War Eternal Supply Drop: Week One,Припасы «Вечной войны»: неделя первая
War Eternal Supply Drop: Week Three,Припасы Вечной войны: третья неделя
War Eternal Supply Drop: Week Two,Припасы Вечной войны: Неделя вторая
War-Torn Marauder,Израненный мародер
Warbeast Boots,Сапоги боевого зверя
Warbeast Breastplate,Нагрудник боевого зверя
Warbeast Cowl,Капюшон боевого зверя
Warbeast Gauntlets,Боевые наручи зверя боевого зверя
Warbeast Gloves,Перчатки боевого зверя
Warbeast Greaves,Наголенники боевого зверя
Warbeast Helmet,Шлем боевого зверя
Warbeast Jerkin,Куртка боевого зверя
Warbeast Leggings,Поножи боевого зверя
Warbeast Mantle,Оплечье боевого зверя
Warbeast Mask,Маска боевого зверя
Warbeast Pants,Штаны боевого зверя
Warbeast Pauldrons,Наплечники боевого зверя
Warbeast Shoes,Башмаки боевого зверя
Warbeast Shoulderpads,Наплечники боевого зверя
Warbeast Tassets,Набедренники боевого зверя
Warbeast Vambraces,Наручи боевого зверя
Warbeast Vestments,Одеяния боевого зверя
Warclaw Leg Armor,Набедренники боевого когтя
Warclaw Tail Armor,Броня для хвоста боевого когтя
Warden Helm,Шлем стража
Warmaster's Family Heirloom,Семейная реликвия военачальника
Watchwork Box,Часовая коробка
Watchwork Wings Backpack,Часовые крылья (рюкзак)
Watchwork Wings Glider,Планер «Заводные крылья»
Water Bucket,Ведро воды
Wayward Wisp Quest License,Лицензия на задание «Блуждающий огонёк»
White Feather Wings Glider,Планер «Крылья из белых перьев»
White Mantle Elite Guard Mask,Маска элитной гвардии Белой Мантии
White Mantle Ritual Goblet,Ритуальный кубок Белой Мантии
Wiley's Work Song,Рабочая песня Уайли
Winged Headpiece,Крылатый головной убор
Winter Monarch Cape,Зимний королевский плащ
Winter Monarch Outfit,Костюм зимнего монарха
Wisteria Arborscale,Вистериевый арборскейл
Wisteria Arborscale Skyscale Skin,Облик скайскейла «Глициниевая арборскейл»
Witch's Outfit,Костюм ведьмы
Wolf Finisher,Финишер «Волк»
Wolf Griffon,Грифон-волк
Wolf Griffon Skin,Облик грифона-волка
Wooden Plank,Деревянная доска
Wooden Sword,Деревянный меч
Woodland Kodan Leather Shoulders,Кожаные наплечники кодан из Лесного
World 1 Super Boom Box,Супер-бумбокс Мира 1
"Writings of the Last Spearmarshal, Vol. 10","Записи последнего копьеносца, том 10"
"Writings of the Last Spearmarshal, Vol. 2","Записи последнего копьеносца, том 2"
"Writings of the Last Spearmarshal, Vol. 3","Записи последнего копьеносца, том 3"
"Writings of the Last Spearmarshal, Vol. 4","Записи последнего копьеносца, том 4"
"Writings of the Last Spearmarshal, Vol. 5","Записи последнего копьеносца, том 5"
"Writings of the Last Spearmarshal, Vol. 6","Записки последнего копьемаршала, Том 6"
"Writings of the Last Spearmarshal, Vol. 7","Записки последнего копьемаршала, Том 7"
"Writings of the Last Spearmarshal, Vol. 8","Записки последнего копьемаршала, Том 8"
"Writings of the Last Spearmarshal, Vol. 9","Записки последнего копьемаршала, Том 9"
Wurm Egg,Яйцо червя
Yellow Lion,Жёлтый лев
Zafirah's Tactical Outfit,Тактический наряд Зафиры
Zealot's Draconic Boots,Сапоги драконьей чешуи ревнителя
Zealot's Draconic Coat,Куртка драконьей чешуи ревнителя
Zealot's Draconic Gauntlets,Латные перчатки драконьей чешуи ревнителя
Zealot's Draconic Helm,Шлем драконьей чешуи ревнителя
Zealot's Draconic Legs,Поножи драконьей чешуи ревнителя
Zealot's Draconic Pauldrons,Наплечники драконьей чешуи ревнителя
Zealot's Emblazoned Boots,Сапоги с гербом ревнителя
Zealot's Emblazoned Coat,Куртка с гербом ревнителя
Zealot's Emblazoned Gloves,Перчатки с гербом ревнителя
Zealot's Emblazoned Helm,Шлем с гербом ревнителя
Zealot's Emblazoned Pants,Штаны с гербом ревнителя
Zealot's Emblazoned Shoulders,Наплечники с гербом ревнителя
Zealot's Exalted Boots,Сапоги Возвышенных ревнителя
Zealot's Exalted Coat,Куртка Возвышенных ревнителя
Zealot's Exalted Gloves,Перчатки Возвышенных ревнителя
Zealot's Exalted Mantle,Накидка Возвышенных ревнителя
Zealot's Exalted Masque,Маска Возвышенных ревнителя
Zealot's Exalted Pants,Штаны Возвышенных ревнителя
Zealot's Intricate Gossamer Insignia,Искусная инсигния ревнителя из паутинки
Zealot's Orichalcum Imbued Inscription,Напитанная орихалком гравировка Фанатика
Zealot's Pearl Bludgeoner,Жемчужная дубина ревнителя
Zealot's Pearl Blunderbuss,Жемчужный мушкетон ревнителя
Zealot's Pearl Brazier,Жемчужная жаровня ревнителя
Zealot's Pearl Broadsword,Жемчужный палаш ревнителя
Zealot's Pearl Carver,Жемчужный резак ревнителя
Zealot's Pearl Conch,Жемчужная раковина ревнителя
Zealot's Pearl Crusher,Жемчужный дробитель ревнителя
Zealot's Pearl Handcannon,Жемчужная ручная пушка ревнителя
Zealot's Pearl Impaler,Жемчужный пронзатель ревнителя
Zealot's Pearl Needler,Жемчужный игольник ревнителя
Zealot's Pearl Quarterstaff,Жемчужный шест ревнителя
Zealot's Pearl Reaver,Жемчужный жнец ревнителя
Zealot's Pearl Rod,Жемчужный жезл ревнителя
Zealot's Pearl Sabre,Жемчужная сабля ревнителя
Zealot's Pearl Shell,Жемчужная створка ревнителя
Zealot's Pearl Siren,Жемчужная сирена ревнителя
Zealot's Pearl Speargun,Жемчужное гарпунное ружьё ревнителя
Zealot's Pearl Stinger,Жемчужное жало ревнителя
Zealot's Pearl Trident,Жемчужный трезубец ревнителя
Zephyrites Music Box,Музыкальная шкатулка зефиритов
Zhaitaffy Gobbler,Пожиратель жайтаффи
Zinn's Data Crystal,Кристалл данных Зинна
