english,translate
Bottle of Pale Tree Pilsner,Бутылка пильзнера «Pale Tree»
Bottle of Passion Fruit Sauce,Бутылка соуса из маракуйи
Bottle of Peacemaker Pilsner,Бутылка пильзнера «Миротворец»
Bottle of Putrid Wine,Бутылка гнилого вина
Bottle of Queen's Jubilale,Бутылка «Королевского юбилейного»
Bottle of Rage (Empty),Бутылка ярости (пустая)
Bottle of Rage (Filled),Бутылка ярости (полная)
Bottle of Raven's Best,Бутылка «Лучшего от Ворона»
Bottle of Reactor Energy,Бутылка энергии реактора
Bottle of Red Wine,Бутылка красного вина
Bottle of Refined Krait Oil,Бутылка очищенного масла крайтов
Bottle of Remi-Trundle Lager,Бутылка лагера «Реми-Трандл»
Bottle of Rice Wine,Бутылка рисового вина
Bottle of Rum,Бутылка рома
Bottle of Rytlager Brimstout,Бутылка «Ритлагера Огнестаута»
Bottle of Sahlahjar's Choice,Бутылка «Выбора Сахлахджара»
Bottle of Scotch,Бутылка скотча
Bottle of Sectoid Energy,Бутылка энергии сектоида
Bottle of Sesame Oil,Бутылка кунжутного масла
Bottle of Sesame-Ginger Sauce,Бутылка кунжутно-имбирного соуса
Bottle of Shame (Empty),Бутылка стыда (пустая)
Bottle of Shame (Filled),Бутылка стыда (полная)
Bottle of Shatterer Energy,Бутылка энергии Разрушителя
Bottle of Shelp's Moonshine,Бутылка самогона Шелпа
Bottle of Silent Liqueur,Бутылка «Тихого ликёра»
Bottle of Simple Dressing,Бутылка простой заправки
Bottle of Simple Syrup,Бутылка простого сиропа
Bottle of Skritt Spirits,Бутылка скриттского пойла
Bottle of Skrittsburgh Special,Бутылка «Скриттсбургского особого»
Bottle of Soy Sauce,Бутылка соевого соуса
Bottle of Spekk's Energy,Бутылка энергии Спекка
Bottle of Spider Brew,Бутылка паучьего варева
Bottle of Standard Research Issue Aged Wine,Бутылка выдержанного вина «Стандартный исследовательский образец»
Bottle of Stonehealer Stout,Бутылка стаута «Каменный целитель»
Bottle of Sunken Wine,Бутылка затонувшего вина
Bottle of Surprise (Empty),Бутылка удивления (пустая)
Bottle of Surprise (Filled),Бутылка удивления (полная)
Bottle of Thaumanova Energy,Бутылка энергии Таумановы
Bottle of Tropical Dressing,Бутылка тропической заправки
Bottle of Uncategorized Energy,Бутылка неклассифицированной энергии
Bottle of Vexa's Energy,Бутылка энергии Вексы
Bottle of Victoria's Red Wine,Бутылка красного вина Виктории
Bottle of Vintage Wine,Бутылка марочного вина
Bottle of Whiskey,Бутылка виски
Bottle of White Mantle Red Wine,Бутылка красного вина Белой Мантии
Bottle of Wine,Бутылка вина
Bottle of Zephyrite Wind,Бутылка ветра зефиритов
Bottle-Shaped Present,Подарок в форме бутылки
Bottled Stormwind,Штормовой ветер в бутылке
