english,translate
Rhubarb,Ревень
Rhundall,Рхундалл
Rian,Риан
Riannoc,Рианнок
Riba Crushheart,Риба Раздавитель Сердец
Ribber de Dibber,Риббер де Диббер
Rickie,Рики
Riddick Dale,Риддик Дейл
Ridhais,Ридхайс
Riding Broom,Метла для полётов
Riding Skyscales,Верховая езда на скайскейлах
Riel,Риэль
Riel Darkwater,Риэль Темновод
Rifaah,Рифаа
Riff Sootclaw,Рифф Сажекогть
Rifle Turret,Турель с винтовкой
Rift Hunter Apprentice,Ученик охотника за разломами
Rift Hunter Dalla,Охотник за разломами Далла
Rigg,Ригг
Rigom,Ригом
Rija Firemasher,Риджа Огнекрушитель
Rikka,Рикка
Rikkiti,Риккити
Riley,Райли
Rime,Райм
Rin,Рин
Rinceword,Ринсворд
Ringmaster,Шпрехшталмейстер
Ringmaster Ivy,"Айви, Мастер арены"
Riot Alice,Элис Бунтарка
Ripclash,Рванобой
Ripleather,Кожедёр
Riptide Rider,Наездник на риптайде
Risen Abomination,Восставшее чудовище
Risen Acolyte,Восставший аколит
Risen Berserker,Восставший берсерк
Risen Bull,Восставший бык
Risen Captain Coloyaqui,Восставший капитан Колояки
Risen Captain Itnaya,Восставший капитан Итная
Risen Captain Redeye,Восставший капитан Красный Глаз
Risen Captain Yejj,Восставший капитан Йедж
Risen Charr Pirate,Восставший чарр-пират
Risen Chicken,Восставшая курица
Risen Corpse,Восставший труп
Risen Defiler,Восставший осквернитель
Risen Despoiler,Восставший мародёр
Risen Eagle,Восставший орёл
Risen Farmer,Восставший фермер
Risen Fisher,Восставший рыбак
Risen Gorilla,Восставшая горилла
Risen Human,Восставший человек
Risen Hylek,Восставший хилек
Risen Knight,Восставший рыцарь
Risen Krait Damoss,Восставший крайт Дамосс
Risen Krait Hypnoss,Восставший крайт Гипносс
Risen Krait Nimross,Восставший крайт Нимросс
Risen Noble,Восставший дворянин
Risen Priestess of Lyssa,Восставшая жрица Лиссы
Risen Prince Ellasal,Восставший принц Элласал
Risen Quaggan,Восставший квагган
Risen Raptor,Восставший раптор
Risen Refugee,Восставший беженец
Risen Royal Guard,Восставший королевский гвардеец
Risen Sea Scorpion,Восставший морской скорпион
Risen Sea Turtle Brood,Выводок восставших морских черепах
Risen Sea Turtle Mother,Мать восставших морских черепах
Risen Servant,Восставший слуга
Risen Shark,Восставшая акула
Risen Spectral Juggernaut Minion,Миньон восставшего призрачного джаггернаута
Risen Spider Hatchling,Вылупившийся восставший паук
Risen Squire,Восставший оруженосец
Risen Troll,Восставший тролль
Rising Flames,Восходящее пламя
Risky,Рисковый
Rissa,Рисса
Ritual Priest Hehmnut,Ритуальный жрец Хемнут
Ritual Priest Kahdat,Ритуальный жрец Кахдат
Ritual Priest Nahtem,Ритуальный жрец Нахтем
Ritualist Alina,Ритуалист Алина
Ritualist Elder,Старейшина ритуалистов
Ritualist Solon,Ритуалист Солон
Riven Marl,Ривен Марл
River Firefly,Речной светлячок
Rivetclaw Burnfast,Риветклоу Скорожог
Rixt,Рикст
"RNR-336 ""Runner""","RNR-336 «Бегунок»"
Ro Venombite,Ро Ядовитый укус
Roa,Роа
Roaring Flames,Ревущее пламя
Robb,Робб
Robber,Грабитель
Roc'loaka the Tinkerer,Рок'лоака Мастер
Rocc,Рокк
Rochestur,Рочестер
Rock Drake,Каменный дракон
Rock Face Guard,Страж Каменного Лика
Rocket,Ракета
Rocky,Роки
Rod Sodbuster,Род Содбастер
Roddo,Роддо
Rodex Rustpaw,Родекс Ржавая Лапа
Rodez,Родез
Rodgort,Родгорт
Rodgort's Flame,Пламя Родгорта
Rodimus,Родимус
Rodir,Родир
Roefire Hauntclaw,Ройфайр Хаунклоу
Rogan,Роган
Rogan Fackeray,Роган Факерей
Roger,Роджер
Roj,Родж
Roldar Halvvei,Ролдар Халввей
Roller Beetle Race Master,Мастер гонок на кругложуках
Rollt,Ролт
Romancing Bandito,Романтичный бандит
Romin,Ромин
Romperoo,Ромперу
Roni Gehianu,Рони Гехиану
Rooba,Руба
Rooba's Assistant,Помощник Рубы
Rooster,Петух
Rooted Mordrem Leeching Thrasher,Укоренившийся мордрем-пиявка
Ropptuk,Ропптук
Roshan,Рошан
Roslin,Рослин
Rote Grindstone,Рыжая точилка
Roto,Рото
Rousechaos,Будохаос
Rousefury,Будоярь
Rouseglory,Будослав
Rousepain,Будобол
Rouseterror,Будострах
Rousetrust,Будовер
Rover,Скиталец
Roving Stump,Блуждающий пень
Rowloona the Trader,Торговка Роулуна
Rox,Рокс
Rox Whetstone,Точильный камень Рокс
Royal Architect,Королевский архитектор
Royal Architect Mattin,Королевский архитектор Маттин
Royal Consort,Королевский супруг
Royal Guard Captain,Капитан королевской гвардии
Royal Marks,Королевские знаки
Royal Treasury Guard,Страж королевской казны
Royal Watchdog,Королевский сторожевой пес
Rubblubb,Рабблабб
Rubi,Руби
Rubie,Руби
Ruby,Рубин
Rudder,Руддер
Rufinus Pickiron,Руфинус Киркожелез
Rufus,Руфус
Ruin,Руины
Ruinbringer,Руинонос
Ruins,Руины
Ruka the Wanderer,Странница Рука
Rukka,Рукка
Rum Merchant,Торговец ромом
Runa,Руна
Rune,Руна
