english,translate
I'll leave you to...whatever you're up to.,Оставлю тебя заниматься... чем бы ты там ни занимался.
I'll leave.,Я уйду.
I'll lend a hand.,Я помогу.
I'll lend a hand. Go see if you can find any volunteers.,Я помогу. Попробуй найти добровольцев.
"I'll let Aine explain them to you. I am...so tired. She has all the knowledge you need. Aine, if you please.","Я позволю Aine объяснить их тебе. Я... так устала. У неё есть все нужные тебе знания. Aine, будь добра."
I'll let Ebele know of our failure. Hopefully she can limit the death toll.,"Я сообщу Эбеле о нашей неудаче. Надеюсь, она сможет ограничить число жертв."
I'll let Mabon know that we're moving.,"Я сообщу Mabon, что мы выдвигаемся."
I'll let Trahearne tell you himself. It won't be long.,Я позволю Trahearne рассказать тебе самому. Это не займет много времени.
I'll let him know you're fine for now. I'm looking for an asura: Ankka.,"Я дам ему знать, что с тобой пока всё в порядке. Я ищу асура: Ankka."
I'll let him know.,Я сообщу ему.
I'll let it slip...this time.,Я позволю этому сойти с рук... на этот раз.
I'll let our new friends know you did 'em a solid. What's in all this for the Inquest?,"Я дам знать нашим новым друзьям, что ты сделал им одолжение. Что Inquest от этого получит?"
"I'll let someone else sample the local cuisine. Now, where to first?","Я позволю кому-нибудь другому отведать местную кухню. А теперь, куда сначала?"
I'll let that slide...Agent.,Я позволю этому сойти с рук... Агент.
I'll let the master know. Keep talking with the refugees. It'll have to do until we get operatives inside the city.,"Я сообщу мастеру. Продолжай общаться с беженцами. Придётся подождать, пока мы не внедрим оперативников в город."
I'll let the mayor answer your questions. If he sees fit.,Я позволю мэру ответить на твои вопросы. Если он сочтет нужным.
I'll let you all get acquainted while I track down Ogden.,"Я дам вам познакомиться, пока сам разыщу Ogden."
I'll let you do the talking.,Я позволю тебе вести переговоры.
I'll let you do what you do best.,"Я позволю тебе делать то, что у тебя получается лучше всего."
I'll let you focus. Maybe next time!,"Я дам тебе сосредоточиться. Может, в следующий раз!"
I'll let you get back to enjoying the water.,Позволю тебе вернуться к созерцанию воды.
I'll let you get back to it then.,Тогда не буду отвлекать.
"I'll let you get back to it, then.",Тогда не буду тебя задерживать.
I'll let you get back to it.,Не буду тебя задерживать.
I'll let you get back to work.,Не буду вас отвлекать.
I'll let you get back to your important gate duty.,"Ладно, возвращайся к своим важным обязанностям по охране ворот."
I'll let you get back to your work.,Не буду отвлекать вас от работы.
"I'll let you get started on a new batch, then. Thanks.",Тогда не буду мешать тебе начинать новую партию. Спасибо.
"I'll let you get to it, then.",Тогда не буду вам мешать.
"I'll let you know as soon as I know, sir.","Я сообщу вам, как только узнаю сам, сэр."
I'll let you know if I do.,"Я дам знать, если это случится."
I'll let you know if I find more. Good-bye.,"Дам знать, если найду ещё. Прощай."
I'll let you know if that changes.,"Я дам знать, если что-то изменится."
I'll let you know soon.,Я дам знать позже.
I'll let you know what I find.,"Я дам знать, что найду."
I'll let you know what she says.,"Я дам тебе знать, что она скажет."
I'll let you know when it's safe.,"Я дам знать, когда станет безопасно."
I'll let you know when the containment unit is ready to activate.,"Я дам знать, когда блок сдерживания будет готов к активации."
"I'll let you know, Mav. Stand by.","Я дам знать, Mav. Жди."
"I'll level with you: fighting isn't my equation. I enjoy a job well done, finely filed paperwork, and then a warm drink amid Rata Sum's hum and glow.","По правде говоря, сражения — это не моё. Я предпочитаю хорошо выполненную работу, аккуратно оформленные документы, а затем чашечку горячего напитка в тишине и полумраке Rata Sum."
"I'll liaise with Caithe and the Luminate. Together, maybe we can calm Aurene down.","Я свяжусь с Caithe и Luminate. Вместе, возможно, мы сможем успокоить Aurene."
"I'll liasie with Caithe and the Luminate. Together, maybe we can calm Aurene down.","Я свяжусь с Кайте и Луминатами. Вместе мы, возможно, сможем успокоить Аурене."
I'll light a candle for each of them.,Я зажгу свечу по каждому из них.
"I'll light a portal, if that's what you want.","Я зажгу портал, если ты этого хочешь."
I'll light the way. Stay close.,Я освещу путь. Держитесь ближе.
"I'll live, and that's more than I can say for the others. Are we all that's left?","Я выживу, и это больше, чем можно сказать о других. Это все, кто остался?"
I'll live.,Жить буду.
I'll look around carefully.,Я осмотрюсь внимательно.
I'll look for him. Remember—only survivors get to brag.,Я поищу его. Помни — хвастаться могут только выжившие.
I'll look for your satchel.,Я поищу твой мешочек.
I'll look forward to seeing it fully rebuilt.,"С нетерпением буду ждать, когда она будет полностью восстановлена."
"I'll look forward to that, then.",Тогда буду ждать этого момента.
I'll look forward to that.,Я буду ждать этого с нетерпением.
I'll look forward to the next Fractal Rush.,С нетерпением жду следующего забега по Фракталам Туманов.
I'll look in the crypts for something useful.,Я поищу в склепах что-нибудь полезное.
I'll look into it immediately.,Я немедленно займусь этим.
I'll look into it.,Я разберусь с этим.
I'll look into it. If I have time...,Я изучу это. Если будет время...
I'll look into that.,Я разберусь с этим.
I'll look into that. Now get out of my sight.,Я разузнаю об этом. А теперь проваливай с глаз моих.
"I'll lure the gravelings out of the water into this room, but they'll be coming straight for me.","Я заманю этих водных тварей из воды в эту комнату, но они сразу же бросятся на меня."
"I'll mail you when I'm ready to go to the Pale Tree. 'Bye, everyone.","Я напишу тебе, когда буду готов отправиться к Pale Tree. Пока, все."
I'll maintain the torches and watch for undead. I'll be nearby in case the situation escalates out of control.,"Я буду следить за факелами и высматривать нежить. Я буду неподалеку на случай, если ситуация выйдёт из-под контроля."
I'll make a donation.,Я сделаю пожертвование.
I'll make a note of that.,Я это учту.
I'll make a note of that. Any idea who these hooligans were or what they wanted?,"Я возьму это на заметку. Есть идеи, кто были эти хулиганы или чего они хотели?"
I'll make a note. Maybe we can arrange some sort of brawler exchange.,"Возьму на заметку. Может, мы устроим какой-нибудь обмен дебоширами."
I'll make an educated guess that these ingredients are all I need to fine-tune the Tassi box settings.,"Рискну предположить, что этих ингредиентов достаточно для точной настройки параметров коробки Tassi."
I'll make an educated guess that these ingredients are all I need to fine-tune the tassi box settings.,"Я полагаю, что этих ингредиентов будет достаточно, чтобы точно настроить параметры такси-коробки."
I'll make good use of it.,Я найду ему достойное применение.
"I'll make it happen, Lieutenant.","Я сделаю это, лейтенант."
"I'll make it worth your while. Better be quick, though—word is, there's a bunch of pissed off naga in the area.","Я сделаю так, чтобы это того стоило. Только поторопись — говорят, в округе полно разъяренных наг."
I'll make my preparations and head out.,Я подготовлюсь и отправлюсь в путь.
I'll make sure Galina and her crew have their cannon ready to go when you meet them at the deployment zone. See you out there.,"Я прослежу, чтобы Galina и её команда подготовили пушку к твоему прибытию в зону развертывания. Увидимся там."
I'll make sure I'm worthy of Wolf's support. And yours.,Я постараюсь быть достойным поддержки Wolf. И твоей.
"I'll make sure everyone's on notice. Once it's down, we move in.","Я прослежу, чтобы все были наготове. Как только он падет, мы выдвигаемся."
I'll make sure he understands the seriousness of the situation and the need to deal with Mordremoth before it gets too much strong.,"Я позабочусь о том, чтобы он понял всю серьёзность ситуации и необходимость разобраться с Mordremoth, пока он не стал слишком силен."
I'll make sure it goes smoothly.,"Я прослежу, чтобы все прошло гладко."
I'll make sure it goes smoothly. Farewell.,"Я прослежу, чтобы все прошло гладко. Прощай."
