english,translate
"Does it also demand selfishness? You help yourself, not your fellow Norn.","Разве это не проявление эгоизма? Ты помогаешь себе, а не другим норнам."
Does it appear we'll reap a good harvest today?,"Похоже, сегодня мы соберем хороший урожай?"
Does it feel like this is the place to plant the final seed? What's your intuition telling you?,"Тебе кажется, что это то самое место, чтобы посадить последнее семя? Что подсказывает тебе интуиция?"
Does it matter? I'm here to report that the Vigil just lost another squad to this mystery weapon. The dredge and their new toy must be stopped.,"Разве это важно? Я здесь, чтобы доложить: Vigil только что потерял ещё один отряд из-за этого загадочного оружия. Дреги и их новая игрушка должны быть остановлены."
"Does it matter? I've seen your act, and it never changes.","Разве это важно? Я видел твое выступление, и оно никогда не меняется."
Does it matter? There's a hundred ways we can die here. The only way we live is to do our jobs and get out.,Важно ли это? Здесь есть сотни способов умереть. Единственный способ выжить — выполнять свою работу и выбираться отсюда.
Does it slaughter us knowingly? Willingly? No matter. It must be stopped.,Оно убивает нас сознательно? Добровольно? Неважно. Его нужно остановить.
Does our mother know what happened with Wynne?,"Знает ли наша мать, что произошло с Wynne?"
Does she have to sleep alone? A lullaby does wonders to ease the mind.,"Обязательно ли ей спать в одиночестве? Колыбельная творит чудеса, успокаивая разум."
Does she really blame herself?,Неужели она винит себя?
Does stupidity run in yours? Address a legionnaire like that again and I'll put you on scrap duty in the Brand. Now walk away. I need to talk to this prisoner.,"А глупость передаётся по твоей? Ещё раз обратишься так к легионеру, и я отправлю тебя на утилизацию в Brand. А теперь проваливай. Мне нужно поговорить с этим заключённым."
Does that bother you?,Тебя это беспокоит?
Does that confidence come in a drink form? Or maybe a pie? Confidence cake?,"Эта уверенность продается в виде напитка? Или, может, пирога? Пирог уверенности?"
Does that even matter?,Разве это имеет значение?
"Does that mean anything, change anything? Is this time different? I don't know. But I can't wait to find out.","Значит ли это что-то, меняет ли что-то? Этот раз другой? Не знаю. Но мне не терпится узнать."
Does that mean the invasion of Orr is ready to begin?,"Это значит, что вторжение в Orr готово к началу?"
Does that mean they'll kill him?,"Это значит, что они его убьют?"
Does that mean we get a furlough?,"Это значит, что нам дадут увольнительную?"
Does that mean we're dating? Should I start calling you dearheart?,"Это значит, что мы встречаемся? Может, мне начать называть тебя «милый»?"
Does that mean you think I'm ready to face Mikkel?,"Значит ли это, что я готов встретиться с Mikkel?"
Does that mean you'll have to give up the hat?,"Это значит, что тебе придётся снять шляпу?"
Does that mean...?,Это значит?..
Does that not demonstrate the severity of the situation?,Разве это не доказывает всю серьёзность ситуации?
Does the Durmand Priory often do this sort of thing?,Durmand Priory часто занимается подобными вещами?
Does the Ministry of Security really think they can protect the city if they can't even hold one little outpost?,"Неужели Ministry of Security действительно думает, что сможет защитить город, если не может удержать даже один маленький аванпост?"
Does the Pale Tree know what happened with Wynne?,"Знает ли Pale Tree, что случилось с Wynne?"
Does the Shining Blade know anything about his abilities?,Shining Blade что-нибудь знает о его способностях?
Does the Shining Blade usually collaborate with the Seraph on this scale?,Клинок Сияния обычно сотрудничает с Серафимами в таком масштабе?
Does the countess know who's funding them?,"Графиня знает, кто их финансирует?"
Does the wayfinder stand a chance?,Есть ли у Проводника шанс?
Does this ignite a memory?,Это пробуждает воспоминания?
Does this mean I've regained the Pact's confidence?,"Значит ли это, что я вернул доверие Pact?"
