english,translate
You refuse to help me stop the existential threat my brother poses.,"Ты отказываешься помочь мне остановить экзистенциальную угрозу, исходящую от моего брата."
You reject Joko's gift as if the choice is yours. You will be his. I will deliver you to him.,"Ты отвергаешь дар Джоко, словно выбор за тобой. Но ты станешь его. Я доставлю тебя к нему."
You release everyone down here. I'll keep climbing.,"Ты освобождай всех здесь, внизу. Я продолжу подъём."
You remember Redeemer Kossan?,Вы помните Redeemer Kossan?
You remember me?,Ты меня помнишь?
"You remember the Pale Tree, yes?","Ты помнишь Pale Tree, да?"
You remember when somebody put rotten devourer eggs in the practice cannons?,"Помнишь, когда кто-то засунул тухлые яйца пожирателей в тренировочные пушки?"
"You remind me of myself as a cub. Young, scrappy...and tiny.","Ты напоминаешь мне самого себя в молодости. Молодой, дерзкий… и маленький."
You remind me of our Voices—those touched by Koda. Perhaps yours is a similar sensitivity.,"Ты напоминаешь мне наших Провидцев — тех, кого коснулась Кода. Возможно, у тебя схожая чувствительность."
"You resort to brawling in moments of ire... Though I suppose I'm not far behind. We wrestle to relieve stress, you see.","Вы прибегаете к дракам в моменты гнева... Хотя, полагаю, я недалеко ушёл. Мы боремся, чтобы снять стресс, понимаешь."
You restored our right to fight for ourselves. I will honor your sacrifice!,Вы вернули нам право сражаться за себя. Я чту вашу жертву!
You retrieved the cipher?,Вы получили шифр?
"You return with more than another journeykin, Spear Master.","Ты вернулся не с одним лишь странником, Мастер Копья."
You return with the ice? Thank you. I must prepare something now.,Вы вернулись со льдом? Спасибо. Мне нужно что-то приготовить.
You return?,Вы вернулись?
You rich? Buy shiny armor!,Ты богат? Покупай блестящую броню!
"You rifle through the assortment of papers and documents filled with schematics, analyses, and progress reports, and you find a scrap of paper that looks interesting.","Вы перебираете стопки бумаг и документов, содержащих схемы, анализы и отчёты о ходе работ, и находите обрывок бумаги, который кажется вам интересным."
"You rifle through the assortment of papers and documents filled with schematics, analyses, and progress reports, but you don't find anything useful.","Вы перебираете множество бумаг и документов, содержащих схемы, анализы и отчёты о ходе работы, но не находите ничего полезного."
"You roll the bandages over the keys, successfully covering them. Promising.","Вы наматываете бинты на ключи, успешно их накрывая. Многообещающе."
"You rummage through the crates quickly and find that there are a few scraps of armor. Not enough for a complete set, but maybe enough to cobble something together.","Вы быстро роетесь в ящиках и находите несколько обрывков брони. Недостаточно для полного комплекта, но, может, хватит, чтобы что-то соорудить."
You run a science lab out of a tent in a mine. You've done more than enough.,Ты управляешь научной лабораторией из палатки в шахте. Ты сделал более чем достаточно.
"You rushed in without a superior officer and brought an Ash spy into our secret project. I've had it, Samona, No more inventing. You're on kitchen patrol until your tail turns grey!","Ты бросилась в бой без приказа старшего офицера и привела шпиона Ash в наш секретный проект. С меня хватит, Samona. Никаких изобретений. Будешь драить кухню, пока хвост не поседеет!"
"You said ""burning"" twice.",Ты дважды сказал «поджоги».
You said Demmi contacted the Order of Whispers from this village? Maybe the messenger remembers something.,"Ты сказала, что Demmi связалась с Орденом Шепота из этой деревни? Может, посыльный что-то помнит."
"You said Eir is your mother, right? Can she help?","Ты сказал, что Eir — твоя мать, верно? Она может помочь?"
You said a caravan was supposed to come through to fix them?,"Ты сказал, что должен был прийти караван, чтобы починить их?"
"You said centaurs. You didn't mention catapults. Double the pay, or we're leaving.","Ты говорил о кентаврах. Ты не упоминал катапульты. Двойная оплата, или мы уходим."
You said it would take out the whole crew!,"Ты сказал, что это уничтожит всю команду!"
You said it! We'll kill 'em so hard they don't even leave a corpsier corpse!,"Ты прав! Мы убьем их так сильно, что от них даже трупа не останется!"
"You said it, <Character name>. That'd show 'em. Well, I guess there's nothing to do but charge.","Ну и ладно, <Character name>. Зато хоть покажу им, кто здесь главный. В общем, ничего не остаётся, кроме как бросаться в бой."
"You said it, Bludge—don't listen to either of us anymore. No respect for the authority of cooks or...whatever you do.","Ты сказал это, Bludge — больше нас не слушай. Никакого уважения к авторитету поваров или... чем бы ты ни занимался."
You said it. Let's get started.,Ты права. Давай начнем.
You said it. Let's go.,Ты сказал. Погнали.
You said it. Time to show these guys that we mean business!,"Ты прав. Пора показать этим парням, что мы настроены серьёзно!"
"You said it. Uh, Wayfinder? Think we could hurry it up at all?","Ты прав. Э-э, Проводник? Как думаешь, мы могли бы поторопиться?"
You said she's going mad?,"Ты сказал, что она сходит с ума?"
You said someone was assaulting citizens?,"Ты сказал, кто-то нападает на граждан?"
"You said something about distractions. What'd you have in mind, <Character name>?","Ты что-то говорил о том, чтобы отвлечь внимание. И что ты имел в виду, <Character name>?"
"You said that Caithe wanted to meet you in Lion's Arch. Anywhere in the city, in particular?","Ты сказал, что Caithe хочет встретиться в Lion's Arch. Есть какое-то конкретное место в городе?"
"You said that the last time, and the time before that. The answer is no.","Ты говорил так в прошлый раз, и в позапрошлый тоже. Ответ — нет."
You said the Sunspear was different than the other Awakened. What did you mean?,"Ты сказал, что Sunspear отличался от других Awakened. Что ты имел в виду?"
You said there was a risk in using it.,"Вы сказали, что использование сопряжено с риском."
"You said they're getting more bloodthirsty, too. How so?","Ты сказал, что они становятся кровожаднее. В чем это проявляется?"
You said this'd be short.,"Ты говорил, что это будет быстро."
You said until recently. Is she dead?,Ты сказал «до недавнего времени». Она мертва?
"You said we're ALMOST out of time. Lose the ""almost,"" and I'll lead the evacuation myself.","Ты сказал, что у нас ПОЧТИ не осталось времени. Убери слово «почти», и я сама возглавлю эвакуацию."
You said you are a Kurzick?,"Ты сказала, что ты курзик?"
You said you felt the hatchling's power. Channel it to push through the vines.,"Ты сказала, что чувствуешь силу детеныша. Направь её, чтобы прорваться сквозь лианы."
"You said you had a matter of utmost urgency to discuss. Please, let's talk.","Ты сказал, что у тебя дело чрезвычайной важности. Прошу, давай обсудим."
You said you had skills to teach quaggan! The krait will find no fight here.,"Ты говорил, что у тебя есть навыки, чтобы обучить кваггана! Крэйты здесь не встретят сопротивления."
You said you had some kind of magical ritual to see the dead?,"Ты говорила, что у тебя есть какой-то магический ритуал, чтобы видеть мёртвых?"
"You said you have a plan, Navan?","Ты сказала, что у тебя есть план, Navan?"
You said you have something for me?,"Ты сказал, что у тебя есть что-то для меня?"
You said you knew Trybulus Griefblade. What can you tell me about him?,"Ты сказал, что знал Trybulus Griefblade. Что ты можешь о нём рассказать?"
You said you know Tegwen. Was she your partner?,"Ты сказала, что знаешь Tegwen. Она была твоим напарником?"
"You said you were a member of the ""Kestrels""?","Ты сказала, что была членом «Kestrels»?"
You said you were close before. What's going on?,"Ты говорила, что вы были близко. Что происходит?"
"You said you'd get the supplies back, but so far we're just hiding.","Ты обещал вернуть припасы, но пока мы только прячемся."
You said you'd have been a gladium if I didn't come along?,"Ты сказал, что стал бы гладиумом, если бы я не пришёл?"
You said you've been to these isles before?,"Ты сказал, что уже бывал на этих островах?"
