english,translate
Continue your prayers! Eagle is shaking herself free. We must not give up on her!,Не прекращайте молиться! Орлица освобождается. Мы не должны терять надежду на неё!
Continue your speech with a statement that is...,"Продолжите свою речь заявлением, которое..."
Continue.,Продолжай.
Contradictions overwhelming. need to purge memory to preserve circuit integrity. Better to forget than perish.,"Противоречия подавляют. Необходимо очистить память, чтобы сохранить целостность схемы. Лучше забыть, чем погибнуть."
"Contrary to expectation, some on the Arcane Council don't mind getting their mitts dirty now and again.","Вопреки ожиданиям, некоторые члены Arcane Council не прочь время от времени запачкать руки."
"Contrary to what some mesmers believe, the best answer is the simplest one.","Вопреки тому, во что верят некоторые месмеры, лучшее решение – самое простое."
"Control nodes power those prison cells. Destroy them, and we'll be freed.","Узлы управления питают эти тюремные камеры. Уничтожьте их, и мы будем свободны."
"Control of my world—of myself—is slipping through my hands. And yet, I'm no longer scared. Dated Season of the Zephyr, 1323.","Контроль над моим миром — и надо мной самим — ускользает из моих рук. И все же мне больше не страшно. Датировано сезоном Зефира, 1323 г."
Convenient that our survival invariably requires the uncompromising prosperity of you and your king.,"Удобно, что наше выживание неизменно требует бескомпромиссного процветания вас и вашего короля."
Conversation ends.,Разговор окончен.
Converted to serve who?,Кому теперь служат?
"Convince a courtier to follow you, and then bring them to me. Simple.","Убеди придворного последовать за тобой, а затем приведи его ко мне. Всё просто."
Convince me.,Убеди меня.
Convincing? Dinky...,Убеждения? Dinky...
Coo coo kachoochoo!,Ку-ку-качучу!
Coo coo! Quaggan likes being free.,Ку-ку! Quaggan нравится быть свободным.
"Coo! As captain, quaggan's first order of business is to end pirate bullying.","Ку! Как капитан, первым делом квагган покончит с пиратскими издевательствами."
Coo! Cleansed Orrian water is soooo much tastier. Quaggans thank you. Quaggans will never forget you!,Ку! Очищенная вода Орра та-а-акая вкусная. Quaggan благодарят тебя. Quaggan никогда не забудут тебя!
"Coo! Hatchlings are in the lake, in cages. Bad krait!","Ку! Выводки в озере, в клетках. Плохие крайты!"
"Coo! It is far from complete, but quaggans settled on a nice patch outside Lion's Arch. More quaggans are ready to join if necessary.","Ку! Это ещё далеко не завершено, но квагганы обосновались на хорошем участке за пределами Lion's Arch. Больше квагганов готовы присоединиться, если потребуется."
"Coo! Jotun stones will work. Ritual, too! Quaggan will make it happen.",Ку! Камни ётунов сработают. И ритуал тоже! Квагган сделает это.
"Coo! Quaggan agrees. If you meet Shashoo on the shore, she'll show you to the mountains where the gatherers disappeared.","Ку! Quaggan согласен. Если встретишь Shashoo на берегу, она покажет тебе горы, где исчезли собиратели."
Coo! Quaggan can almost see the island under the crabs.,Ку! Quaggan почти видит остров под крабами.
