english,translate
I like the sound of that.,"Мне нравится, как это звучит."
"I like the sound of that. Good hunting, Tribune.","Мне нравится, как это звучит. Удачной охоты, Tribune."
I like the sound of that. How can I help?,"Мне нравится, как это звучит. Чем я могу помочь?"
I like the sound of that. Sign me up.,"Мне нравится, как это звучит. Запиши меня."
"I like the way you operate. You draw no attention, you keep the enemy guessing, and you get results.","Мне нравится, как ты действуешь. Ты не привлекаешь внимания, заставляешь врага гадать и добиваешься результатов."
"I like the way you think, Captain.","Мне нравится твой ход мыслей, капитан."
"I like the way you think, blacksmith. I'll work with you and the Order of Whispers.","Мне нравится ход ваших мыслей, кузнец. Я буду работать с вами и Order of Whispers."
"I like the way you think, sir.","Мне нравится ход ваших мыслей, сэр."
I like the way you think.,Мне нравится ход твоих мыслей.
I like the way you think. Let's go buy our reinforcements some time.,"Мне нравится ход твоих мыслей. Пойдём, выиграем время для нашего подкрепления."
I like the way you think. You got a plan for getting in there?,"Мне нравится ход твоих мыслей. У тебя есть план, как туда пробраться?"
I like them all. I don't know who to choose.,"Мне нравятся они все. Не знаю, кого выбрать."
I like them all. I don't know who to follow.,"Мне нравятся они все. Не знаю, за кем идти."
"I like these canyon mazes. The echoes make it easier to overhear people. Anyway, I'm at your disposal, boss.","Мне нравятся эти каньоны-лабиринты. Эхо позволяет легче подслушивать других. В любом случае, я в твоем распоряжении, босс."
"I like these holos. They don't eat or claim a share of the booty, and they take the enemy with them when they die.","Мне нравятся эти голограммы. Они не едят и не претендуют на часть добычи, а ещё они уносят врагов с собой, когда умирают."
"I like these ogres. They're tough, capable and they don't take any guff. We'll need tribes like this when we confront the dragons.","Мне нравятся эти огры. Они суровые, способные и не терпят чепухи. Нам понадобятся такие племена, когда мы столкнемся с драконами."
I like this Elexus. She fought well! Are you thinking what I'm thinking?,"Мне нравится эта Elexus. Она хорошо сражалась! Думаешь о том же, о чём и я?"
"I like this party. It's not quite a Cragstead moot, but Krytans definitely know how to stage a celebratory fight.","Мне нравится эта вечеринка. Это не совсем Cragstead moot, но Krytans определённо умеют устраивать праздничные драки."
"I like this plan, except for the part about giving skritt massive amounts of explosive. Trust me: you don't want twitchy, nervous types to be your bomb-makers.","Мне нравится этот план, за исключением части с передачей скриттам огромного количества взрывчатки. Поверь мне: ты не хочешь, чтобы дерганые, нервные типы были твоими подрывниками."
I like to fight.,Я люблю сражаться.
I like to learn. I just don't believe that sitting in a lab—listening to a boring old magidork—is the way to do it. No offense.,"Я люблю учиться, просто не думаю, что сидеть в лаборатории и слушать нудного старика-магидорга — лучший способ это сделать. Ничего личного."
"I like to win, and I like weapons and soldiers that do. Come on. Brimstone's waiting.","Я люблю побеждать, и мне нравятся оружие и солдаты, которые это делают. Пошли. Brimstone ждет."
