english,translate
I killed a dozen of the attackers!,Я уложил дюжину нападавших!
"I killed her, you know.","Я её убил, знаешь ли."
"I kinda hid out for the part where you killed the dragon. That's not what I do. Though, I wouldn't mind learning...","Я вроде как спрятался, когда ты убивал дракона. Это не по моей части. Хотя, я бы не отказался поучиться..."
"I knew Ash Legion wouldn't miss an opportunity for some good, old-fashioned reconnaissance.","Я знал(а), что Легион Пепла не упустит возможности для старой доброй разведки."
"I knew I could count on you, soldier. See you at Gendarran Fields, where we'll put these undead down for good.","Я знал, что могу на вас рассчитывать, солдат. Увидимся в Gendarran Fields, где мы окончательно покончим с этой нежитью."
I knew I could count on you.,"Я знал, что могу на тебя рассчитывать."
"I knew I could rely on you. Double-time, Seraph.","Я знала, что могу на тебя положиться. Живее, Серафим."
I knew I couldn't trust those louts...,"Я знала, что нельзя доверять этим олухам..."
"I knew I couldn't trust you. Just like your father, you only follow orders if you feel like it.","Я знала, что тебе нельзя доверять. Как и твой отец, ты следуешь приказам, только если тебе так хочется."
"I knew I liked you, Brikk. Always the thinker.","Я знал, что ты мне нравишься, Brikk. Всегда думаешь головой."
I knew I shouldn't have pressed that rune. Now we're in for it.,"Знал же, что не стоило нажимать на ту руну. Теперь мы влипли."
"I knew I smelled a rat. Whoever ripped you off will have a knife in them faster than you can say ""cheat.""","Я так и знал, что здесь что-то нечисто. Тот, кто тебя обчистил, получит нож в спину быстрее, чем ты успеешь сказать «жулик»."
I knew I would succeed! This has been an excellent day indeed.,"Я знал, что добьюсь успеха! Это был поистине отличный день."
I knew Kudu was behind this! We must pursue him!,"Я знал, что Куду стоит за всем этим! Мы должны преследовать его!"
"I knew Rakt and his thugs were hiding something. Buf if Gorr's body isn't here, where is it? And is it still alive and kicking?","Я знал, что Rakt и его головорезы что-то скрывают. Но если тела Gorr здесь нет, то где оно? И жив ли он ещё?"
I knew Sariel before she fell to Nightmare. She was the student of someone I loved very dearly...but that is a story for another day.,"Я знал Sariel до того, как она пала во Тьму. Она была ученицей того, кого я очень любил... но это история для другого дня."
"I knew Scarlet was toying with me, but I didn't realize how far she'd go. I can almost feel her laughing. Go ahead and laugh, little weed. I will find you.","Я знала, что Скарлет играет со мной, но не думала, что она зайдёт так далеко. Я почти чувствую, как она смеется. Ну давай, посмейся, жалкий сорняк. Я тебя найду."
"I knew Snargle's publisher, Kippo, so I took my manuscript to him. Six hundred and forty-three pages.","Я знала издателя Snargle, Kippo, поэтому отнесла ему свою рукопись. Шестьсот сорок три страницы."
"I knew Trahearne was a gifted necromancer, but he's showing me power I didn't expect.","Я знал, что Trahearne одаренный некромант, но он демонстрирует мощь, которой я не ожидал."
"I knew Zamon was shady, but... organized crime? Setting up citizens to be robbed and brutalized? That's out-and-out treason.","Я знал, что Zamon нечист на руку, но... организованная преступность? Подставлять граждан под грабежи и насилие? Это чистой воды измена."
"I knew Zojja was coming here, and told Eir. She is worried about the little asura. I am hoping that the two may reconcile as a result.","Я знала, что Зоджа приедет сюда, и рассказала об этом Эйр. Она беспокоится о маленькой асуре. Я надеюсь, что в итоге они смогут помириться."
I knew a cage couldn't hold him! He's going to kill us!,"Я знал, что клетка его не удержит! Он убьёт нас всех!"
"I knew being a swordmaster involved saving damsels from fire-breathing dragons, but I never expected dragons to be so big!","Я знал, что быть мастером меча — значит спасать девиц от огнедышащих драконов, но я не ожидал, что драконы будут такими огромными!"
I knew bringing you along was a good idea. Come on. Let's get involved in stuff that's none of our business.,"Я знал, что взять тебя с собой — хорошая идея. Пошли. Давай ввяжемся в то, что нас не касается."
"I knew her once...but I don't know her anymore. Never mind. You've done well, Valiant. Enjoy this moment. Like all victories, it will fade.","Я знала её когда-то... но я больше её не знаю. Неважно. Ты хорошо справилась, Valiant. Насладись этим моментом. Как и все победы, он померкнет."
"I knew her once...but I don't know her anymore. What matters is that you've done well, Valiant. Enjoy this moment.","Я знала её когда-то... но больше не знаю. Важно то, что ты отлично справился, Valiant. Насладись этим моментом."
"I knew him so briefly, but I know that Mabon was good.","Я знала его так недолго, но я знаю, что Mabon был хорошим человеком."
I knew him! He was strong willed and dedicated. He would make King Joko proud! He has my full support!,Я знал его! Он был волевым и преданным. Он заставил бы King Joko гордиться! У него моя полная поддержка!
"I knew it had something to do with dragons, but this? No way.","Я знала, что это как-то связано с драконами, но такое? Ни за что."
"I knew it was unlikely to cause damage. Still, I went to recuperate on a cot at the medical tent.","Я знал, что это вряд ли причинит вред. Но всё же я пошёл отдохнуть на койке в медицинском шатре."
I knew it would end this way. Nobody ever gets what they want. Not without a struggle.,"Я знал, что так все и закончится. Никто никогда не получает того, чего хочет. Не без борьбы."
I knew it wouldn't be that simple. I'm going to have to out-think this trial.,"Я знал, что всё будет не так просто. Мне придётся перехитрить это испытание."
I knew it! But also...thanks.,Я так и знал! Но все равно... спасибо.
I knew it! I knew I wasn't crazy!,"Я знал! Я знал, что я не сумасшедший!"
"I knew it! I knew you just needed an anchor. You kicked their gangly, shambling butts!","Я так и знал! Я знал, что тебе просто нужен якорь. Ты надрал их долговязые, шаркающие задницы!"
"I knew it! See, I've still got a few tricks up my sleeves.","Я так и знал! Видите, у меня ещё есть пара тузов в рукаве."
"I knew it! The pylon, the fountain, you, the cardinals—it's all connected to the ley line. And to Qadim!","Я так и знала! Пилон, фонтан, ты, кардиналы — всё это связано с линией силы. И с Кадимом!"
"I knew it. I'm going to die here and Dobbs is going to write it up as ""acceptable losses.""","Я так и знал. Я умру здесь, а Dobbs запишет это как «допустимые потери»."
"I knew it. Okay, let's keep searching.","Я так и знал. Ладно, продолжим поиски."
I knew it. Trouble!,Я так и знал. Неприятности!
"I knew it. You're going to set him free. Let me come with you, boss. I can help.","Я так и знал. Ты собираешься освободить его. Позволь мне пойти с тобой, босс. Я могу помочь."
"I knew leaving the bearkin in your capable hands was a good thing. I'm sure wherever Aurene is, she'd be proud of your achievements. I know I am.","Я знал, что оставить bearkin в твоих надёжных руках — это хорошо. Уверен, где бы ни была Aurene, она гордилась бы твоими достижениями. Я знаю, что я горжусь."
"I knew ogres were tough, but...wow! I'm glad they're on our side. But now we're needed in Lion's Arch. I don't know what's going on there, but it's big.","Я знал, что огры суровы, но... вау! Я рад, что они на нашей стороне. Но теперь мы нужны в Lion's Arch. Не знаю, что там происходит, но это что-то серьёзное."
"I knew one day you'd snap. Rats aren't enough for you. Fine, this should be fun.","Я знал, что ты когда-нибудь сорвёшься. Крыс тебе уже мало. Ладно, будет весело."
"I knew our paths led to only once place, and still I hesitated.","Я знал, что наши пути должны были сойтись лишь в одном месте, и всё же я колебался."
I knew someone would come for us. Thanks!,"Я знал, что кто-нибудь придёт за нами. Спасибо!"
I knew something like this would happen. Why didn't she listen to me?,"Я знала, что случится что-то подобное. Почему она меня не послушала?"
I knew such great weapons of the past would be useful!,"Я знал, что такое мощное оружие из прошлого пригодится!"
