english,translate
Any slower and I'd mistake you for the Claw's son. Rout out the infected material.,"Будь вы хоть немного медленнее, я бы принял вас за сына Claw. Вычищайте зараженный материал."
Any step forward is a positive one.,Любой шаг вперёд — это позитив.
"Any strong feelings about the vote, you two?",У вас двоих есть какие-то сильные чувства по поводу голосования?
Any suggestions on how to proceed?,"Есть предложения, как действовать?"
Any suggestions on where I could search for clues?,"Есть предложения, где я мог бы поискать зацепки?"
Any thoughts about Chul-Moo?,Что думаешь о Chul-Moo?
"Any threat to Wolf's havroun also threatens my friend Svena, the Snow Leopard havroun. She's bound to help us once we explain the situation.","Любая угроза для хаврунов Волка также угрожает моей подруге Svena, хаврунов Снежного Барса. Она обязана помочь нам, как только мы объясним ситуацию."
"Any time now, you clunky machine.","Давай уже, ты, неуклюжая машина."
"Any time, Cre!","Давай же, Cre!"
Any time.,В любое время.
Any tips before I agree?,"Есть советы, прежде чем я соглашусь?"
Any tips?,Есть советы?
Any trouble getting here?,Были проблемы по пути?
"Any undead the wave encounters will show up on the readout. Remember, one of them will be wearing Rissa's trinket.","Любая нежить, которую встретит волна, появится на дисплее. Помни, один из них будет носить безделушку Rissa."
"Any updates on our ""Aetherblade"" situation?",Есть новости по ситуации с «Эфирными клинками»?
Any updates on our big stone door?,Есть новости о нашей большой каменной двери?
Any valuable findings yet?,Есть уже какие-нибудь ценные находки?
Any word from Gorrik yet?,От Gorrik ещё нет вестей?
Any word from Rytlock?,Есть новости от Rytlock?
Any word from the Wardens?,Есть новости от Стражей?
Any you can grab for me would be a big help.,Любая помощь в сборе будет очень кстати.
Anybody bring any dolyak jerky? I'm hungry.,Кто-нибудь принес вяленое мясо дольяка? Я проголодался.
"Anybody else got a problem with peace? Go on, you can speak freely... No? No one?... Suit yourselves. Now then.","У кого-то ещё есть проблемы с миром? Давайте, можете говорить свободно... Нет? Никто?.. Как знаете. А теперь."
"Anybody trafficking in court gossip, you mean.","То есть, любой, кто торгует придворными сплетнями."
Anymore?,Больше нет?
"Anyone and anything you need is yours, Sunspear.","Всё, что вам нужно, — в вашем распоряжении, Sunspear."
Anyone around that can help me with something?,"Есть кто-нибудь поблизости, кто может помочь мне с кое-чем?"
Anyone can collect knowledge. We create it. We're pioneers of the unknown!,Любой может собирать знания. Мы их создаем. Мы — первопроходцы неизведанного!
"Anyone can help, I just need to get the quota filled.","Любой может помочь, мне просто нужно выполнить квоту."
Anyone can tear up a piece of paper—throw the world into disarray. We either trust each other or we don't.,"Любой может разорвать лист бумаги и повергнуть мир в хаос. Либо мы доверяем друг другу, либо нет."
Anyone care to assist me with a project? An experiment to benefit us all?,"Кто-нибудь хочет помочь мне с проектом? Эксперимент, который принесет пользу всем нам?"
Anyone else in there?,Там есть кто-то ещё?
Anyone else that comes along for the ride will just have to catch up.,"Любому, кто решит присоединиться, придётся просто догонять."
Anyone else there?,Там есть кто-то ещё?
Anyone else utterly disturbed by that?,Кого-нибудь ещё это жутко беспокоит?
Anyone else would simply kill me and take the sword.,Кто-то другой просто убил бы меня и забрал меч.
Anyone else you can ask if they've seen something?,"Есть кто-то ещё, у кого можно спросить, не видели ли они чего-нибудь?"
"Anyone else, you would have killed. And I've seen a better way.",Кого-то другого ты бы убила. А я нашёл путь получше.
Anyone else... No? Then let us proceed.,Кто-нибудь ещё... Нет? Тогда давайте продолжим.
"Anyone failing to locate to a safe zone risks dismemberment, death, immolation, electrocution, demotion, and more.","Любой, кто не сможет найти безопасную зону, рискует лишиться конечностей, погибнуть, сгореть заживо, быть убитым электрическим током, пониженным в должности и столкнуться с другими неприятностями."
