english,translate
It's not over yet. Stand by for orders.,Она ещё не закончена. Жди приказов.
It's not over yet. Stay sharp!,Это ещё не конец. Будьте начеку!
It's not over yet. There's still celebrating to be done!,Это ещё не конец. Праздник продолжается!
"It's not over, but you'll have to do a lot of work to redeem yourself. Let's go.","Это ещё не конец, но тебе придётся сильно постараться, чтобы искупить свою вину. Пошли."
"It's not over. Cover your eye, use the other one. Keep fighting!",Это ещё не конец. Закрой один глаз и используй другой. Продолжай сражаться!
It's not over. It's not over. You'll die. You'll die.,Это ещё не конец. Это ещё не конец. Ты умрешь. Ты умрешь.
"It's not permanent, so stop crying. We need to be in the cells before Serentine arrives. Let's move.","Это не навсегда, так что хватит ныть. Нам нужно быть в камерах до прихода Serentine. Пошевеливайтесь."
It's not personal. I just wanted to see Scarlet's handiwork up close. Her marionette was amazing. Inspiring.,Ничего личного. Я просто хотела увидеть работу Scarlet вблизи. Её марионетка была потрясающей. Вдохновляющей.
It's not pointless. It takes them time to reform and regroup.,"Это не бессмысленно. Им требуется время, чтобы возродиться и перегруппироваться."
It's not possible. Through walls? Can't be done.,Это невозможно. Сквозь стены? Не может быть.
"It's not quite a ""destiny"" as you understand it...but thank you for the kind words.",Это не совсем «судьба» в твоем понимании... но спасибо за добрые слова.
It's not quite your Garenhoff. We'll explain soon.,Это не совсем твой Garenhoff. Скоро объясним.
"It's not real. Mordremoth is the one getting stronger, and we have to stop it.","Это не по-настоящему. Это Mordremoth становится сильнее, и мы должны остановить его."
It's not really recruiting. I know Olmakhan take a dim view of the Flame Legion. And now they're back in the fold.,"Это не совсем набор новобранцев. Я знаю, что Олмахан плохо относится к Орде Пламени. А теперь они снова в их рядах."
It's not really stealing. Think of it as Flakk's charitable donation to the cause of science in...in the name of a better understanding of the Eternal Alchemy.,Это не совсем кража. Считай это благотворительным взносом Flakk в дело науки во... во имя лучшего понимания Eternal Alchemy.
