english,translate
"Kill centaurs, destroy centaur siege weapons, help fallen Seraph, and collect lost trinkets around the ruins.","Убивайте кентавров, уничтожайте их осадные орудия, помогайте павшим Серафимам и собирайте потерянные безделушки среди руин."
"Kill centaurs, smash their supplies, collect and turn in poison and whetstones, set traps, and use unstable explosives.","Убивайте кентавров, крушите их припасы, собирайте и сдавайте яд и точильные камни, устанавливайте ловушки и используйте нестабильную взрывчатку."
"Kill corrupted elementals, defeat Sons of Svanir, and thwart their plans.","Убивайте осквернённых элементалей, побеждайте Сыновей Сванира и срывайте их планы."
"Kill courtiers and their pets, free prisoners, destroy turrets, and generally wreak havoc in Hemlock Coil.","Убивайте придворных и их питомцев, освобождайте пленных, уничтожайте турели и в целом сейте хаос в Hemlock Coil."
"Kill creatures, channel ley-line energy into shrines of Dwayna, and use artifacts of Dwayna, and use artifacts of Dwayna to clean the pollution.","Убивайте существ, направляйте энергию лей-линий в святилища Dwayna и используйте артефакты Dwayna, чтобы очистить скверну."
"Kill dredge, destroy their machines, and free any prisoners you find.","Убивайте дреджей, уничтожайте их машины и освобождайте всех найденных пленных."
"Kill enemies, knock them into Balthazar's lava, and channel ley-line magic into Balthazar's reliquary.","Убивайте врагов, сталкивайте их в лаву Balthazar и направляйте магию лей-линий в реликварий Balthazar."
"Kill harpies along the wall, and help the Durmand Priory recover artifacts.",Убивайте гарпий вдоль стены и помогайте Durmand Priory находить артефакты.
Kill harpies and smash their eggs. Collect grub eggs for the Tarstar chief.,Убивайте гарпий и разбивайте их яйца. Собирайте яйца личинок для вождя Tarstar.
"Kill hiding spiders, gather redcap mushrooms, and destroy spiderwebs and toxic mushrooms.","Убивайте прячущихся пауков, собирайте грибы красноголовики и уничтожайте паутину и ядовитые грибы."
"Kill krait, save kidnapped quaggans, and collect scattered quaggan eggs.","Убивайте крэйтов, спасайте похищенных квагганов и собирайте разбросанные яйца квагганов."
"Kill mushrooms, and fertilize plants. Harvest herbs and deliver them to Farmer Simooba.",Убивайте грибы и удобряйте растения. Собирайте травы и доставляйте их фермеру Simooba.
"Kill ogres and their pets, and destroy their supplies, weapons, and homes.","Убивайте огров и их питомцев, уничтожайте их припасы, оружие и жилища."
"Kill ogres and their pets, and sabotage their supplies.","Убивайте огров и их питомцев, а также саботируйте их припасы."
"Kill oozes, break ooze containers, and help protesters.","Убивайте слизней, ломайте контейнеры со слизью и помогайте протестующим."
"Kill pests invading Brackwater Village, recover stolen supplies, and track down Nightmare Court scouts.","Убивайте вредителей, вторгающихся в деревню Brackwater, возвращайте украденные припасы и выслеживайте разведчиков Nightmare Court."
"Kill rats, clean up gears and junk, chide lazy workers, and keep Flame Legion away from the wrecking yard.","Убивайте крыс, убирайте шестеренки и мусор, отчитывайте ленивых рабочих и не подпускайте Flame Legion к свалке."
"Kill separatists, rally the disgruntled soldiers, train with the troops, and repair the charr mines and mortars protecting the camp.","Убивайте сепаратистов, сплачивайте недовольных солдат, тренируйтесь с войсками и чините мины и мортиры чарров, защищающие лагерь."
"Kill skritt and wasps, gather wooden planks, destroy wasp nests, and topple skritt shiny things.","Убивайте скайриттов и ос, собирайте деревянные доски, уничтожайте осиные гнезда и опрокидывайте блестящие вещи скайриттов."
"Kill termites, uproot termite larvae, and feed prickly fruit to hungry moas.","Убивайте термитов, выкорчевывайте личинок термитов и кормите колючими фруктами голодных моа."
"Kill the Flame Legion, destroy their turrets, raze their banners, destroy their founts, and help the Ash Legion soldiers.","Убивайте Flame Legion, уничтожайте их турели, сносите знамена, уничтожайте их источники и помогайте солдатам Ash Legion."
Kill the ghostly spiders and shadow fiends attacking loggers. Help lost spirits return to their bodies.,"Убейте призрачных пауков и теневых извергов, нападающих на лесорубов. Помогите заблудшим духам вернуться в свои тела."
"Kill unchained wraiths, use ley-line magic to reclaim their corpses, and channel magic to Grenth's reliquary.","Убивайте освобожденных призраков, используйте магию лей-линий, чтобы вернуть их останки, и направьте магию в реликварий Grenth."
"Kill undead, burn corrupted plants, light lamps, and collect scattered tools.","Убивайте нежить, сжигайте зараженные растения, зажигайте лампы и собирайте разбросанные инструменты."
"Kill undead, use ley-line magic to reclaim their corpses, and channel ley-line energy into Melandru's reliquary.","Убивайте нежить, используйте магию лей-линий, чтобы вернуть их останки, и направьте энергию лей-линий в реликварий Melandru."
"Kill vermin, clean up the trading post, eliminate threats along the trade route, and destroy Tamini stakes and death markers.","Убивайте вредителей, приводите в порядок торговый пост, устраняйте угрозы вдоль торгового пути и уничтожайте колья и смертельные метки Tamini."
Kindness Noticed,Доброта замечена
Koda Blesses You.,Koda благословляет вас.
"Koda called me to aid the grawl, but I wasn't able to help them alone. Thanks to you, they'll be able to survive another day within this glacial expanse. You are something special, %str1%. May Koda's blessing fall upon you and keep you safe on your journey.
—Sun Warming","Koda призвал меня помочь grawl, но в одиночку я бы не справился. Благодаря тебе они смогут прожить ещё один день на этих ледяных просторах. Ты особенный, %str1%. Пусть благословение Koda снизойдёт на тебя и хранит в пути.
—Sun Warming"
Koolooku Thanks You,Куулуку благодарит вас
Kormir Knows of Your Kindness,Кормир знает о вашей доброте
Krait Anger Rising,Гнев krait растет
Krewe Field Update: Skritt research progressing. Widd and Genna excited and busy. Work done by %str1% producing practical applications.,"Полевой отчёт группы: исследования скриттов продвигаются. Widd и Genna взволнованы и заняты. Работа, проделанная %str1%, находит практическое применение."
Krug want ryTe thanx-,Krug хочет сКаЗаТь спс-
Kudos,Похвала
Kudos to You,Похвала вам
