english,translate
"""Die Hütte, die von zu Hause weglief"" von Pochender Pfeil (""Poky"")","«Хижина, которая сбежала из дома» Стучащей Стрелы («Поки»)"
"""Zerschmetterter Stein""-Rucksack- und Gleitschirm-Kombo","""Zerschmetterter Stein""-Rucksack- und Gleitschirm-Kombo"
"%str1%%str2%Schwere ""Wahrer Blick""-Stiefel%str3%%str4%","%str1%%str2%Schwere ""Wahrer Blick""-Stiefel%str3%%str4%"
"%str1%, you are a proven friend of Michotl. Your efforts have helped our village and we offer our heartfelt thanks. Please come visit us again. You are welcome here any time.

—Huelic","%str1%, вы — проверенный друг Мичотль. Ваши усилия помогли нашей деревне, и мы приносим вам нашу сердечную благодарность. Пожалуйста, приходите к нам снова. Мы будем рады видеть вас в любое время.

—Huelic"
"%str1%: Es ist gut, dass Ihr uns aufgesucht habt.","Хорошо, что вы нас навестили %str1%."
"%str1%: Meine Verwandten scheinen Euch zu mögen, und ich kann mir gut vorstellen warum.","Мои родственники, кажется, вас любят, и я понимаю почему %str1%."
"(Festival) Schließt den Erfolg ""Güter-Händler (jährlich)"" beim Fest der Vier Winde ab.",(Фестиваль) Завершите достижение «Торговец товарами (ежегодно)» на Празднике Четырёх Ветров.
"+10%% Outgoing Healing
+30 Expertise
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","+10 %% Исходящее лечение
+30 Экспертизы
+10 %% Кармы
+5 %% Получаемого опыта
+20 %% Шанса найти магические предметы
+20 %% Шанса найти золото
+10 %% Получаемого опыта для развития"
"+10%% Outgoing Healing
+40 to All Attributes
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","+10 %% Исходящее лечение
+40 ко всем характеристикам
+10 %% Кармы
+5 %% к получаемому опыту
+20 %% к шансу найти магические предметы
+20 %% к шансу найти золото
+10 %% к получаемому опыту мира"
"+10%% Outgoing Healing
+80 Concentration
+60 Healing Power
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","+10 %% Исцеление, наносимое союзникам
+80 Концентрация
+60 Сила исцеления
+10 %% Карма
+5 %% Весь получаемый опыт
+20 %% Шанс найти магические предметы
+20 %% Шанс получить больше золота
+10 %% Получаемый опыт WXP"
"+25 Power
+25 Ferocity
+12 Precision
+12 Vitality","+25 силы
+25 ярости
+12 точности
+12 к жизненной силе"
"-10%% Incoming Damage
+60 Condition Damage
+50 Expertise
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","-10%% входящий урон
+60 урона от состояний
+50 мастерство
+10%% карма
+5%% ко всему получаемому опыту
+20%% шанс найти магические предметы
+20%% шанс найти золото
+10%% получаемый опыт за события"
"-10%% Incoming Damage
+60 Power
+50 Precision
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","-10%% Урон от входящих атак
+60 Силы
+50 Точности
+10%% Кармы
+5%% ко всему получаемому опыту
+20%% к шансу найти магические предметы
+20%% к шансу найти золото
+10%% к получаемому опыту мира"
"-15%% Incoming Condition Duration
+45 to All Attributes
+1%% All Experience Gained","-15%% Длительность активных эффектов снижена
+45 ко всем характеристикам
+1%% Получаемый опыт увеличен"
"-20%% Incoming Condition Duration
+50 Concentration
+40 Power
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","-20%% Длительность входящих эффектов
+50 Концентрация
+40 Сила
+10%% Карма
+5%% Ко всем получаемым очкам опыта
+20%% Шанс найти магические предметы
+20%% Шанс найти золото
+10%% Получаемые очки WXP"
"66%% Chance to Steal Life on Critical Hit
+80 Expertise
+60 Condition Damage
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","66%% шанс украсть здоровье при критическом ударе
+80 к мастерству
+60 урона от состояний
+10%% кармы
+5%% ко всему получаемому опыту
+20%% к шансу нахождения магических предметов
+20%% к шансу найти золото
+10%% очков опыта"
"<c=@abilitytype>Mystery Tonic.</c> Transform into a random shape.
<c=@reminder>Left-click to preview next transformation.</c>","<c=@abilitytype>Загадочный тоник.</c> Примите случайный облик.
<c=@reminder>Щёлкните левой кнопкой мыши для предпросмотра следующего превращения.</c>"
"<c=@flavor>""If I can pull this off, my career is set!""
—Shana</c>","<c=@flavor>«Если у меня получится, моя карьера будет обеспечена!»
— Шана</c>"
"<c=@flavor>""Quaggan do work, quaggan get paid. Quaggan is told this is how the world works.""
—Loonaloo</c>","<c=@flavor>Квагган работает, квагган получает плату. Кваггану говорят, что так устроен мир.  
—Луналу</c>"
"<c=@flavor>""Such things we could learn!""
—Keadin</c>","<c=@flavor>«Мы могли бы многому научиться!»
— Кеадин</c>"
"<c=@flavor>""We had to completely re-engineer the insides of these weapons to not get gummed up."",
—Engineer Verutum</c>","<c=@flavor>«Нам пришлось полностью переработать внутренности этого оружия, чтобы оно не забивалось»,
— инженер Верутум</c>"
"<c=@flavor>""With a hero like you around, the Flame Legion doesn't stand a chance.""
—Corva Sharpclaw</c>","<c=@flavor>«С таким героем, как ты, рядом у Flame Legion нет шансов».
—Corva Sharpclaw</c>"
"<c=@flavor>""You can read between the lines. More harnesses than dolyaks."",
—Warmaster Jofast</c>","<c=@flavor>«Вы умеете читать между строк. Больше упряжи, чем дольяков».
—Warmaster Jofast</c>"
"<c=@flavor>Doppelklicken, um eine accountgebundene Belohnung auszuwählen.</c>","<c=@flavor>Дважды щёлкните, чтобы выбрать привязанную к учётной записи награду.</c>"
?Motin!,? Мотин!
"A device for stabilizing unstable magic rifts.,
Double-click to equip.","Устройство для стабилизации нестабильных магических разрывов.
Дважды щёлкните, чтобы экипировать."
"A high-powered device for stabilizing severely unstable magic rifts.

Double-click to equip.","Мощное устройство для стабилизации крайне нестабильных магических разломов.

Дважды щёлкните, чтобы экипировать."
"A humming emanates from this orb. It could be amplified with an additional source of Chaotic Radiation.
Double-click to show.","От этой сферы исходит гул. Его можно усилить дополнительным источником хаотического излучения.
Дважды щёлкните, чтобы показать."
"A map to your hidden tiger den.
Double-click to read.","Карта к вашему тайному тигриному логову.
Дважды щёлкните, чтобы прочитать."
"A recollection of the life and deeds of Mad King Thorn, as recounted by his loyal subjects and friends. The volume ends with the coronation of King Thorn. It seems incomplete.
<c=@flavor>—Stories yet untold despite the tower that marks a spooky site. When humans flee their home of old, where they settle cannot be told.</c>","Воспоминания о жизни и деяниях Безумного короля Торна, рассказанные его верными подданными и друзьями. Книга заканчивается коронацией короля Торна. Похоже, она неполная.
<c=@flavor>—Истории, которые ещё предстоит рассказать, несмотря на башню, отмечающую жуткое место. Когда люди покидают свой старый дом, невозможно предсказать, где они поселятся.</c>"
"A secret letter that should be brought to Ahel Nakat, who is undercover in the Ruination among the Order of Shadows.

Double-click to locate.","Секретное письмо, которое нужно доставить Ахелю Накату, действующему под прикрытием в Руинах среди Ордена Теней.

Дважды щёлкните, чтобы найти."
"A skyscale's strength is strongly tied to the amount of care it receives as a hatchling.
Combine 1 Blue Skyscale Hatchling with 2 Gray Skyscale Hatchlings and 4 Unidentified Dyes in the Mystic Forge to create a Green Skyscale Hatchling.","Сила скайскейла напрямую зависит от того, сколько заботы он получает в детстве.
Соедините 1 голубого детёныша скайскейла с 2 серыми детёнышами скайскейла и 4 неопознанными красками в Mystic Forge, чтобы создать зелёного детёныша скайскейла."
"A skyscale's strength is strongly tied to the amount of care it receives as a hatchling.
Combine 1 White and 2 Copper Skyscale Hatchlings with 12 Unidentified Dyes in the Mystic Forge to create a Silver Skyscale Hatchling.","Сила скайскейла напрямую зависит от того, сколько заботы он получает в детстве.
Соедините 1 белого и 2 медных детёнышей скайскейла с 12 неопознанными красками в Mystic Forge, чтобы создать серебряного детёныша скайскейла."
"A sliver of potential solidified from the Mists.,
Use 12 petals to crystalize a Teal Bloom.,
<c=@reminder>May be sold to vendors.</c>","Осколок потенциала, затвердевший из Туманов.,
Используйте 12 лепестков, чтобы кристаллизовать Teal Bloom.,
<c=@reminder>Можно продать торговцам.</c>"
"Acquired by completing the Eternity's Garden Mastery achievement.
Trade to alliance field quartermasters in Castora for a Forge Guard's Cuirass.","Получается за выполнение достижения «Мастерство Сада вечности».
Обменяйте у полевых интендантов альянса в Касторе на кирасу стража горна."
"Acquired occasionally from obscured chests in Starlit Weald.
Trade to alliance field quartermasters in Castora for an Extremis Hood.","Иногда выпадает из скрытых сундуков в Starlit Weald.
Обменяйте у полевых интендантов альянса в Касторе на капюшон «Экстремис»."
"Acquired occasionally from the Hammerhart Rumble! world boss event in Shipwreck Strand.,
'Trade to alliance field quartermasters in Castora for a Restless Captain''s Coat.'","Получается изредка от мирового босса «Грохот Молотобойца!» в локации Shipwreck Strand.,
'Обменяйте у полевых интендантов альянса в Касторе на Куртка Беспокойного капитана.'"
"Activate a memory crystal while riding on your skyscale.

<c=@Reminder>Hint: Somewhere near the Mordant Crescent Great Hall in the Domain of Istan.</c>","Активируйте кристалл памяти, находясь на вашем скайскейле.

<c=@Reminder>Подсказка: Где-то возле Великого зала Едкого Полумесяца в Domain of Istan.</c>"
"Activate this to unlock the ability to use a glider. 

With access to Guild Wars 2: Heart of Thorns, you can further improve your gliding abilities.","Активируйте эту опцию, чтобы получить возможность использовать планер.

Приобретя дополнение Guild Wars 2: Heart of Thorns, вы сможете улучшить свои умения полёта."
Amie Sylvari,Ами Сильвари
"An esoteric artifact of a bygone age, it was originally designed to transfer essence past emotional blockages via constant and gradual microtransmutations.

It was shattered and discarded when someone asked the inventor, ""Why don't you just tell them how you feel instead?""","Это эзотерический артефакт давно ушедшей эпохи, изначально созданный для передачи сущности сквозь эмоциональные барьеры посредством постоянных и постепенных микротрансмутаций.

Его разбили и выбросили, когда кто-то спросил изобретателя: «Почему бы тебе просто не сказать им о своих чувствах?»"
Apparence[s] de dague norn,[Облик|Облика|Обликов] норнского кинжала
"Applenook's never looked better, thanks to you. The other day I was strolling through my corn field and couldn't believe the difference. You've done great things for us, thank you.

—Milton Book","Applenook ещё никогда не выглядел лучше, спасибо вам. На днях я прогуливался по своему кукурузному полю и не мог поверить в разницу. Вы сделали для нас великие дела, спасибо.

—Milton Book"
"Arina ,
892 Snow 0XV1,
Obscure","Арина ,
892 Снег 0XV1,
Неизвестный"
"At Wizard's Ascent, correctly prepare 45 ingredients for Alchemist Briella.

If you have the Knowing Is Half the Battle achievement, progress is doubled for successful ingredient preparations.","В Визардовом Подъёме правильно подготовьте 45 ингредиентов для алхимика Бриеллы.

Если у вас есть достижение «Знание — половина победы», прогресс за успешное приготовление ингредиентов увеличивается вдвое."
Ballon zum Kronpavillon,Воздушный шар до Королевского павильона
"Based on my findings, I believe uttering the following seer enchantments will help reground the steward's arcane tuning devices and sever the Inquest interference.  
  
If the steward has become irate, perform the following spell:  
*Sonno Lieve Frusto*  
  
If the steward has become confused, perform the following spell:  
*Lieve Frusto Sonno*","Основываясь на моих исследованиях, я полагаю, что произнесение следующих заклинаний провидца поможет восстановить связь аркановых устройств смотрителя и прервать вмешательство Инквеста.
  
Если распорядитель рассердился, произнесите следующее заклинание:
*Сонно Лив Фрусто*
  
Если распорядитель сбился с толку, произнесите следующее заклинание:
*Lieve Frusto Sonno*"
Besiegt 10 Gegner in der Janthir-Region,Победите 10 врагов в регионе Янтхир
"Branded pods are not edible.

Story Instance: Legacy","Брендированные капсулы нельзя есть.

Сюжетный инстанс: Наследие"
Bringt alle gesammelten Informationen zur Bibliothek der Abtei.,Принесите всю собранную информацию в библиотеку аббатства.
"Can be attained from the Forging Steel vision.
Trade to Berghild in Eye of the North for a helm.","Достаётся из видения «Forging Steel».
Обменяйте у Бергильд в Оке Севера на шлем."
"Can be attained from the Fraenir of Jormag in the Raven Sanctum.
Trade to Berghild in Eye of the North for gloves.","Достаётся с Фраенира Йормага в Raven Sanctum.
Обменяйте у Бергильд в Оке Севера на перчатки."
"Can be used in the Mystic Forge in place of Twilight to add the greatsword Eternity to your Legendary Armory.
<c=@warning>If you have two instances of Eternity unlocked in the armory, please contact Customer Support.</c>","Можно использовать в Mystic Forge вместо «Twilight», чтобы добавить двуручный меч «Eternity» в Легендарный арсенал.
<c=@warning>Если в арсенале открыты два экземпляра «Eternity», обратитесь в службу поддержки.</c>"
"Can contain gossamer and silk scraps.
Purchase from renown region karma merchants across the Crystal Desert with trade contracts.
Find trade contracts in chests and lost supplies.","Может содержать лоскуты паутинной ткани и шёлка.
Покупается за торговые контракты у торговцев кармы в регионах сердец почёта по всей Crystal Desert.
Торговые контракты находятся в сундуках и потерянных припасах."
"Can contain vials of blood, bone, or claws.
Purchase from renown region karma merchants across the Crystal Desert with trade contracts.
Find trade contracts in chests and lost supplies.","Может содержать склянки крови, кости или когти.
Покупается за торговые контракты у торговцев кармы в регионах сердец почёта по всей Crystal Desert.
Торговые контракты находятся в сундуках и потерянных припасах."
"Can harvest Ancient, Elder, and all lesser woods.
Gain snowflakes when gathering.","Рубит древнюю, старую и всю более простую древесину.
При сборе даёт снежинки."
"Can harvest Orichalcum, Mithril, and all lesser metals.
Gain snowflakes when gathering.","Добывает орихалк, мифрил и все более простые металлы.
При сборе даёт снежинки."
"Canthan pendant that exclusively contains End of Dragons attribute combos.
<c=@flavor>These jade pendants found their way into the Mists shortly after Cantha reopened its borders.</c>","Кантанский кулон только с наборами характеристик из «Конца драконов».
<c=@flavor>Эти нефритовые кулоны попали в Туманы вскоре после того, как Кантха вновь открыла границы.</c>"
Caudecus hielt bei den Treppen im Schwärenden Becken an.,Кодекус остановился у лестницы в Гноящемся Бассейне.
Caudecus' Reise begann in den Marschen im Südosten.,Путешествие Кодекуса началось в болотах на юго-востоке.
"Collect 100 Misty Cape Scraps.
Misty Cape Scraps are awarded from Strike Missions, Daily Strike achievements, and Weekly Emissary Chests in Eye of the North.","Соберите 100 обрывков туманной мантии.
Осколки туманной накидки можно получить за выполнение заданий в режиме «Удар», ежедневные достижения режима «Удар» и еженедельные сундуки эмиссара в локации «Глаз Севера»."
"Combine 25 Tales of Adventure, a Gift of Bones, a Memory of Bearkin's Victories, and a Memory of Bearkin Hunts to create a Gift of Recollector of Memories.

This item is acquired from the Klobjarne Geirr: Raid or Convergence Victories achievement.","Объедините 25 Сказаний о приключениях, Gift of Bones, Память о победах медвежьего народа и Память об охоте медвежьего народа, чтобы создать Gift of Recollector of Memories.

Этот предмет получается за достижение «Klobjarne Geirr: победы в рейдах или схождениях»."
"Combine 6 Deldrimor Steel Spear Heads, 6 Large Spiritwood Hafts, 6 Vision Crystals, and a Memory of Bearkin's Adversaries to create Nyr Hrammr.

This item is acquired from the achievement ""Klobjarne Geirr: World Boss or Meta-Event Completions.""","Объедините 6 наконечников копий из делдриморской стали, 6 больших древок из духодрева, 6 Кристаллов видений и Память о противниках медвежьего народа, чтобы создать Нюр Храммр.

Этот предмет получается за достижение «Klobjarne Geirr: завершение мировых боссов или метасобытий»."
"Combine a Binding of the Dragon, a Draconic Tribute, a Salmon of Knowledge Backpack, and an Askur Camping Cookout Backpack (or the remnants of either) in the Mystic Forge to create the legendary precursor Orrax Contained.

Rewarded from completing the achievement Unknown Nightmares: Experiments in the Shadows.","Объедините Связку дракона, Драконью дань, Рюкзак «Лосось знаний» и рюкзак «Пикник в лагере Аскура» (или остатки любого из них) в Mystic Forge, чтобы создать легендарный прекурсор «Заточённый Орракс».

Награда за прохождение достижения «Неведомые кошмары: Эксперименты во тьме»."
"Combine a Gift of Adventure, a Gift of the Seas
Purchased from Visions of Eternity map vendors in exchange for:,
• 2 Vision Crystals,
• 55 Mystic Clovers,
• 100 Tales of Adventure,
• 500 Unusual Coins","Объедините Gift of Adventure, Gift of the Seas
Приобретается у торговцев на картах «Visions of Eternity» в обмен на:
• 2 кристалла видений,
• 55 Mystic Clovers,
• 100 сказов о приключениях,
• 500 необычных монет"
"Combine a Gift of Embracing Refuge, a Gift of Condensed Might, a Gift of Condensed Magic, and 38 Mystic Clovers in the Mystic Forge to create the Gift of the Homesteader.

Created in the Mystic Forge by combining:
• 250 Refined Metal
• 250 Refined Fiber
• 250 Refined Wood
• 250 Shards of the Homestead","Объедините Gift of Embracing Refuge, Дар концентрированной мощи, Дар концентрированной магии и 38 мистических трилистников в Mystic Forge, чтобы создать Gift of the Homesteader.

Создаётся в Mystic Forge путём объединения:
• 250 Очищенного металла
• 250 Очищенного волокна
• 250 Очищенной древесины
• 250 Осколков дома"
"Combine a Gift of Janthir Wilds, a Gift of the Homesteader, a Gift of Klobjarne Geirr, and Nyr Hrammr in the Mystic Forge to create the legendary spear Klobjarne Geirr.

Created in the Mystic Forge by combining:
• 1 Gift of Embracing Refuge
• 1 Gift of Condensed Might
• 1 Gift of Condensed Magic
• 38 Mystic Clovers","Объедините Gift of Janthir Wilds, Gift of the Homesteader, Дар Клобьярне Гейрра и Нюр Храммр в Mystic Forge, чтобы создать легендарное копьё Klobjarne Geirr.

Создаётся в Mystic Forge путём объединения:
• 1 Дара объятий убежища
• 1 Дара концентрированной мощи
• 1 Дара концентрированной магии
• 38 Мистических трилистников"
"Combine a Gift of Janthir Wilds, a Gift of the Homesteader, a Gift of Klobjarne Geirr, and Nyr Hrammr to create the legendary spear Klobjarne Geirr.

Created in the Mystic Forge by combining:
• 1 Gift of Recollector of Memories
• 100 Mystic Runestones 
• 1 Gift of the Mists
• 1 Gift of Research","Объедините Gift of Janthir Wilds, Gift of the Homesteader, Дар Клобьярне Гейрра и Нюр Храммр, чтобы создать легендарное копьё Klobjarne Geirr.

Создаётся в Mystic Forge путём объединения:
• 1 Дара собирателя воспоминаний
• 100 Мистических рунических камней
• 1 Дара туманов
• 1 Дара исследований"
"Combine a Gift of Recollector of Memories, 100 Mystic Runestones, a Gift of the Mists, and a Gift of Research in the Mystic Forge to create the Gift of Klobjarne Geirr.

Created in the Mystic Forge by combining:
• 25 Tales of Adventure 
• 1 Gift of Bones 
• 1 Memory of Bearkin's Hunts
• 1 Memory of Bearkin's Victories","Объедините Gift of Recollector of Memories, 100 мистических рунических камней, Gift of the Mists и Gift of Research в Mystic Forge, чтобы создать Дар Клобьярне Гейрра.

Создаётся в Mystic Forge путём объединения:
• 25 Сказаний о приключениях
• 1 Дара костей
• 1 Воспоминания об охотах медвежьего народа
• 1 Воспоминания о победах медвежьего народа"
"Combine a Gift of the Appetizer, a Gift of the Entrée, a Gift of the Side Course, and a Gift of the Dessert in the Mystic Forge to create the Gift of the Feast.

Created in the Mystic Forge by combining:
• 200 Bowls of Prickly Pear Sorbet
• 50 Bowls of Passion Fruit Tapioca Pudding
• 2 Amalgamated Rift Essences
• 5 Fruits of the Shadow","Соедините Gift of the Appetizer, Gift of the Entrée, Gift of the Side Course и Gift of the Dessert в Mystic Forge, чтобы создать Gift of the Feast.

Создаётся в Mystic Forge путём объединения:
• 200 Мисок сорбета из опунции
• 50 Мисок пудинга из тапиоки с маракуйей
• 2 амальгамированных эссенции разлома
• 5 Плодов тени"
"Combine a Gift of the Mistburned Isles, a Gift of Shadows, a Gift of the Feast, and Orrax Contained in the Mystic Forge to create the legendary backpack and glider Orrax Manifested.

Created in the Mystic Forge by combining:
• 1 Gift of the Mursaat Ruins
• 1 Gift of Janthir Wanderlust
• 250 Mursaat Runestones
• 250 Mystic Runestones","Объедините Дар Опалённых Туманом островов, Gift of Shadows, Gift of the Feast и «Заточённого Орракса» в Mystic Forge, чтобы создать легендарный рюкзак и планер «Явленного Орракса».

Создаётся в Mystic Forge путём объединения:
• 1 Gift of the Mursaat Ruins
• 1 Дар странствий Джантира
• 250 рунических камней мурсаатов
• 250 Мистических рунических камней"
"Combine a Gift of the Survivors, Gift of the People
Purchased from the Foothold Bivouac renown heart vendor in Starlit Weald in exchange for:,
• 1 Gift of the Tides,
• 1 Bloodstone Shard,
• 1 Gift of Research,
• 1 Gift of the Mists","Соедините «Gift of the Survivors», «Gift of the People»
Купить у торговца за сердечную признательность в лагере «Футхолд Бивуак» в Starlit Weald в обмен на:
• 1 «Gift of the Tides»,
• 1 Bloodstone Shard,
• 1 «Gift of Research»,
• 1 «Gift of the Mists»"
"Combine in the Mystic Forge with a Clay Pot, Bloodstone Dust, and Foxfire Clusters to create a Mists Infused Clay Pot.

<c=@flavor>A stone taken from the Mists, steeped in its power.</c>","Соедините в Mystic Forge с Глиняным горшком, Кровавой каменной пылью и Сгустками лисьего огня, чтобы создать Пропитанный туманом глиняный горшок.

<c=@flavor>Камень, взятый из Туманов, пропитанный их силой.</c>"
"Combine in the Mystic Forge with a Heat Stone, Bloodstone Bricks, and a +5 Agony Infusion to create a Destroyer Heated Stone.

<c=@flavor>A steaming hot stone from the core of a powerful Destroyer.</c>","Соедините в Mystic Forge с Камнем тепла, Кровавыми каменными кирпичами и +5 Инфузией агонии, чтобы создать Разогретый камень Разрушителя.

<c=@flavor>Парящий горячий камень из ядра могущественного Разрушителя.</c>"
"Combine this weapon in the Mystic Forge with:
• 1 Gift of The Flameseeker Prophecies
• 1 Gift of Mastery
• 1 Gift of Fortune</c>","Соедините это оружие в Mystic Forge с:
• 1 Gift of The Flameseeker Prophecies
• 1 Gift of Mastery
• 1 Gift of Fortune</c>"
"Combine this weapon in the Mystic Forge with:
• 1 Gift of The Predator
• 1 Gift of Mastery
• 1 Gift of Fortune</c>","Соедините это оружие в Mystic Forge с:
• 1 Gift of The Predator
• 1 Gift of Mastery
• 1 Gift of Fortune</c>"
"Combine this weapon in the Mystic Forge with:
• 1 Gift of Twilight
• 1 Gift of Mastery
• 1 Gift of Fortune</c>","Соедините это оружие в Mystic Forge с:
• 1 Gift of Twilight
• 1 Gift of Mastery
• 1 Gift of Fortune</c>"
