english,translate
"+150 Fishing Power
+30 Condition Damage
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","+150 к силе рыбалки
+30 урона от состояний
+10%% кармы
+5%% ко всему получаемому опыту
+20%% шанса найти магические предметы
+20%% шанса найти золото
+10%% опыта мира"
"+150 Fishing Power
+60 Condition Damage
+50 Expertise
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","+150 к силе рыбалки
+60 урона от состояний
+50 мастерства
+10%% кармы
+5%% ко всему получаемому опыту
+20%% шанса найти магические предметы
+20%% шанса найти золото
+10%% получаемого опыта мира"
"+32 Precision
+18 Power
+18 Ferocity","+32 точность
+18 силы
+18 ярости"
"+5 Max Supply
+10%% WvW Experience","+5 Максимальный запас
+10%% опыта в PvP"
"+5 Max Supply
+10%% WvW Experience
+25%% Movement Speed","+5 Максимальный запас
+10%% опыт в PvP
+25%% скорость передвижения"
"+5 Max Supply
+10%% WvW Experience
+25%% Movement Speed
+25 Power
+25 Precision","+5 Максимальный запас
+10%% опыта в PvP (Завоевания и войны)
+25%% скорости передвижения
+25 силы
+25 точности"
"+5 Max Supply
+10%% WvW Experience
+25%% Movement Speed
+25 Power
+25 Precision
+25 Toughness
+25 Vitality","+5 Максимальный запас
+10%% Опыт в PvP (Мировые против Мировых)
+25%% Скорость передвижения
+25 Сила
+25 Точность
+25 Выносливость
+25 Жизненная сила"
"+5 Max Supply
+10%% WvW Experience
+25%% Movement Speed
+25 Power
+25 Precision
+25 Toughness
+25 Vitality
+20%% Magic Find","+5 Макс. припасов  
+10%% опыта WvW  
+25%% скорости передвижения  
+25 Мощи  
+25 Точности  
+25 Прочности  
+25 Живучести  
+20%% Магического поиска"
"-10%% Incoming Damage
+100 Concentration
+70 Power
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","-10%% входящий урон
+100 концентрация
+70 сила
+10%% карма
+5%% ко всему получаемому опыту
+20%% шанс найти магические предметы
+20%% шанс найти золото
+10%% получаемый опыт WXP"
"-10%% Incoming Damage
+50 Power
+40 Ferocity
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","-10%% входящий урон
+50 силы
+40 ярости
+10%% кармы
+5%% ко всему получаемому опыту
+20%% шанс найти магические предметы
+20%% шанс найти золото
+10%% опыта от заданий"
"-10%% Incoming Damage
+60 Power
+50 Ferocity
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","-10%% входящий урон
+60 силы
+50 ярости
+10%% кармы
+5%% ко всему получаемому опыту
+20%% шанс найти магические предметы
+20%% шанс найти золото
+10%% опыта за прохождение событий"
"-20%% Incoming Condition Duration
+80 Condition Damage
+60 Expertise
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","-20%% Длительность входящих эффектов
+80 Урон от состояний
+60 Экспертиза
+10%% Карма
+5%% Получаемый опыт
+20%% Шанс найти магические предметы
+20%% Шанс получить золото
+10%% Получаемый опыт WXP"
"1330.189.642.1 Z.O.X. 
   1) M.O.X. departed. 
   2) Spiders controlled. 
   3) Brave heroes walked among us. 
   <end report>","1330.189.642.1 Z.O.X. 
   1) M.O.X. убыл. 
   2) Пауки под контролем. 
   3) Храбрые герои ходили среди нас. 
   <end report>"
"66%% Chance to Steal Life on Critical Hit
+50 Power
+40 Ferocity
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","66%% шанс украсть здоровье при критическом ударе
+50 силы
+40 ярости
+10%% кармы
+5%% ко всему получаемому опыту
+20%% к шансу получения магических предметов
+20%% к шансу найти золото
+10%% очков опыта"
"66%% Chance to Steal Life on Critical Hit
+50 Power
+40 Precision
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","66%% Шанс украсть жизнь при критическом ударе  
+50 Мощи  
+40 Точности  
+10%% Кармы  
+5%% Всего опыта получено  
+20%% Магического поиска  
+20%% Золотого поиска  
+10%% Получаемых WXP"
"7. Schließt den Erfolg ""Sternschnuppe: Liste zur Herstellung"" ab, um die benötigten Gegenstände zu beschaffen, und sprecht dann mit Morgaah Blutsucher, um den Handschuh herzustellen.","7. Выполните достижение «Падающая звезда: Список для изготовления», чтобы собрать необходимые предметы, затем поговорите с Моргаахом Кровоискателем, чтобы изготовить перчатку."
