english,translate
"%str1%%str2%Leichte ""Wahrer Blick""-Stiefel%str3%%str4%","%str1%%str2%Лёгкие сапоги «Истинного взгляда»%str3%%str4%"
"%str1%%str2%Schwere ""Wahrer Blick""-Handschuhe%str3%%str4%","%str1%%str2%Schwere ""Wahrer Blick""-Handschuhe%str3%%str4%"
"%str1%,

The theater productions are moving along swimmingly thanks to you. The troupe members are filled with excitement and enthusiasm, and they're brimming with confidence. This season could see some of our best performances yet. I know I speak for everyone when I say we would love to work with you again.","%str1%,

Благодаря вам работа над театральными постановками идет как по маслу. Члены труппы полны энтузиазма и уверенности в себе, и мы надеемся, что этот сезон станет одним из лучших за всю историю нашего театра. Я думаю, что говорю от имени всех, когда говорю, что мы будем рады снова с вами сотрудничать."
"%str1%, thanks to your endeavors, the Inquest has lost both precious time and momentum in their ill-conceived research. Even though they outnumber us, we continually prove that brilliance trumps desperation. Keep up the good work.

—Blopp","%str1%, благодаря вашим усилиям Inquest потеряли и драгоценное время, и импульс в своих неудачных исследованиях. Несмотря на то, что их больше, чем нас, мы постоянно доказываем, что блестящий ум побеждает отчаяние. Продолжайте в том же духе.

—Blopp"
"(Festival) Schließt den Erfolg ""Bossblitz (jährlich)"" ab",(Фестиваль) Завершите достижение «Босс-блиц (ежегодно)»
"(Festival) Schließt den Erfolg ""Bündel-Plünderer (jährlich)"" beim Fest der Vier Winde ab.",(Фестиваль) Завершите достижение «Связка-грабитель (ежегодно)» на Празднике Четырёх Ветров.
"+10%% Outgoing Healing
+60 Healing Power
+50 Concentration
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","+10%% Исходящее лечение
+60 Сила лечения
+50 Концентрация
+10%% Карма
+5%% Ко всему получаемому опыту
+20%% Шанс найти магические предметы
+20%% Шанс найти золото
+10%% Получаемый опыт WXP"
"+10%% Outgoing Healing
+80 Concentration
+60 Power
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","+10%% Исцеление, наносимое союзникам
+80 Концентрация
+60 Сила
+10%% Карма
+5%% Ко всему получаемому опыту
+20%% Шанс найти магические предметы
+20%% Шанс получить больше золота
+10%% Получаемый опыт за выполнение заданий"
"+32 Vitality
+18 Condition Damage
+18 Healing Power","+32 к жизненной силе
Урон по состоянию +18
+18 к силе исцеления"
"-10%% Incoming Damage
+100 Concentration
+33%% Chance to Gain Might on Critical Hit
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","-10%% Урон по попаданию
+100 Концентрация
+33%% Шанс получить эффект «Мощь» при критическом ударе
+10%% Карма
+5%% Ко всем получаемым очкам опыта
+20%% Шанс найти магический предмет
+20%% Шанс найти золото
+10%% Получаемые очки WXP"
"-10%% Incoming Damage
+45 to All Attributes
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","-10%% входящий урон
+45 ко всем характеристикам
+10%% кармы
+5%% ко всему получаемому опыту
+20%% шанс найти магические предметы
+20%% шанс получить больше золота
+10%% опыта в мире"
"-10%% Incoming Damage
+50 Power
+40 Precision
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","-10%% Урон по цели
+50 Силы
+40 Точности
+10%% Кармы
+5%% ко всему получаемому опыту
+20%% к шансу найти магические предметы
+20%% к шансу найти золото
+10%% к получаемому опыту мира"
"-10%% Incoming Damage
+80 Concentration
+28%% Chance to Gain Might on Critical Hit
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","-10%% Урон по попаданию
+80 Концентрация
+28%% Шанс получить эффект «Мощь» при критическом ударе
+10%% Карма
+5%% Бонус к получаемому опыту
+20%% Бонус к шансу найти магические предметы
+20%% Бонус к получаемому золоту
+10%% Бонус к получаемому опыту мира"
"-10%% Incoming Damage
+80 Power
+60 Ferocity
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","-10%% входящий урон
+80 силы
+60 ярости
+10%% кармы
+5%% ко всему получаемому опыту
+20%% шанс найти магические предметы
+20%% шанс получить больше золота
+10%% опыта"
"<c=@flavor>""I can retire after this!""
—Flinzz</c>","<c=@flavor>«После этого я смогу уйти на покой!»
—Флинзз</c>"
"<c=@flavor>""La vie est un mystère""</c>","<c=@flavor>""La vie est un mystère""</c>"
"<c=@flavor>""Ugh. It's my sixth birthday all over again.""</c>
—Prince Edrick Thorn","<c=@flavor>«Фу. Словно снова мой шестой день рождения».</c>
— Принц Эдрикс Торн"
"<c=@flavor>""We had to modify these to free us up during scouting expeditions."",
—Fahrtak </c>","<c=@flavor>«Нам пришлось их модифицировать, чтобы освободить руки во время разведывательных вылазок»,
— Фартак </c>"
