english,translate
"Safe journey, sister. Oh—and Brenda?","Безопасного пути, сестра. О, и Brenda?"
Safeguard nobles and let them land killing blows to increase their satisfaction and earn greater rewards,"Охраняйте дворян и позвольте им наносить добивающие удары, чтобы повысить их удовлетворенность и получить большие награды"
Safeguard survivors attempting to reach the Pact encampment,"Защитите выживших, пытающихся добраться до лагеря Pact"
Safely escort the caravan from the ally camp to the farmlands,Безопасно сопроводите караван из лагеря союзников до фермерских угодий
Safely escort the funeral procession to the Necropolis.,Безопасно сопроводите похоронную процессию в Necropolis.
"Safety, at last!",Наконец-то в безопасности!
Sage Gorra,Sage Gorra
Sage Korin,Sage Korin
Sage Manssir,Sage Manssir
Sage Vasanni,Sage Vasanni
Salamander Drake Broodmother,Мать выводка саламандровых дрейков
Salamander Drake Broodmother[s],[Мать|Матери|Матерей] выводка саламандровых дрейков
Salus Bloodsword,Salus Bloodsword
Salvage Pact supplies from the wreckage before it collapses,"Спасите припасы Pact из обломков, пока они не рухнули"
Salvage damaged armaments to build bombs.,Разбирайте поврежденное вооружение для создания бомб.
Salvage scrap from the crashed Pact airship for Bongo to reinforce the outpost.,"Соберите обломки с разбитого дирижабля Pact для Bongo, чтобы укрепить аванпост."
Salvage supplies from the Ordnance Corps airship wreckage,Спасите припасы из обломков дирижабля Ordnance Corps
Salvageable Turret Part,Пригодная для восстановления деталь турели
Salvaged Parts,Утиль
Salvagers remaining: 2,Осталось сборщиков: 2
Samples Collected,Образцы собраны
Samples become contaminated in: 2:00,Образцы будут заражены через: 2:00
Samples collected:,Образцы собраны.
Sancia Blastfire,Sancia Blastfire
Sand Lion Pridelord,Sand Lion Pridelord
Sand Lion killed,Песчаных львов убито
Sand Piles Cleared,Кучи песка расчищены
Sand Savage,Sand Savage
Sand Savage escapes in,Песчаный дикарь сбегает в
Sand sharks always burrow under our walls. Don't let them bite you. It will hurt.,Песчаные акулы вечно подкапываются под наши стены. Не дайте им укусить вас. Это больно.
"Sandal-chewing, dolyak-kissing partner-in-arms...","Жующий сандалии, целующийся с дольяками соратник..."
Sandstorm!,Песчаная буря!
Sap Blobs,Сгустки сока
Saurian Egg,Яйцо завра
Saurian riders killed,Убито всадников-завров
Saurians filtered out,Ящеры отфильтрованы
Savant Ehrin,Savant Ehrin
Save Gork Thundermaker from imprisonment,Спасите Gork Thundermaker из заточения
Save Parnna from the guardian golems,Спасите Parnna от големов-стражей
Save captured skritt.,Спасите захваченных скриттов.
Save the camp from the Inquest golem,Спасите лагерь от голема Inquest
Save the chickens trapped in the dust mite twister,"Спаси цыплят, застрявших в смерче из пылевых клещей"
Save the hamlet from pirates,Спасите деревушку от пиратов
Save the sylvari from the Inquest,Спасите сильвари от Инквеста
Save your breath—you deserve your punishment.,Поберегите дыхание — вы заслужили свое наказание.
Saw Conveyor/Central Conveyor/Eastern Crane/Eastern Conveyor/Western Crane,Пильный конвейер/Центральный конвейер/Восточный кран/Восточный конвейер/Западный кран
Scanners Remaining remaining: X,Осталось сканирований: x
Scarab Swarm Remaining,Осталось роев скарабеев
Scarecrow,Scarecrow
Scarecrows remaining %num1%,Осталось %num1% чучел.
Scarlet Minions defeated,Прислужники Scarlet побеждены
Scarlet has called in Aetherblade reinforcements!,Scarlet вызвала подкрепление Aetherblade!
Scarlet has summoned the Molten Alliance to the battle!,Scarlet призвала Molten Alliance в битву!
Scarlet is driven out of her hideout!,Scarlet изгнана из своего убежища!
Scarlet's Minions Invade!,Миньоны Scarlet атакуют!
Scarlet's twisted watchworks are emerging from portals.,Искаженные часовые механизмы Scarlet появляются из порталов.
Scarred thorn wolves killed,Шрамированных терновых волков убито
Scavenge supplies from the clifftop Zephyrite ruins,Соберите припасы в руинах Zephyrite на вершине скалы
Scavenged Provisions,Собранные припасы
Scepter Spell Power,Сила заклинания скипетра
Scholar Aibhne,Scholar Aibhne
Scholar Alil Rodez,Scholar Alil Rodez
Scholar Anders,Scholar Anders
Scholar Blix,Scholar Blix
Scholar Breandan,Scholar Breandan
Scholar Brogun,Scholar Brogun
Scholar Dane,Scholar Dane
Scholar Detti,Scholar Detti
Scholar Didi,Scholar Didi
Scholar Keenwit,Scholar Keenwit
Scholar Morrat,Scholar Morrat
Scholar Penta,Scholar Penta
Scholar Riagan,Scholar Riagan
Scholar Rolla,Scholar Rolla
Scholar Yorix,Scholar Yorix
Scoop[s] of Mintberry Swirl Ice Cream,Шарики мятно-ягодного мороженого
Scoria Shadestriker,Scoria Shadestriker
Scoundrel's Bounty,Награда негодяя
Scout the Abbey Ruins with the Bane Warband,Проведите разведку Abbey Ruins вместе с военным отрядом Погибели
Scouting Party Members Standing,Членов разведотряда на месте
Scouts rescued,Разведчиков спасено
Scrabclaw,Matriarch Scrabclaw
Scrabclaw's Flock killed,Убито стаи Scrabclaw
Scrap Cannon,Пушка-утилизатор
Scrap Materials,Материалы из обломков
Scrap cannons ready: x of 3,Готовых пушек из обломков: x из 3
Scrap metal:,Металлолом:
Scrap recovered in: 0:30,Лом собран за: 0:30
Scraps gifted,Хлама подарено
Screw that thing! Get it outta here!,К черту эту штуку! Убери её отсюда!
Sea Turtle Brood killed: 0/2,Выводок морских черепах убит: 0/2
Seal the rift to Nayos,Запечатайте разлом в Nayos
Seal the rift to Nayos: 0/1,Запечатайте разлом в Nayos: 0/1
Seal the rift to Nayos:0/1,Запечатайте разлом в Nayos: 0/1
Seal the rift to the Mists: 0/1,Запечатайте разлом в Mists: 0/1
Search Progress,Прогресс поиска
Search Svanir camps for survivors,Обыскать лагеря Svanir на предмет выживших
Search Tenaebron Lake with the Sentinels,Обыщи озеро Tenaebron вместе с Sentinels
Search for evidence of the massacre at Jora's Keep,Найдите доказательства резни в Jora's Keep
Search piles of rubble and suspicious trees for Stone Summit,Обыщите груды обломков и подозрительные деревья в поисках Stone Summit
Search rubble for Deldrimor artifacts to give to Scholar Alil Rodez.,"Обыщите завалы в поисках артефактов Deldrimor, чтобы передать их Scholar Alil Rodez."
Search the Ministry of Archives for Purist propaganda,Обыщите Ministry of Archives на предмет пуристской пропаганды
Search the area around the fallen dragon for treasure!,Обыщите область вокруг павшего дракона в поисках сокровищ!
Search the area to find ingredients for the insect lure.,"Обыщите местность, чтобы найти ингредиенты для приманки насекомых."
Search the camp.,Обыскать лагерь.
Search the isle for squatters with M.U.P. Analyst Bian,Обыщите остров на предмет сквоттеров вместе с M.U.P. Analyst Bian
Search the waters for castaways. Some are likely injured and will need help getting back to shore.,"Обыщите воды в поисках потерпевших. Некоторые, вероятно, ранены и им понадобится помощь, чтобы добраться до берега."
Searing Ritual Progress,Прогресс ритуала Searing
Seaweed,Seaweed
Second Invasion Wave,Second Invasion Wave
Second Level Defenses Achieved,Second Level Defenses Achieved
Second Marmox,Second Marmox
Second Shrine Repair Progress,Прогресс восстановления второго святилища
Second Spear Nayrim,Second Spear Nayrim
Second Wave of Scarlet's Minons:,Вторая волна миньонов Scarlet:
Second part of the event,Вторая часть события
Second purifier—back online! We might actually pull this off. Just one more!,"Второй очиститель снова в сети! Возможно, у нас получится. Остался всего один!"
Second round,Второй раунд
Second shrine,Второе святилище
Second stage,Второй этап
Second stage:,Второй этап:
Secondary Svanir Ballista,Вторичная баллиста Svanir
Secrets in the Swamp,Тайны Болота
