english,translate
Defend the seal until the Pact cannon is back online,"Защищайте печать, пока пушка Pact снова не заработает"
Defend the settlement from crazed wildlife,Защитите поселение от обезумевшей дикой природы
Defend the settlement from crazed wildlife (Kiel's Outpost),Защити поселение от обезумевших диких зверей (Аванпост Kiel)
"Defend the settlement from rampaging, crazed wildlife","Защити поселение от неистовствующей, обезумевшей дикой природы"
"Defend the settlement from rampaging, crazed wildlife (Driftglass Springs)",Защитите поселение от обезумевших диких животных (Driftglass Springs)
Defend the settlement from the crazed creatures' attack,Защити поселение от атаки обезумевших существ
Defend the shrine,Защити святилище
Defend the siege devourer while it assists the troops,"Защищай осадного пожирателя, пока он помогает войскам"
Defend the skritt thieves while they steal harpy eggs,"Защищайте воров-скриттов, пока они крадут яйца гарпий"
Defend the skritt while they steal golem parts,"Защищайте скриттов, пока они крадут детали големов"
Defend the south gate,Защитите южные ворота
Defend the southeast shrine,Защити юго-восточное святилище
Defend the southern beach from the Risen,Защити южный пляж от Risen
Defend the spectral disruptor to prevent the spectral weapons from reforming,"Защитите спектральный дезинтегратор, чтобы спектральное оружие не восстановилось"
Defend the statuary,Защитите статуи
Defend the stoneworker while he repairs the statue,"Защищай каменщика, пока он чинит статую"
Defend the supplies in Arterium Haven from hylek,Защитите припасы в Arterium Haven от хилеков
Defend the supply of energy from krait,Защитите запас энергии от крайт
Defend the sylvari tower from the Risen,Защитите башню сильвари от Risen
Defend the tank as the Pact team secures the area,"Защищайте танк, пока отряд Pact закрепляется на позиции"
Defend the targeted victim of the angry mob,Защитите цель разъяренной толпы
Defend the technicians while they redirect the power!,"Защищайте техников, пока они перенаправляют энергию!"
Defend the temple from the Void ambush,Защитите храм от засады Пустоты
Defend the thorn wall shapers while they repair the wall,"Защищайте формирователей стены шипов, пока они чинят стену"
Defend the tower,Защитите башню
Defend the turrets from being destroyed,Защитите турели от уничтожения
Defend the village of Kweli from the Forged,Защитите деревню Kweli от Forged
Defend the village's supplies from naga raiders,Защитите припасы деревни от налетчиков-наг
Defend the west gate,Защищайте западные ворота
Defend the workers as they rebuild Dewclaw Village,"Защитите рабочих, пока они восстанавливают деревню Dewclaw"
Defend the workshop,Защити мастерскую
Defend the wurm tunnel,Защити туннель червя
Defend this land for your world,Защищайте эту землю ради своего мира
Defend workers repairing the pumping station,"Защитите рабочих, ремонтирующих насосную станцию"
Defend your allies as they construct a Brandstorm disruptor,"Защищайте союзников, пока они строят подавитель Brandstorm"
Defend your supply caravan,Защищайте свой караван снабжения
Defending Tarir,Защита Тарира
Defense golems active,Оборонительных големов активно
Defenses alerted in: 10:00,Защита активируется через: 10:00
Defensive Point One Morale Level,Уровень морали точки обороны один
Defensive Point Three Morale Level,Уровень морали точки обороны три
Defensive Point Two Morale Level,Уровень морали точки обороны два
Defiance Training,Тренировка стойкости
Defrag the signal fragments and defeat sparks!,Дефрагментируйте фрагменты сигнала и победите искры!
Dekkti's Analysis Completed,Анализ Dekkti завершен
Deldrimor Reserves,Резервы Deldrimor
Delicious ingredients incoming! Keep them from hitting the ground—there's no 3-second rule in this kitchen!,Вкусные ингредиенты на подходе! Не дайте им упасть на землю — на этой кухне нет правила 3 секунд!
Delightful! Can I interest you in a Canthan Sunrise?,Восхитительно! Могу я предложить вам Canthan Sunrise?
Deliver overcharged energy to the train yards.,Доставьте перегруженную энергию на железнодорожные станции.
Deliver supplies to Zephyr Sanctum for Trader Owens,Доставьте припасы в Zephyr Sanctum для Trader Owens
Deliver the goods to the appropriate recipients,Доставьте товары соответствующим получателям
Deliveries made,Доставок выполнено
Demetra,Demetra
Demolitionist Afia,Demolitionist Afia
Demolitionist Sola,Demolitionist Sola
