english,translate
Champion Icebrood Norn,Champion Icebrood Norn
Champion Icebrood Quaggan,Champion Icebrood Quaggan
Champion Icebrood Shaman,Champion Icebrood Shaman
Champion Icebrood Voice,Champion Icebrood Voice
Champion Ignis,Champion Ignis
Champion Inquest Power Suit Mark III,Champion Inquest Power Suit Mark III
Champion Invasive Iboga,Champion Invasive Iboga
Champion Ironfrost Champion,Champion Ironfrost Champion
Champion Jackdaw Captain,Champion Jackdaw Captain
Champion Jade Armor,Champion Jade Armor
Champion Jade Armor/Bow,Champion Jade Armor/Bow
Champion Jade Bow,Champion Jade Bow
Champion Jade X,Champion Jade X
Champion Janthiri Reindeer,Champion Janthiri Reindeer
Champion Jotun Magekiller,Champion Jotun Magekiller
Champion Jungle Skelk Lurker,Champion Jungle Skelk Lurker
Champion Jungle Troll,Champion Jungle Troll
Champion Karka,Champion Karka
Champion Karka Hive Defender,Champion Karka Hive Defender
Champion Kharkaris,Champion Kharkaris
Champion Krait Hypnoss,Champion Krait Hypnoss
Champion Lady Kahraman,Champion Lady Kahraman
Champion Lady Shamshir,Champion Lady Shamshir
Champion Magneton Manipulator,Champion Magneton Manipulator
Champion Man-Eater,Champion Man-Eater
Champion Mandulis,Champion Mandulis
Champion Mark I Golem,Champion Mark I Golem
Champion Mark II Golem,Champion Mark II Golem
Champion Mark II YF-Gold,Champion Mark II YF-Gold
Champion Matriarch Sheerfeather,Champion Matriarch Sheerfeather
Champion Matriarch Shrilliss,Champion Matriarch Shrilliss
Champion Matriarch Talonslayer,Champion Matriarch Talonslayer
Champion Mayatl the Fierce,Чемпион Mayatl the Fierce
Champion Megalith,Champion Megalith
Champion Mistburned <Creature>,Чемпион Mistburned <Creature>
Champion Mistburned <Timber Wolf/Valravn/Warclaw>,Чемпион Mistburned <Timber Wolf/Valravn/Warclaw>
Champion Mistburned Kodan,Champion Mistburned Kodan
Champion Modniir Chief,Champion Modniir Chief
Champion Modniir Commander,Champion Modniir Commander
Champion Modniir High Sage,Champion Modniir High Sage
Champion Modniir Leader,Champion Modniir Leader
Champion Modniir Ulgoth,Champion Modniir Ulgoth
Champion Molten Berserker,Champion Molten Berserker
Champion Molten Desecrator,Champion Molten Desecrator
Champion Molten Fire Shaman,Champion Molten Fire Shaman
Champion Monifa the Wrathful,Champion Monifa the Wrathful
Champion Monstrous Lava Elemental,Champion Monstrous Lava Elemental
Champion Mordant Crescent Hierarch,Champion Mordant Crescent Hierarch
Champion Mordrem Dark Wing,Champion Mordrem Dark Wing
Champion Mordrem Husk,Champion Mordrem Husk
Champion Mordrem Husk Copper,Champion Mordrem Husk Copper
Champion Mordrem Mangler,Champion Mordrem Mangler
Champion Mordrem Teragriff Gold,Champion Mordrem Teragriff Gold
Champion Mordrem Teragriff Silver,Champion Mordrem Teragriff Silver
Champion Mordrem Thrasher Platinum,Champion Mordrem Thrasher Platinum
Champion Mordrem Troll Iron,Champion Mordrem Troll Iron
Champion Mordrem Vile Thrasher,Champion Mordrem Vile Thrasher
Champion Mordrem Vinetooth,Champion Mordrem Vinetooth
Champion Mordrem Wolf,Champion Mordrem Wolf
Champion Morg,Champion Morg
Champion Muckstalker,Champion Muckstalker
Champion Mushroom Emperor,Champion Mushroom Emperor
Champion Mushroom King,Champion Mushroom King
Champion Mushroom Queen,Champion Mushroom Queen
Champion Naga Stormcaller,Champion Naga Stormcaller
Champion Naga Tide Priest,Champion Naga Tide Priest
Champion Nature Elemental,Champion Nature Elemental
Champion Nepheretes,Champion Nepheretes
Champion Ogotl Priestess,Champion Ogotl Priestess
Champion Ogre Beastmaster,Champion Ogre Beastmaster
Champion Ogre Chieftain,Champion Ogre Chieftain
Champion Oni,Champion Oni
Champion Oni Blasphemer,Champion Oni Blasphemer
Champion Ooze King,Champion Ooze King
Champion Perturbed Choya,Champion Perturbed Choya
Champion Plague Golem,Champion Plague Golem
Champion Plains Wurm,Champion Plains Wurm
Champion Purist Assassin/Junker/Necromancer/Ritualist,Чемпион-ассасин/мусорщик/некромант/ритуалист пуристов
Champion Putrescent Skelk,Champion Putrescent Skelk
Champion Quenti the Quick,Чемпион Quenti the Quick
Champion Ram,Champion Ram
Champion Rampaging Basilisk,Champion Rampaging Basilisk
Champion Rampaging Warg,Champion Rampaging Warg
Champion Reef Rider,Champion Reef Rider
Champion Reef Shark,Champion Reef Shark
Champion Rimewhisper Minotaur,Champion Rimewhisper Minotaur
Champion Risen Abomination,Champion Risen Abomination
Champion Risen Andarzbad,Champion Risen Andarzbad
Champion Risen Archmage: x%,Чемпион Ризен-архимаг: x%
Champion Risen Captain,Champion Risen Captain
Champion Risen Drake Broodmother,Champion Risen Drake Broodmother
Champion Risen Giant,Champion Risen Giant
Champion Risen Gladiator,Champion Risen Gladiator
Champion Risen Groundskeeper,Champion Risen Groundskeeper
Champion Risen Hylek Petmaster,Champion Risen Hylek Petmaster
Champion Risen Juggernaut,Champion Risen Juggernaut
