english,translate
Time left before Vanak retreats: 10:00,Время до отступления Vanak: 10:00
Time left in routine: x:xx,Осталось времени: x:xx
Time left to defeat Nourys: 20:00,Осталось времени до победы над Nourys: 20:00
Time left to deliver amber shipment: 6:30,Осталось времени на доставку партии янтаря: 6:30
Time left to find Zohaqan: 20:00,Оставшееся время на поиск Zohaqan: 20:00
Time left to get Project FRU1TPUNCH to safety: 8:00,Осталось времени до доставки Project FRU1TPUNCH в безопасное место: 8:00
Time left to hand in remaining artifacts: 0:30,Осталось времени на сдачу оставшихся артефактов: 0:30
Time left to heal the fawn: 5:00,Осталось времени на исцеление олененка: 5:00
Time left to heal the wolf pup: 5:00,Осталось времени на исцеление щенка волка: 5:00
Time left to help the stewards: 0:30,"Осталось времени, чтобы помочь смотрителям: 0:30"
Time left to reprogram cannon: 5:00,Осталось времени на перепрограммирование пушки: 5:00
Time left to reprogram the cannon: 5:00,Осталось времени на перепрограммирование пушки: 5:00
Time left to ressurrect Vanak: 1:30,Время на воскрешение Vanak: 1:30
Time left to return goods: 0:30,Осталось времени на возврат товаров: 0:30
Time left to revive Corvus: 1:30,Осталось времени на воскрешение Corvus: 1:30
Time left to revive the repair crew: 1:00,Время на воскрешение ремонтной бригады: 1:00
Time left to save Astral Ward scout: 8:00,Осталось времени на спасение разведчика Astral Ward: 8:00
Time left to study crystals: x:xx,Осталось времени на изучение кристаллов: x:xx
Time left to tend the garden: 15:00,Осталось времени на уход за садом: 15:00
Time left to turn in bait: 1:00,Время до сдачи приманки: 1:00
Time left to turn in intel reports: 1:00,Время до сдачи отчётов разведки: 1:00
Time left to turn in supply crates: x:xx,Осталось времени на сдачу ящиков с припасами: x:xx
Time left to turn in: 0:30,Осталось времени до сдачи: 0:30
Time left:,Осталось времени:
Time left: 10:00,Осталось времени: 10:00
Time left: 2:35,Осталось времени: 2:35
Time left: 3:21,Осталось времени: 3:21
Time left: 5:00,Осталось времени: 5:00
Time left: 8:00,Осталось времени: 8:00
Time left: x:xx,Осталось времени: x:xx
Time limit,Осталось времени
Time limit 8:00,Ограничение по времени 8:00
Time limit to gather allies: 20:00,Время на сбор союзников: 20:00
Time limit xx:xx,Осталось времени: xx:xx
Time limit:,Лимит времени:
Time limit: 00:30,Осталось времени: 00:30
Time limit: 05:00,Ограничение по времени: 05:00
Time limit: 07:00,Ограничение по времени: 07:00
Time limit: 0:15,Лимит времени: 0:15
Time limit: 0:30,Ограничение по времени: 0:30
Time limit: 0:45,Ограничение по времени: 0:45
