english,translate
"The boss jungle tendril is defeated, but the corruption must be held at bay while the other pass fights!","Босс-джунглевый усик повержен, но нужно сдерживать скверну, пока другой отряд сражается!"
"The bridge appears stable. But, uh, let me get off before escorting one of those stinking dolyaks over it, just to be safe.","Мост выглядит устойчивым. Но, э-э, позвольте мне сойти с него, прежде чем сопровождать по нему одного из этих вонючих дольяков, на всякий случай."
The broodmother will go to sleep in: 10:00,Праматерь уснет через: 10:00
The bugs trail the scent of magic as they go. This will be easy.,Жуки идут по следу магии. Это будет легко.
The bull's destructive scrambling has infuriated the bees!,Разрушительная возня быка разозлила пчел!
The bull's on the run! Watch out for trouble!,Бык сбежал! Остерегайся неприятностей!
The bull's panicked charge spread the fire. The field is ablaze!,Панический бег быка распространил огонь. Поле в огне!
"The cage is open! Quickly, follow quaggan back to the village.","Клетка открыта! Скорее, следуйте за квагганом обратно в деревню."
"The camp is north, O warrior. Do not forget your warhorn. Smite them all with it. Yes, take your revenge.","Лагерь на севере, о воин. Не забудь свой боевой рог. Порази их всех им. Да, сверши свою месть."
The camp is quiet for now.,В лагере пока тихо.
The camp is quiet now,В лагере теперь тихо
"The camp is...yes, I think it's just up ahead!","Лагерь... да, думаю, он прямо впереди!"
The cannons are gone. Move to defend the miners.,Пушки уничтожены. Переходите к защите шахтеров.
The cannons have been destroyed by the Claw. Defeat the elemental to continue sieging the gate!,"Пушки были уничтожены Когтем. Победите элементаля, чтобы продолжить осаду ворот!"
The centaurs won't soon forget that blow.,Кентавры не скоро забудут этот удар.
The ceremony must be completed before the sun crests! Our flame must be the brightest in the sky!,"Церемония должна быть завершена до того, как солнце достигнет зенита! Наше пламя должно быть ярчайшим в небе!"
The chak are massing outside of the ogre camp. Drive them out,Чаки собираются снаружи лагеря огров. Выбейте их оттуда
The chak gerent has burrowed,Чак-герент зарылся
The chak have scared our pets away.,Чаки распугали наших питомцев.
The challenge will end in: 10:00,Испытание завершится через: 10:00
The charr invasion force. Captain Calhaan was right. They've spotted us. Back to the wall!,Силы вторжения чарр. Captain Calhaan был прав. Они нас заметили. Назад к стене!
"The children are mine now. Claim them, and I will consume your old, dusty souls as well!","Теперь эти дети мои. Попробуйте забрать их, и я поглощу и ваши старые, пыльные души тоже!"
"The clanmarshal, the vizier—they have to listen to us. They have to change, one way or another.","Кланмаршал, визирь — они должны нас слушать. Они должны измениться, так или иначе."
The commander took the jungle by surprise!,Коммандир застал джунгли врасплох!
The controls are missing—as well as the schedule. But I believe the random patterns are this system's default state.,"Элементы управления отсутствуют, как и расписание. Но я полагаю, что случайные паттерны — это состояние системы по умолчанию."
The corruption has been eradicated from the city's power grid.,Порча была искоренена из городской электросети.
The corruption has nowhere to hide! It's going to emerge at the power plant!,Порче негде спрятаться! Она появится на электростанции!
The crabs lose interest and leave in: 8:00,Крабы теряют интерес и уходят через: 8:00
The creatures are just for show—Joko doesn't even need their help!,"Эти существа — просто для вида, Joko даже не нужна их помощь!"
The damaged forge will explode in: 15:00.,Поврежденная кузница взорвется через: 15:00.
The debate hall must be rebalanced; split up evenly and talk to Lyhr to join the side of either Rage or Regret.,"Зал дебатов должен быть сбалансирован; разделитесь поровну и поговорите с Lyhr, чтобы присоединиться к стороне Гнева или Сожаления."
The debris was seconds away from collapsing. Your timing was impeccable.,Обломки могли обрушиться в любую секунду. Вы подоспели как нельзя кстати.
"The decay on the candy essence is so slight, but it's noticeable.","Распад конфетной эссенции очень незначителен, но заметен."
The demon! Don't wait here to die. ATTACK! ATTACK!,Демон! Не ждите здесь смерти. В АТАКУ! В АТАКУ!
The dredge are weakening. Charge!,Дреджи слабеют. Вперёд!
"The equipment is in the training grounds and the skritt are coming in from the north. Here, I marked the location on your map. Hurry!","Снаряжение на тренировочной площадке, а сквитты лезут с севера. Вот, я отметил место на вашей карте. Поторапливайтесь!"
The executioner leaves when all targets are defeated.,"Палач уйдёт, когда все цели будут повержены."
The falls are melting. It's working. The Deldrimor sure knew how to make impressive prisons.,"Водопады тают. Это работает. Дельдримор точно знали, как строить впечатляющие тюрьмы."
The fashion war is starting! Head to the stage and stand in the waiting area for a chance to strut your stuff.,"Битва моды начинается! Направляйтесь к сцене и встаньте в зоне ожидания, чтобы получить шанс показать себя."
The final group of ghosts that spawns has Breena among them,"Финальная группа призраков, которая появляется, включает в себя Breena"
The fish swim away in: 15:00,Рыба уплывет через: 15:00
The fishing tournament is underway! Catch as many fish as you can in the allotted time!,Рыболовный турнир начался! Поймайте как можно больше рыбы за отведенное время!
The fishing tournament is underway. Catch as many fish as you can in the allotted time.,Рыболовный турнир начался. Поймайте как можно больше рыбы за отведенное время.
The five noble houses will never fall to you!,Пять благородных домов никогда не падут перед вами!
The floating machine above False River Valley is churning.,Парящая машина над False River Valley работает.
The forge will power down in: 10:00,Кузница отключится через: 10:00
The freebooters stop the siege in: 10:00,Флибустьеры прекратят осаду через: 10:00
The fuel cells are 99.6 percent depleted.,Топливные элементы истощены на 99.6 процента.
The gangs are battling for control of the Xunlai Jade Junkyard!,Банды сражаются за контроль над Xunlai Jade Junkyard!
The gate has been breached. Excellent work. Begin the assault!,Ворота прорваны. Отличная работа. Начинайте штурм!
"The gate is sealed, and there doesn't appear to be an alternate way inside.","Ворота запечатаны, и, похоже, другого пути внутрь нет."
The gift of Awakening is lost on all of you.,Дар Пробуждения потерян для всех вас.
The glaze gun is ready. Our volunteers have provided us with enough essence to counter whatever the Bloody Prince throws at us.,"Глазировочная пушка готова. Наши добровольцы предоставили нам достаточно эссенции, чтобы противостоять всему, что Кровавый принц бросит в нас."
"The glow emanating from the local flora is quite unusual, is it not?","Свечение, исходящее от местной флоры, весьма необычно, не так ли?"
"The golems could use some polish, as well. In fact, why don't you start with that?","Големам тоже не помешала бы полировка. На самом деле, почему бы тебе не начать с этого?"
The grid has gone haywire. Spread out through the city and restore order for the repair crews!,Сеть вышла из строя. Рассредоточьтесь по городу и восстановите порядок для ремонтных бригад!
The grid was overwhelmed. Joon isn't going to be very happy about this.,Сеть была перегружена. Joon это не понравится.
The griffon is hiding in the Brandstorm. Build a bonfire to smoke it out.,"Грифон прячется в Brandstorm. Разведите костер, чтобы выкурить его."
The griffons! They must not be disturbed!,Грифоны! Их нельзя тревожить!
The high priest will make his ruling in: 0:24,Верховный жрец вынесет свое решение через: 0:24
The hylek beetle riders knew the Mordrem had weakened the Itzel.,"Наездники на жуках хилеков знали, что Мордрем ослабили Итцелей."
The implication here is...,"Подразумевается, что..."
