english,translate
Prevent the dredge from constructing a barricade,Помешайте dredge построить баррикаду
Prevent the pirates from stealing supplies from the Priory camp,Помешайте пиратам украсть припасы из лагеря Priory
Prevent the relighting of the braziers,Предотвратите повторное зажигание жаровен
Prevent the toxic alchemist from contaminating Togatl Grounds,Помешайте токсичному алхимику отравить Земли Тогатль
Prevent the toxic alchemist from contaminating Togatl Grounds.,Помешайте токсичному алхимику отравить Togatl Grounds.
Pride Point Siege Weapon Site,Осадное орудие на Pride Point
Pridelord's Mates killed,Сородичи Pridelord убиты
Priest Bashshar,Priest Bashshar
Priestess Hadya,Priestess Hadya
"Priestess, ha! You never knew Dwayna, not as I did. You never gazed into her luminous face...","Жрица, ха! Ты никогда не знала Dwayna, не так, как я. Ты никогда не смотрела в её сияющее лицо..."
Priests of Balthazar killed,Жрецов Balthazar убито
Primary Svanir Ballista,Первичная баллиста Svanir
Priory Arcanist Malane,Priory Arcanist Malane
Priory Explorer Banba,Исследователь Priory Banba
Priory Explorer Gillard,Priory Explorer Gillard
Priory Explorer Plinx,Priory Explorer Plinx
Priory Pack Bull,Вьючный бык Приората
Priory Scholar Ciana,Priory Scholar Ciana
Priory Scholar Kazk,Priory Scholar Kazk
Priory Supplies Recovered,Припасы Priory возвращены
Priory explorers downed,Исследователей Priory повержено
Priory members in need of help,"Члены Приората, нуждающиеся в помощи"
Priory researchers alive,Исследователей Priory в живых
Priory tents remaining: 5,Осталось палаток Priory: 5
Priory tents repaired,Палатки Приората восстановлены
Prison Cell,Тюремная камера
Prison Cell Door,Дверь тюремной камеры
Prison Gate,Ворота тюрьмы
Prison Lock destroyed,Замок тюрьмы разрушен
Prison cage,Тюремная клетка
Prison gates destroyed,Ворота тюрьмы разрушены
Prisoners Freed,Заключенные освобождены
Prisoners slain,Пленных убито
Private,Приватный
Processing donations.,Обработка пожертвований.
Processing materials in,Обработка материалов через
Professor Brull,Professor Brull
Professor Flora bows to %str1%.,Профессор Flora кланяется %str1%.
Prognosticating–obstacles.,Прогнозирование–препятствий.
Program the golems and bring them to the ruins entrance,Запрограммируйте големов и приведите их ко входу в руины
Progress toward bronze rewards:,Прогресс до бронзовой награды:
Progress toward gold rewards:,Прогресс до золотой награды:
Progress toward silver rewards:,Прогресс до серебряной награды:
Progress until next level:,Прогресс до следующего уровня:
Project FRU1TPUNCH,Project FRU1TPUNCH
Propaganda collecting ends in: 1:00,Сбор пропаганды завершится через: 1:00
Protect Agent Raia from Risen as she salvages her broken battlesuit,"Защитите Agent Raia от Risen, пока она спасает свой сломанный боевой костюм"
Protect Apizmic Grounds from a choya attack,Защитите Apizmic Grounds от атаки чойя
Protect Bill and Hekja as they clear Risen from the area,"Защищайте Bill и Hekja, пока они зачищают область от Risen"
