english,translate
Force Malchor's ghost to reveal itself.,Заставьте призрака Malchor проявиться.
Force the ancient creature back into its prison,Загоните древнее существо обратно в его тюрьму
Force the mech into diagnostic mode.,Переведите меха в диагностический режим.
Forces are amassing outside of Jadepillar base. Thin their numbers,Вражеские силы скапливаются у базы Jadepillar. Проредите их ряды
Foreman Agvior,Foreman Agvior
Forest Cleared,Лес зачищен
Forest Creature: Chieftain,Лесное существо: Вождь
Forest Creature: Svanir,Лесное существо: Svanir
Forged Cannon destroyed,Пушек Forged уничтожено
Forged Champion,Forged Champion
Forged Defeated,Forged побеждены
Forged Mages killed,Убито магов Кованых
Forged Officer,Forged Officer
Forged Officers killed,Убито Forged Officers
Forged Remaining,Оставшиеся Forged
Forged Remaining:,Осталось Кованых:
Forged Siege Gate,Forged Siege Gate
Forged Siege Strength: %num1%%%,Выкованная сила осады: %num1%%%
Forged Tenacity,Forged Tenacity
Forged cannonades must be destroyed in: 10:00,Пушки Forged должны быть уничтожены за: 10:00
Forged cannons destroyed,Уничтожено Forged cannons
Forged commander retreats in disgust: 15:00,Командир Forged отступает в отвращении: 15:00
Forged reinforcements killed,Подкрепление Forged уничтожено
Forged reserve forces remaining,Осталось резервных сил Forged
Forged with Fire,Выкованные огнём
Forgemaster Elrik,Forgemaster Elrik
"Forget it, we don't need him or his soldiers. Let's kill these mice, me and you, just like the old days!","Забудь, нам не нужны ни он, ни его солдаты. Давай перебьем этих мышей, мы с тобой, как в старые добрые времена!"
Forget it. We barely got out alive after those blind rats ambushed us. I'm not going back down.,"Забудь. Мы едва выбрались живыми после того, как эти слепые крысы устроили засаду. Я не вернусь вниз."
Forget the mechs—let's send the people of Kaineng a message. For the Brotherhood!,Забудьте про мехов — давайте отправим жителям Kaineng послание. За Brotherhood!
Forgotten Relics,Забытые реликвии
Forlorn Hope,Forlorn Hope
Forlorn Hope structures remaining: x,Осталось построек Forlorn Hope: x
"Formation, halt! I smell the pungent stink of Forged cuirasses...","Строй, стой! Я чую едкую вонь кирас Forged..."
Fort Defiance (meta event),Форт Defiance (мета-событие)
Fort Defiance Control Point,Контрольная точка Форта Defiance
Fort Front Gate,Передние ворота форта
Fort Progress,Fort Progress
Fort structures remaining: 4,Осталось построек форта: 4
Fortifications Repaired,Укрепления восстановлены
Fortifications destroyed,Укреплений уничтожено
Fortifications remaining,Осталось укреплений
Fortify Keep,Укрепить крепость
Fortresses held,Удерживаемые крепости
Foulbear Chieftain,Вождь Foulbear
Foulbear Guards killed: x/x,Охрана Foulbear убита: x/x
Foulbear Weapon Master,Weapon Master Foulbear
Found three landing zones. Enemy's gonna fight tooth and claw to take them back.,"Нашёл три зоны высадки. Враг будет сражаться зубами и когтями, чтобы вернуть их."
Fountains of Joko destroyed,Фонтаны Joko уничтожены
Fourth Shrine Repair Progress,Прогресс восстановления четвертого святилища
Fourth shrine,Четвертое святилище
Fourth stage:,Четвертый этап:
Fragmented Wastes (meta event),Фрагментированные пустоши (мета-событие)
Free Captive Norn,Освобождено плененных Norn
Free Emara and the other prisoners. Defeat Warden Jabari,Освободите Emara и других заключенных. Победите Warden Jabari
Free Frightened Kryptis,Освободите испуганных Kryptis
Free Hillstead skritt from the Nightmare Court,Освободите скиттов из Хиллстеда от Nightmare Court
Free Hullgarden from the infestation of plagued rats.,Освободите Hullgarden от нашествия чумных крыс.
Free Jaren from the Inquest pod,Освободите Jaren из капсулы Инквеста
Free Kropa Village from the Jade Brotherhood.,Освободить деревню Кропа от Братства Нефрита.
Free Mepi's captured moa herd,Освободите захваченное стадо моа Mepi
Free Play,Свободная игра
Free Sentinels from Branded crystals and escort them back to the main group,Освободите Стражей из Клейменных кристаллов и сопроводите их к основной группе
Free Subject S by destroying the shield generators,"Освободите Subject S, уничтожив генераторы щита"
Free Venpa and help her reach safety,Освободи Venpa и помоги ей добраться до безопасного места
Free an Order of Whispers agent from pirates,Освободите агента Order of Whispers из плена пиратов
Free captured skritt from the Inquest,Освободите захваченных скриттов из Inquest
Free me!,Освободи меня!
Free moas in the bandit cave.,Освободите моа в логове бандитов.
Free quaggan slaves from Slaver's Deeps,Освободите рабов-квагганов из Slaver's Deeps
Free the Black Lion merchants before they reach Draithor's Demesnes.,"Освободите торговцев Black Lion, прежде чем они достигнут Draithor's Demesnes."
Free the Pact krewe members trapped inside Risen clams,"Освободите членов отряда Pact, запертых внутри Risen clams"
Free the fishermen from naga cages,Освободи рыбаков из клеток наг
Free the pirates' prisoner.,Освободите пленника пиратов.
Free the prisoner.,Освободить пленника.
Free the prisoners from the centaur slave pen,Освободите пленных из загона для рабов кентавров
Free the prisoners.,Освободите пленных.
Free the snow leopard cubs,Освободи детенышей снежного барса
Free the soldiers trapped by spiders,"Освободите солдат, пойманных пауками"
Free villagers from Krait's Larder,Освободите жителей из Krait's Larder
Free! I'm free!,Свободен! Я свободен!
"Free! Yes, go home, Seesee my love. Heart, filled with joy. So many thanks! Must go, yes. Now!","Свобода! Да, иду домой, Seesee, любовь моя. Сердце наполнено радостью. Огромное спасибо! Должен идти, да. Сейчас!"
Freebooters Defeated,Флибустьеры побеждены
Freeth,Freeth
Frenzied Amber Elemental,Бешеный янтарный элементаль
Fresh Plant Materials received,Свежий растительный материал получен
Friendly Kryptis Freed,Дружелюбные Kryptis освобождены
Friendly—support—threshold—achieved. Engaging—happy—wobble. Begin—route.,Порог—дружественной—поддержки—достигнут. Включение—счастливого—покачивания. Начало—маршрута.
Friends might like egg. Should bring back to share.,"Друзьям может понравиться яйцо. Нужно принести обратно, чтобы поделиться."
Friendship with Blue,Дружба с Синими
Friendship with Green,Дружба с Зелёными
Friendship with Red,Дружба с Красными
Frightened cows returned,Испуганные коровы вернулись
"From awakening, all know the risks of life. Grieve if you must, but they lived well.","С момента пробуждения все знают о рисках жизни. Скорбите, если должны, но они прожили достойную жизнь."
"From this day forth, I solemnly swear to never nap again!",С этого дня я торжественно клянусь больше никогда не спать!
Frostvein Watch (meta event),Frostvein Watch (мета-событие)
Full Kite Baskets Launched,Полных корзин змеев запущено
Fully explore the Valdhertz living quarters,Полностью исследуйте жилые помещения Valdhertz
Fun. Right. (grumble),Весело. Ну да. (ворчит)
Functional batteries,Рабочие батареи
Funds Collected,Средства собраны
Funds Donated,Пожертвованные средства
Funds Gathered,Собрано средств
Fungal Residue,Грибной остаток
Fungi filtered out,Грибы отфильтрованы
Furflies remaining: xx,Осталось пушистых мух: xx
Furfly nests destroyed,Гнезд пушистых мух уничтожено
Furore Hauntsmash,Furore Hauntsmash
Gah! Stay away!,Га! Прочь!
"Gahhh! Quaggan will never be the same. Thank you, though.",Га-а-а! Quaggan никогда не будет прежним. Но всё равно спасибо.
"Gain snow leopard's form from Shaman Sigarr, then hunt down the dredge","Прими облик снежного барса от Shaman Sigarr, затем выследи троггов"
Gaining strength.,Набираюсь сил.
Gale Hookbeak,Gale Hookbeak
Galene the Seething,Galene the Seething
Galrath leaves in: 10:00,Galrath уйдёт через: 10:00
Gang Activity is quiet for now.,Бандитская активность пока затихла.
Gardeners alive,Садовников в живых
Garenhoff Docks,Доки Garenhoff
Garenhoff Market,Рынок Garenhoff
Gargantuan Grub,Gargantuan Grub
Gargantula,Gargantula
Gargantula feeds in: x:xx,Gargantula начнет кормиться через: x:xx
Garrison guard patrol shift ends in: 8:00,Смена патруля гарнизона закончится через: 8:00
Garrison keys from Awakened garrison guards can open gates and weapons bins,"Ключи от гарнизона, снятые с охранников гарнизона Пробуждённых, могут открыть ворота и ящики с оружием"
Gas overwhelms researchers in: 10:00,Газ поглотит исследователей через: 10:00
Gate Repair Progress,Прогресс ремонта ворот
Gate reactivates in: 6:00,Врата активируются через: 6:00
Gatekeeper Vialgos,Gatekeeper Vialgos
Gates of Arah Risen Control,Контроль Risen над Gates of Arah
Gates passed:,Пройдено ворот:
Gates repaired,Ворота починены
Gather Essence of Aggression around Jade Mech Habitation Zone 03,Соберите эссенцию агрессии вокруг Jade Mech Habitation Zone 03 03
Gather Essence of Anxiety around Devastated Garenhoff,Соберите Эссенцию Тревоги в разорённом Гаренхофе
Gather Essence of Awe around Droknar's Light,Соберите Эссенцию Благоговения у Droknar's Light
Gather Essence of Despair around the Skyward Marches,Соберите Эссенцию Отчаяния в Skyward Marches
Gather Essence of Joy around the Rata Novus Promenade,Соберите Эссенцию Радости вокруг Rata Novus Promenade
Gather Essence of Judgment around Primal Maguuma,Соберите Эссенцию Суда вокруг Первобытной Магвумы
Gather Void charges from enemies to channel magic to the prismatic crystal and contain Void corruption.,"Собирайте заряды Void с врагов, чтобы направить магию в призматический кристалл и сдержать порчу Void."
Gather around Tactician Dutch for a head count,Собраться вокруг Tactician Dutch для переклички
Gather around Tactician Jazmei for a head count,Соберитесь вокруг Tactician Jazmei для переклички
Gather around Tactician Ranara for a head count,Соберитесь вокруг Tactician Ranara для переклички
Gather around to hear Chul-Moo's request,"Соберитесь, чтобы выслушать просьбу Chul-Moo"
"Gather around, gather around. But not too close—my tricks are daring and dangerous!","Собирайтесь, собирайтесь! Но не слишком близко — мои трюки дерзкие и опасные!"
