english,translate
Recover the sunken Consortium cargo polluting Amnoon's harbor,"Соберите затонувший груз Консорциума, загрязняющий гавань Amnoon"
Recover the supplies taken by Joko's loyalists,"Верните припасы, захваченные лоялистами Joko"
Recover valuables stolen by the freebooters!,"Верните ценности, украденные флибустьерами!"
Recovery Squad: killed,Отряд восстановления: уничтожено
Recruits remaining: x,Новобранцев осталось: x
Redeemer Kossan,Redeemer Kossan
Reef Drake Broodmother,Мать рифовых дрейков
Refining ore in: x:xx,Переплавка руды через: x:xx
Reflector Test Golem,Голем для тестирования отражателей
Refugees Alive: x,Беженцев в живых: x
Refugees Rescued,Беженцев спасено
Refugees alive: 4,Беженцев в живых: 4
Refugees captured,Беженцев захвачено
Refugees downed: %num1%,Сбитых беженцев: %num1%
Refugees gathered,Беженцы собраны
Refugees in need of help,"Беженцы, нуждающиеся в помощи"
Regain Control of the Capture Point to Continue the Spell,"Верните контроль над точкой захвата, чтобы продолжить заклинание"
Regain control of Firebase Molek,Верните контроль над Аванпостом Молек
Regain control of the platform to continue the assault.,"Верните контроль над платформой, чтобы продолжить штурм."
Regime Squads Defeated,Побеждено отрядов режима
Regret Order,Порядок Сожаления
Reidarr Rockcrusher,Reidarr Rockcrusher
Reinforce Doors,Укрепить ворота
Reinforce Walls,Укрепить стены
Reinforcement Waves: 0/3,Волны подкреплений: 0/3
Reinforcement request transmitted: 5:00,Запрос подкрепления передан: 5:00
Reinforcements Defeated,Подкрепление повержено
Reinforcements Portal,Портал подкреплений
Reinforcements arrive in: 6:00,Подкрепление прибудет через: 6:00
Reinforcements remaining: x,Осталось подкреплений: x
Reinforcements will arrive shortly,Подкрепление скоро прибудет
"Reinforcements, reinforcements! Take out the guard towers. Crush them like flowers.","Подкрепление, подкрепление! Уничтожьте сторожевые башни. Раздавите их, как цветы."
Relax. You'll live longer.,Расслабься. Проживешь дольше.
Relay Alpha Power Level,Уровень энергии реле Alpha
Relay Beta Power Level,Уровень энергии реле Beta
Relay Delta Power Level,Уровень энергии реле Delta
Relay Gamma Power Level,Уровень энергии реле Gamma
Release fungal spores to lure out the gerent and control lesser chaks' minds,"Выпустите грибные споры, чтобы выманить gerent и взять под контроль разум мелких chak"
Release prisoners from crystal imprisonment,Освободите заключенных из кристального плена
Release souls from the feretory,Освободите души из реликвария
Relic,Реликвия
Relic Supplies Remaining,Осталось запасов реликвий
Relic hunt!,Охота за реликвиями!
Relics Remaining,Осталось реликвий
Relief crew soldiers will leave to search for survivors in: 1:00,Солдаты спасательного отряда отправятся на поиски выживших через: 1:00
Remain in the starting area until the race begins to avoid being disqualified.,"Оставайтесь в стартовой зоне до начала гонки, чтобы вас не дисквалифицировали."
Remaining,Осталось
Remaining Captive Villagers: x,Оставшиеся пленные жители: x
Remaining Reinforcements,Оставшиеся подкрепления
Remaining enemies:,Осталось врагов:
Remaining skirmishers x/y,Осталось зачинщиков: x/y
Remarkable. I wish we'd been willing to ally with them sooner... It might have actually made a difference.,"Поразительно. Жаль, что мы не захотели объединиться с ними раньше... Это могло бы действительно изменить ситуацию."
Remember the deal we made after your last experiment?,"Помнишь сделку, которую мы заключили после твоего последнего эксперимента?"
"Remember the plan: Turtles, round up that ley-line energy. More power for our batteries means less time down here.","Помни о плане: Черепахи, собирайте энергию лей-линий. Больше энергии для наших батарей — меньше времени здесь внизу."
Remnant of <Random Fractal Boss>,Остаток <Random Fractal Boss>
Remove creatures spawned from the malfunctioning asura gate,"Уничтожьте существ, появившихся из неисправных врат асура"
Remove steam creatures from Afgar's Steading.,Уничтожьте паровых существ в усадьбе Afgar's Steading.
Remove the creatures surrounding the power source,"Устраните существ, окружающих источник энергии"
Remove the skritt threat from the area,Устранить угрозу скриттов в этом районе
Renegade,Ревенант
Renegade Charr General,Генерал Ренегатов чарр
Renegade Squad Leader,Renegade Squad Leader
Renegade forces remaining: x,Осталось сил Renegade: x
Renegade sympathizers subdued,Сторонников Renegade усмирено
"Renyak, Munitions Expert","Renyak, эксперт по боеприпасам"
Repair Ballistae,Ремонт баллист
Repair Barricades,Ремонт баррикад
Repair Progress,Прогресс ремонта
Repair Remaining,Осталось починить
Repair Status,Статус ремонта
Repair and use catapults to destroy the vine crawler spawner on the cliffs.,"Почините и используйте катапульты, чтобы уничтожить генератор ползучих лоз на скалах."
Repair crew members alive: x,Ремонтников в живых: x
Repair defenses and place mines!,Чините оборону и устанавливайте мины!
Repair golems active,Ремонтных големов активно
Repair the Haiju Cove water purifiers,Починить очистители воды в бухте Haiju
Repair the eastern energy conduits,Почините восточные энергетические каналы
Repair the fort's walls by bringing rubble to the supply officer.,"Почините стены форта, принося обломки офицеру снабжения."
Repair the magical barriers protecting the Beacon of Ages.,"Почините магические барьеры, защищающие Маяк Веков"
Repair the southern energy conduits,Починить южные энергетические каналы
Repair the western energy conduits,Почините западные энергетические каналы
Repair window closes in: 10:00,Окно для ремонта закроется через: 10:00
Repairing defenses in: x:xx,Ремонт обороны через: x:xx
Repairing golem in: x:xx,Ремонт голема через: x:xx
Repairing in: x:xx,Ремонт через: x:xx
Repairing statue in,Ремонт статуи через
Repeat all of the mime's moves in the correct order: x:xx,Повторите все движения мима в правильном порядке: x:xx
"Repel invading Branded, and kill them near the charging crystals to fill the resonance crystal","Отразите вторжение Клейменных и убейте их рядом с заряжающимися кристаллами, чтобы наполнить резонансный кристалл"
Repel the Aetherblade ambushers,Отразите засаду Эфирных клинков
Repel the Branded invasion and close the rifts,Отразить вторжение Клейменных и закрыть разломы
Repel the Dredge Attack,Отразите атаку дрегов
Repel the aggressive mercenaries,Отразите атаку агрессивных наемников
Repel the centaur attack and hold the earthworks,Отрази атаку кентавров и удерживай укрепления
Repel the centaur attack and hold the earthworks.,Отрази атаку кентавров и удерживай укрепления.
Repel the centaurs and retain control of Greyhoof Camp,Отразите атаку кентавров и удержите контроль над лагерем Greyhoof
Repel the chak at the east entrance.,Отразите чаков у восточного входа.
Repel the chak at the west entrance.,Отразите чаков у западного входа.
Repel the enemy attackers,Отразите атаки врага
Repel the hostile ogres trying to destroy Degun Shun's animal pen,"Отразите атаку враждебных огров, пытающихся разрушить загон для животных Degun Shun"
Repel the invading chak. Power up the golem for added firepower! (East),Отразите вторжение чаков. Зарядите голема для дополнительной огневой мощи! (Восток)
Repel the invading chak. Power up the golem for added firepower! (West),Отразите вторжение чаков. Зарядите голема для дополнительной огневой мощи! (Запад)
Repel the invading dragon forces,Отразите вторжение сил дракона
Repel waves of attackers to draw out the assault leader.,"Отбивайте волны атакующих, чтобы выманить лидера нападавших."
Repetition: good. Overtraining: bad. Change up those exercises!,Повторение — хорошо. Перетренированность — плохо. Смени упражнения!
Replenish therapeutic from nearby Astral Ward drones.,Пополните запас терапевтического средства из ближайших дронов Астральной стражи.
Report to Commander Siegecrusher,Доложите Commander Siegecrusher
Report to Commander Siegerazer,Доложи Commander Siegerazer
Repository Capacity,Вместимость хранилища
Reprogramming complete in: x:xx,Перепрограммирование завершится через: x:xx
Repurpose the golem,Перепрофилируйте голема
Rerouting...,Перенаправление...
Rescue Durmand Priory researchers from the steam creatures,Спаси исследователей Durmand Priory от паровых существ
Rescue Jett from the belly of the champion Mordrem teragriff,Спасите Jett из чрева чемпиона Mordrem teragriff
Rescue Olla from the ogres,Спасите Olla от огров
Rescue POWs by killing Dominion gatekeepers,"Спасите военнопленных, убив тюремщиков Dominion"
Rescue Pastkeeper Saballa from the krait in Stormwreck Deeps,Спасите Pastkeeper Saballa от крэйтов в Stormwreck Deeps
Rescue Scholar Alil Rodez.,Спасите Scholar Alil Rodez
Rescue Seraph soldiers and gather valuables around the village to return to Sergeant Sterling,"Спасите солдат Серафимов и соберите ценности по всей деревне, чтобы вернуть их сержанту Sterling"
Rescue Slagvi from the grawl before they summon their god,"Спасите Slagvi от гроллов, прежде чем они призовут своего бога"
Rescue Tateo from the corrupted wildlife.,Спасите Татео от испорченной дикой природы.
Rescue Tokkra of Iron from the Separatists,Спасите Tokkra of Iron от сепаратистов
Rescue Wark from the infatuated harpy matriarch,Спасите Wark от влюбленной гарпии-матриарха
Rescue Zildi's Assist-o-Matic by slaying the chak lobber,"Спасите Zildi's Assist-o-Matic, убив метателя чаков"
Rescue captives trapped in webs,"Спасите пленников, застрявших в паутине"
Rescue chopper arrives: 3:00,Прибытие спасательного вертолёта: 3:00
Rescue injured Zephyrites from the Inquest inside the mine and escort them outside,Спасите раненых зефиритов от Инквеста внутри шахты и сопроводите их наружу
Rescue kidnapped skritt from the Nightmare Court,Спасите похищенных скриттов из лап Nightmare Court
Rescue refugees forced into labor in the Zephyrite mine,"Спаси беженцев, принужденных к работе в шахте Зефиритов"
Rescue survivors,Выживших спасено
Rescue sylvan pups from their troll captors,Спасите детенышей sylvan от троллей-похитителей
Rescue sylvari trapped in webs,"Спасите sylvari, застрявших в паутине"
Rescue the Aqualimit researchers from the krait,Спасите исследователей Aqualimit от крэйтов
Rescue the Occuintl hylek,Спасите хилеков Occuintl
Rescue the Pact expeditionary force.,Спасите экспедиционный отряд Пакта.
Rescue the Pact survivors trapped in debris,"Спасите выживших из Договора, застрявших в обломках"
Rescue the Vigil engineers,Спасите инженеров Vigil
Rescue the animals from the Inquest and escort them to safety,Спасите животных от Inquest и сопроводите их в безопасное место
Rescue the captive Zephyrites,Спасите пленных Зефиритов
Rescue the captive sylvari from vigilantes,Спасите плененного сильвари от линчевателей
Rescue the captive wardens.,Спасите пленных фермеров.
Rescue the captured workers.,Спасите захваченных рабочих.
Rescue the downed charr pilot,Спасите сбитого пилота чарр
Rescue the hunter before the Sons of Svanir complete their ritual.,"Спасите охотника, пока Sons of Svanir не завершили свой ритуал."
Rescue the kidnapped quaggans before they reach Sipedon Deeps,"Спасите похищенных квагганов, прежде чем они достигнут Глубин Сайпедона"
Rescue the kidnapped quaggans before they reach Sipedon Deeps.,"Спасите похищенных квагганов, прежде чем они достигнут Глубин Сайпедона"
Rescue the prisoner.,Спасите пленника.
Rescue the quaggan from the Sons of Svanir,Спасите кваггана от Sons of Svanir
Rescue the sick castaways and wreak havoc at Grogslinger's to stop the staff from serving poisoned drinks,"Спасите больных потерпевших кораблекрушение и устройте хаос в Grogslinger's, чтобы персонал перестал подавать отравленные напитки"
Rescue the skritt from the bandit kidnappers,Спаси скриттов от бандитов-похитителей
Rescue the storm chaser,Спасти охотника за штормом
Rescue the sylvari from the Nightmare Court agents,Спасите сильвари от агентов Кошмарного двора
Rescue the traveling child's mother from bandits,Спасите мать путешествующего ребенка от бандитов
Rescue the villagers and defeat harpy kidnappers,Спасите жителей деревни и победите похитителей-гарпий
Rescue the wavehawks from the freebooters' cages and escort them to safety.,Спасите скатов из клеток фрибутьеров и сопроводите их в безопасное место.
Rescued,Спасено
Resealing the Bloody Prince,Запечатывание Кровавого принца
Research Intern Kim,Стажер-исследователь Kim
Research abandoned in: 7:00,Исследование заброшено через: 7:00
Research begins in: 10:00,Исследование начнется через: 10:00
Research pods destroyed,Исследовательских капсул уничтожено
Researcher Bamm,Исследователь Bamm
Researcher Elspeth Andryan,Researcher Elspeth Andryan
Researcher Emm,Researcher Emm
Researcher Eway,Исследователь Eway
Researcher Gabbi,Researcher Gabbi
