english,translate
Moas wrangled,Моа загнаны
Modniir Beastmasters killed,Повелителей зверей Моднииров убито
Modniir Offensive Strength,Modniir Offensive Strength
Modniir Overlord,Modniir Overlord
Modniir forces rally in: x:xx,Силы Моднииров соберутся через: x:xx
Modniir overseers killed,Надзиратели Моднииров убиты
Molten Alliance Shaman,Molten Alliance Shaman
Molten Alliance Strength,Molten Alliance Strength
Molten Alliance Strength:,Сила Molten Alliance:
Molten Dominator,Molten Dominator
Molten Dominator Minions killed,Приспешников Molten Dominator убито
Mom! You made it! I'm so glad to see you!,Мама! Ты справилась! Я так рад тебя видеть!
Monkey's Challenge: Break the targets!,Испытание обезьяны: Разбей цели!
Monsters will retreat in: 8:00,Монстры отступят через: 8:00
Morale decreases in: 05:00,Мораль снизится через: 05:00
Mordant Crescent Gate,Mordant Crescent Gate
Mordant Crescent Intimidator,Mordant Crescent Intimidator
Mordant Crescent arrive in x:xx,Mordant Crescent прибудут через x:xx
Mordant Graveraiser,Mordant Graveraiser
Mordrem,Mordrem
Mordrem Breacher,Mordrem Breacher
Mordrem Breachers destroyed,Мордрем-прорыватели уничтожены
Mordrem Champion,Mordrem Champion
Mordrem Crystal Containment,Mordrem Crystal Containment
Mordrem Groups defeated,Групп Mordrem побеждено
Mordrem Guard remaining: X,Осталось Mordrem Guard: X
Mordrem Husk Samples,Mordrem Husk Samples
Mordrem Killed,Mordrem убиты
Mordrem Killed:,Убито Mordrem:
Mordrem Maw,Mordrem Maw
Mordrem Shield Blossoms Destroyed,Уничтожено щитовых бутонов Мордремов
Mordrem Spitfire,Mordrem Spitfire
Mordrem Stonehead Alpha,Mordrem Stonehead Alpha
Mordrem Stonehead Beta,Mordrem Stonehead Beta
Mordrem Teragriff,Mordrem Teragriff
Mordrem Vine Pod,Mordrem Vine Pod
Mordrem Vinewrath,Mordrem Vinewrath
Mordrem Waves Defeated,Волны Мордремов побеждены
Mordrem attacks will subside in,Атаки Mordrem утихнут через
Mordrem infestation,Заражение Мордрем
Mordrem invaders remaining,Осталось захватчиков Mordrem
Mordrem remaining,Осталось Мордремов
Mordrem remaining: x,Осталось Mordrem: x
Mordrem retreat in: 10:00,Отступление Mordrem через: 10:00
Mordrem stragglers remaining: x/?,Осталось отставших Mordrem: x/?
Mordrem wolves killed,Волков Мордрема убито
"Mordrem, begone!","Mordrem, прочь!"
Mordremoth's champions have been defeated! The Pact has earned a temporary reprieve from attack.,Чемпионы Mordremoth повержены! Pact получил временную передышку от атак.
Mordremoth's champions have been set on the loose underneath the Silverwastes to attack the Pact.,"Чемпионы Mordremoth были выпущены под Silverwastes, чтобы атаковать Pact."
Mordremoth's commander is down!,Командир Mordremoth повержен!
More Awakened arrive in: 9:00,Новые Awakened прибудут через: 9:00
More Risen have found us. Arm yourselves!,Нас нашли ещё Risen. К оружию!
More enemies! Protect our forces at all costs—we have to get these reinforcements through!,Ещё враги! Защищайте наши силы любой ценой — мы должны провести это подкрепление!
More illusions? You know what to do!,"Снова иллюзии? Ты знаешь, что делать!"
More incoming. Hit them!,Ещё приближаются. Бей их!
More of them! The leader has reinforced armor—use your magic to bust it open!,"Их ещё больше! У лидера усиленная броня — используй свою магию, чтобы пробить её!"
More survivors! Over there!,Ещё выжившие! Вон там!
More walking dead tracking us.,Ещё больше ходячих мертвецов выслеживают нас.
More... I want more.,Ещё... Я хочу ещё.
Morgatl hylek morale: %num1%%%,Боевой дух моргатльских гилек: %num1%%%
Morphing Ooze,Morphing Ooze
"Mortar crew, coming through!","Расчёт миномета, пропустите!"
Mortar teams eliminated,Минометные расчёты уничтожены
Mortars Remaining: 6,Осталось мортир: 6
Mortars constructed,Мортир построено
Mortars remaining: 4,Осталось мортир: 4
Mortars set up,Мортир установлено
Morwood Vinegate Integrity,Целостность Morwood Vinegate
Moshpoipoi Guards Remaining: x,Осталось стражей Moshpoipoi: x
Mosquitoes Remaining,Осталось комаров
Mosquitos killed,Комаров убито
Mosshearts alive: 4,Живых мохосердец: 4
Mosshearts weakened,Волн Nightmare Court побеждено
"Most of all, don't get in my way. Your role in this formation is...supportive.",И главное — не путайтесь под ногами. Ваша роль в этом построении... вспомогательная.
"Most of my kin don't want anything to do with jade tech, but I find it interesting. And I've learned its weaknesses.","Большинство моих сородичей не хотят иметь ничего общего с jade tech, но я нахожу это интересным. И я изучил их слабые стороны."
Most of the supplies have been returned. Let's get to Snowhawk Landing before something else goes wrong.,"Большая часть припасов возвращена. Давайте доберемся до Snowhawk Landing, пока не случилось чего похуже."
Motes collected:,Частиц собрано:
Motes collected: x,Частиц собрано: x
"Mother, the Wardens are coming!","Мать, Стражи идут!"
Mount Swap: Raptors are better suited for ground reconnaissance.,Смена ездового животного: Рапторы лучше подходят для наземной разведки.
Mount up and herd the stray cattle back to their pen,Садитесь верхом и загоните заблудший скот обратно в загон
Mount up to test Soul Binders on floating Branded debris,"Оседлай маунта, чтобы испытать Soul Binders на парящих обломках Клейменных"
Mouth of Mordremoth stunned,Mouth of Mordremoth оглушен
Move ettins to pen.,Отведите эттинов в загон.
"Move on, humans! This is charr territory now, and you're trespassing.","Уходите, люди! Это территория чарр, и вы нарушаете границы."
Move through the research facility and reach the superweapon,Пройдите через исследовательский комплекс и доберитесь до супероружия
Moving ore in: x:xx,Доставка руды через: x:xx
Mrrrpphhhh. Mmppph. Mmmmphhhhh! Mffflemffff! Mrph! Mrph!,Мр-р-рпх-х-х-х. Ммппф. М-м-м-мпх-х-х-х-х! Мф-ф-флемф-ф-ф! Мрф! Мрф!
Mudbay Digs Ruins,Руины раскопок Mudbay
Murakai's Steward: My lady Murakai is merciful. Surrender and your end will be swift. Painless. More than your kind deserves.,"Стюард Murakai: Моя госпожа Murakai милосердна. Сдавайтесь, и ваш конец будет быстрым. Безболезненным. Большего ваш род не заслуживает."
"Murakai's Steward: My lady, we have prevailed.","Стюард Murakai: Моя госпожа, мы победили."
Murakai's Steward: Your pelts will make a splendid coat for my lady.,Стюард Murakai: Ваши шкуры станут великолепной курткой для моей госпожи.
"Murakai, Doomlore's Bane","Murakai, Doomlore's Bane"
"Mural: ""Abaddon's Bane""",Фреска: «Проклятие Abaddon»
"Mural: ""Fall of the Risen""",Фреска: «Падение Risen»
"Mural: ""The Battle of Jahai""",Фреска: «Битва при Jahai»
"Mural: ""The Gift of Magic""",Фреска: «Дар магии»
Mursaat Texts,Тексты мурсаатов
Mushroom Chunk,Кусок гриба
Mushroom Emperor,Грибной император
Mushroom King,Mushroom King
Mushroom Spore Samples,Образцы спор грибов
Mushrooms grown,Выращено грибов
Mushrooms matured,Созревших грибов
Mushrooms planted,Посажено грибов
Musicians Helped,Музыкантам помогли
"Must be hard on the Lionguard, always facing them down from across the road.","Должно быть, тяжёло Lionguard, постоянно противостоять им через дорогу."
Must complete rituals. Increase strength.,Нужно завершить ритуалы. Увеличить силу.
Must enter tar. Stand back.,Нужно войти в смолу. Отойди.
Must keep up the rage! Quaggan is nearly strong enough.,Нужно поддерживать гнев! Quaggan почти достаточно силен.
Must perform ritual at final shrine!,Нужно провести ритуал у последнего святилища!
Must reach next shrine. Must perform another ritual.,Нужно достичь следующего святилища. Нужно провести ещё один ритуал.
Must train so soon after Awakening. Need is great.,Нужно тренироваться так скоро после Awakening. Потребность велика.
Mutated Rats killed,Мутировавших крыс убито
My asinine krewe leader is bent on researching the ice elementals. He ran off. Would someone please go look for him?,"Мой тупоголовый лидер команды (krewe) помешан на исследовании ледяных элементалей. Он убежал. Кто-нибудь, пожалуйста, сходите и поищите его?"
"My child, stay calm. Don't simply react. Take in your surroundings.","Дитя мое, сохраняй спокойствие. Не действуй на эмоциях. Осмотрись вокруг."
"My feet are so tired. When we reach Amnoon, I'll never walk again. I'll just scoot around on a floor cushion.","Ноги гудят. Когда доберемся до Амнуна, больше ни шагу. Буду передвигаться только на подушке."
My garden... It's ruined...,Мой сад... Он погублен...
My gratitude is boundless.,Моя благодарность безгранична.
My head... Who said that?,Моя голова... Кто это сказал?
My husband is a good man: dutiful and consistent. It's not like him to disappear like this. I'm worried.,Мой муж — хороший человек: исполнительный и последовательный. На него не похоже исчезать вот так. Я волнуюсь.
My imprudent imbecile of a krewe leader has left on a suicidal expedition. Someone needs to rescue him from his own recklessness!,Мой безрассудный идиот-лидер команды (krewe) отправился в самоубийственную экспедицию. Кто-то должен спасти его от его собственного безрассудства!
"My love, my sweet. (cough) I am sad. I must go without you to the Bright Hollow.","Любовь моя, милая. (кашель) Мне грустно. Я должен идти без тебя в Bright Hollow."
"My magic knows no bounds, Ossa. You couldn't possibly predict what I have in store for you!","Моя магия не знает границ, Ossa. Ты и представить не можешь, что я для тебя приготовил!"
My master needs me elsewhere.,Мой господин нужен мне в другом месте.
My mission begins...now! I shall raid destruction upon my enemies!,Моя миссия начинается... сейчас! Я обрушу разрушение на своих врагов!
"My new egg won't hatch for a while, and I've got vengeance to deliver. Those Flame cowards will regret messing with me.","Моё новое яйцо вылупится ещё не скоро, а мне нужно свершить месть. Эти трусы из Flame Legion пожалеют, что связались со мной."
My niche is exploration facilitation. Designing and building protective gear.,Моя ниша — содействие исследованиям. Проектирование и создание защитного снаряжения.
My poor raptor. I hope he isn't hurt...or worse.,"Мой бедный раптор. Надеюсь, он не ранен... или того хуже."
My purpose is to protect the city. I can't stay here with you.,Моя цель — защищать город. Я не могу остаться здесь с тобой.
My raptor probably chased off the attackers and got himself lost.,"Мой раптор, вероятно, прогнал нападавших и потерялся."
My research suggests the best time to find dust mites is during a sandstorm.,"Мои исследования показывают, что лучшее время для поиска пылевых клещей — во время песчаной бури."
"My scoutleader put me on a new patrol today, and I—","Мой командир разведчиков отправил меня сегодня в новый патруль, и я..."
"My second eldest, Retha, has always had an affinity for books. He often trains his mind rather than his body.","Мой второй сын, Retha, всегда тяготел к книгам. Он часто тренирует свой ум, а не тело."
My sense of humor is at least as dark as this miserable burrow.,"Мое чувство юмора как минимум такое же мрачное, как эта жалкая нора."
My skimmer is my best friend. I could never replace him.,Мой скиммер — мой лучший друг. Я никогда не смогу его заменить.
My tree! What have you done? It was a masterpiece!,Мое дерево! Что вы наделали? Это был шедевр!
My unappreciative assistant refuses to help with my latest endeavor. Will you escort me? Research rewards the brave!,Мой неблагодарный ассистент отказывается помогать мне в моих последних начинаниях. Не сопроводите ли вы меня? Исследования вознаграждают смелых!
"My youngest son, Okan, sees the value of strength and trains tirelessly to overcome hurdles before anyone else.","Мой младший сын, Okan, видит ценность силы и неустанно тренируется, чтобы преодолевать препятствия раньше других."
"My, my... The turtles cry out!",О боже... Черепахи взывают о помощи!
Myrtus,Myrtus
Naga Invaders Driven Off,Захватчики-наги прогнаны
Naga Raider Morale,Боевой дух налетчиков-наг
"Nah, you're doing great. This is fun!","Не, ты отлично справляешься. Это весело!"
"Nasty, creepy things. Go away! Nobody likes you!","Мерзкие, жуткие твари. Убирайтесь! Вас никто не любит!"
Nasus Thundershot,Nasus Thundershot
Nattus,Nattus
"Nature take you, crystal demons! You won't stop me!","Природа заберет вас, кристальные демоны! Вам меня не остановить!"
Nature's Sentinels: remaining: x,Прислужники природы: осталось: x
Navalia Lavastrider,Navalia Lavastrider
Necromantic Power Absorbed,Некромантическая энергия поглощена
Necropolis Defender,Защитник Некрополя
Necropolis Defenses Remaining,Остаток обороны Necropolis
Nectar of Divine Perception,Нектар божественного прозрения
Need to keep the weapons well repaired. I'll even let you fire a few shots.,Оружие должно быть в исправности. Можешь даже сделать пару выстрелов.
Need to take out that drone!,Нужно уничтожить этот дрон!
Needs revived,Нужно оживить
Negative. This devourer couldn't win a fight against a moa.,Нет. Этот пожиратель не победил бы даже моа.
"Nereidum, Chosen of Charybda","Нереида, избранная Харибды"
Nests poisoned,Гнезд отравлено
Neutralize the destroyer champion and all destroyer burrows (Ancient Hollow),Нейтрализуйте чемпиона-разрушителя и все норы разрушителей (Ancient Hollow)
Neutralize the destroyer champion and all destroyer burrows (Heathen's Hold),Нейтрализуйте чемпиона-разрушителя и все норы разрушителей (Heathen's Hold)
Neutralize the destroyer champion and all destroyer burrows (Titan's Throat),Нейтрализуйте чемпиона-разрушителя и все норы разрушителей (Titan's Throat)
Neutralizer,Нейтрализатор
"Never mind, I don't have time for this. I need to power up the pylon.","Неважно, у меня нет на это времени. Мне нужно запитать пилон."
New Beetles Hatched,Вылупилось новых жуков
New Kaineng Fishing Tournament (Wu),Рыболовный турнир New Kaineng (Wu)
New Kaineng Fishing Tournament (Yu),Рыболовный турнир New Kaineng (Yu)
Next Bonus Egg Level,Следующий бонусный уровень яиц
Next Bonus Spore Level,Следующий бонусный уровень спор
Next Disturbance Level,Следующий уровень помех
Next Overcharge Level,Следующий уровень перегрузки
Next Pact assaults begin in: 18:00,Следующие штурмы Pact начнутся через: 18:00
Next batch complete in: 5:00,Следующая партия будет готова через: 5:00
Next exercise will begin in: 0:30,Следующее упражнение начнется через: 0:30
Next food delivery in: 1:30,Следующая доставка еды через: 1:30
Next shipment departs in: mm:ss,Следующая поставка отправится через: mm:ss
Next submarine arrives in: 1:00,Следующая подлодка прибудет через: 1:00
Next submarine arrives in: 1:25,Следующая подлодка прибудет через: 1:25
Next submarine arrives in: 1:45,Следующая подлодка прибудет через: 1:45
Next submarine arrives in: 2:00,Следующая подлодка прибудет через: 2:00
Next supply delivery to <area name>: x,Следующая поставка в <area name>: x
"Next time, just be grateful for our services and pay up.",В следующий раз просто будьте благодарны за наши услуги и платите.
Next wave in: 1:00,Следующая волна через: 1:00
"Next, we light a spark in our new stewards' ""hearts,"" so to speak. Direct your attention here, if you would.","Затем мы зажжем искру в «сердцах» наших новых stewards, так сказать. Обратите внимание сюда, если позволите."
"Nexulus, Extractor Warden","Nexulus, Страж-извлекатель"
Nia,Nia
Nicabar's Copter,Вертолет Nicabar
Nice work out there. Seems like it's in your nature to fight alongside the spirits.,"Отличная работа. Похоже, у вас в крови сражаться бок о бок с духами."
Nice work!,Отличная работа!
Nice work. Portal's back up!,Отличная работа. Портал снова работает!
Nicely done. We got a winner with that one.,Отлично сработано. У нас есть победитель.
Night and the Enemy,Ночь и Враг
Night warmates surviving,Выжившие соратники отряда Night
Nightmare Court Morale,Nightmare Court Morale
Nightmare Court Waves Defeated,Не подпускайте Nightmare Court к mosshearts. Они обратят их на свою сторону.
Nightmare Court attack will subside in: 6:00,Атака Nightmare Court стихнет через: 6:00
Nightmare Court killed,Убито членов Nightmare Court
Nightmare Court morale: %num1%%%,Боевой дух Кошмарного двора: %num1%%%
Nightmare Court morale: xx%,Боевой дух Кошмарного двора: xx%
Nightmare Court occupiers: xx%,Оккупанты из Nightmare Court: xx%
Nightmare Court waves bested,Волн Nightmare Court побеждено
Nightmare Hounds killed,Гончих Кошмара убито
Nightmare Prison,Nightmare Prison
Nightmare pods harvested,Собрано кошмарных стручков
Nightmare spellbinders killed,Заклинателей кошмара убито
Nightmare thorn pods destroyed,Уничтожено стручков шипов Кошмара
Nightmares remaining: x,Осталось кошмаров: x
"Nimani's late. What else is new? If you see him, tell him to hurry it up.","Nimani опаздывает. Что тут нового? Если увидишь его, скажи, чтобы поторопился."
Njordstead villagers alive: x,В деревне Ньордстед живых: x
No Councillor Ludo means no portals. No portals means no turtles. No turtles means we're screwed! Assist me!,Нет Councillor Ludo — нет порталов. Нет порталов — нет черепах. Нет черепах — мы обречены! Помоги мне!
No areas are currently under attack,В данный момент ни одна область не атакована
No care for what they destroy for their twisted experiments—nothing is sacred to these Inquest. They must be stopped.,"Им плевать, что они разрушают ради своих извращенных экспериментов — для этих Inquest нет ничего святого. Их нужно остановить."
"No disrespect intended, Centurion, but this is what half the warband died for? This hunk of junk village?","Без неуважения, Центурион, но это то, ради чего погибла половина отряда? Эта куча мусора вместо деревни?"
No hall pass? Die!,Нет пропуска? Умри!
No luck? You tried your best.,"Не повезло? Ты сделал всё, что мог."
No mercy! Attack!,Никакой пощады! В атаку!
No more blood. Now tar. Powerful tar. Palawa's gift.,Больше никакой крови. Теперь смола. Могучая смола. Дар Palawa.
No more channelers! Now kill that thing! KILL IT!,Больше нет проводников! А теперь убейте эту тварь! УБЕЙТЕ ЕЁ!
No more dying.,Больше никаких смертей.
No more eggs collected in: x:xx,До конца сбора яиц осталось: x:xx
"No more sitting around, cubs. Time to unleash some Iron fury.","Хватит сидеть без дела, щенки. Пора обрушить ярость Железного легиона."
"No need for insults, Sheriff. We only want to purchase some of your lighthouse fuel.","Ни к чему оскорбления, Шериф. Мы лишь хотим купить немного топлива для вашего маяка."
"No need to ever leave. Why leave? Safe, cozy here. Needs more stuff, tough.","Незачем уходить. Зачем уходить? Здесь безопасно и уютно. Нужно больше вещей, точно."
"No no. We stay here. Good place for new scratch here. Yes, good. Yes, stay.","Нет-нет. Мы останемся здесь. Хорошее место для чесания здесь. Да, хорошо. Да, остаемся."
No one may defy the Mighty Oouo. Attack!,Никто не смеет бросать вызов Могучему Oouo. В атаку!
No outsiders!,Чужакам здесь не место!
No problem. I'm more than happy to break them again. Want in?,Без проблем. С радостью сломаю их снова. В деле?
No secrets to uncover just standin' around here...,"Здесь ничего не узнать, просто стоя на месте..."
"No tombstone! Tomorrow, you and I will be toasting your victory!",Никаких надгробий! Завтра мы с тобой будем праздновать твою победу!
No visitors on school grounds!,Посторонним вход на территорию школы запрещен!
No visitors!,Посторонним вход воспрещен!
No worry. All we need to do is send up another flare and our chopper will evacuate us.,"Не волнуйся. Нам нужно лишь запустить ещё одну сигнальную ракету, и наш вертолет эвакуирует нас."
"No you cannot. But I'll break you and send you far from here, Bria.","Нет, не можешь. Но я сломлю тебя и отправлю далеко отсюда, Bria."
No! Charr! You will not take this land from us!,Нет! Charr! Вы не отберете у нас эту землю!
