english,translate
Okay... but I don't actually know how to paint.,Ладно... но я вообще-то не умею рисовать.
Okoro,Okoro
Old Arch Entrance,Вход у старой арки
Old Heavyhorn,Old Heavyhorn
Old Stonehoof,Старое Каменное Копыто
Olmakhan Builder,Строитель Olmakhan
Olmakhan Camp Operations,Операции лагеря Olmakhan
Olmakhan Sand Effigy,Olmakhan Sand Effigy
Omelets created in: x:xx,Омлеты приготовлены за: x:xx
Omicron proto-golem swarm strength: x%,Сила роя прото-големов Omicron: x%
On arrival,По прибытии
"On behalf of every farmer in the valley, thanks very much.","От лица всех фермеров долины, большое спасибо."
On leave. We came to kill Flame Legion and it's done. Why don't you villagers do something helpful for once?,"В отпуске. Мы пришли убить Flame Legion, и дело сделано. Почему бы вам, деревенским, не сделать хоть что-то полезное?"
"On second thought, I'll pass for now.","Пожалуй, передумал. В другой раз."
"Once the stone is broken, the summon will be set free, and we'll have to defeat it.","Как только камень будет разбит, призванное существо освободится, и нам придётся победить его."
"Once turned, the mossheart would have never broken free from the vile hatred of the nightmare. We had no other option but to destroy it.","Став таким, Сердце мха уже никогда бы не освободилось от гнусной ненависти кошмара. У нас не было иного выбора, кроме как уничтожить его."
"Once we find shelter at the next camp, I'll pass out our extra potions if anyone needs them.","Как только мы найдём укрытие в следующем лагере, я раздам наши запасные зелья, если кому-то они понадобятся."
"Once you break through the gate, attack those targets with lance and claw. Don't be afraid to get creative.","Как только прорветесь через ворота, атакуйте цели копьём и когтями. Не бойтесь проявлять изобретательность."
"Once you've finished with that, the lightning cannons need a good polishing. They're getting tarnished.","Как закончишь, нужно хорошенько отполировать молниевые пушки. Они начали тускнеть."
"One box locked, two more to go. And I thought tonight was going to be an easy shift.","Один щит заблокирован, осталось ещё два. А я думал, сегодня будет лёгкая смена."
"One day, I will climb to the top of the Shiverpeaks and exclaim that I am the best hunter ever.","Однажды я заберусь на вершину Shiverpeaks и провозглашу, что я величайший охотник в истории."
"One day, I'm going to build my own lodge and fill it with the hides of every animal in Tyria, Bear, drake, harpy, krait, you name it.","Однажды я построю свой собственный лодж и наполню его шкурами каждого животного в Tyria: Bear, дрейка, гарпии, krait, кого угодно."
One left! Just one left! We can do this!,Остался один! Всего один! Мы справимся!
"One of Jormag's lieutenants, a powerful ice dragon, attacked our sanctuary. It tore through the hull like so much paper. And in the aftermath, the Claw and the Voice are among the missing.","Один из лейтенантов Jormag, могущественный ледяной дракон, атаковал наше святилище. Он прорвался сквозь корпус, как сквозь бумагу. А после этого Claw и Voice пропали без вести."
"One of Zhaitan's minions tore through Lightfoot Passage, killing corrupting everyone and everything!","Один из прислужников Zhaitan прорвался через Lightfoot Passage, убивая и оскверняя всех и вся!"
One of the great jungle wurm's heads is attacking!,Одна из голов великого лесного червя атакует!
Oni lurks in: x:xx,Они появится через: x:xx
Only Dagda and Lhyr can withstand Nourys's mind attack. Leave the platform and help your allies summon the guardians!,Только Dagda и Lhyr могут выдержать ментальную атаку Nourys. Покиньте платформу и помогите союзникам призвать стражей!
