english,translate
Brewing Potion in: x:xx,Зелье варится: x:xx
Bria was no ordinary necromancer. Even Adelbern's curse couldn't bind her for long.,Bria не была обычным некромантом. Даже проклятие Adelbern не могло удерживать её долго.
Bria! Release the children! Do not condemn them for your own purposes!,Bria! Отпусти детей! Не обрекай их ради своих целей!
Bridge,Мост
Bridge Completion,Завершение строительства моста
Bridge Safety,Безопасность моста
Bridge at Bokoss Island,Мост на острове Bokoss Island
Bridge defender morale: %xx,Боевой дух защитников моста: %xx
Bridgewatch Hilltop Progress,Прогресс Bridgewatch Hilltop
Brigga the Bruiser,Brigga the Bruiser
Brilliant! Another relic.,Блестяще! Ещё одна реликвия.
Brilliant! My device is even more efficient than I imagined.,"Блестяще! Мое устройство даже эффективнее, чем я предполагал."
"Brilliant! One bridge down. Quickly, let's destroy the other.","Блестяще! Один мост готов. Скорее, давайте уничтожим второй."
Bring Ewan webs to create a feast,"Принесите Ewan паутину, чтобы устроить пир"
Bring Fresh Seafood to the fish basket.,Принеси свежие морепродукты в корзину для рыбы.
Bring Offerings Untainted by Toxic Spores to the Wolverine Totem,"Принесите подношения, не затронутые токсичными спорами, к тотему Росомахи"
Bring Speaker supplies to Stas,Доставьте припасы Speaker к Stas
Bring air elemental essences to Mad Scientist Tork,Принесите эссенции элементалей воздуха безумному учёному Tork
Bring ammunition to the siege carrier ammunition supply.,Доставьте боеприпасы к запасу боеприпасов осадного носильщика.
Bring any extra eggs: 0:30,Принесите любые лишние яйца: 0:30
Bring any extra tech samples to Klorrk: 0:30,Принесите любые дополнительные тех-образцы Klorrk: 0:30
Bring branches to repair the bird nest.,"Принесите ветки, чтобы починить птичье гнездо."
Bring down the enraged pair of chak!,Уничтожьте разъяренную пару чаков!
Bring extra billet to Elrik: 0:30,Принесите дополнительную заготовку Elrik: 0:30
Bring foul-smelling underwater plants to Lunt,Принеси зловонные подводные растения для Lunt
Bring golem parts to Agent Zildi,Принесите детали голема Agent Zildi
Bring green dough to the oven.,Принеси зелёное тесто к печи.
Bring healing herbs to Sheltering Dusk to sustain the wolf pup.,"Принесите целебные травы Sheltering Dusk, чтобы поддержать щенка волка."
Bring healing herbs to Warming Sun to sustain the fawn.,"Принесите целебные травы Warming Sun, чтобы поддержать олененка."
Bring high-quality billet to Forgemaster Elrik while the forge is active,"Принесите высококачественную заготовку Forgemaster Elrik, пока кузница активна"
Bring ice blocks to the forgemaster to forge Koda's Hammer,"Принесите ледяные глыбы мастеру-кузнецу, чтобы выковать Молот Koda"
Bring items to art enthusiasts and ask them for hints on how to use the items to fix art.,"Принесите предметы ценителям искусства и спросите их, как использовать эти предметы для реставрации."
Bring karka eggs to Owain,Принесите яйца карки для Owain
Bring krait skins to Cueyatl,Принесите шкуры крайтов Cueyatl
Bring master crafters upgrade materials to unlock new recipes,"Принесите мастерам-ремесленникам материалы для улучшения, чтобы открыть новые рецепты"
"Bring me all the raptor eggs you can find. You can find. You know what they say: you scratch my back, I pay you.","Принеси мне все яйца рапторов, которые сможешь найти. Ты же знаешь, что говорят: ты мне — я тебе."
Bring me any sulfur crystals you find. I'll keep hold of them.,Приносите мне любые найденные кристаллы серы. Я буду их хранить.
Bring me enough golem parts to complete my suit and the whole world benefits.,"Принеси мне достаточно деталей големов, чтобы закончить костюм, и весь мир выиграет."
"Bring me the eggs. But try to avoid their mothers' teeth. Or any other part of their mothers, for that matter.","Принеси мне яйца. Но постарайся избежать зубов их матерей. Да и любой другой части их матерей, если уж на то пошло."
