english,translate
Grenade Barrage,Grenade Barrage
Grenade Kit,Grenade Kit
Griffon Stance,Griffon Stance
Grim Lagoon,Grim Lagoon
Grim Specter,Grim Specter
Grinding Stones,Grinding Stones
Ground Pound,Ground Pound
Groundwork Gouge,Groundwork Gouge
Growl,Growl
Guaranteed Enemy Impacts,Гарантированное попадание по врагу
Guaranteed to critically strike.,Гарантированный критический удар.
Guardian's Roar,Guardian's Roar
Guldhem launches an arcing projectile at the farthest target from him. The projectile stuns all those around the target when it lands.,Guldhem выпускает дугообразный снаряд в самую дальнюю от него цель. Снаряд оглушает всех вокруг цели при приземлении.
Guldhem swings his sword viciously.,Guldhem яростно взмахивает мечом.
Gun Flame,Gun Flame
Gunstinger,Gunstinger
Gust,Gust
Guttering Light,Guttering Light
Haboob,Haboob
Hack,Hack
Hail of Bullets,Hail of Bullets
Hail of Fury,Hail of Fury
Hail of Justice,Hail of Justice
Hailstorm,Hailstorm
Halitosis,Halitosis
Hallucinating Shot,Hallucinating Shot
Hammer Bash,Hammer Bash
Hammer Bolt,Hammer Bolt
Hammer Damage,Урон молотом
Hammer Lunge,Hammer Lunge
Hammer Shock,Hammer Shock
Hammer Slam,Hammer Slam
Hammer Smash,Hammer Smash
Hammer Spin,Hammer Spin
Hammer Strike,Hammer Strike
Hammer Swing,Hammer Swing
Hammer Toss,Hammer Toss
Hammers foes with a smashing strike.,Поражает врагов сокрушительным ударом.
Hamstring,Hamstring
Harbinger Shroud,Harbinger Shroud
Hard Light Arena,Hard Light Arena
Harden,Harden
Hare's Agility,Hare's Agility
Harmonic Cry,Harmonic Cry
Harmonic Sensitivity,Harmonic Sensitivity
Harmonious Harp,Harmonious Harp
Harmonious Thunder,Harmonious Thunder
Harp Playing,Harp Playing
Harpoon,Harpoon
Harpoon Turret,Harpoon Turret
Harrier's Toss,Harrier's Toss
Harrowing Prison,Harrowing Prison
Harrowing Storm,Harrowing Storm
Harrowing Wave,Harrowing Wave
Haste,Haste
Hateful Ephemera,Hateful Ephemera
Haunt,Haunt
Haunt Shot,Haunt Shot
Haunting Aura,Haunting Aura
Haunting Echo,Haunting Echo
Hawkeye,Hawkeye
Haze Discharge,Haze Discharge
Head Butt,Head Butt
Head Kick,Head Kick
Head Shot,Head Shot
Head Toss,Head Toss
Heal If Attacked,Исцеление при атаке
Heal Pulse,Импульс исцеления
Heal Pulses,Импульсы исцеления
Heal allies around enemies you strike.,"Исцеляет союзников вокруг врагов, которых вы поражаете."
Heal allies around you and inflict bleeding on your marked target. Gain stealth if malice is at or above the threshold.,"Исцелить союзников вокруг вас и вызвать у отмеченной цели кровотечение. Стать невидимым, если злобность равна или превышает порог."
Heal allies when you grant them boons.,"Исцеляет союзников, когда вы накладываете на них благословения."
"Heal and remove conditions from nearby allies, then redirect a percentage of their incoming strike damage to you. <c=@reminder>Damage redirection will end if you fall below 50%% health.</c>","Лечит и снимает состояния с ближайших союзников, затем перенаправляет процент входящего урона от атак на вас. <c=@reminder>Перенаправление урона прекратится, если ваше здоровье упадёт ниже 50%%.</c>"
Heal each second.,Исцеляет каждую секунду.
Heal every second; stacks intensity.,Исцеляет каждую секунду; суммирует интенсивность.
Heal if Endurance is Full,"Исцеление, если Выносливость полна"
Heal if no attacks are reversed.,"Исцеление, если атаки не отражены."
Heal nearby allies every few seconds.,Исцеляет ближайших союзников каждые несколько секунд.
"Heal nearby allies, gain increased movement speed, and receive reduced incoming damage. You take damage every second and cannot be healed.","Исцеляет ближайших союзников, увеличивает скорость передвижения и снижает входящий урон. Вы получаете урон каждую секунду и не можете быть исцелены."
Heal on Illusion Summon,Исцеление при призыве иллюзии
Heal on Trigger,Исцеление при срабатывании
Heal per Clone,Исцеление за каждого клона
Heal per Condition,Исцеление за каждое состояние
Heal per Condition Removed,Исцеление за каждое снятое состояние
Heal per Hit,Исцеление за попадание
"Heal yourself and nearby allies, curing a condition.","Исцеляет вас и ближайших союзников, снимая состояние."
"Heal yourself and nearby allies, curing conditions.","Исцеляет вас и ближайших союзников, снимая состояния."
Heal yourself and nearby allies.,Исцелить себя и союзников поблизости.
Heal yourself and remove conditions. Gain additional health and remove additional conditions for each active clone.,Исцелить себя и снять состояния. Получить дополнительное здоровье и снять дополнительные состояния за каждый существующий клон.
Heal yourself when you remove conditions.,Исцеляет вас при снятии состояний.
Healing Cloud,Healing Cloud
Healing Converted,Преобразованное исцеление
Healing Fragment,Исцеляющий фрагмент
Healing Increase,Увеличение исцеления
Healing Increase at Low Health,Увеличение исцеления при низком уровне здоровья
Healing Increase on Enemy Hit,Увеличение исцеления при попадании по врагу
Healing Increase per Target,Увеличение исцеления за цель
Healing Increase per Threshold,Увеличение исцеления за порог
Healing Increased While Bleeding,Увеличение исцеления во время кровотечения
Healing Interval,Интервал исцеления
Healing Radius,Радиус исцеления
Healing Rain,Healing Rain
Healing Seed,Healing Seed
Healing Spring,Healing Spring
Healing Turret,Healing Turret
Healing below 50%,Исцеление ниже 50% здоровья
Healing for Each Boon,Исцеление за каждое благо
Healing per Bandage,Исцеление за бинт
Healing per Boon Removed,Исцеление за каждое снятое благо
Healing per Cast,Исцеление за применение
Healing per Condition,Исцеление за состояние
Healing per Condition Removed,Исцеление за каждое снятое состояние
Healing per Hit,Исцеление за попадание
Healing per Instrument,Исцеление за инструмент
Healing per Second,Исцеление в секунду
Healing per Unique Condition,Исцеление за уникальное состояние
Healing when lethal damage taken,Исцеление при получении смертельного урона
Healing you receive is more powerful.,Получаемое вами исцеление более эффективно.
"Heals when the timer expires. If lethal damage is taken, the damage is negated, you are healed for a large amount, and conditions are removed.","Исцеляет по истечении таймера. Если получен смертельный урон, он аннулируется, вы получаете значительное исцеление, а состояния снимаются."
Health Threshold,Порог здоровья
Health per Second,Здоровье в секунду
Heartpiercer,Heartpiercer
Heartseeker,Heartseeker
Heat,Heat
Heat Gained,Полученное тепло
Heat Lost,Потерянное тепло
Heat Lost per Second,Потеря жара в секунду
Heat Seeker,Heat Seeker
