english,translate
Quickening Screech,Quickening Screech
Quickening Zephyr,Quickening Zephyr
"Quickly dash along the ground, summoning spikes along the way and then delivering an area strike.","Быстро промчитесь по земле, призывая шипы на пути, а затем нанесите удар по области."
Quickly dash toward your foe and then shadowstep to deliver a debilitating attack that immobilizes your enemies.,"Быстро броситься к противнику, а затем сделать Призрачный Шаг, проведя атаку, которая обездвиживает врагов."
"Quickly heat the area around your enemy, melting defenses.","Быстро нагрейте область вокруг врага, расплавляя защиту."
"Quickly roll backward, leaving behind a line of fire that burns.","Быстро откатитесь назад, оставляя за собой линию огня, которая поджигает."
Quickly snap your staff to pull enemies in and make them vulnerable.,"Быстро щёлкните посохом, чтобы притянуть врагов и сделать их уязвимыми."
Quickly step forward to strike your foe while reloading your gun. Restores ammo to skill 5.,"Быстро шагнуть вперёд, нанося удар противнику и перезаряжая ваш пистолет. Восстанавливает заряды у умения в слоте 5."
"Quickly strike the ground, blinding nearby enemies. If this strikes an enemy, follow up with a leaping strike that removes boons.","Быстро ударьте по земле, ослепляя ближайших врагов. Если удар попал по врагу, последует прыжок с ударом, снимающий благословения."
"Quickly strike the ground, dazing nearby enemies. If this strikes an enemy, follow up with a leaping strike that dazes enemies again. If you strike an enemy that is using a skill, gain barrier.","Быстро ударьте по земле, ошеломляя ближайших врагов. Если удар попал по врагу, последует прыжок с ударом, который снова ошеломляет врагов. Если вы поразили врага, использующего навык, получите барьер."
Quickness,Quickness
Quickness Increase per Target Struck,Увеличение скорости за каждую пораженную цель
Radiant Arc,Radiant Arc
Radiant Blindness,Radiant Blindness
Radiant Bulwark,Radiant Bulwark
Radiant Courage,Radiant Courage
Radiant Fury,Radiant Fury
Radiant Justice,Radiant Justice
Radiant Resolve,Radiant Resolve
Radiation Field,Radiation Field
Radius,Радиус
Radius Increase,Увеличение радиуса
Rage Bomb,Rage Bomb
Rage Fissure,Rage Fissure
Raging Ricochet,Raging Ricochet
Rain of Blades,Rain of Blades
Rain of Blows,Rain of Blows
Rain of Chaos,Rain of Chaos
Rain of Spikes,Rain of Spikes
Rain of Spores,Rain of Spores
Rain of Swords,Rain of Swords
"Rains ice blocks over a large area, encasing enemies hit in ice.","Обрушивает ледяные глыбы на большую область, заключая пораженных врагов в лед."
Rake the Rot,Rake the Rot
"Rally and fight normally for a brief time. You have a chance to fully rally if you kill an enemy. When the vengeance ends, you are defeated.","Оживитесь и сражайтесь в обычном режиме короткое время. У вас есть шанс полностью восстановиться, если вы убьёте врага. Когда время возмездия истечет, вы будете повержены."
Rallying Roar,Rallying Roar
Ram your sword into the ground and make fire erupt near your foes.,Вонзить ваш меч в землю и вызвать извержение огня поблизости от ваших противников.
Rampage,Rampage
Rampant Growth,Rampant Growth
Rampart Splitter,Rampart Splitter
Random Impacts,Случайные удары
Randomly strike the surrounding area with lightning.Damage is reduced per target each time foes are struck by this skill.,Случайным образом поражает окружающую область молниями.Урон снижается для каждой цели при каждом попадании этого навыка.
Range,Дальность
Range Threshold,Порог дальности
Ranged.Throw your spear.,Дистанционная. Метните копьё.
Rapid Assault,Rapid Assault
Rapid Decay,Rapid Decay
Rapid Fire,Rapid Fire
Rapid Swipe,Rapid Swipe
"Rapidly fire at your foe, making them vulnerable with each hit. Damage is increased per stack of Water Arrow.","Стреляйте по врагу, делая его уязвимым с каждым попаданием. Урон увеличивается за каждый стак Water Arrow."
Rapidly heal over time.,Быстрое исцеление со временем.
"Rapidly strike foes in front of you, inflicting vulnerability.","Быстро атакуйте врагов перед собой, накладывая уязвимость."
Rate of Fire,Скорострельность
Rate of Fire Increase,Увеличение скорострельности
Ravager's Abandon,Ravager's Abandon
Ravenous Wave,Ravenous Wave
Raw magical energy courses through you.,Чистая магическая энергия течет сквозь вас.
Ray of Judgment,Ray of Judgment
Razor Dust,Razor Dust
Razorclaw's Rage,Razorclaw's Rage
Reaching the heat maximum results in a self-damaging explosion. Photon Forge is disabled until all heat is lost. Other tool belt skill cooldowns are increased.,"Достижение максимума тепла приводит к взрыву, наносящему урон владельцу. Фотонная Кузня отключается до полного сброса тепла. Время восстановления других навыков пояса инструментов увеличивается."
Reap life force from nearby foes.,Собрать урожай жизненной силы из противников поблизости.
Reaper of Grenth,Reaper of Grenth
Reaper's Mark,Reaper's Mark
Reaper's Scythe,Reaper's Scythe
Reaper's Shroud,Reaper's Shroud
Reaver's Rage,Reaver's Rage
Rebound,Rebound
Recall Axes,Recall Axes
Recall Mech,Recall Mech
Recall your mech for repairs. The cooldown of Crash Down is determined by the amount of damage your mech has taken.,"Верните своего меха для ремонта. Время перезарядки Crash Down определяется количеством урона, полученного вашим мехом."
Recent damage from Decima's fluxlance attacks has made you more vulnerable to dancing sparks.,Недавний урон от атак fluxlance Decima сделал вас более уязвимыми к танцующим искрам.
Recently struck by <c=@abilitytype>Banish</c>. <c=@abilitytype>Mighty Blow</c> will consume this effect to teleport to the target.,"Недавно поражён <c=@abilitytype>Изгнанием</c>. <c=@abilitytype>Mighty Blow</c> поглотит этот эффект, чтобы телепортироваться к цели."
Rechage Reduced per Clone,Перезарядка сокращается за каждого клона
Recharge,Перезарядка
Recharge Increased,Перезарядка увеличена
