english,translate
Mist-Charged Chop,Mist-Charged Chop
Mistburn Mortar,Mistburn Mortar
Mistlock Instability: Earthquake,Mistlock Instability: Earthquake
Mistral,Mistral
Mists Projection,Mists Projection
Mistsfire,Mistsfire
Mitotic State,Mitotic State
Moa Stance,Moa Stance
Molten Armor,Molten Armor
Molten Burst,Molten Burst
Molten End,Molten End
Molten Meteor,Molten Meteor
Mongoose's Frenzy,Mongoose's Frenzy
Morphed,Morphed
Mortar Shot,Mortar Shot
"Motes of tormenting energies pour from the rift, exploding when they come into contact with the barrier.","Частицы мучительной энергии изливаются из разлома, взрываясь при контакте с барьером."
Motivating Whirl,Motivating Whirl
"Move swiftly in a direction, knocking back enemies you collide with.","Быстро переместитесь в выбранном направлении, отбрасывая врагов, с которыми столкнетесь."
Movement Skill Projectile,Movement Skill Projectile
Movement Speed Increase,Увеличение скорости передвижения
Movement speed decreased by 50%%; stacks duration.,Скорость передвижения снижена на 50%%; длительность суммируется.
Movement speed decreased by 66%%; skill cooldown increased by 66%%; stacks duration.,Скорость передвижения снижена на 66%%; время восстановления навыков увеличено на 66%%; длительность суммируется.
Movement speed increased by 25%%.,Скорость передвижения увеличена на 25%%.
Movement speed increased by 33%%; stacks duration.,Скорость передвижения увеличена на 33%%; длительность суммируется.
Movement speed is greatly increased. Maximum duration: 10s,Скорость передвижения значительно увеличена. Максимальная длительность: 10 с.
Mud Duration,Длительность грязи
Mud Slide,Mud Slide
Muddy Terrain,Muddy Terrain
Multishot,Multishot
Murky Water,Murky Water
Mursaat Overseer pulses magical damage every 3 seconds to all foes.,Mursaat Overseer наносит магический урон всем врагам каждые 3 секунды.
Mursaat Overseer's game board deals damage to foes while standing on claimed tiles.,"Игровое поле Mursaat Overseer наносит урон врагам, стоящим на захваченных клетках."
Mutate Conditions,Mutate Conditions
Mystic Detonation,Mystic Detonation
Mystic Rebuke,Mystic Rebuke
Mystic Wave,Mystic Wave
Mythwright Discharge,Mythwright Discharge
Napalm,Napalm
Narcotic Spores,Narcotic Spores
Narella fires a series of projectiles that deal damage on impact and leave deadly pools behind.,"Narella выпускает серию снарядов, которые наносят урон при попадании и оставляют после себя смертоносные лужи."
"Narella shoots fiery tornadoes that drag foes, dealing damage every second.","Narella выпускает огненные торнадо, которые притягивают врагов, нанося урон каждую секунду."
"Narella shoots forward a burst of flame, dealing decreased damage the farther it is from its target.","Narella выпускает вперёд вспышку пламени, наносящую тем меньше урона, чем дальше цель находится от источника."
Natural Convergence,Natural Convergence
Natural Frenzy,Natural Frenzy
Natural Harmony,Natural Harmony
Natural Healing,Natural Healing
Nature's Binding,Nature's Binding
Nature's Renewal,Nature's Renewal
Nature's Strength,Nature's Strength
Nearby Targets,Ближайшие цели
Nearby foes are tormented and weakened.,Ближайшие враги получают мучение и слабость.
Necrotic Bite,Necrotic Bite
Necrotic Grasp,Necrotic Grasp
Necrotic Slash,Necrotic Slash
Necrotic Stab,Necrotic Stab
Necrotic Traversal,Necrotic Traversal
Needle Explosion,Needle Explosion
Needle Shot,Needle Shot
Nefarious Favor,Nefarious Favor
Negative Bash,Negative Bash
Negative Burst,Negative Burst
Net Attack,Net Attack
Net Radius,Радиус сети
Net Shot,Net Shot
Net Turret,Net Turret
Net Wall,Net Wall
Neurotoxin Burst,Neurotoxin Burst
Next outgoing attack misses; stacks duration.,Следующая исходящая атака промахнется; суммирует длительность.
Nightfall,Nightfall
Nightmare Fusillade,Nightmare Fusillade
Nightmare Weapon,Nightmare Weapon
Nine-Tailed Strike,Nine-Tailed Strike
Nomad's Advance,Nomad's Advance
Nondamaging conditions currently on you are ineffective; stacks duration.,"Ненаносящие урон состояния, действующие на вас в данный момент, неэффективны; суммирует длительность."
Now has access to the Hooked Spear ability.,Теперь имеет доступ к способности «Hooked Spear».
Now has access to the Repeater skill. Repeater costs less initiative.,Теперь имеет доступ к навыку «Репитер». Репитер требует меньше инициативы.
Noxious Blight,Noxious Blight
Noxious Perfume,Noxious Perfume
Noxious Reek,Noxious Reek
Noxious Return,Noxious Return
Noxious Vapor Blade,Noxious Vapor Blade
Noxious Wind,Noxious Wind
"Noxious blights form persistent pools of corruption on the ground. Foes in a noxious blight take continuous damage, and their boons will be corrupted while they remain in the noxious blight.","Вредные порчи образуют стойкие лужи порчи на земле. Враги в области вредной порчи получают постоянный урон, а их благословения будут осквернены, пока они остаются в области вредной порчи."
Null Field,Null Field
Number of Allied Targets,Количество союзных целей
Number of Attacks,Количество атак
Number of Attacks to Trigger,Количество атак для срабатывания
Number of Bounces,Количество отскоков
Number of Casts,Количество применений
Number of Enemy Targets,Количество вражеских целей
Number of Fragments,Количество фрагментов
Number of Grenades,Количество гранат
Number of Hammers,Количество молотов
Number of Hits,Количество попаданий
