english,translate
Lighting the Beacons,Зажжение маяков
Lightning Kite,Воздушный змей молнии
Lightning Rod,Громоотвод
Lightning Wings Glider,Планер «Крылья молний»
"Like I said, pretty twitchy.","Как я и говорил, очень нервные."
Like I was saying–!,Как я и говорил —!
Like before? Eavesdropping and rumormongering.,Как и раньше? Подслушивание и сплетни.
Like when he stole those Iron Legion cannons? Aimed 'em right back at Black Citadel. As a deterrent.,"Как тогда, когда он украл те пушки Железного Легиона? Нацелил их прямо на Black Citadel. В качестве сдерживающего фактора."
Like your daughter?,Как и ваша дочь?
Like...a monstrosity destined to go down in the annals of failed inventions!,"На... чудовище, созданное для того, чтобы войти в анналы провальных изобретений!"
Lime,Лайм
Lime Breeze,Лаймовый бриз
Lime Ice,Лаймовый лед
Limesicle,Лаймовое мороженое
Limette,Лайметт
Liminal Moorhound,Пограничная гончая
Limonite,Лимонит
Limwe bows to %str1%.,Limwe кланяется %str1%.
Lines of Communication,Линии связи
Lingering,Затяжной
Lingering Magic,Остаточная магия
Lion's Arch Aerodrome,Аэродром Львиной Арки
"Lion's Arch needs you. If you can, please report to the forward camps in Gendarran Fields, Bloodtide Coast, and Lornar's Pass at once.","Lion's Arch нуждается в вас. Если можете, немедленно направляйтесь в передовые лагеря в Gendarran Fields, Bloodtide Coast и Lornar's Pass."
Lion's Arch: Honored Guests,Львиная Арка: Почётные гости
Lionguard Inspector Ellen Kiel,Инспектор Львиного Караула Эллен Кил
Lionguard Inspector Wholley,Инспектор Львиного Караула Уолли
Lipstick,Помада
Listen as Mai explains the jade power network.,"Послушайте, как Mai объясняет работу сети нефритовой энергии."
Listen as Peitha addresses the crowd.,"Послушайте, как Peitha обращается к толпе."
Listen as Stoic Alder inspires the group.,"Послушайте, как Stoic Alder вдохновляет группу."
Listen as Waiting Sorrow comes clean to Stoic Alder about her identity.,"Послушайте, как Waiting Sorrow признается Stoic Alder в своей истинной сущности."
"Listen carefully, friend. I'm here to kill the god of war. Don't think I won't swat any flies that get in my way.","Слушай внимательно, друг. Я здесь, чтобы убить бога войны. Не думай, что я не прихлопну любую муху, которая встанет у меня на пути."
"Listen closely to what Estelle says. Once she's finished, don't be afraid to ask her to repeat what she said. Press her only when you're certain she's lying.","Внимательно слушай, что говорит Estelle. Когда она закончит, не бойся попросить её повторить сказанное. Дави на неё, только когда будешь уверен, что она лжет."
Listen for signs of Gorrik.,"Прислушаться, нет ли признаков Gorrik."
Listen to Anise's call.,Прислушайтесь к зову Anise.
Listen to Aurene.,Выслушайте Aurene.
Listen to Bangar's message.,Прослушать сообщение Bangar.
Listen to Bangar's speech.,Послушай речь Bangar.
Listen to Bangar.,Послушай Bangar.
Listen to Blish's idea.,Послушайте идею Blish.
Listen to Braham's conversation.,Послушайте разговор Braham.
Listen to Caithe's concerns.,Выслушай опасения Caithe.
Listen to Caithe's update.,Выслушай отчёт Caithe.
Listen to Chul-Moo's account of the attack.,Выслушай рассказ Chul-Moo о нападении.
Listen to Dagda explain the tower's needs.,"Выслушайте, что нужно для башни, от Dagda."
Listen to Eir and Snaff as they deliver their message to Aurene.,"Послушайте, как Eir и Snaff передают свое послание для Aurene."
Listen to Frodak.,Выслушайте Frodak.
Listen to Gorrik's speech.,Послушайте речь Gorrik.
Listen to Gorrik's wild plan.,Выслушайте безумный план Gorrik.
Listen to Isgarren.,Прослушай Isgarren.
Listen to Jhavi's report.,Выслушайте отчёт Jhavi.
Listen to Joko's offer.,Выслушай предложение Joko.
Listen to Jormag's words.,Выслушай слова Jormag.
Listen to Kasmeer and Marjory's announcement.,Послушайте объявление Kasmeer и Marjory.
Listen to Kerida's plan.,Выслушайте план Kerida.
Listen to Marjory's conclusion.,Выслушайте выводы Marjory.
Listen to Marjory's conversation.,Послушайте разговор Marjory.
Listen to Palawa Joko.,Выслушай Palawa Joko.
Listen to Poised Arrow's update on what he discovered.,Выслушайте отчёт Poised Arrow о его находках.
