english,translate
Follow Exemplar Kerida.,Следуйте за Exemplar Kerida.
Follow Faolain to the firstborn meeting.,Следуй за Faolain на собрание первых рожденных.
Follow Farrah's path.,Следуйте по пути Farrah.
Follow Garm.,Следуй за Garm.
"Follow Gladium as she tracks the mystery ""something.""","Следуйте за Gladium, пока она выслеживает таинственное ""нечто""."
Follow Gorrik as he theorizes.,"Следуй за Gorrik, пока он строит теории."
Follow Gorrik into the cave.,Следуйте за Gorrik в пещеру.
Follow Isgarren down the stairs.,Следуйте за Isgarren вниз по лестнице.
Follow Isgarren into the Valley of Agony.,Следуй за Isgarren в Долину Агонии.
Follow Kerida to the antechamber.,Следуйте за Kerida в прихожую.
Follow Koss.,Следуй за Koss.
Follow Livia into Bava Nisos.,Следуйте за Livia в Bava Nisos.
Follow Ludo.,Следовать за Ludo.
Follow Mabon's memory wisp.,Следуйте за огоньком памяти Mabon.
Follow Mai out of the containment chamber!,Следуйте за Mai из камеры сдерживания!
Follow Marjory.,Следуйте за Marjory.
Follow Minister Li.,Следуйте за Minister Li.
Follow Nenah to the judge.,Следуй за Nenah к судье.
Follow Peitha and find Nephus.,Следуйте за Peitha и найдите Nephus.
Follow Peitha deeper into Nayos.,Следуй за Peitha вглубь Nayos.
Follow Peitha to the nearby camp.,Следуй за Peitha в ближайший лагерь.
Follow Rox's trail.,Следуйте по следу Rox.
Follow Ruka to get away from corrupted Faolain.,"Следуйте за Ruka, чтобы уйти от оскверненной Faolain."
Follow Rytlock.,Следуйте за Rytlock.
Follow Sergeant Walters.,Следуй за Sergeant Walters.
Follow Sparktail's lead southwest to the local pub.,Следуйте за Sparktail на юго-запад к местному пабу.
Follow Taimi and Gorrik to the docks.,Следуйте за Taimi и Gorrik к докам.
Follow Taimi farther into Dry Top.,Следуйте за Taimi дальше вглубь Dry Top.
Follow Taimi into the portal!,Следуй за Taimi в портал!
Follow Taimi to the draw of ley energy.,Следовать за Taimi к источнику магической энергии.
Follow Taimi.,Следуй за Taimi.
Follow Tizlak.,Следуйте за Tizlak.
Follow Vloxx up the ramps to the peak of the spire.,Следуйте за Vloxx вверх по пандусам к вершине шпиля.
Follow Warden Lochin to the Pale Tree.,Следуй за Warden Lochin к Pale Tree.
Follow Wolf.,Следуйте за Wolf.
Follow Wynne.,Следуйте за Wynne.
Follow Zojja and search the cave for Dagda.,Следуйте за Zojja и обыщите пещеру в поисках Dagda.
"Follow the ""trail of dead"" to locate the Awakened Sunspear champion.","Иди по «следу мертвецов», чтобы найти чемпиона Awakened Sunspear."
Follow the Astral Ward.,Следуйте за Astral Ward.
Follow the Beastmarshal's instructions.,Следуйте указаниям Beastmarshal.
Follow the Inquest procurement team's track to see where they lead.,"Идите по следу команды снабжения Inquest, чтобы увидеть, куда он ведёт."
Follow the Midnight King up the Spire of Dreams.,Следуй за Королем Полуночи вверх по Шпилю Снов.
Follow the Raven lens.,Следуйте за линзой Raven.
Follow the Trail,Иди по следу
Follow the drill with Rox and Braham.,Следовать за буром вместе с Rox и Braham.
Follow the echo of Turai Ossa's spirit.,Следуйте за эхом духа Turai Ossa.
Follow the guard to the troopmarshal.,Следуйте за стражем к Troopmarshal.
Follow the mysterious charr.,Следуйте за таинственным чарром.
Follow the path Rox left in order to meet up with your team.,"Следуйте по пути, который оставила Rox, чтобы встретиться со своей командой."
Follow the path upward.,Следуй по пути вверх.
Follow the path.,Следуйте по пути.
Follow the torches and retreat to the base camp.,Следуйте за факелами и отступайте к базовому лагерю.
Follow the trail Rox left for you so you can reunite with your team.,"Следуй по следу, который Рокс оставила для тебя, чтобы воссоединиться с отрядом."
Follow the trail of holo-disks left by Taimi in order to catch up with the others.,"Следуй по следу голографических дисков, оставленных Тайми, чтобы догнать остальных."
Follow the trail of the Aspect Masters west.,Идите по следу Мастеров Аспектов на запад.
Follow the trail of the Master of Peace and his saboteur pursuer.,Иди по следу Master of Peace и преследующего его саботажника.
Follow the trail through the jungle.,Идите по следу через джунгли.
Follow the trail to find Taimi.,"Иди по следу, чтобы найти Taimi."
Follow the vision to the west.,Следуй за видением на запад.
Follow the wisp deeper into the ruins.,Следуйте за огоньком вглубь руин.
Follow up on Glint's legacy.,Разузнай о наследии Glint.
Follow up on Nereth's sword calculations.,"Проверь расчёты меча, сделанные Nereth."
Follow up with Aurene.,Узнайте новости у Aurene.
Follow up with Braham.,Поговорите с Braham.
Follow up with Eir.,Встретьтесь с Eir.
Follow up with Hiorr for an update on Historian Meliza's whereabouts.,"Снова поговорите с Hiorr, чтобы узнать новости о местонахождении Historian Meliza."
Follow up with Joon.,Узнайте новости у Joon.
Follow up with Logan.,Встреться с Logan.
Follow up with Marjory.,Свяжись с Marjory.
Follow your allies through the undercroft.,Следуй за союзниками через подземелье.
Follow your allies to Mabon's location.,Следуйте за союзниками к местонахождению Mabon.
"Following a few leads in Garenhoff, I learned that a group of ""sketchy individuals"" were snooping around town following the disappearance—headed northeast, apparently. It's not much of a lead, but it's all I've got. I'm off to follow their trail.","Идя по следам в Garenhoff, я узнал, что группа «подозрительных личностей» рыскала по городу после исчезновения — судя по всему, они направились на северо-восток. Зацепка так себе, но другой у меня нет. Отправляюсь по их следу."
