english,translate
Elegant Canthan Outfit,Elegant Canthan Outfit
Elegant Noble's Glider,Elegant Noble's Glider
Elegant Pool Canthan,Elegant Pool Canthan
Elegy Mosaic,Elegy Mosaic
Elemental Fury Glider,Elemental Fury Glider
Eliminate any hidden forces along the way to Eventide's March.,Уничтожьте скрытые силы на пути к Eventide's March.
Eliminate the cave spiders.,Уничтожьте пещерных пауков.
Eliminate the officers.,Устраните офицеров.
Eliminate the titans.,Уничтожьте титанов.
Elite Aetherblade Vanguard,Elite Aetherblade Vanguard
Elite Canthan Spirit Swordsman,Elite Canthan Spirit Swordsman
Elite Destroyer Emberknight,Elite Destroyer Emberknight
Elite Employee,Elite Employee
Elite Enchanted Sword,Elite Enchanted Sword
Elite Icebrood Menace,Elite Icebrood Menace
Elite Rot Strider,Elite Rot Strider
Elite Ruinshard Scuttler,Elite Ruinshard Scuttler
Elite Ventshot,Elite Ventshot
Ellen Kiel,Ellen Kiel
Ellen Kiel Representation Button[s],[Значок|Значка|Значков] поддержки Эллен Кил
Elon Riverlands,Elon Riverlands
Elonian Elementalist Outfit,Elonian Elementalist Outfit
Elonian Elementalist Outfit[s],[Наряд|Наряда|Нарядов] элонского элементалиста
Elonian Jackalope,Elonian Jackalope
Elonian Waverider,Elonian Waverider
Embalm,Embalm
Embellished Kite,Embellished Kite
Ember Bay,Ember Bay
Ember Red,Ember Red
Embermane Warclaw,Embermane Warclaw
Emblazoned Dragon Throne,Emblazoned Dragon Throne
Emblem of Tournament Victory,Emblem of Tournament Victory
Embodiment of Sin,Embodiment of Sin
Embrace destiny.,Примите свою судьбу.
Emerald,Emerald
Emergency Session of Tyrian Alliance,Экстренное заседание Tyrian Alliance
Emergency — Lion's Arch Is Being Invaded,Экстренное сообщение — Lion's Arch атакована
Emissary Vorpp,Emissary Vorpp
Emissary Vorpp's Field Assistant,Emissary Vorpp's Field Assistant
Emotion Control,Emotion Control
Emotional Release: Command Quarters,Emotional Release: Command Quarters
Emotional Release: Jade Pools,Emotional Release: Jade Pools
Employ thermal propulsion to travel long distances.,Employ thermal propulsion to travel long distances.
Empress Ihn of Cantha,Empress Ihn из Cantha
"Empress Ihn wrote to inform me that representatives from Cantha are visiting Divinity's Reach to teach Canthan culture to their Krytan allies. She encouraged me to meet with Sang-Mi, a fellow necromancer.    ***","Empress Ihn написала, чтобы сообщить мне, что представители Cantha посещают Divinity's Reach, чтобы обучить культуре Canthan своих союзников Krytan. Она предложила мне встретиться с Sang-Mi, коллегой-некромантом."
Empress Ihn's Court,Empress Ihn's Court
Empty,Empty
Empty words formed by the forked tongue of a snake.,"Пустые слова, слетевшие с раздвоенного змеиного языка."
Enameled Amenity,Enameled Amenity
Enameled Anamnesis,Enameled Anamnesis
Enameled Banana,Enameled Banana
Enameled Brass,Enameled Brass
Enameled Crimson,Enameled Crimson
Enameled Emblaze,Enameled Emblaze
Enameled Generation,Enameled Generation
Enameled Jungle,Enameled Jungle
Enameled Legacy,Enameled Legacy
Enameled Longevity,Enameled Longevity
Enameled Morning Glory,Enameled Morning Glory
Enameled Onset,Enameled Onset
Enameled Perseverance,Enameled Perseverance
Enameled Reign,Enameled Reign
Enameled Sacrifice,Enameled Sacrifice
Enameled Sky,Enameled Sky
Enameled Solitude,Enameled Solitude
Enameled Strawberry,Enameled Strawberry
Enchanted Broom,Enchanted Broom
Enchanted Colorful Snowball[s],Зачарованный цветной снежок
Enchanted Lancer Noble,Enchanted Lancer Noble
Enchanted Owl Griffon,Enchanted Owl Griffon
Enchanted Roller Beetle,Enchanted Roller Beetle
Enchanted Skimmer,Enchanted Skimmer
Enchanted Smiling Snowball[s],Зачарованный улыбающийся снежок
Enchanted Snow Diamond Tonic[s],[Тоник|Тоника|Тоников] «Зачарованный снежный алмаз»
Enchanted Snowball,Enchanted Snowball
Enchanted Warclaw,Enchanted Warclaw
Encourage Wynne to tell what she knows.,"Убеди Wynne рассказать то, что она знает."
Encourage citizens to get them to evacuate: %num1%,Убедите горожан эвакуироваться: %num1%
Encourage citizens to get them to evacuate: %num1%,Убедите горожан эвакуироваться: %num1%
End Joko's reign.,Положите конец правлению Joko.
End Trahearne's suffering to destroy Mordremoth.,"Прекратите страдания Trahearne, чтобы уничтожить Mordremoth."
End of Dragons,End of Dragons
End of Dragons Emblem Clothing Outfit[s],[Наряд|Наряда|Нарядов] с инсигнией Конца Драконов
End of Dragons: Act 1,End of Dragons: Act 1
End of Dragons: Act 2,End of Dragons: Act 2
End of Dragons: Act 3,End of Dragons: Act 3
End of Dragons: Act 4,End of Dragons: Act 4
End of Dragons: Act 5,End of Dragons: Act 5
End of Dragons: Interlude,End of Dragons: Interlude
End of the Line,Конец пути
Endless Aetherblade Mutineer Combat Tonic[s],Бесконечный боевой тоник мятежника Эфирного клинка
Endless Angry Snowman Tonic[s],Бесконечный тоник сердитого снеговика
Endless Anomaly Fragment[s],Бесконечный фрагмент аномалии
Endless Arid Devourer Tonic[s],Бесконечный тоник пустынного пожирателя
Endless Awakened Archer Tonic[s],Бесконечный тоник пробуждённого лучника
Endless Bearkin Combat Tonic[s],Бесконечный боевой тоник медведолюда
Endless Beetle Tonic,Endless Beetle Tonic
Endless Black Quaggan Tonic[s],Бесконечный тоник чёрного кваггана
Endless Blue Quaggan Tonic[s],Бесконечный тоник синего кваггана
Endless Boneskinner Tonic[s],Бесконечный тоник костодера
Endless Bonus Box Tonic,Endless Bonus Box Tonic
Endless Boss Chest Tonic[s],Бесконечный тоник сундука босса
Endless Bottle[s] of Batwing Brew,Бесконечная бутылка зелья крыла летучей мыши
Endless Branded Mystery Tonic[s],Бесконечный таинственный тоник Клейма
Endless Cave Crab Tonic,Endless Cave Crab Tonic
Endless Chak Drone Tonic[s],Бесконечный тоник дрона чаков
Endless Chak Slinger Tonic[s],Бесконечный тоник метателя чаков
Endless Chak Zapper Tonic[s],Бесконечный тоник разрядника чаков
Endless Chaos Combat Tonic[s],Бесконечный боевой тоник хаоса
Endless Choya Dance Tonic[s],Бесконечный тоник танца чойя
Endless Choya Piñata Tonic[s],Бесконечный тоник пиньяты чойя
Endless Cloudseeker Tonic[s],Бесконечн[ый|ых|ых] тоник[|а|ов] облачного искателя
Endless Desert Mystery Tonic[s],Бесконечный таинственный тоник пустыни
Endless Djinn Tonic,Endless Djinn Tonic
Endless Dolphin Tonic,Endless Dolphin Tonic
Endless Dolyak Calf Tonic[s],Бесконечный тоник теленка дольяка
