english,translate
Bring the golem repair kit to PTM.,Принесите набор для ремонта големов к PTM.
Bring the memory seed to the Far Silverwastes.,Принесите семя памяти в Far Silverwastes.
Bringer's,Приносящего
Bringing Out the Archon,Призыв Архонта
Brisban Brushtail,Брисбанский кистехвост
Brisban Wildlands,Дебри Брисбана
Brisban Wildlands (Private),Дебри Брисбана (частные)
Brisban Wildlands (Public),Дебри Брисбана (публичные)
"Bristlebacks are spiny saurians with thick hides and sharp claws. When provoked, they can eject their sharp dorsal spines at high velocity.—Acht","Щетинистые — это колючие ящеры с толстой шкурой и острыми когтями. Если их спровоцировать, они могут выстреливать своими острыми спинными шипами на высокой скорости.—Ахт"
Broad-Horn Bull,Широкорогий бык
Bronk,Bronk
Bronze,Бронзовый
Bronze Assaulter,Бронзовый штурмовик
Bronze Champion,Бронзовый чемпион
Bronze Colonel,Бронзовый полковник
Bronze Footman,Бронзовый пехотинец
Bronze General,Бронзовый генерал
Bronze Invader,Бронзовый захватчик
Bronze Knight,Бронзовый рыцарь
Bronze Legend,Бронзовая легенда
Bronze Major,Бронзовый майор
Bronze Raider,Бронзовый рейдер
Bronze Recruit,Бронзовый новобранец
Bronze Scout,Бронзовый разведчик
Bronze Soldier,Бронзовый солдат
Bronze Squire,Бронзовый оруженосец
Bronze Veteran,Бронзовый ветеран
Brook,Ручей
Brown bears are tremendously strong and fiercely protective. They throw themselves into combat selflessly to distract attention from their masters and use their great strength to shrug off blows that would kill any other creature. —Acht,"Бурые медведи невероятно сильны и яростно защищают своих. Они самоотверженно бросаются в бой, отвлекая внимание от своих хозяев, и своей огромной силой отражают удары, которые убили бы любое другое существо. —Ахт"
Browse and deposit funds in the larger guild treasure trove.,Просмотр и внесение средств в большую гильдейскую сокровищницу.
Browse and deposit funds into the small guild stash.,Просмотр и внесение средств в малый гильдейский тайник.
Browse and deposit items in the larger guild treasure trove.,Просмотр и внесение предметов в большую гильдейскую сокровищницу.
Browse and deposit items into the small guild stash.,Просмотр и внесение предметов в малый гильдейский тайник.
Brushtail Nian,Кистехвостый нянь
Brute Force,Грубая сила
Brutus Rendflesh,Brutus Rendflesh
Bubble Glider,Планер-пузырь
Bubblegum,Жвачка
Bubbles's Best Buddy,Лучший приятель Пузырька
Build Master,Мастер строительства
"Build a beautiful shrine to the grawl's goddess, Chokocooka.","Постройте прекрасное святилище для богини граллов, Chokocooka."
"Builders and architects make up the College of Statics, and we build to last. Some call us conservative, but we excel at creating new designs, using old materials in innovative ways, and expanding the purview of known magics for practical application.","Строители и архитекторы составляют Коллегию Статики, и мы строим на века. Некоторые называют нас консерваторами, но мы преуспеваем в создании новых проектов, используя старые материалы инновационными способами и расширяя сферу применения известных магических практик."
Burgundy,Бордовый
Buried Insight,Скрытое озарение
Burn Infected Crops,Сжечь зараженные посевы
Burn the scarabs in the crops.,Сжечь скарабеев на посевах.
Burning Oil Mastery,Мастерство горящего масла
Burnished Steel,Полированная сталь
Bury Almorra Soulkeeper.,Похороните Almorra Soulkeeper.
Busted Flagon Public House,Паб «Разбитый кубок»
Busy fighting evil. You?,Занят борьбой со злом. А ты?
"But Ankka had sabotaged it. Of course she had sabotaged it. The Extractor overloaded as soon as we activated it—sending us flying and leaving only wreckage behind. We're lucky no one was killed, but our plan of using the machine to purge Soo-Won's corruption is shot, and we're running out of time.","Но Ankka его саботировала. Конечно, она его саботировала. Экстрактор перегрузился, как только мы его активировали, — нас отбросило взрывом, оставив после себя лишь обломки. Нам повезло, что никто не погиб, но наш план использовать машину для очистки порчи Soo-Won провалился, а времени у нас почти не осталось."
"But Balthazar refused to give up. If he was thrown off by my coming back to life, or Sohothin, or my victory over his Warbeast, he remained true to form and didn't let that distract him from his objective. He took Aurene and declared he would use her to finish what the Warbeast started: killing the Elder Dragon Kralkatorrik.","Но Balthazar отказался сдаваться. Даже если его сбило с толку мое возвращение к жизни, Sohothin или моя победа над его Warbeast, он остался верен себе и не позволил ничему отвлечь его от цели. Он забрал Aurene и заявил, что использует её, чтобы закончить то, что начал Warbeast: убить Старшего Дракона Kralkatorrik."
But Glint never mentioned she had an egg. I would have...,"Но Glint никогда не упоминала, что у неё было яйцо. Я бы..."
But I could have been a mother.,Но я могла бы стать матерью.
"But I digress—it's evident that the muttonheads in the Black Citadel and Hoelbrak have lost control of the situation. While my presence is essential in Rata Sum, you have the noble opportunity to lend the cities your assistance. Check in at the Black Citadel's Imperator's Core, where their high-ranking officials have organized a defense quorum. Declare your support, then hightail it to Rytlock's office for additional instruction.","Но я отвлеклась — очевидно, что бараны в Black Citadel и Hoelbrak потеряли контроль над ситуацией. Хотя мое присутствие необходимо в Rata Sum, у вас есть благородная возможность оказать городам поддержку. Отметьтесь в Imperator's Core в Black Citadel, где их высокопоставленные чиновники организовали оборонный кворум. Заявите о своей поддержке, а затем бегом в кабинет Rytlock за дальнейшими инструкциями."
But I imagine that comes after we've saved reality as we know it.,"Но я полагаю, это произойдёт после того, как мы спасем реальность в том виде, в каком мы её знаем."
"But I need to complete the experiment with the samples, then reach out to some contacts to see if I can get what I need for the aforementioned BRILLIANT idea.","Но мне нужно завершить эксперимент с образцами, а затем связаться с парой контактов, чтобы понять, смогу ли я достать всё необходимое для вышеупомянутой ГЕНИАЛЬНОЙ идеи."
But I think the biggest news I've heard is a story about a dragon: Vlast.,"Но, думаю, самая важная новость, которую я слышала — это история о драконе: Vlast."
But I thought for certain it was Minister Wi who attended the court the day Scarlet was there. Are you sure?,"Но я был уверен, что именно Minister Wi присутствовал при дворе в тот день, когда там была Scarlet. Ты уверена?"
"But Isgarren didn't fight alone. We combined our strength—Isgarren and Peitha, with me wielding the Heart of the Obscure—hitting Eparch with a blast of magic strong enough to prevent him from healing himself.","Но Isgarren сражался не один. Мы объединили наши силы — Isgarren и Peitha, а я, используя Сердце Неясности, нанес по Eparch удар магией, достаточно сильный, чтобы помешать ему исцелиться."
"But Peitha did not raise a hand against me. Once she was positioned between us, she instead dragged the tyranny of Cerus and Eparch into the light. She'd had enough of their treachery. Of their disregard for their own kind.","Но Peitha не подняла на меня руку. Как только она оказалась между нами, она вместо этого вытащила тиранию Cerus и Eparch на свет. С неё было довольно их предательства. Их пренебрежения к собственному народу."
But Peitha had other plans.,Но у Peitha были другие планы.
"But after more than a few battles, we got the extractors in place and then rendezvoused at the Harvest Temple. Our prospects are grim, but defeat is even grimmer. Either the Dragon Cycle ends today, or we do.","Но после нескольких сражений мы установили экстракторы и встретились в Harvest Temple. Наши перспективы мрачны, но поражение — ещё хуже. Либо Цикл Драконов закончится сегодня, либо мы."
But all the scholar found was despair at the impossible task.,"Но все, что нашёл ученый — это отчаяние перед лицом невыполнимой задачи."
"But be careful. The people are suspicious and sensitive. Say something too blunt or off-putting, and they'll clam up.","Но будьте осторожны. Люди подозрительны и чувствительны. Скажете что-то слишком прямолинейное или неприятное, и они замкнутся."
"But before I could make a decision, a bang echoed through the caverns. Smodur went down. Standing high above us: Ryland Steelcatcher, carrying the rifle that had done the deed.","Но прежде чем я успел принять решение, по пещерам разнесся грохот. Smodur упал. Высоко над нами стоял Ryland Steelcatcher с винтовкой, которая совершила это деяние."
"But from that vulnerability something else was born: awareness. Leaders started speaking with leaders; nations once impaired by archaic rivalries were suddenly allies, or on their way. Pain was shared as readily as food. After we survived the fight against the Elder Dragons, surely the next threat to rise in their place would not stop us. And it has not stopped us.","Но из этой уязвимости родилось нечто иное: осознанность. Лидеры начали вести диалог с лидерами; нации, некогда ослабленные архаичным соперничеством, внезапно стали союзниками или встали на этот путь. Боль разделяли так же легко, как и хлеб. Раз уж мы пережили битву с Elder Dragons, то следующая угроза, возникшая на их месте, точно не остановит нас. И она нас не остановила."
But it also hints at some sort of splintering within their group and a divisive leader. Must be Caudecus.,"Но здесь также намекается на какой-то раскол в их группе и на лидера, сеющего раздор. Должно быть, это Caudecus."
But it is easy to prove your strength by transforming into the strongest Spirit in the pantheon.,"Но легко доказать свою силу, превратившись в сильнейшего Духа в пантеоне."
"But it turns out ""everything"" is highly volatile. Any matter caught up in it changes states constantly.","Но оказалось, что «всё» крайне нестабильно. Любая материя, попавшая в неё, постоянно меняет состояния."
But it's hard to enjoy our triumph when Joko has Taimi. Zaeim has offered to guide us into Fahranur and has directed us to meet him at a cave on Issnur Bay. There's no time to waste.,"Но трудно радоваться победе, когда у Joko находится Taimi. Zaeim предложил провести нас в Fahranur и направил встретиться с ним в пещере на Issnur Bay. Нельзя терять ни минуты."
But let's save the philosophical arguments until after the minister is dealt with.,"Но давайте отложим философские споры до тех пор, пока не разберемся с министром."
But my guess is he'll go on trial when things calm down. Probably be locked up for quite a while.,"Но полагаю, его будут судить, когда все уляжется. Вероятно, он надолго загремит за решетку."
"But next time, make an appointment.",Но в следующий раз записывайтесь на приём.
But now there's an unhatched egg. I have to find it.,Но теперь есть невылупившееся яйцо. Я должен его найти.
"But on my worst day, I am still stronger than any of the creatures they send in my name.","Но даже в худший день я все ещё сильнее любого из существ, которых они посылают от моего имени."
"But that's not the life for me. I like the work, I don't want to watch other people do it.","Но это не для меня. Мне нравится работать, я не хочу смотреть, как это делают другие."
But the Owl Spirit is dead. How are you goingmissing a word use its magic?,Но Дух Owl мертв. Как ты собираешься использовать её магию?
But the White Mantle have been gone for ages.,Но Белая Мантия исчезла целую вечность назад.
But the wizards see her potential. Mabon wasn't alone in those thoughts. And now she has a big decision to make.,Но маги видят её потенциал. Mabon был не одинок в своих мыслях. И теперь ей предстоит принять важное решение.
