english,translate
Wait for Scarlet's shield to drop and attack her!,"Дождитесь, пока щит Scarlet спадет, и атакуйте её!"
Wait for Wynne to return.,Дождитесь возвращения Wynne.
Wait for number 153 to be called.,Дождись вызова номера 153.
Wait for the airship to dock.,Дождитесь причаливания дирижабля.
Wait for the delegates to take their places.,"Дождитесь, пока делегаты займут свои места."
Wait for the end.,Дождаться конца.
Wait for word from your companions.,Дождись вестей от своих спутников.
Wait for your allies to catch up.,"Подождите, пока союзники догонят вас."
Wait for your allies to gather in the courtyard.,"Подождите, пока союзники соберутся во внутреннем дворе."
Wait for your escort.,Дождись своего сопровождения.
Wait for your friends to regroup.,"Подожди, пока твои друзья соберутся."
Wait for your team to set up in Arborstone.,"Подожди, пока твоя команда обустроится в Arborstone."
Wait to be called.,Ожидайте вызова.
Wait until Taimi hears about this.,"Подожди, пока Taimi об этом услышит."
Wait until it's clear to snoop around the camp.,"Дождитесь момента, когда можно будет осмотреть лагерь."
Wait until your allies have updates to report.,"Подождите, пока союзники не сообщат новости."
"Wait, are you... You're— You're Snaff! You wrote my textbook on comparative golemantic theory!","Подождите, вы... Вы... Вы Snaff! Вы написали мой учебник по сравнительной големантической теории!"
"Wait, have my comms been open this whole time? Sorry, Commander!","Подождите, моя связь была включена всё это время? Прости, Коммандир!"
"Wait, there's punch? Excuse me.","Подождите, здесь есть пунш? Прошу прощения."
"Wait, what's going on there? You all said the commander was dead.","Подождите, что там происходит? Вы все говорили, что Коммандир мертв."
"Wait, why do you ask?","Постой, а почему ты спрашиваешь?"
Wait. Are you sure it's the right time? I don't think we have all the information we need.,"Подожди. Ты уверен, что сейчас подходящее время? Не думаю, что у нас есть вся нужная информация."
"Wait. I remember now. The queen was in a black cape, yes. Countess Anise was in a red one. Did I forget to mention they were both there? You know the countess wouldn't let the queen go anywhere alone.","Постой. Теперь я вспомнила. Королева была в чёрном плаще, да. Countess Anise была в красном. Я что, забыла упомянуть, что они обе там были? Ты же знаешь, графиня никуда не отпустила бы королеву одну."
Wait. I wanted to ask you something.,Постой. Я хотел тебя кое о чем спросить.
Wait. Owl? That’s not...,Погоди. Owl? Это не...
"Wait—if he's got an aspect, then... That means the Eye could lead me straight to him.","Погоди — если у него есть аспект, значит... Это значит, что Eye может привести меня прямо к нему."
Wake a Passed-Out Skritt,Разбудить вырубившегося скритта
Wake a Passed-Out Skritt:,Разбудить потерявшего сознание скатта:
Walk the Raven Havroun's path.,Пройди путь Havroun Ворона.
Walk with Captain Ellen Kiel.,Прогуляйтесь с Captain Ellen Kiel.
Walk with Farrah as she explains the plan.,"Идите вместе с Farrah, пока она объясняет план."
Walk with Rama and Li.,Идите вместе с Rama и Li.
Walk with Sestina to Farrah's workstation.,Идите вместе с Sestina к рабочему месту Farrah.
Walk with Stoic Alder.,Прогуляйся с Stoic Alder.
"Walking among the towering pillars of jade batteries up close was breathtaking. As we neared the access point to Soo-Won's chamber, we overheard Lady Joon once more arguing with Minister Li via hologram, but the hostile nature of their dynamic was nothing compared to what happened next. As Joon went to open the access point for us, the many jade mechs that comprised the facility's autonomous security turned on us!","Прогулка среди возвышающихся столбов нефритовых батарей вблизи захватывала дух. Когда мы приблизились к точке доступа в камеру Soo-Won, мы снова услышали, как Lady Joon спорит с Minister Li через голограмму, но враждебный характер их динамики был ничем по сравнению с тем, что произошло дальше. Когда Joon собиралась открыть для нас точку доступа, многие нефритовые мехи, составлявшие автономную охрану объекта, обернулись против нас!"
Wall Launch,Настенный рывок
Wall Spring,Настенный прыжок
Walnut,Грецкий орех
Wanderer's,Странствующий
Wandering Breeze Noble,Благородный странствующий ветерок
Wandering Cloud Chair,Кресло «Блуждающее облако»
Wandering Cloud Glider,Планер «Блуждающее облако»
Wandering Weapon Master Outfit,Костюм странствующего мастера оружия
Wandering Weapon Master Outfit[s],[Костюм|Костюма|Костюмов] странствующего мастера оружия
War Eternal,Вечная война
War Gliding Mastery,Мастерство боевого планирования
War Supplies,Военные припасы
War-Torn Marauder,Израненный мародер
Warband,Отряд
Warband Legionnaire,Легионер отряда
Warclaw Mastery,Мастерство боевого когтя
Warclaw Mount,Ездовой варкло
Warm Jadeite,Тёплый жадеит
Warm Potion,Согревающее зелье
Warmth,Тепло
Warrior,Воин
Wasabi,Васаби
Watch Manikaz's story unfold.,"Посмотрите, как разворачивается история Manikaz."
Watch Queen Jennah's speech.,Посмотрите речь Queen Jennah.
Watch my back while I smash these vines.,"Прикрой меня, пока я крушу эти лианы."
Watch out for the–tentacles!,Осторожнее с этими... щупальцами!
Watch the ceremony.,Смотри церемонию.
Watch the speech by Queen Jennah.,Посмотрите речь Queen Jennah.
"Watch your step. Whatever this place was, it was meant to keep the unwary at bay.","Смотри под ноги. Что бы это ни было, оно должно было отпугивать неосторожных."
"Watchful Source, a sylvari settlement in Brisban Wildlands, was the next destroyer target. I headed there and joined up with Caithe, who helped fend off the attackers and protect the innocents. Ryland made a surprise appearance, extending his hand in aid. There wasn't time to debate my discomfort, so I put my reservations aside and observed his actions throughout the encounter.","Watchful Source, поселение сильвари в Brisban Wildlands, стало следующей целью разрушителей. Я направился туда и присоединился к Caithe, которая помогала отбиваться от нападавших и защищать невинных. Ryland появился неожиданно, протянув руку помощи. Не было времени спорить о своём дискомфорте, поэтому я отбросил сомнения и наблюдал за его действиями на протяжении всей стычки."
Watchknight killed,Часовых уничтожено
Watchknight killed:,Watchknight убит:
Watchwork Wings Glider,Планер «Заводные крылья»
Water,Вода
Water Dragon Wings Glider,Планер «Крылья водяного дракона»
Water Dragon Wings Glider[s],[Планер|Планера|Планеров] «Крылья водяного дракона»
Water Fight Balloon Bucket,Ведро с шарами для водной битвы
"Water, whether frozen or flowing, is life, and its currents run deep in us.","Вода, будь то лед или поток, — это жизнь, и её течения глубоко текут в нас."
Watermelon,Арбуз
Watermelon Sand Shark Kite,Воздушный змей «Арбузная песчаная акула»
Wavehawk Pete,Wavehawk Pete
"Waves upon waves of ghosts swarmed us. After we finally felt we'd put a dent in them, the worst of them appeared: Yagon. She seemed to harbor a particular hostility toward Isgarren. Later, he told us that her anger derived from her death during the seer-mursaat war...a death for which Isgarren was responsible. The two kept at each other's throats throughout the fight as we fought off the remaining ambush.","Волны призраков нахлынули на нас. После того как мы наконец почувствовали, что проредили их ряды, появился худший из них: Yagon. Казалось, она питала особую враждебность к Isgarren. Позже он рассказал нам, что её гнев проистекает из её смерти во время войны seers и мурсаатов... смерти, за которую Isgarren был ответственен. Они продолжали грызться друг с другом на протяжении всего боя, пока мы отбивались от оставшихся врагов."
Wayfinder,Проводник!
Wayfinder Mastery,Мастерство Проводника
"Wayfinder,","Проводник,"
"Wayfinder,

I do not mean to bother you, but... When you are able, please check in on Zojja. I'm worried that Mabon's... Can you just make sure she'll be okay? You know her better than any of us. I do not want to scare her away.

—Dagda","Проводник,

Я не хочу беспокоить тебя, но... Когда сможешь, пожалуйста, проверь Zojja. Я волнуюсь, что Mabon... Можешь просто убедиться, что с ней все будет в порядке? Ты знаешь её лучше, чем кто-либо из нас. Я не хочу её спугнуть.

—Дагда"
"Wayfinder, before you bring the components to Canach, I would ask that you keep an eye out for something.","Проводник, прежде чем ты принесешь компоненты Canach, я попрошу тебя присмотреть кое за чем."
"Wayfinder,I do not mean to bother you, but... When you are able, please check in on Zojja. Im worried that Mabon's... Can you just make sure she'll be okay? You know her better than any of us. I do not want to scare her away.","Проводник,Не хочу тебя беспокоить, но... Когда сможешь, пожалуйста, навести Zojja. Я волнуюсь из-за слов Mabon... Можешь просто убедиться, что с ней все будет в порядке? Ты знаешь её лучше любого из нас. Я не хочу её спугнуть."
Waypoint News,Новости о путевых точках
"We all agreed there was a good chance Kuda would double-cross us, so Sayida gathered as many allies as she could muster to provide us with a safe exit in case of an attack...which inevitably happened. However, while we saw an ambush coming, we didn't anticipate the cruelty with which Kuda executed it. She'd gathered all the remaining Inquest loyal to Vloxx, and—after taking every opportunity she could to insult me—she postured as if to use the loyalists as a bargaining chip. Casually, she proposed that she turn Vloxx's loyalists over in exchange for taking me prisoner.","Мы все согласились, что велика вероятность того, что Kuda нас предаст, поэтому Sayida собрала столько союзников, сколько смогла, чтобы обеспечить нам безопасный отход в случае атаки... которая неизбежно произошла. Однако, хотя мы ожидали засады, мы не предвидели той жестокости, с которой Kuda её осуществила. Она собрала всех оставшихся лоялистов Inquest, преданных Vloxx, и — воспользовавшись каждой возможностью, чтобы оскорбить меня — сделала вид, что собирается использовать их как разменную монету. Она небрежно предложила выдать лоялистов Vloxx в обмен на то, что я сдамся в плен."
"We all do, Minister.","Мы все этого хотим, Министр."
We all worked together to solve this case.,"Мы все работали вместе, чтобы раскрыть это дело."
"We almost were, but then...not.","Мы почти попали, но... нет."
"We also found our search for Aurene rendered unexpectedly moot, as she was already in Amnoon protecting its citizens. She appeared to be substantially larger and more powerful than when we last saw her just days ago at the Kodash Bazaar, and her temperament seemed erratic. My concern about the effect of Aurene's proximity to Balthazar at his death has only increased after this encounter.","Мы также обнаружили, что наши поиски Aurene неожиданно стали бессмысленными, так как она уже была в Амнуне, защищая его граждан. Она казалась значительно больше и сильнее, чем когда мы видели её в последний раз всего несколько дней назад на базаре Кодаш, а её нрав казался переменчивым. Мое беспокойство по поводу влияния близости Aurene к Balthazar в момент его смерти только усилилось после этой встречи."
"We also learned more about the true purpose of Glint's legacy: to preserve Tyria's magical balance by replacing Elder Dragons with equally powerful but less predatory entities. And we discovered why Balthazar was hunting Vlast: Kralkatorrik's blood, both literal and metaphorical, is its unique weakness, meaning Vlast, Glint, and the dragonsblood spear were all viable weapons against Kralkatorrik...and so is Aurene. It's only a matter of time before Balthazar returns to Tarir to capture her, so I sent word to my guildmates and told them to meet up with me so we can return to Maguuma and protect the Crystal Dragon's last scion.","Мы также узнали больше об истинной цели наследия Glint: сохранить магический баланс Tyria, заменив Старших Драконов на столь же мощные, но менее хищные сущности. И мы обнаружили, почему Balthazar охотился на Vlast: кровь Kralkatorrik, как в буквальном, так и в метафорическом смысле, является его уникальной слабостью, что означает, что Vlast, Glint и копьё из драконьей крови были жизнеспособным оружием против Kralkatorrik... как и Aurene. Это лишь вопрос времени, когда Balthazar вернется в Tarir, чтобы захватить её, поэтому я послал весть своим согильдийцам и сказал им встретиться со мной, чтобы мы могли вернуться в Maguuma и защитить последнего потомка Кристального Дракона."
"We are ready to make our way into this ""feisty lump of bricks,"" as Lyhr affectionately calls the tower. While I'm intrigued at what lies on the other side of the portal, I know we'll meet even more difficult challenges the closer we get to the boundary between Tyria and beyond.","Мы готовы пробраться в этот «сварливый кусок кирпичей», как ласково называет башню Lyhr. Хотя мне любопытно, что находится по ту сторону портала, я знаю, что нас ждут ещё более сложные испытания, чем ближе мы будем подходить к границе между Tyria и тем, что за её пределами."
We are taking back Lion's Arch!,Мы возвращаем себе Львиную Арку!
"We are trained to fight in wars like these, but it's all been academic 'til now. Needless to say, the real thing is very different, but our forces are doing their part.","Мы обучены воевать в подобных войнах, но до сих пор все это было теорией. Излишне говорить, что реальность сильно отличается, но наши силы делают свое дело."
