english,translate
Roadblock,Roadblock
Roadrunner,Roadrunner
Roar,Roar
Roaring Dragon Glider,Roaring Dragon Glider
Robin,Robin
Rock Star,Rock Star
Rodion the Vile,Rodion the Vile
Roll Out damages foes as you roll over them and launches them a short distance.,"Перекат наносит урон врагам, когда вы перекатываетесь через них, и подбрасывает их на небольшое расстояние."
Roller Beetle,Roller Beetle
Roller Beetle Mount,Roller Beetle Mount
Roller Beetle Racing,Roller Beetle Racing
Romantic,Romantic
Romke's Final Voyage,Romke's Final Voyage
Root,Root
Roots of Terror,Roots of Terror
Rose Breeze,Rose Breeze
Rose Gold,Rose Gold
Rose Ice,Rose Ice
Rose Masquerade Outfit,Rose Masquerade Outfit
Rose Shade,Rose Shade
Rose Tint,Rose Tint
Rosewood,Rosewood
Round up,Round up
Roundtail Dragon,Roundtail Dragon
"Rox and I met Rytlock outside Duke Barradin's crypt in an effort to get Smodur to the summit. Smodur wasn't going anywhere so long as the Ascalonian ghosts were haunting the area. Rytlock had discovered a ritual that might send the ghosts back to the Mists, but it required his sword, Sohothin, a mass of souls to fuel it with magic, and the pieces of Adelbern's crown. I agreed to obtain the crown fragments, which were scattered across the countryside.","Rox и я встретились с Rytlock у склепа Duke Barradin, пытаясь убедить Smodur отправиться на саммит. Smodur никуда не собирался, пока призраки Аскалона (Ascalonian ghosts) преследовали эту местность. Rytlock обнаружил ритуал, который мог бы отправить призраков обратно в Туманы (Mists), но для этого требовался его меч, Sohothin, масса душ для подпитки магией и части короны Adelbern. Я согласился добыть фрагменты короны, которые были разбросаны по всей округе."
Rox beckons to %str1%.,Rox манит %str1%.
Rox made an offhand comment about Taimi. I think the kid is getting on her nerves.,"Rox обмолвилась парой слов о Taimi. Кажется, девчонка действует ей на нервы."
"Rox sends her thanks too. She's taking captured Alliance members back to the Black Citadel stockades. I know we come from different worlds, but Rox says we were thrown together for a reason. She doesn't think this will be the last time we meet, and I hope she's right. Maybe I'll see you in Hoelbrak. I owe you the largest glass of ale you can carry.","Rox тоже передает свою благодарность. Она доставляет захваченных членов Alliance обратно в тюрьмы Black Citadel. Я знаю, что мы из разных миров, но Rox говорит, что нас свели вместе не просто так. Она не думает, что это наша последняя встреча, и я надеюсь, что она права. Может быть, увидимся в Hoelbrak. Я буду должен тебе самый большой бокал эля, который сможешь унести."
"Rox was already hands-on with her interrogation when I got back to the Black Citadel. Rytlock isn't ready to welcome her to his warband, yet. He doesn't pass out compliments as readily as, say, Logan, but his warmth is subtle.","Rox уже вовсю вела допрос, когда я вернулся в Black Citadel. Rytlock пока не готов принять её в свой отряд. Он не раздает комплименты так легко, как, скажем, Logan, но его теплота проявляется иначе."
Rox waves at %str1%.,Rox машет %str1%.
Rox's Pathfinder Outfit,Rox's Pathfinder Outfit
"Rox, Caithe, and I caught up with the Aspect Masters under the Maguuma Wastes, where they were fighting for their lives against Mordrem. We joined the fight, but too late to save the Master of Sun. Afterward, the Master of Lightning showed me a secret Zephyrite symbol I can follow to track down their missing Master of Peace.","Rox, Caithe и я настигли Мастеров Аспектов под Maguuma Wastes, где они сражались за свои жизни против Мордремов. Мы вступили в бой, но слишком поздно, чтобы спасти Master of Sun. После этого Master of Lightning показал мне секретный символ Зефиритов, по которому я смогу выследить их пропавшего Master of Peace."
Royal Anubis Jackal,Royal Anubis Jackal
Royal Blue,Royal Blue
Royal Guard,Royal Guard
Royal Guard Outfit,Royal Guard Outfit
Royal Purple,Royal Purple
Royal Rose,Royal Rose
Royalty from the Dominion of Winds has taken a keen interest in recent developments within the Tyrian Alliance—they are very impressed by your heroics in Janthir.,Особы королевской крови из Dominion of Winds проявили живой интерес к недавним событиям в Tyrian Alliance — они очень впечатлены вашими подвигами в Janthir.
"Rrrgh, enough of this!","Р-р-ргх, довольно этого!"
Ruby Red,Ruby Red
Ruin,Ruin
Ruins Explored,Руины исследованы
Ruins of the Old World: Untamed Crags,Ruins of the Old World: Untamed Crags
"Rumor's now a fact. Dredge in Wayfarer Foothills and Flame Legion in Diessa Plateau have allied, forming the ""Molten Alliance."" Together they're attacking our people up north and norn to the west. I'm tied up in meetings with the other tribunes; we're strategizing our return assault. The war council's organized a defense quorum. When you get here, stop by the Imperator's Core and check in.","Слухи подтвердились. Дреджи в Wayfarer Foothills и Flame Legion в Diessa Plateau объединились, создав «Molten Alliance». Вместе они атакуют наших людей на севере и норнов на западе. Я погряз в совещаниях с другими трибунами; мы разрабатываем план ответного удара. Военный совет организовал оборонный кворум. Когда прибудешь, загляни в Imperator's Core и отметься."
Rumors of Trouble,Rumors of Trouble
Run to safety.,Бегите в безопасное место.
Rust,Rust
"Ryland sensed an opportunity, and he took it. Jormag clearly saw something in the young charr, something they appreciated, and turned Ryland into a monstrous creature of ice and frost. Ryland was Jormag's champion.","Ryland почувствовал возможность и воспользовался ею. Jormag явно увидел что-то в молодом чарр, что-то, что они оценили, и превратил Ryland в чудовищное существо из льда и инея. Ryland стал чемпионом Jormag."
"Ryland wasn't even there. Luckily, Cinder Steeltemper was. Smodur was ready to kill Ryland's second-in-command to send a message, but Crecia argued for using her as a bargaining chip. Once again, Crecia's compromise won out, and Cinder was spared, much to Smodur's angry protests.","Ryland там даже не было. К счастью, там оказалась Cinder Steeltemper. Smodur был готов убить заместителя Ryland, чтобы послать сигнал, но Crecia настояла на том, чтобы использовать её как разменную монету. В очередной раз компромисс Crecia победил, и Cinder была пощажена, несмотря на гневные протесты Smodur."
"Ryland, angry from his loss and realizing that his ascent to greatness had ended in a fiery crash, had some harsh words for his parents. He refused to concede, and he let out all his pent-up anger with venomous rage. We tried to get him to surrender. When that didn't work, we tried to beat him into submission. We wanted to save what little was left of him, but he couldn't be saved. He lunged at Crecia, knife in hand, ready to end her life. Rytlock sprang into action, plunging Sohothin deep into his son's chest. He died almost instantly.","Ryland, разъяренный своим поражением и осознавший, что его путь к величию закончился огненным крахом, не скупился на резкие слова в адрес своих родителей. Он отказался признать поражение и выплеснул всю свою сдерживаемую ярость. Мы пытались заставить его сдаться. Когда это не помогло, мы попытались принудить его силой. Мы хотели спасти ту малую часть, что в нём осталась, но его было уже не спасти. Он бросился на Crecia с ножом в руке, готовый лишить её жизни. Rytlock среагировал мгновенно, вонзив Sohothin глубоко в грудь своего сына. Тот погиб почти сразу."
"Rytlock - as blunt as always - wrote and asked me to meet him at the Hero's Canton to check in on an urgent situation. Given that I'm not especially busy, I'm on my way.","Rytlock — как всегда прямолинеен — написал и попросил меня встретиться с ним в Hero's Canton, чтобы разобраться со срочной ситуацией. Учитывая, что я не особо занят, я уже в пути."
Rytlock Brimstone beckons to %str1%.,Rytlock Brimstone подзывает %str1%.
Rytlock Brimstone waves at %str1%.,Rytlock Brimstone машет %str1%.
"Rytlock Brimstone, Blood Legion Tribune","Rytlock Brimstone, трибун Blood Legion"
"Rytlock Brimstone, Canach, and I fought waves of Branded laying siege to the Free City of Amnoon and rescued as many Elonians as possible. The Brandstorm concealed a Branded wyvern: Kralkatorrik was clearly experimenting with new powers acquired after the deaths of Balthazar and the two Elder Dragons.","Rytlock Brimstone, Canach и я отбивались от волн Клейменных, осаждавших Вольный город Амнун, и спасли столько элонийцев, сколько смогли. Клейменный шторм скрывал Клейменного виверна: Kralkatorrik явно экспериментировал с новыми силами, полученными после смерти Balthazar и двух Старших Драконов."
"Rytlock and Crecia brought me to the Eye of the North to recover from my injuries following our standoff with Bangar and Ryland. After some fitful rest, I awoke ready to get back in the fight.","Rytlock и Crecia привели меня в Eye of the North, чтобы я оправился от травм после нашего противостояния с Bangar и Ryland. Немного отдохнув, я проснулся, готовый вернуться в бой."
"Rytlock and I took a chopper to the Drizzlewood Coast and we saw firsthand what the war had devolved into. Smodur was executing defectors on the front lines, a brutal punishment. But Smodur isn't one to extend mercy in warfare.","Rytlock и я отправились на вертолете в Drizzlewood Coast, где воочию увидели, во что превратилась война. Smodur казнил дезертиров прямо на передовой — жестокое наказание. Но Smodur не из тех, кто проявляет милосердие на войне."
"Rytlock and I visited Bangar's cell at the Eye of the North. But Ruinbringer wasn't just our prisoner, he was also the ice dragon's. The defeated charr is now the Voice of Jormag. In his prime, Bangar could talk his way out of anything. Now, he's lucky if he gets to speak. Aurene listened to Jormag boast about Ryland, their champion, and of the army he had prepared. And Jormag spoke of the looming threat of their brother, Primordus.","Rytlock и я посетили камеру Bangar в Eye of the North. Но Ruinbringer был не только нашим пленником, он был и пленником ледяного дракона. Побежденный чарр теперь — Голос Jormag. В расцвете сил Bangar мог выговориться из любой ситуации. Теперь ему повезет, если ему вообще дадут слово. Aurene слушала, как Jormag хвастался Ryland, их чемпионом, и армией, которую он подготовил. И Jormag говорил о надвигающейся угрозе их брата, Primordus."
"Rytlock asked me to check in on the Cragstead situation. When I arrived in Hoelbrak to meet Braham, I walked in on a pretty...colorful chat between him, Knut, and Eir. And here I thought a war council of battle-hungry Tribunes was intimidating.","Rytlock попросил меня проверить обстановку в Cragstead. Когда я прибыл в Hoelbrak, чтобы встретиться с Braham, я застал довольно... колоритную беседу между ним, Knut и Eir. А я-то думал, что военный совет жаждущих битвы Tribune внушает трепет."
"Rytlock contacted me while on a diplomatic mission with Efram to save the remaining Flame Legion in Fireheart Rise. Predictably, destroyers burst from the ground and threatened to murder every living thing in their path. Brimstone wasn't sympathetic to the Flame Legion—after battling the twisted faction for so many years, he'd written them off as irredeemable fanatics. Efram and I disagreed. They just needed strong leadership to turn them from their misguided ways and rejoin the rest of charr society.","Rytlock связался со мной во время дипломатической миссии с Efram по спасению оставшихся членов Flame Legion в Fireheart Rise. Как и ожидалось, из-под земли вырвались разрушители и пригрозили уничтожить все живое на своем пути. Brimstone не испытывал симпатии к Flame Legion — после стольких лет борьбы с этой извращенной фракцией он списал их со счетов как неисправимых фанатиков. Мы с Efram были не согласны. Им просто нужно было сильное руководство, чтобы направить их с ложного пути и вернуть в остальное общество charr."
"Rytlock grudgingly agreed to help us fight the destroyer invasion. While he had no love for the Flame Legion, his hate for Primordus was stronger. Besides, who could refuse an opportunity to skewer dragon minions with a flaming sword?","Rytlock неохотно согласился помочь нам в борьбе с вторжением разрушителей. Хотя он не питал любви к Flame Legion, его ненависть к Primordus была сильнее. К тому же, кто мог отказаться от возможности пронзить прислужников дракона пылающим мечом?"
"Rytlock was right, but even with Sohothin, it took all my riding and combat skills to catch and disable the Warbeast. As it was, I didn't get to it in time before it directly engaged Kralkatorrik, and it actually did serious damage to the Elder Dragon before I was able to destroy it.","Rytlock был прав, но даже с Sohothin мне потребовались все мои навыки верховой езды и боя, чтобы догнать и вывести из строя Warbeast. В итоге я не успел добраться до него до того, как он вступил в прямой бой с Kralkatorrik, и он нанес серьёзный урон Старшему Дракону, прежде чем я смог его уничтожить."
"Rytlock was right, but even with Sohothin, it took all my riding and combat skills to catch and disable the Warbeast. As it was, I didn't get to it in time before it directly engaged Kralkatorrik, and it actually did serious damage to the Elder Dragon before I was able to destroy it. But Balthazar refused to give up. If he was thrown off by my coming back to life, or Sohothin, or my victory over his Warbeast, he remained true to form and didn't let that distract him from his objective. He took Aurene and declared he would use her to finish what the Warbeast started: killing the Elder Dragon Kralkatorrik.","Rytlock был прав, но даже с Sohothin мне потребовались все мои навыки верховой езды и боя, чтобы догнать и вывести из строя Warbeast. Как бы то ни было, я не успел добраться до него до того, как он вступил в прямое столкновение с Kralkatorrik, и он нанес серьёзный урон Старшему дракону, прежде чем я смог его уничтожить. Но Balthazar отказался сдаваться. Если его и сбило с толку мое возвращение к жизни, или Sohothin, или моя победа над его Warbeast, он остался верен себе и не позволил этому отвлечь его от цели. Он забрал Aurene и заявил, что использует её, чтобы закончить то, что начал Warbeast: убить Старшего дракона Kralkatorrik."
Rytlock wishes to speak to you directly.,Rytlock хочет поговорить с вами лично.
"Rytlock, go with him. I'll take the Riverlands to the south.",Rytlock пойдёт с ним. Я возьму на себя Riverlands на юге.
Sabotage,Sabotage
Sabotage cannon emplacements with explosives.,Саботируй орудийные позиции с помощью взрывчатки.
Sabotage cannon emplacements.,Саботируй орудийные позиции.
Sabotage food and other objects inside Fort Evennia.,Саботируйте провизию и другие объекты внутри Fort Evennia.
Sabotage the Dominion presence in North Drizzlewood Coast.,Саботируйте присутствие Доминиона на севере Drizzlewood Coast.
Saboteur Aerin,Диверсант Эрин
Sacred Pegasus,Sacred Pegasus
"Safe travels,","Безопасного пути,"
Safeguard Amnytas before the final assault on the World Spire.,Обезопасьте Amnytas перед финальным штурмом World Spire.
Sage,Sage
Sail into Kaineng Harbor.,Пришвартуйся в Kaineng Harbor.
Sail into the sunset.,Отправляйтесь в закат.
Sail to New Kaineng.,Плыви в Kaineng.
Salma District (Home),Salma District (Home)
Salma District Woes,Беды района Сальмы
Salt in the Wound,Salt in the Wound
Salty Sea Dog,Salty Sea Dog
