english,translate
Assault Eventide's March and confront Queen Labris.,Штурмуйте Eventide's March и сразитесь с Queen Labris.
Assault Rata Primus to stop Joko.,"Штурмовать Rata Primus, чтобы остановить Joko."
Assault Warclaw,Штурмовой боевой коготь
Assault on Aetherblade Stronghold,Штурм крепости Эфирных клинков
Assault on Moledavia,Штурм Моледавии
Assault the Hill,Штурм холма
Assaulter,Штурмовик
Assemble your army.,Соберите свою армию.
"Assemble your troops and meet me outside Kodash. Once I command the full force of Joko's armies, the shunned god will fall.","Соберите свои войска и встретьте меня за пределами Kodash. Как только я возглавлю всю мощь армий Joko, отверженный бог падет."
Assess Trin's situation.,Оцените ситуацию Trin.
Assess the fallout.,Оценить последствия.
Assess the overcrowding situation mentioned in the mail.,"Оцените ситуацию с перенаселением, упомянутую в письме."
Assess the situation,Оцените ситуацию
Assess the situation.,Оцените обстановку.
Assist Aurene in absorbing volatile magic.,Помоги Aurene поглотить нестабильную магию.
Assist Emissary Vorpp in creating a portal back door to the Crown Pavilion.,Помоги Emissary Vorpp создать портал-«чёрный ход» в Crown Pavilion.
Assist Graced by Fire by mapping uncharted pockets of wilderness to the west.,"Помоги Graced by Fire, нанеся на карту неизведанные участки дикой местности на западе."
Assist Mabon and Lyhr in crafting a key to unlock the tower.,"Помогите Mabon и Lyhr создать ключ, чтобы открыть башню."
Assist Rytlock with the Foefire cleansing ritual.,Помогите Rytlock с ритуалом очищения Огня Вражды (Foefire).
Assist in restoration efforts.,Помогите в восстановительных работах.
Assist the Ash and Blood Legions with their operations in the field.,Помоги Ash и Blood Legion в их полевых операциях.
Assist the Corsairs.,Помочь Corsairs.
Assist the shipwrecked Corsairs.,Помочь потерпевшим кораблекрушение Corsairs.
Assist with Blood and Ash tasks and events on the west side to aid in the war effort.,"Помогайте с задачами и событиями «Крови и Пепла» на западе, чтобы поддержать военные усилия."
Assist your allies with Void forces in Dragon's End.,Помогите союзникам в битве с силами Пустоты в Dragon's End.
Asthenes,Asthenes
Astral Acclaim,Астральное признание
Astral Amenities,Астральные удобства
Astral Craft,Астральное ремесло
Astral Scholar Outfit,Наряд астрального ученого
Astral Ward Feathered Raptor,Пернатый раптор Астральной стражи
Astral Ward Infirmary,Лазарет Астральной стражи
Astral Ward Mage salutes %str1%.,Маг Astral Ward отдает честь %str1%.
Astral Ward Manticore,Мантикора Астральной стражи
"Astral armor and motivation recipes can be purchased from Lyhr in the Wizard's Tower.
Uncommon Kryptis Motivations can be used with the Heart of the Obscure to find tier 2 Kryptis rifts. Using a motivation on a Kryptis rift results in bonus essences when it is sealed.","Рецепты астральной брони и мотивации можно приобрести у Лира в Башне Чародея.
Редкие мотивации криптис можно использовать с Сердцем Сокрытого, чтобы найти разломы криптис 2-го уровня. Использование мотивации на разломе криптис даёт бонусные эссенции при его запечатывании."
Astralholme,Астралхольм
Asura Arena,Арена асуров
"At Agent Kito's direction, I was able to arrange for passage to Istan by stowing away aboard a small fishing vessel.","По указанию Agent Kito мне удалось договориться о переправе в Istan, спрятавшись на борту небольшого рыболовецкого судна."
"At Crecia and Rytlock's urging, I decided to return to the United Legions camp to see what I could do to help.","По настоянию Crecia и Rytlock я решил вернуться в лагерь Объединенных Легионов, чтобы посмотреть, чем я могу помочь."
"At Logan's request, I met with a Shining Blade agent stationed outside Fort Evennia, which had been taken over by White Mantle operatives. With the agent's help, I was able to infiltrate the fort and sabotage the Mantle's operations.","По просьбе Logan я встретился с агентом Сияющего Клинка, размещенным снаружи Форта Эвенния, который был захвачен оперативниками Белой Мантии. С помощью агента я смог проникнуть в форт и саботировать операции Мантии."
"At Queen Jennah's behest, I joined her in the Upper City for a gathering of the Ministry. Her Majesty delivered a stirring speech before she was suddenly interrupted by a surprise attack by the White Mantle, prompting many of the ministers to reveal their traitorous intentions. Our attention now turns to Lake Doric, presently under siege by the White Mantle.","По приказу Queen Jennah я присоединился к ней в Верхнем городе на собрании Министерства. Её Величество произнесла вдохновляющую речь, прежде чем её внезапно прервала неожиданная атака White Mantle, побудив многих министров раскрыть свои предательские намерения. Теперь наше внимание обращено на Lake Doric, который в настоящее время находится в осаде White Mantle."
"At Taimi's urging, I headed to Metrica Province to fend off the destroyer threat. With Braham's help, we evacuated those we could and did our best to control the devastation. Taimi then enlisted our help to collect dragon research data from deeper in the caves, all in an attempt to arm Ryland and Jormag with information to help them neutralize the fire dragon threat. The whole ""uneasy alliance"" had me worried. Neither of those two are to be trusted. That my friend would so easily overlook the obvious gave me pause.","По настоянию Taimi я отправился в Metrica Province, чтобы отразить угрозу разрушителей. С помощью Braham мы эвакуировали тех, кого смогли, и сделали всё возможное, чтобы сдержать разрушения. Затем Taimi привлекла нас к сбору данных об исследованиях драконов в глубине пещер, пытаясь вооружить Ryland и Jormag информацией, которая помогла бы им нейтрализовать угрозу огненного дракона. Весь этот «непростой союз» вызывал у меня беспокойство. Никому из них двоих нельзя доверять. То, что мой друг так легко закрывает глаза на очевидное, заставило меня призадуматься."
