english,translate
Meet Navan at Nika's Blade Sushi Restaurant.,Встретьтесь с Navan в суши-ресторане Nika's Blade.
Meet Peitha near Heitor's stronghold.,Встреться с Peitha возле цитадели Heitor.
Meet Poised Arrow at Forager's Hunt.,Встреться с Poised Arrow в Forager's Hunt.
Meet Poised Arrow at Harvest Den and talk to Stoic Alder together.,Встреться с Poised Arrow в Harvest Den и поговорите вместе со Stoic Alder.
Meet Poised Arrow in Janthir Syntri.,Встретьтесь с Poised Arrow в Janthir Syntri.
Meet Queen Jennah in the Chamber of Ministers.,Встретьтесь с Queen Jennah в Палате министров.
Meet Rama and Ayumi.,Встреться с Rama и Ayumi.
Meet Rama at Arborstone.,Встретьтесь с Rama в Arborstone.
Meet Rama in the back office.,Встретиться с Rama в заднем офисе.
Meet Rox at the jail in the Black Citadel.,Встретьтесь с Rox в тюрьме Black Citadel.
Meet Rox outside the Old Duke's Estate in the Plains of Ashford.,Встреться с Rox у поместья Old Duke's Estate на Plains of Ashford.
Meet Ruka the Wanderer at the gates to Tarir.,Встреть Ruka the Wanderer у ворот Tarir.
Meet Ryland.,Встретьте Ryland.
Meet Rytlock and Faren on the front lines.,Встретьтесь с Rytlock и Faren на передовой.
Meet Rytlock at the entrance to Shiverpeaks Pass.,Встретьтесь с Rytlock у входа в Shiverpeaks Pass.
"Meet Rytlock, Sayida, and Canach at the hunting camp in Untamed Crags.","Встретиться с Rytlock, Sayida и Canach в охотничьем лагере в Untamed Crags."
Meet Sayida the Sly outside the Mordant Crescent Great Hall.,Встретьтесь с Sayida the Sly снаружи Великого зала Mordant Crescent.
Meet Taimi and Blish at the portal site.,Встретьтесь с Taimi и Blish у места расположения портала.
Meet Taimi at Amnoon's Council Chambers in the Civic Center.,Встретьтесь с Taimi в зале Совета Amnoon в Гражданском центре.
Meet Taimi at the Advanced Metamystics Lab in Rata Sum.,Встретиться с Taimi в Advanced Metamystics Lab в Rata Sum.
