english,translate
"Gorrik and Marjory managed to corner one of the 'Blades who had been working to repair the flagship's Mist-traversal tech. The pirate vaguely spoke of big changes and big plans, but was otherwise unhelpful. At least Gorrik was able to smash the traversal tech to pieces. The Aetherblades won't be escaping any time soon.","Gorrik и Marjory удалось загнать в угол одного из 'Blades, который работал над ремонтом технологии перемещения по Mists флагмана. Пират смутно говорил о больших переменах и больших планах, но в остальном был бесполезен. По крайней мере, Gorrik смог разбить технологию перемещения вдребезги. Aetherblades не сбегут в ближайшее время."
"Gorrik asked me to see how the haze clouds would react to jade. I started to think I was mistaken about the voice I'd heard, but after I completed Gorrik's experiment, I tried to ask him if he'd heard anyone else on the line. Instead of Gorrik, the ominous voice returned with a mocking reply. Or so it seemed to me—Gorrik heard none of it.","Gorrik попросил меня посмотреть, как облака тумана отреагируют на нефрит. Я начал думать, что ошибся насчет голоса, который слышал, но после того, как я завершил эксперимент Gorrik, я попытался спросить его, слышал ли он кого-то ещё на линии. Вместо Gorrik вернулся зловещий голос с насмешливым ответом. Или мне так показалось — Gorrik ничего из этого не слышал."
"Gorrik believed the tech to be one of the airship transponders damaged by Renyak. With some time, he might be able to use it to help us. As for Ankka's movements, according to Ayumi, she'd been sending Aetherblades to talk with both the Speakers and the Jade Brotherhood. What is she planning? I have to know.","Gorrik считал, что это устройство — один из транспондеров дирижабля, поврежденный Renyak. Со временем он, возможно, сможет использовать его, чтобы помочь нам. Что касается передвижений Ankka, по словам Ayumi, она посылала Aetherblades поговорить как со Speakers, так и с Jade Brotherhood. Что она замышляет? Я должен знать."
"Gorrik needed a moment to process Ankka's death—he's never experienced the hurt of betrayal like that before, and her death hadn't brought him the closure he sought. I told him only he could choose to heal that wound. He took my advice to heart—I'm proud of him, to be honest—and got to work analyzing the Extractor.","Gorrik нужно было время, чтобы осознать смерть Ankka — он никогда раньше не испытывал такой боли от предательства, и её смерть не принесла ему того успокоения, которого он искал. Я сказал ему, что только он сам может решить, как залечить эту рану. Он принял мой совет близко к сердцу — честно говоря, я им горжусь — и принялся за анализ экстрактора."
Gorrik salutes %str1%.,Gorrik отдает честь %str1%.
"Gorrik, you meet Taimi and Joon in the Jade Sea. We need all our best minds keeping the extractors working.","Gorrik, встреться с Taimi и Joon в Jade Sea. Нам нужны наши лучшие умы, чтобы поддерживать работу экстракторов."
Got it! Aurene's energy signature–right in the center of the disposal yard. C'mon!,Есть! Энергетическая сигнатура Aurene — прямо в центре свалки. Пошли!
Gourmet,Гурман
Grab a machete.,Возьми мачете.
Graceful Bladed Left Wing Glider,Планер «Левое лезвие грации»
Graceful Bladed Right Wing Glider,Планер «Правое лезвие грации»
Graceful Bladed Wings Glider,Планер «Крылья-лезвия грации»
Grand Artisan,Великий мастер
Grand Barbel Canthan,Великий кантанский усач
Grand Lion,Великий лев
Grandmaster Handiworker Crafting,Мастерство ремесленника: грандмастер
Grandmaster of Golden Arms,Грандмастер золотого оружия
Grandmaster of Om,Грандмастер Ома
Grant me victory over these infidels!,Даруй мне победу над этими неверными!
Grants a skill that detects nearby fishing hot spots and marks them on the map.,"Дарует навык, который обнаруживает ближайшие места для рыбалки и отмечает их на карте."
Grants the ability to wield kodan fire magic based on a flame spirit that has been tamed since ancient times. Learning this Mastery will unlock the first skill while carrying Koda's Flame. Visit kodan flamebearers to learn additional skills.,"Даёт возможность использовать огненную магию коданов, основанную на духе пламени, приручённом с древних времён. Изучение этого мастерства откроет первое умение при ношении Пламени Коды. Посетите хранителей пламени коданов, чтобы выучить дополнительные умения."
Grape,Виноград
Grape Gum,Виноградная жвачка
Grape Leaf,Виноградный лист
Grape Shade,Виноградный оттенок
Grapefruit,Грейпфрут
Grapeshot Grog Served,Грог «Картечь» подан
Grapesicle,Виноградное мороженое
Grapevine,Виноградная лоза
Graphite,Графит
Grasping Phantom Glider,Планер «Хваткий фантом»
Grass,Трава
Grave,Могила
Grave Finisher,Добивающий удар «Могила»
Graveyard Ornaments,Кладбищенские украшения
Gray,Серый
Great Champion,Великий чемпион
Great Jungle Wurm Finisher,Добивающий удар Великого лесного червя
Great Jungle Wurm Slayer,Убийца великого джунглевого червя
Great Lavashell,Великая лавовая ракушка
Great idea.,Отличная идея.
Great idea. Maybe he said something to someone there.,"Отличная идея. Может, он говорил что-то кому-то там."
Great to know. Thanks.,Рад это слышать. Спасибо.
"Great! After so much time in this heat, the camp is starting to smell a bit raw. I'll be glad to be in open territory again.",Отлично! После столь долгого времени в этой жаре лагерь начал попахивать сыростью. Буду рад снова оказаться на открытой местности.
Great. Another mesmer!,Отлично. Ещё один месмер!
Great. We could use the help.,Отлично. Нам не помешает помощь.
Greater Arcane Treasures,Великие тайные сокровища
Greater arcane treasures are large treasure chests found in Secrets of the Obscure maps. Interact with them and perform a skill challenge to open them for rewards.,"Великие тайные сокровища — это большие сундуки с сокровищами, найденные на картах Secrets of the Obscure. Взаимодействуйте с ними и выполните испытание навыков, чтобы открыть их и получить награды."
Greater attunement with the fractals will grant bonus rewards from Chests of the Mists as well as Unlocked Fractal Encryptions. Fractal potion conversion also improves.,"Более глубокая настройка на фракталы даст дополнительные награды из Сундуков Туманов, а также из Разблокированных фрактальных шифровок. Улучшается и преобразование фрактальных зелий."
Great—everyone's setting up. And Aurene's helping turn out Dragonsblood weapons faster than I would've thought possible.,"Отлично—все готовятся. А Aurene помогает создавать оружие из крови драконов быстрее, чем я могла себе представить."
Green,Зелёный
Green Apple,Зелёное яблоко
Green Choya Kite,Зелёный воздушный змей чойя
Green Lion,Зелёный лев
Green Shade,Зелёная тень
Green Tint,Зелёный оттенок
Greenbriar,Гринбрайар
Greenvale Refuge,Убежище Гринвейл
"Greer, the Blightbringer: Bravery. A trait of the ignorant.",Храбрость. Черта невежд.
"Greer, the Blightbringer: Nescience will speed your decay!",Невежество ускорит твое разложение!
"Greer, the Blightbringer: Ura, Decima... Return to...the foundry...","Грир, Тлетворец: Ура, Децима... Вернитесь... в кузницу..."
"Greer, the Blightbringer: You come once more to court death?",Ты снова пришёл искать смерти?
"Greer, the Blightbringer: You could worship us, Malice Swordshadow. Let us guide you.","Грир, Носительница Чумы: Ты могла бы поклоняться нам, Малис Тень Меча. Позволь нам направлять тебя."
Greet Anise and Malice.,Поприветствуйте Anise и Malice.
Greet Chul-Moo.,Поприветствуй Chul-Moo.
Greet Fading Aurora.,Поприветствуйте Fading Aurora.
Greet Gorrik.,Поприветствуй Gorrik.
Greet Poised Arrow.,Поприветствуйте Poised Arrow.
Greet Rama.,Поприветствуй Rama.
Greet Rox.,Поприветствуйте Rox.
Greet Taimi.,Поприветствуй Taimi.
Greet Waiting Sorrow and Poised Arrow.,Поприветствуйте Waiting Sorrow и Poised Arrow.
Greet Yao.,Поприветствуй Yao.
Greet your friends before the ceremony begins.,Поприветствуйте друзей перед началом церемонии.
Greet your friends.,Поприветствовать друзей.
"Greetings, %str1%,","Приветствую, %str1%,"
