english,translate
Night Watch Stool,Night Watch Stool
Night of Fires,Night of Fires
Nightfang,Nightfang
Nightkissed Cuckoo,Nightkissed Cuckoo
Nightmare Aspect,Nightmare Aspect
Nightmare Fractal,Nightmare Fractal
Nightsong,Nightsong
Nightspeaker Outfit,Nightspeaker Outfit
Nightspeaker Wings Glider,Nightspeaker Wings Glider
Nightspeaker Wings Glider[s],[Планёр|Планёра|Планёров] «Крылья Ночного вестника»
Nika was a proficient assassin schooled in her youth at Shing Jea Monastery. She served Cantha as a member of the Obsidian Flame.,"Ника была искусной убийцей, обученной в юности в монастыре Шинг Джи. Она служила Канте как член Обсидианового Пламени."
Nimble Benevolence,Nimble Benevolence
Nimble Recovery,Nimble Recovery
Nine Lives,Nine Lives
Nnnnngah! For K-Kryta...,Н-н-н-н-нга! За К-Крайту...
No Helm,Без шлема
No More Secrets—The Scene of the Crime,No More Secrets—The Scene of the Crime
No Negotiations,No Negotiations
No Quarter,No Quarter
No Refuge,No Refuge
No Rest for Me,Никакого отдыха для меня
"No idea. Hence ""heard mention here and there."" All I've gathered on the topic is rumor and conjecture.","Без понятия. Отсюда и «слышал то тут, то там». Все, что я собрал по этой теме — слухи и домыслы."
"No news yet, but...I had a thought. I'm going to talk to a priest of Balthazar in Divinity's Reach.","Пока новостей нет, но... у меня появилась мысль. Я собираюсь поговорить со жрецом Balthazar в Divinity's Reach."
No no no. Not right. Perhaps...,Нет-нет-нет. Не то. Возможно...
"No one came in or out, so I didn't end up needing to man the gate logs.","Никто не входил и не выходил, так что мне не пришлось вести журналы ворот."
No one crosses the White Mantle!,Никто не перейдёт дорогу White Mantle!
"No one is more delighted by your presence than I. With all that socializing and skulduggery, you must be craving the longest of naps.","Никто не рад вашему присутствию больше, чем я. После всех этих светских бесед и интриг вам наверняка хочется поспать подольше."
No one knows where he roosts. He just...shows up to contest the Branded.,"Никто не знает, где он гнездится. Он просто... появляется, чтобы бросить вызов Клейменным."
No one would have survived if Vlast hadn't flown in and saved us.,"Никто бы не выжил, если бы Vlast не прилетел и не спас нас."
