english,translate
Harathi Short Bow,Harathi Short Bow
Harathi Sword,Harathi Sword
Harathi Torch,Harathi Torch
Harathi Warhorn,Harathi Warhorn
Harbinger of Mordremoth Outfit,Harbinger of Mordremoth Outfit
Harbinger's Authorization Papers,Harbinger's Authorization Papers
Harbinger's Cache,Harbinger's Cache
Harbinger's Cookbook,Harbinger's Cookbook
Harbinger's Feat,Harbinger's Feat
Harbinger's Pistol,Harbinger's Pistol
Harbinger's Ring,Harbinger's Ring
Harbinger's Stamp,Harbinger's Stamp
Harbinger's Trinket,Harbinger's Trinket
Hard Focus Casing,Hard Focus Casing
Hard Focus Core,Hard Focus Core
Hard Harpoon,Hard Harpoon
Hard Leather Strap,Hard Leather Strap
Hard Longbow Stave,Hard Longbow Stave
Hard Pistol Frame,Hard Pistol Frame
Hard Rifle Stock,Hard Rifle Stock
Hard Scepter Core,Hard Scepter Core
Hard Scepter Rod,Hard Scepter Rod
Hard Short-Bow Stave,Hard Short-Bow Stave
Hard Staff Head,Hard Staff Head
Hard Staff Shaft,Hard Staff Shaft
Hard Torch Handle,Hard Torch Handle
Hard Trident Shaft,Hard Trident Shaft
Hard Wood Dowel,Hard Wood Dowel
Hard Wood Focus,Hard Wood Focus
Hard Wood Harpoon Gun,Hard Wood Harpoon Gun
Hard Wood Log,Hard Wood Log
Hard Wood Logging Node,Hard Wood Logging Node
Hard Wood Longbow,Hard Wood Longbow
Hard Wood Pen,Hard Wood Pen
Hard Wood Plank,Hard Wood Plank
Hard Wood Pulp,Hard Wood Pulp
Hard Wood Scepter,Hard Wood Scepter
Hard Wood Short Bow,Hard Wood Short Bow
Hard Wood Trident,Hard Wood Trident
Hard Wood Warhorn,Hard Wood Warhorn
Hardened Boot Sole,Hardened Boot Sole
Hardened Boot Upper,Hardened Boot Upper
Hardened Boreal Barrel,Hardened Boreal Barrel
Hardened Destroyer Core,Hardened Destroyer Core
Hardened Gate Improvement,Hardened Gate Improvement
Hardened Glove Lining,Hardened Glove Lining
Hardened Glove Panel,Hardened Glove Panel
Hardened Helmet Padding,Hardened Helmet Padding
Hardened Helmet Strap,Hardened Helmet Strap
Hardened Leather Section,Hardened Leather Section
Hardened Longcoat Padding,Hardened Longcoat Padding
Hardened Longcoat Panel,Hardened Longcoat Panel
Hardened Sharpening Stone,Hardened Sharpening Stone
Hardened Shoulderguard Padding,Hardened Shoulderguard Padding
Hardened Shoulderguard Panel,Hardened Shoulderguard Panel
Hardened Siege Improvement,Hardened Siege Improvement
Hardened String,Hardened String
Hardened Tar Elemental Core,Hardened Tar Elemental Core
Hardened Trouser Padding,Hardened Trouser Padding
Hardened Trouser Panel,Hardened Trouser Panel
Hardlight Axe,Hardlight Axe
Hardlight Claws,Hardlight Claws
Hardlight Coin,Hardlight Coin
Hardlight Dagger,Hardlight Dagger
Hardlight Focus,Hardlight Focus
Hardlight Greatsword,Hardlight Greatsword
Hardlight Hammer,Hardlight Hammer
Hardlight Longbow,Hardlight Longbow
Hardlight Mace,Hardlight Mace
Hardlight Pistol,Hardlight Pistol
Hardlight Rifle,Hardlight Rifle
Hardlight Scepter,Hardlight Scepter
Hardlight Shield,Hardlight Shield
Hardlight Short Bow,Hardlight Short Bow
Hardlight Spear,Hardlight Spear
Hardlight Staff,Hardlight Staff
Hardlight Sword,Hardlight Sword
Hardlight Torch,Hardlight Torch
Hardlight Warhorn,Hardlight Warhorn
Hardy Amulet,Hardy Amulet
Hardy Ball,Hardy Ball
Hardy herbs grow here.,Здесь растут выносливые травы.
Hardy Island Fern,Hardy Island Fern
Hare Totem,Hare Totem
Haresfoot Herb,Haresfoot Herb
Harlequin's Mask,Harlequin's Mask
Harpoon Gun,Harpoon Gun
Harpoon Gun of Accuracy,Harpoon Gun of Accuracy
Harpoon Gun of Agony,Harpoon Gun of Agony
Harpoon Gun of Force,Harpoon Gun of Force
Harpoon Gun of the Scion,Harpoon Gun of the Scion
Harpoon Gun of the Sunless,Harpoon Gun of the Sunless
Harpoon Gun Token,Harpoon Gun Token
Harpoon of the Dragon's Deep,Harpoon of the Dragon's Deep
Harpy Feather,Harpy Feather
Harpy Feathers,Harpy Feathers
Harpy Gland,Harpy Gland
Harpy Loot Box,Harpy Loot Box
Harpy Love Memento,Harpy Love Memento
Harpy Nest Ticket,Harpy Nest Ticket
Harpy Roost Ticket,Harpy Roost Ticket
Harpy Totem,Harpy Totem
Harpy's Love,Harpy's Love
Harrier's Bounty Hunter's Boots,Harrier's Bounty Hunter's Boots
Harrier's Bounty Hunter's Breastplate,Harrier's Bounty Hunter's Breastplate
Harrier's Bounty Hunter's Cowl,Harrier's Bounty Hunter's Cowl
Harrier's Bounty Hunter's Gauntlets,Harrier's Bounty Hunter's Gauntlets
Harrier's Bounty Hunter's Gloves,Harrier's Bounty Hunter's Gloves
Harrier's Bounty Hunter's Greaves,Harrier's Bounty Hunter's Greaves
Harrier's Bounty Hunter's Helmet,Harrier's Bounty Hunter's Helmet
Harrier's Bounty Hunter's Jerkin,Harrier's Bounty Hunter's Jerkin
Harrier's Bounty Hunter's Leggings,Harrier's Bounty Hunter's Leggings
Harrier's Bounty Hunter's Mantle,Harrier's Bounty Hunter's Mantle
Harrier's Bounty Hunter's Mask,Harrier's Bounty Hunter's Mask
Harrier's Bounty Hunter's Pants,Harrier's Bounty Hunter's Pants
Harrier's Bounty Hunter's Pauldrons,Harrier's Bounty Hunter's Pauldrons
Harrier's Bounty Hunter's Shoes,Harrier's Bounty Hunter's Shoes
Harrier's Bounty Hunter's Shoulderpads,Harrier's Bounty Hunter's Shoulderpads
Harrier's Bounty Hunter's Tassets,Harrier's Bounty Hunter's Tassets
Harrier's Bounty Hunter's Vambraces,Harrier's Bounty Hunter's Vambraces
Harrier's Bounty Hunter's Vestments,Harrier's Bounty Hunter's Vestments
Harrier's Heavy Monastery Gloves,Harrier's Heavy Monastery Gloves
Harrier's Heavy Monastery Headband,Harrier's Heavy Monastery Headband
Harrier's Heavy Monastery Leggings,Harrier's Heavy Monastery Leggings
