english,translate
Ceremonial Stave of Rage,Ceremonial Stave of Rage
Ceremonial Stave Skin,Ceremonial Stave Skin
Ceremonial Torch of Accuracy,Ceremonial Torch of Accuracy
Ceremonial Torch of Rage,Ceremonial Torch of Rage
Ceremonial Torch Skin,Ceremonial Torch Skin
Ceremonial Trident Skin,Ceremonial Trident Skin
Ceremonial Warhorn of Accuracy,Ceremonial Warhorn of Accuracy
Ceremonial Warhorn Skin,Ceremonial Warhorn Skin
Ceremonial Winged Axe of Rage,Ceremonial Winged Axe of Rage
Ceremonial Winged Axe Skin,Ceremonial Winged Axe Skin
Certificate of Heroics,Certificate of Heroics
Certificate of Honor,Certificate of Honor
Certificate of Support,Certificate of Support
Cerulean Matrix Leggings,Cerulean Matrix Leggings
Cerulean Matrix Legs,Cerulean Matrix Legs
Cerulean Matrix Pants,Cerulean Matrix Pants
Cerulean Night Dye,Cerulean Night Dye
Cerulean Salamander,Cerulean Salamander
Cerulean Sky Dye,Cerulean Sky Dye
Cerulean Wand Scepter Skin,Cerulean Wand Scepter Skin
Cerus's Coffer,Cerus's Coffer
Cerus's Magnificent Coffer,Cerus's Magnificent Coffer
"Cethis
102 Tide X00I
Strength","Cethis
102 Tide X00I
Strength"
Ceylon Dye,Ceylon Dye
"Chag, Led into Darkness of Severance","Chag, Led into Darkness of Severance"
Chain Boots,Chain Boots
Chain Coat,Chain Coat
Chain Gauntlets,Chain Gauntlets
Chain Helm,Chain Helm
Chain Legs,Chain Legs
Chain links capable of withstanding extreme temperature changes.,"Цепные звенья, способные выдерживать экстремальные перепады температур."
Chain Pauldrons,Chain Pauldrons
Chain Pickerel,Chain Pickerel
Chain Sword,Chain Sword
Chain Sword Skin,Chain Sword Skin
Chain-Whip Sword Skin,Chain-Whip Sword Skin
Chained Axe,Chained Axe
Chained Chest,Chained Chest
Chained Dagger,Chained Dagger
Chained Focus,Chained Focus
Chained Greatsword,Chained Greatsword
Chained Hammer,Chained Hammer
Chained Longbow,Chained Longbow
Chained Mace,Chained Mace
Chained Pistol,Chained Pistol
Chained Rifle,Chained Rifle
Chained Scepter,Chained Scepter
Chained Shield,Chained Shield
Chained Short Bow,Chained Short Bow
Chained Spear,Chained Spear
Chained Staff,Chained Staff
Chained Sword,Chained Sword
Chained Torch,Chained Torch
Chained Warhorn,Chained Warhorn
Chainmail Armor,Chainmail Armor
Chainmail Chausses,Chainmail Chausses
Chainmail Footgear,Chainmail Footgear
Chainmail Gauntlets,Chainmail Gauntlets
Chainmail Helm,Chainmail Helm
Chainmail Shoulders,Chainmail Shoulders
Chains of Subordination of the Cavalier,Chains of Subordination of the Cavalier
Chains of the Unbound Djinn,Chains of the Unbound Djinn
Chak Cache,Chak Cache
Chak Crown Cache,Chak Crown Cache
Chak Egg,Chak Egg
Chak Egg Sac,Chak Egg Sac
Chak Enzyme,Chak Enzyme
Chak Gerent Cache,Chak Gerent Cache
Chak Gerent Crate,Chak Gerent Crate
Chak Gerent Eye,Chak Gerent Eye
Chak Gerent Eye Piece,Chak Gerent Eye Piece
Chak Gullet,Chak Gullet
Chak Infusion,Chak Infusion
Chak Pearl,Chak Pearl
Chak Weapon Crate,Chak Weapon Crate
Chak-Shell Clasp,Chak-Shell Clasp
Chak-Shell Ocarina,Chak-Shell Ocarina
Chalice of Bloodstone Chili,Chalice of Bloodstone Chili
Chalice of Glory,Chalice of Glory
Chalice of Rhendak,Chalice of Rhendak
Chalice of the Gods,Chalice of the Gods
Chalk Dye,Chalk Dye
Chalkboard Dye,Chalkboard Dye
"Challenge others to a game of Belcher's Bluff. Double-click to initiate a challenge. If you forfeit before the match begins, this item is refunded. <c=@warning>Food and rejuvenation booster buffs will be removed when the game begins.</c>","Бросьте вызов другим в игре «Пари Бельчера». Дважды щёлкните, чтобы начать вызов. Если вы сдадитесь до начала матча, этот предмет будет возвращен. <c=@warning>Бонусы от еды и усилителей восстановления будут сняты, когда игра начнется.</c>"
Chambered Nautilus,Chambered Nautilus
Champion Advanced Assault Golem Noko Loot Box,Champion Advanced Assault Golem Noko Loot Box
Champion Air Elemental Loot Box,Champion Air Elemental Loot Box
Champion Arid Devourer Cache,Champion Arid Devourer Cache
Champion Arid Inquest Cache,Champion Arid Inquest Cache
Champion Ark the White Tiger Loot Box,Champion Ark the White Tiger Loot Box
Champion Ash the Black Phoenix Loot Box,Champion Ash the Black Phoenix Loot Box
Champion Asmund the White Dolyak Loot Box,Champion Asmund the White Dolyak Loot Box
Champion Asta the Black Dolyak Loot Box,Champion Asta the Black Dolyak Loot Box
Champion Avatar of Balthazar Loot Box,Champion Avatar of Balthazar Loot Box
Champion Bandit Leader Loot Box,Champion Bandit Leader Loot Box
Champion Beam the White Phoenix Loot Box,Champion Beam the White Phoenix Loot Box
Champion Blade the White Shark Loot Box,Champion Blade the White Shark Loot Box
Champion Bloated Creeper Loot Box,Champion Bloated Creeper Loot Box
Champion Bolok Firebringer Loot Box,Champion Bolok Firebringer Loot Box
Champion Branded Minion Loot Box,Champion Branded Minion Loot Box
Champion Brangoire Loot Box,Champion Brangoire Loot Box
Champion Centaur Loot Box,Champion Centaur Loot Box
Champion Chest of the Mists,Champion Chest of the Mists
Champion Dawn the White Tailed Deer Loot Box,Champion Dawn the White Tailed Deer Loot Box
Champion Destroyer Loot Box,Champion Destroyer Loot Box
Champion Destroyer of Worlds Black Rabbit Loot Box,Champion Destroyer of Worlds Black Rabbit Loot Box
Champion Diamond the Black Wolf Loot Box,Champion Diamond the Black Wolf Loot Box
Champion Dredge Loot Box,Champion Dredge Loot Box
Champion Dust Mite Cache,Champion Dust Mite Cache
Champion Ettin Loot Box,Champion Ettin Loot Box
Champion Flame Effigy Loot Box,Champion Flame Effigy Loot Box
Champion Ghost the White Wolf Loot Box,Champion Ghost the White Wolf Loot Box
Champion Grawl Loot Box,Champion Grawl Loot Box
Champion Head Scientist Loot Box,Champion Head Scientist Loot Box
Champion Hierophant Improaster Loot Box,Champion Hierophant Improaster Loot Box
Champion Hirvela the Lost Loot Box,Champion Hirvela the Lost Loot Box
Champion Hound of Balthazar Loot Box,Champion Hound of Balthazar Loot Box
Champion Hylek Loot Box,Champion Hylek Loot Box
Champion Icebrood Goliath Loot Box,Champion Icebrood Goliath Loot Box
Champion Inquest Loot Box,Champion Inquest Loot Box
Champion Inquest Technologist Loot Box,Champion Inquest Technologist Loot Box
Champion Inspector Snik Loot Box,Champion Inspector Snik Loot Box
Champion Jotun Loot Box,Champion Jotun Loot Box
Champion Kasha Loot Box,Champion Kasha Loot Box
Champion Kralkatorrik the Crystal Dragon Loot Box,Champion Kralkatorrik the Crystal Dragon Loot Box
Champion Kudu Loot Box,Champion Kudu Loot Box
Champion Kudu Power Suit Loot Box,Champion Kudu Power Suit Loot Box
Champion Kulag the Fallen Loot Box,Champion Kulag the Fallen Loot Box
Champion Lamar the Black Tiger Loot Box,Champion Lamar the Black Tiger Loot Box
Champion Lani Winterfist Loot Box,Champion Lani Winterfist Loot Box
Champion Mac the Black Deer Loot Box,Champion Mac the Black Deer Loot Box
Champion Mark,Champion Mark
Champion Mordrem Guard Cache,Champion Mordrem Guard Cache
Champion Mordrem Husk Cache,Champion Mordrem Husk Cache
Champion Mordrem Teragriff Cache,Champion Mordrem Teragriff Cache
Champion Mordrem Thrasher Cache,Champion Mordrem Thrasher Cache
Champion Mordrem Troll Cache,Champion Mordrem Troll Cache
Champion Mouth of Zhaitan Loot Box,Champion Mouth of Zhaitan Loot Box
Champion Mutated Fish Loot Box,Champion Mutated Fish Loot Box
Champion Nente Loot Box,Champion Nente Loot Box
Champion Nightmare Court Loot Box,Champion Nightmare Court Loot Box
Champion of Blood,Champion of Blood
Champion of Life,Champion of Life
Champion Ogre Loot Box,Champion Ogre Loot Box
Champion Plaque,Champion Plaque
Champion Prototype Golem Loot Box,Champion Prototype Golem Loot Box
Champion Ralena Loot Box,Champion Ralena Loot Box
Champion Rico the Black Shark Loot Box,Champion Rico the Black Shark Loot Box
Champion Risen Shark Loot Box,Champion Risen Shark Loot Box
Champion Risen Wizard Loot Box,Champion Risen Wizard Loot Box
Champion Risen Wraith Loot Box,Champion Risen Wraith Loot Box
Champion Rozgar the Forge Loot Box,Champion Rozgar the Forge Loot Box
Champion Sariel Loot Box,Champion Sariel Loot Box
Champion Sentry Golem Mark S-IV Loot Box,Champion Sentry Golem Mark S-IV Loot Box
Champion Separatist Lieutenant Loot Box,Champion Separatist Lieutenant Loot Box
Champion Separatist Sergeant Loot Box,Champion Separatist Sergeant Loot Box
Champion Skritt Loot Box,Champion Skritt Loot Box
Champion Sleepy the Black Bear Loot Box,Champion Sleepy the Black Bear Loot Box
Champion Snuffles the White Rabbit Loot Box,Champion Snuffles the White Rabbit Loot Box
Champion Sons of Svanir Loot Box,Champion Sons of Svanir Loot Box
Champion Undergrowth Spider Queen Loot Box,Champion Undergrowth Spider Queen Loot Box
Champion Vassar Loot Box,Champion Vassar Loot Box
Champion Vined Cache,Champion Vined Cache
Champion Waffle the White Bear Loot Box,Champion Waffle the White Bear Loot Box
Champion Warg Loot Box,Champion Warg Loot Box
Champion Wraith Loot Box,Champion Wraith Loot Box
Champion Wurm Loot Box,Champion Wurm Loot Box
Champion Zhaitan the Corrupted Dragon Loot Box,Champion Zhaitan the Corrupted Dragon Loot Box
Champion's Burning Swords,Champion's Burning Swords
Champion's Chalice,Champion's Chalice
Champion's Comet,Champion's Comet
Champion's Crown,Champion's Crown
Champion's Dragon,Champion's Dragon
Champion's Greatsword,Champion's Greatsword
Champion's Laurels,Champion's Laurels
Champion's Mace,Champion's Mace
Champion's Mad King,Champion's Mad King
Champion's Moon,Champion's Moon
Champion's Rest Pass,Champion's Rest Pass
