english,translate
Royal Flame Greatsword,Royal Flame Greatsword
Royal Flame Hammer,Royal Flame Hammer
Royal Flame Longbow,Royal Flame Longbow
Royal Flame Mace,Royal Flame Mace
Royal Flame Pistol,Royal Flame Pistol
Royal Flame Rifle,Royal Flame Rifle
Royal Flame Scepter,Royal Flame Scepter
Royal Flame Shield,Royal Flame Shield
Royal Flame Short Bow,Royal Flame Short Bow
Royal Flame Staff,Royal Flame Staff
Royal Flame Sword,Royal Flame Sword
Royal Flame Torch,Royal Flame Torch
Royal Flame Warhorn,Royal Flame Warhorn
Royal Flame Weapon Coffer,Royal Flame Weapon Coffer
Royal Funerary Boot Box,Royal Funerary Boot Box
Royal Funerary Coat Box,Royal Funerary Coat Box
Royal Funerary Glove Box,Royal Funerary Glove Box
Royal Funerary Headgear Box,Royal Funerary Headgear Box
Royal Funerary Legging Box,Royal Funerary Legging Box
Royal Funerary Shoulder Box,Royal Funerary Shoulder Box
Royal Layered Cape Skin,Royal Layered Cape Skin
Royal Onyx,Royal Onyx
Royal Pass (2 weeks),Royal Pass (2 weeks)
Royal Pike,Royal Pike
Royal Pointed Ears Helm Skin,Royal Pointed Ears Helm Skin
Royal Purple Dye,Royal Purple Dye
Royal Signet of Doric,Royal Signet of Doric
Royal Signet of Doric (Infused),Royal Signet of Doric (Infused)
Royal Starfish,Royal Starfish
Royal Terrace Pass,Royal Terrace Pass
Royal Wasp Ichor,Royal Wasp Ichor
"Rubedon, Trembling Earth Elegy Mosaic","Rubedon, Trembling Earth Elegy Mosaic"
Rubicon Boots,Rubicon Boots
Rubicon Coat,Rubicon Coat
Rubicon Gloves,Rubicon Gloves
Rubicon Hat,Rubicon Hat
Rubicon Leggings,Rubicon Leggings
Rubicon Shoulderpads,Rubicon Shoulderpads
Ruby Crystal,Ruby Crystal
Ruby Dye,Ruby Dye
Ruby Heart,Ruby Heart
Ruby Mithril Amulet,Ruby Mithril Amulet
Ruby Mithril Earring,Ruby Mithril Earring
Ruby Mithril Ring,Ruby Mithril Ring
Ruby Orb,Ruby Orb
Ruby Orichalcum Amulet,Ruby Orichalcum Amulet
Ruby Orichalcum Earring,Ruby Orichalcum Earring
Ruby Orichalcum Ring,Ruby Orichalcum Ring
Ruby Pendant,Ruby Pendant
Ruby Platinum Amulet,Ruby Platinum Amulet
Ruby Platinum Earring,Ruby Platinum Earring
Ruby Platinum Ring,Ruby Platinum Ring
Ruby Red Dye,Ruby Red Dye
Ruby Shard,Ruby Shard
Ruby-Scaled Goatfish,Ruby-Scaled Goatfish
Ruddy Vabbian Griffon Egg,Ruddy Vabbian Griffon Egg
Rugged Boot Sole,Rugged Boot Sole
Rugged Boot Upper,Rugged Boot Upper
Rugged Glove Lining,Rugged Glove Lining
Rugged Glove Panel,Rugged Glove Panel
Rugged Goggle Padding,Rugged Goggle Padding
Rugged Goggle Strap,Rugged Goggle Strap
Rugged Leather Section,Rugged Leather Section
Rugged Leather Strap,Rugged Leather Strap
Rugged Longcoat Padding,Rugged Longcoat Padding
Rugged Longcoat Panel,Rugged Longcoat Panel
Rugged Shoulderguard Padding,Rugged Shoulderguard Padding
Rugged Shoulderguard Panel,Rugged Shoulderguard Panel
Rugged String,Rugged String
Rugged Trouser Padding,Rugged Trouser Padding
Rugged Trouser Panel,Rugged Trouser Panel
Ruin Dye,Ruin Dye
Ruined Chak Enzyme,Ruined Chak Enzyme
Ruined Fungal Spore,Ruined Fungal Spore
Ruined Log,Ruined Log
Ruined Ore Chunk,Ruined Ore Chunk
Ruined Plant Fiber,Ruined Plant Fiber
Ruins of Orr Fishing License,Ruins of Orr Fishing License
Ruins of Orr Weapon Skins Box,Ruins of Orr Weapon Skins Box
Ruins of the Warbeast Thorax Kit,Ruins of the Warbeast Thorax Kit
Ruka's Armor Recipe Book,Ruka's Armor Recipe Book
Ruka's Artifact,Ruka's Artifact
Ruka's Bastion,Ruka's Bastion
Ruka's Blade,Ruka's Blade
Ruka's Brazier,Ruka's Brazier
Ruka's Breastplate,Ruka's Breastplate
Ruka's Breeches,Ruka's Breeches
Ruka's Claymore,Ruka's Claymore
Ruka's Cloth Breather,Ruka's Cloth Breather
Ruka's Doublet,Ruka's Doublet
Ruka's Epaulets,Ruka's Epaulets
Ruka's Flanged Mace,Ruka's Flanged Mace
Ruka's Footwear,Ruka's Footwear
Ruka's Greatbow,Ruka's Greatbow
Ruka's Greaves,Ruka's Greaves
Ruka's Grips,Ruka's Grips
Ruka's Guise,Ruka's Guise
Ruka's Harpoon Gun,Ruka's Harpoon Gun
Ruka's Herald,Ruka's Herald
Ruka's Impaler,Ruka's Impaler
Ruka's Leather Breather,Ruka's Leather Breather
Ruka's Leggings,Ruka's Leggings
Ruka's Masque,Ruka's Masque
Ruka's Metal Breather,Ruka's Metal Breather
Ruka's Musket,Ruka's Musket
Ruka's Pauldrons,Ruka's Pauldrons
Ruka's Razor,Ruka's Razor
Ruka's Reaver,Ruka's Reaver
Ruka's Revolver,Ruka's Revolver
Ruka's Short Bow,Ruka's Short Bow
Ruka's Shoulderguard,Ruka's Shoulderguard
Ruka's Spire,Ruka's Spire
Ruka's Striders,Ruka's Striders
Ruka's Tassets,Ruka's Tassets
Ruka's Trident,Ruka's Trident
Ruka's Visage,Ruka's Visage
Ruka's Visor,Ruka's Visor
Ruka's Wand,Ruka's Wand
Ruka's Wanderer's Inscription,Ruka's Wanderer's Inscription
Ruka's Wanderer's Insignia,Ruka's Wanderer's Insignia
Ruka's Warfists,Ruka's Warfists
Ruka's Warhammer,Ruka's Warhammer
Ruka's Weapon Recipe Book,Ruka's Weapon Recipe Book
Ruka's Wristguards,Ruka's Wristguards
Ruler's Throne,Ruler's Throne
Rules of the Mists,Rules of the Mists
Ruminant Tonic,Ruminant Tonic
Rumor of Heroics,Rumor of Heroics
Run Around: Bronze,Run Around: Bronze
Run Around: Gold,Run Around: Gold
Run Around: Silver,Run Around: Silver
Rune Bag,Rune Bag
Rune Carving Tools,Rune Carving Tools
Rune Enchanted Rings,Rune Enchanted Rings
Rune of Adventure,Rune of Adventure
Rune of Air,Rune of Air
Rune of Altruism,Rune of Altruism
Rune of Balthazar,Rune of Balthazar
Rune of Divinity,Rune of Divinity
Rune of Dwayna,Rune of Dwayna
Rune of Earth,Rune of Earth
Rune of Evasion,Rune of Evasion
Rune of Exuberance,Rune of Exuberance
Rune of Fire,Rune of Fire
Rune of Grenth,Rune of Grenth
Rune of Hoelbrak,Rune of Hoelbrak
Rune of Holding,Rune of Holding
Rune of Ice,Rune of Ice
Rune of Infiltration,Rune of Infiltration
Rune of Leadership,Rune of Leadership
Rune of Life,Rune of Life
Rune of Lyssa,Rune of Lyssa
Rune of Melandru,Rune of Melandru
