english,translate
Trusty Blade,Trusty Blade
Trusty Hammer,Trusty Hammer
Trusty Pistol,Trusty Pistol
Trusty Rusty,Trusty Rusty
Trusty Screw,Trusty Screw
Truyere Leggings,Truyere Leggings
Truyere Legwraps,Truyere Legwraps
Truyere Mace,Truyere Mace
Truyere Tassets,Truyere Tassets
Tsunami Dye,Tsunami Dye
TT6-B Devourer,TT6-B Devourer
Tub of Wood Glue,Tub of Wood Glue
Tulip Dye,Tulip Dye
Tungsten Dye,Tungsten Dye
Tunic of the Bindbreaker of the Cavalier,Tunic of the Bindbreaker of the Cavalier
Tuning Crystal,Tuning Crystal
Tuning Crystal Station,Tuning Crystal Station
Tuning Icicle,Tuning Icicle
Tuning Instruments,Tuning Instruments
Turai Ossa Mini Reward Box,Turai Ossa Mini Reward Box
Turai's Artifact,Turai's Artifact
Turai's Journal,Turai's Journal
"Turn in to a Shadows handler in the Crystal Desert.
Event Item","Сдайте задание распорядителю отряда «Тени» в Crystal Desert.
Предмет события"
"Turn in to Meymo near the Lair of the Forgotten.
Event Item","Сдать Меймо возле Lair of the Forgotten.
Предмет события"
"Turn in to the cryptobotanist for extra bandit crests.
Double-click to locate.","Сдать криптоботанику за дополнительные знаки бандитов.
Дважды щёлкните, чтобы найти."
Turn this root in at the allied encampment supply depot.,Сдайте этот корень на складе снабжения союзного лагеря.
Turnip Casserole,Turnip Casserole
Turnip Seed Pouch,Turnip Seed Pouch
Turns these badges in at your weapon or armor vendor for items,Обменяйте эти значки у торговца оружием или доспехами на предметы
Turquoise Copper Amulet,Turquoise Copper Amulet
Turquoise Copper Ring,Turquoise Copper Ring
Turquoise Copper Stud,Turquoise Copper Stud
Turquoise Dye,Turquoise Dye
Turquoise Pebble,Turquoise Pebble
Turquoise Scarab Heart,Turquoise Scarab Heart
Turret Fragment,Turret Fragment
Turret Plans,Turret Plans
Turret Power Unit,Turret Power Unit
Turret Seed,Turret Seed
Turrón Slice,Turrón Slice
Turtle Banner Tactic,Turtle Banner Tactic
Turtle Egg,Turtle Egg
Turtle Food Fishing List,Turtle Food Fishing List
Turtle Pilot Booster 1,Turtle Pilot Booster 1
Turtle Pilot Booster 2,Turtle Pilot Booster 2
Turtle Pilot Booster 3,Turtle Pilot Booster 3
Turtle Saddle Parts List,Turtle Saddle Parts List
Turtle Siege Enhancer 1,Turtle Siege Enhancer 1
Turtle Siege Enhancer 2,Turtle Siege Enhancer 2
Turtle Siege Enhancer 3,Turtle Siege Enhancer 3
Tusked Defender,Tusked Defender
