english,translate
Track 6: Roar of the Delta,Track 6: Roar of the Delta
Track 6: Stroll in the Night Market,Track 6: Stroll in the Night Market
Track 6: Taimi's Game Part 2,Track 6: Taimi's Game Part 2
Track 6: The Beast Emerges,Track 6: The Beast Emerges
Track 70: The Heart of Rata Sum,Track 70: The Heart of Rata Sum
Track 71: We Fight!,Track 71: We Fight!
Track 72: Malchor's Leap,Track 72: Malchor's Leap
Track 73: Sparkfly Fen,Track 73: Sparkfly Fen
Track 74: March of the Legions,Track 74: March of the Legions
Track 75: Here Be Dragons,Track 75: Here Be Dragons
Track 76: Scales of Issormir,Track 76: Scales of Issormir
Track 77: Trahearne's Reverie,Track 77: Trahearne's Reverie
Track 7: Amnytas in Peril,Track 7: Amnytas in Peril
Track 7: Arid Vista 2,Track 7: Arid Vista 2
Track 7: Dark Woods 2,Track 7: Dark Woods 2
Track 7: Eir's Memorial,Track 7: Eir's Memorial
Track 7: Elona Reach,Track 7: Elona Reach
Track 7: Forged by Torment,Track 7: Forged by Torment
Track 7: Snaff's Workshop,Track 7: Snaff's Workshop
Track 7: Strangely Familiar Place,Track 7: Strangely Familiar Place
Track 7: View from the Canopy,Track 7: View from the Canopy
Track 7: Whispers in the Dark,Track 7: Whispers in the Dark
Track 7: Winter's Vigil,Track 7: Winter's Vigil
Track 8: Beginning of a Warrior's Journey,Track 8: Beginning of a Warrior's Journey
Track 8: Desmina's Reclamation,Track 8: Desmina's Reclamation
Track 8: Dragon Vigil,Track 8: Dragon Vigil
Track 8: Eir's Solitude,Track 8: Eir's Solitude
Track 8: Faren's Flier,Track 8: Faren's Flier
Track 8: Flesh and Fever,Track 8: Flesh and Fever
Track 8: Forged in Fire,Track 8: Forged in Fire
Track 8: Oath to the Ancients,Track 8: Oath to the Ancients
Track 8: Raven Sanctum,Track 8: Raven Sanctum
Track 8: The Mordrem,Track 8: The Mordrem
Track 8: Warp Worm,Track 8: Warp Worm
Track 9: Aurene,Track 9: Aurene
Track 9: Cave,Track 9: Cave
Track 9: Curious Allies,Track 9: Curious Allies
