english,translate
Double-click to teleport to the Chalon Docks in the Domain of Istan. <c=@Warning>This item cannot be used while in combat.</c>,"Дважды щёлкните, чтобы телепортироваться в Chalon Docks в Domain of Istan. <c=@Warning>Этот предмет нельзя использовать в бою.</c>"
Double-click to teleport to the Eye of the North. This item cannot be used while in combat.,"Дважды щёлкните, чтобы телепортироваться в Eye of the North. Этот предмет нельзя использовать в бою."
Double-click to teleport to the Fractals of the Mists entrance in Lion's Arch. This item cannot be used while in combat.,"Дважды щёлкните, чтобы телепортироваться ко входу в Fractals of the Mists в Lion's Arch. Этот предмет нельзя использовать в бою."
Double-click to teleport to the Pride of the Pact in Bloodstone Fen. <c=@Warning>This item cannot be used while in combat.</c>,"Дважды щёлкните, чтобы телепортироваться к «Pride of the Pact» в Кровавой топи. <c=@Warning>Этот предмет нельзя использовать в бою.</c>"
Double-click to teleport to the Sorrow's Eclipse Sanctuary in Bitterfrost Frontier. <c=@Warning>This item cannot be used while in combat.</c>,"Дважды щёлкните, чтобы телепортироваться в святилище «Затмение Скорби» на Bitterfrost Frontier. <c=@Warning>Этот предмет нельзя использовать в бою.</c>"
Double-click to teleport to the universal dungeon entrance in Lion's Arch. This item cannot be used while in combat.,"Дважды щёлкните, чтобы телепортироваться к общему входу в подземелья в Lion's Arch. Этот предмет нельзя использовать в бою."
Double-click to teleport to the Vaults entrance in Lion's Arch. This item cannot be used while in combat.,"Дважды щёлкните, чтобы телепортироваться ко входу в Хранилища в Lion's Arch. Этот предмет нельзя использовать в бою."
Double-click to teleport to the World vs. World and Player vs. Player entrances in Lion's Arch. This item cannot be used while in combat.,"Дважды щёлкните, чтобы телепортироваться ко входам в World vs. World и Player vs. Player в Lion's Arch. Этот предмет нельзя использовать в бою."
Double-click to teleport to this city. This item cannot be used while in combat.,"Дважды щёлкните, чтобы телепортироваться в этот город. Этот предмет нельзя использовать в бою."
Double-click to teleport to Thunderhead Peaks. <c=@Warning>This item cannot be used while in combat.</c>,"Дважды щёлкните, чтобы телепортироваться в Thunderhead Peaks. <c=@Warning>Этот предмет нельзя использовать в бою.</c>"
Double-click to teleport to Umbral Grotto in Drizzlewood Coast. <c=@Warning>This item cannot be used while in combat.</c>,"Дважды щёлкните, чтобы телепортироваться в Umbral Grotto на Drizzlewood Coast. <c=@Warning>Этот предмет нельзя использовать в бою.</c>"
Double-click to test complex energies.,"Дважды щёлкните, чтобы протестировать сложные энергии."
Double-click to throw chili-pepper dust into the air. May cause sneezing.,"Дважды щёлкните, чтобы подбросить в воздух перечно-чилийскую пыль. Может вызвать чихание."
"Double-click to track tier 2 rifts. This overrides other motivations. If you're already tracking tier 2 rifts, using this item removes the effect. Apply to the rift to increase essence gains on closure.","Дважды щёлкните, чтобы отслеживать разломы 2-го уровня. Это перекрывает другие мотивации. Если вы уже отслеживаете разломы 2-го уровня, использование предмета снимает эффект. Примените к разлому, чтобы увеличить получаемую при закрытии эссенцию."
Double-click to trade candy corn for a random Halloween transformation or boost.,"Дважды щёлкните, чтобы обменять конфетную кукурузу на случайное хэллоуинское превращение или усиление."
"Double-click to trade currencies and materials from the Horn of Maguuma and Tyria.

<c=@flavor>""Be sure to stop by in person once in a while. Until then, I don't know... Maybe see you around?""</c>","Дважды щёлкните, чтобы обменять валюты и материалы из Horn of Maguuma и Тирии.

<c=@flavor>«Обязательно заглядывайте лично время от времени. А до тех пор... не знаю... Может, увидимся?»</c>"
"Double-click to trade currencies and materials from various gobblers and exchanges. The items offered are based on your progress in the Gobblers and Exchanges Collector achievements.

<c=@flavor>""I'll take all the stuff, so you'll never have to"" is inscribed on the object as a reminder to clean one's inventory once in a while.</c>","Двойной щелчок для обмена валютой и материалами с различных пожирателей и бирж. Предлагаемые предметы зависят от вашего прогресса в достижениях Коллекционер пожирателей и Бирж.

<c=@flavor>На предмете надписано: «Я заберу всё, чтобы вы никогда не должны были». Напоминание о том, что порой нужно убирать инвентарь.</c>"
Double-click to trade currencies from the Heart of Maguuma for something useful. You can only buy one item per tab per day.,"Дважды щёлкните, чтобы обменять валюты из Heart of Maguuma на что-нибудь полезное. Можно купить только один предмет на вкладку в день."
Double-click to trade fractal relics for something useful. You can only buy one item per day.,"Дважды щёлкните, чтобы обменять фрактальные реликвии на что-нибудь полезное. Можно купить только один предмет в день."
Double-click to trade karma for something useful. Can only buy one item per day.,"Дважды щёлкните, чтобы обменять карму на что-то полезное. Можно купить только один предмет в день."
Double-click to trade materials for Fluctuating Mass.,"Дважды щёлкните, чтобы обменять материалы на Колеблющуюся массу."
Double-click to trade Pieces of Zhaitaffy for the chance to get a Festival Gobbler Boost or a Dragon Coffer.,"Дважды щёлкните, чтобы обменять кусочки зайтаффи на шанс получить усиление фестивального пожирателя или Dragon Coffer."
Double-click to trade Snowflakes for the chance to get a Festival Gobbler Boost or Wintersday Gift.,"Дважды щёлкните, чтобы обменять снежинки на шанс получить усиление фестивального пожирателя или Wintersday Gift."
Double-click to transform for 15 minutes. You will be unable to fight while transformed.,"Дважды щёлкните, чтобы трансформироваться на 15 минут. В облике вы не сможете сражаться."
Double-click to transform for fifteen minutes. You will be unable to fight while transformed. Combine with an Endless Halloween Enchantment in the Mystic Forge to create an endless version.,"Дважды щёлкните, чтобы трансформироваться на пятнадцать минут. В облике вы не сможете сражаться. Объедините с Бесконечным зачарованием Хэллоуина в Mystic Forge, чтобы создать бесконечную версию."
