english,translate
Ebony Orichalcum Amulet,Амулет из чёрного орихалка
Ebony Orichalcum Earring,Серьга из чёрного орихалка
Ebony Orichalcum Ring,Кольцо из чёрного орихалка
Echo of Drizzlewood Coast,Эхо Побережья Дриззлвуд
Echo of Forging Steel,Эхо «Ковки стали»
Echo of Raven Sanctum,Эхо Святилища Ворона
Echo of the Dragonvoid,Эхо Драконьей Пустоты
Echo of the Foefire,Эхо Огня врага
Echo of the Hero,Эхо Героя
Echo of the Obscure,Эхо Сокрытого
Echo of the Past,Эхо Прошлого
Echo of the Shiverpeaks,Эхо Дрожащих пиков
Echo of Turai,Эхо Турая
Echo of Whispers,Эхо Шёпота
Echovald Cathedral Backpiece,Наспинник «Эховальдский собор»
Echovald Cathedral Backpiece (Infused),Наспинник «Эховальдский собор» (насыщенный)
Echovald Fishing License,Лицензия на рыбалку в Эховальде
Echovald Fishing Reward,Награда за рыбалку в Эховальде
Echovald Spire Backpiece,Наспинник «Эховальдский шпиль»
Echovald Wild's First Spirit Portal,Первый портал духов Эховальдских пустошей
Echovald Wild's Second Spirit Portal,Второй портал духов Эховальдских пустошей
Echovald Wilds Strongbox,Сундук Эховальдских пустошей
Echovald Wilds: Commander's Choice Chest,Эховальдские пустоши: Сундук выбора командира
Echovald Wilds: Hero's Choice Chest,Эховальдские пустоши: Сундук выбора героя
Eco Mission Statement,Заявление об экологической миссии
Ectoplasm-Infused Vision Crystal,Пропитанный эктоплазмой кристалл видения
Ectoplasm-Infused Vision Crystal Notes,Записки о пропитанном эктоплазмой кристалле видения
Ectoplasmic Residue,Эктоплазменный остаток
Ectoplasmic Stone,Эктоплазменный камень
Ectoplasmic Vapor,Эктоплазменный пар
Eda's Apple Pie,Яблочный пирог Эды
Eda's Apple Pie Recipe,Рецепт яблочного пирога Эды
Edible Mushroom,Съедобный гриб
Eel Statue,Статуя угря
Eerie Conch,Жуткая раковина
Eerie Purple Dye,Краска «Жуткий фиолетовый»
Eerie Zephyrite Enigma,Жуткая загадка зефиритов
Effervescent Pod,Шипучий стручок
Effigy Fragment,Фрагмент чучела
Effigy Horn,Рог чучела
Egg in a Cloud,Яйцо в облаке
Egg of Darkness,Яйцо тьмы
Egg of the Crystal Queen,Яйцо Королевы Кристаллов
Egg of Winds,Яйцо ветров
Eggnog Helmet,Шлем из эгг-нога
Eggplant Fritter,Оладьи из баклажанов
Eggplants in Bulk,Баклажаны оптом
Eggs Beetletun,Яйца по-битлтунски
Eggs Benedict with Mint-Parsley Sauce,Яйца Бенедикт с мятно-петрушечным соусом
Eggs in Bulk,Яйца оптом
Eighth Birthday Gift,Подарок на восьмой день рождения
"Eikasia, Mists-Grasper","Эйказия, Хватающая Туманы"
"Eikasia, Mists-Grasper Choice","Выбор: Эйказия, Хватающая Туманы"
Einhander Skin,Облик «Эйнхандер»
Eir's Legacy Longbow Skin,Облик длинного лука «Наследие Эйр»
Eir's Longbow,Длинный лук Эйр
Eir's Short Bow,Короткий лук Эйр
"Eiron, Bellowing Grief of Severance","Эйрон, Ревущее Горе Разлуки"
Eitrite Chain Links,Звенья эйтритовой цепи
Eitrite Ingot,Эйтритовый слиток
"El, Left Hand of Joko of Severance","Эль, Левая Рука Джоко из Разлуки"
"Ela Makkay is researching similar objects in Lion's Arch.
<c=@flavor>This stone crackles with an inner energy.</c>
Double-click to show Ela's location.","Эла Маккай исследует похожие предметы в Львиной Арке.
<c=@flavor>Этот камень потрескивает от внутренней энергии.</c>
Дважды щёлкните, чтобы показать местоположение Элы."
Elaborate Book,Изысканная книга
Elaborate Fur Pouch,Изысканный меховой мешочек
Elaborate Ritualist Bag,Изысканный ритуальный мешок
Elaborate Sandstone Pillar,Изысканная песчаниковая колонна
Elaborate Totem,Изысканный тотем
Elaborate Watchwork Box,Изысканная коробка часового механизма
Elder Draco-Pop,Древний драко-леденец
Elder Dragons and Star Navigation Theories Vol. III,Старшие драконы и теории звёздной навигации. Том III
Elder Focus Casing,Корпус фокуса из древней древесины
Elder Focus Core,Ядро фокуса из древней древесины
Elder Harpoon,Гарпун из древней древесины
Elder Longbow Stave,Древко длинного лука из древней древесины
Elder Pistol Frame,Рамка пистолета из древней древесины
Elder Quarterstaff,Посох из древней древесины
Elder Rifle Stock,Ложе ружья из древней древесины
Elder Scepter Core,Ядро скипетра из древней древесины
Elder Scepter Rod,Стержень скипетра из древней древесины
Elder Short-Bow Stave,Древко короткого лука из древней древесины
Elder Staff Head,Навершие посоха из древней древесины
Elder Staff Shaft,Древко посоха из древней древесины
Elder Torch Handle,Рукоять факела из древней древесины
Elder Trident Shaft,Древко трезубца из древней древесины
Elder Wood Dowel,Дюбель из древней древесины
Elder Wood Focus,Фокус из древней древесины
Elder Wood Harpoon Gun,Гарпунное ружьё из древней древесины
Elder Wood Log,Бревно древней древесины
Elder Wood Logging Node,Узел рубки древней древесины
Elder Wood Pen,Перо из древней древесины
Elder Wood Plank,Доска из древней древесины
Elder Wood Pulp,Пульпа из древней древесины
Elder Wood Short Bow,Короткий лук из древней древесины
Elder Wood Staff,Посох из древней древесины
Elder wood weaponized by powerful materials.,"Древняя древесина, вооружённая мощными материалами."
Eldritch Horror Harvesting Tool,Инструмент сбора «Древний ужас»
Eldritch Horror Harvesting Tool Container,Контейнер с инструментом сбора «Древний ужас»
Eldritch Horror Logging Tool,Инструмент рубки «Древний ужас»
Eldritch Horror Logging Tool Container,Контейнер с инструментом рубки «Древний ужас»
Eldritch Horror Mining Tool,Инструмент добычи «Древний ужас»
Eldritch Horror Mining Tool Container,Контейнер с инструментом добычи «Древний ужас»
Eldritch Scroll,Мистический свиток
Eldvin Monastery Brew of the Month Membership,Абонемент «Пиво месяца» монастыря Элдвин
Eldvin Monastery VIP Package,VIP-набор монастыря Элдвин
Electric Eel,Электрический угорь
Electric Fish Tooth,Зуб электрической рыбы
Electrically Charged Horn,Электризованный рог
Electro Blue Dye,Краска «Электроголубой»
Electro Lemon Dye,Краска «Электро-лимон»
Electro Lime Dye,Краска «Электролайм»
Electro Peach Dye,Краска «Электроперсик»
Electro Pink Dye,Краска «Электророзовый»
Electro Purple Dye,Краска «Электро-пурпур»
Electromagnetic Coat,Электромагнитная куртка
Electromagnetic-Descender Glider,Планер «Электромагнитный спуск»
Elegant Armorsmith's Backpack,Элегантный рюкзак бронника
Elegant Armorsmith's Tools,Элегантные инструменты бронника
Elegant Artificer's Backpack,Элегантный рюкзак изобретателя
Elegant Artificer's Tools,Элегантные инструменты изобретателя
Elegant Canthan Staff Skin,Облик элегантного кантанского посоха
Elegant Fan Focus Skin,Облик фокуса «Элегантный веер»
Elegant Guild Back Banner,Элегантное гильдейское наспинное знамя
Elegant Guild Back Banner PvP,Элегантное гильдейское наспинное знамя (PvP)
Elegant Guild Back Banner Skin,Облик элегантного гильдейского наспинного знамени
Elegant Huntsman's Backpack,Элегантный рюкзак охотника
Elegant Huntsman's Tools,Элегантные инструменты охотника
Elegant Jeweler's Backpack,Элегантный рюкзак ювелира
Elegant Jeweler's Tools,Элегантные инструменты ювелира
Elegant Leatherworker's Backpack,Элегантный рюкзак кожевника
Elegant Leatherworker's Tools,Элегантные инструменты кожевника
Elegant Noble's Backpack,Элегантный рюкзак дворянина
Elegant Noble's Backpack and Glider Combo,Набор: элегантные рюкзак и планер дворянина
Elegant Pillar,Элегантная колонна
Elegant Scribe's Backpack,Элегантный рюкзак писца
Elegant Scribe's Tools,Элегантные инструменты писца
Elegant Silk Scarf Skin,Облик элегантного шёлкового шарфа
