english,translate
Gain might when you block attacks.,Gain might when you block attacks.
Gain might when you dodge.,Gain might when you dodge.
Gain might when you gain fury.,Gain might when you gain fury.
Gain might when you grant yourself fury.,Gain might when you grant yourself fury.
Gain might when you inflict bleeding on a foe.,Gain might when you inflict bleeding on a foe.
Gain might when you strike a foe based on their health percent.,Даёт мощь при ударе по врагу в зависимости от процента его здоровья.
Gain might when you strike a foe below the health threshold.,Gain might when you strike a foe below the health threshold.
Gain might when your Virtue skill 1 passive effect triggers; gain more might while wielding a scepter.,"Вам даруется мощь от пассивного эффекта 1-го умения Добродетели. Вам даруется больше Мощи, если вы вооружены скипетром."
Gain might while wielding a flamethrower. Might applied to you gains increased duration. Napalm grants you stability and a fire aura.,Получайте мощь при использовании огнемета. Длительность накладываемого на вас мощи увеличена. Напалм даёт вам стабильность и ауру огня.
Gain might while you have stability. Your Function Gyro applies stability to allies when cast.,"Вам даруется мощь, когда у вас есть дар Устойчивости. Ваш Робокоптер дарует союзникам Устойчивость при активации."
"Gain motivation when you enter combat. If no refrains are active, automatically activate the refrain of Chant of Action.","Получайте мотивацию при вступлении в бой. Если активных рефренов нет, автоматически активируется рефрен Песни действия."
Gain movement speed for each point of upkeep currently in use.,Получайте бонус к скорости передвижения за каждую единицу используемого поддержания.
Gain one <c=@abilitytype>familiar</c> charge when attuning to your selected element.,Получайте один заряд <c=@abilitytype>фамильяра</c> при настройке на выбранную стихию.
Gain power and a chance to gain might on critical strike. Double these bonuses while wielding a greatsword or underwater spear. Greatsword and underwater spear skills recharge faster.,"Ваша сила увеличивается, и вы получаете шанс даровать себе мощь при критическом ударе. Эти бонусы удваиваются, если вы вооружены двуручным мечом или подводным копьём. Умения двуручного меча и подводного копья перезаряжаются быстрее."
Gain power and additional power while wielding a sword or underwater spear. Successfully evading an attack while wielding a sword or underwater spear recharges Steal.,"Ваша Сила увеличивается. Сила дополнительно увеличивается, пока вы вооружены мечом или подводным копьём. Успешное уклонение от атаки, когда вы вооружены мечом или подводным копьём, перезаряжает Кражу."
Gain power while in fire attunement.,Gain power while in fire attunement.
