english,translate
"""Conjure a whirlpool at the target location, pulling enemies in. Enemies at the center of the whirlpool are slowed.""","«Создайте в выбранном месте водоворот, втягивающий врагов. Враги в центре водоворота замедляются»."
"""Conjure claws of darkness from the shadows to attack foes, applying a condition to them and pulling them to you. Gain quickness if you strike a foe and gain life force for each struck foe.""","«Вызовите когти тьмы из тени, чтобы атаковать противников, накладывая на них состояние и притягивая их к себе. Получите быстроту, если нанесете удар по врагу, и получите жизненную силу за каждого пораженного врага»."
"""Connect blue to red, then red to yellow.""","«Соедините синий с красным, затем красный с жёлтым»."
"""Connect blue to yellow, then yellow to red.""","«Соедините синий с жёлтым, затем жёлтый с красным»."
"""Connect red to blue, then blue to yellow.""","«Соедините красный с синим, затем синий с жёлтым»."
"""Connect red to yellow, then yellow to blue.""","«Соедините красный с жёлтым, затем жёлтый с синим»."
"""Connect yellow to blue, then blue to red.""","«Соедините жёлтый с синим, затем синий с красным»."
"""Connect yellow to red, then red to blue.""","«Соедините жёлтый с красным, затем красный с синим»."
"""Conquest Marina is under Pact control, but Risen are attempting to reclaim it.""","«Марина Завоевания находится под контролем Пакта, но Восставшие пытаются вернуть её»."
"""Conquest Marina remains under Pact control. The situation is shaky, but the Risen are quiet for now.""","«Марина Завоевания остается под контролем Пакта. Ситуация шаткая, но Восставшие пока молчат»."
"""Consecration skills use ground targeting, last longer, and recharge faster.""","«Навыки освящения нацелены на землю, действуют дольше и перезаряжаются быстрее»."
"""Consider your request authorized. Good luck, Laranthir. May the Pale Mother guide and protect us all.""","«Считай, что твоя просьба удовлетворена. Удачи, Ларантир. Пусть Бледная Мать направит и защитит нас всех»."
"""Considering I had no firm idea what would happen, I'd say that was a successful experiment.""","«Учитывая, что у меня не было чёткого представления о том, что произойдёт, я бы сказал, что это был успешный эксперимент»."
"""Consortium Outreach Office, Lion's Arch""","«Информационный офис Консорциума, Львиная Арка»"
"""Constellation """"The Crumbling Fortress""""""",«Созвездие» «Рушающаяся крепость»»»
"""Constellation """"The Falling Flame""""""",«Созвездие «Падающее пламя»»»
"""Constellation """"The Water Beast's Lament""""""",«Созвездие «Плач водяного зверя»»»
"""Consume all charges to launch a single shell from your sword that explodes on the ground, damaging enemies and leaving a rejuvenating mist that heals allies in the area. Healing and area of effect increases based on the amount of charges consumed.""","«Поглотите все заряды, чтобы запустить один снаряд из вашего меча, который взрывается на земле, нанося урон врагам и оставляя омолаживающий туман, исцеляющий союзников в области действия. Исцеление и область действия увеличиваются в зависимости от количества израсходованных зарядов»."
"""Consume energy to ascend, or descend to replenish energy.""","«Потребляйте энергию, чтобы подняться, или спускайтесь, чтобы восполнить энергию»."
"""Consume energy to ascend, or press [lbracket]%str1%[rbracket] to descend and replenish energy.""","«Потребляйте энергию, чтобы подняться, или нажмите [lbracket]%str1%[rbracket], чтобы спуститься и восполнить энергию»."
"""Consume to gain the """"Scan"""" special action skill, which allows you to uncover one of Zinn's stashes.""","«Потребляйте, чтобы получить особый навык действия «Сканирование», который позволит вам обнаружить один из тайников Зинна»."
"""Consume zhaitaffy, the official candy of Dragon Bash. This achievement can be completed once per year.""","«Потребляйте зайтаффи, официальную конфету Dragon Bash. Это достижение можно получить один раз в год»."
"""Consume zhaitaffy, the official candy of Dragon Bash.""","«Потребляйте зайтаффы, официальную конфету Dragon Bash»."
"""Consumed automatically when acquired. Grants a small amount of volatile magic. <br>Traditional Olmakhan song. <c=@flavor>""""We live forever through the good we do for others...""""</c>""","""Потребляется автоматически при получении. Даёт небольшое количество нестабильной магии. <br>Традиционная песня Олмахана. <c=@flavor>""""Мы живём вечно благодаря добру, которое мы делаем для других...""""</c>"""
"""Consumed automatically when acquired. Grants a small amount of volatile magic.<br><c=@flavor>""""Djinn, like most subasuran species, crudely approximate feelings like our own. Use this.""""</c>""","""Потребляется автоматически при получении. Даёт небольшое количество нестабильной магии.<br><c=@flavor>""""Джинны, как и большинство субасуранских видов, примерно соответствуют нашим чувствам. Используйте это.""""</c>"""
"""Consumed automatically when acquired. Grants a small amount of volatile magic.<br><c=@flavor>""""My darling Nakis, my tender Nakis, my clever Nakis...you're right. Let's go. We'll flee tomorrow.""""</c>""","""Потребляется автоматически при получении. Даёт небольшое количество нестабильной магии.<br><c=@flavor>""""Мой дорогой Накис, мой нежный Накис, мой умный Накис... ты прав. Пошли. Мы убежим завтра.""""</c>"""
