english,translate
"""Keep your voice down. There was a Sanctuary a long time ago, back when Jormag chased everyone south.""","«Говори тише. Давным-давно здесь было Святилище, когда Йормаг преследовал всех на юге»."
"""Keeping your balance while carrying an explosive keg through the Depths was quite a challenge, not to mention the large wurm heads.""","«Удерживать равновесие, неся взрывную бочку через Глубины, было довольно непросто, не говоря уже о больших головах червей»."
"""Keeps are massive structures that require a significant, sustained effort to capture. You will need siege weapons and a large group of adventurers to breach a keep's walls and defeat its lord.""","«Крепости — это массивные сооружения, для захвата которых требуются значительные и постоянные усилия. Вам понадобятся осадные орудия и большая группа искателей приключений, чтобы пробить стены крепости и победить её лорда»."
"""Kekt: Okay, this whole mission is glitched. The squad's obviously dead. Can't we just go back?""","""Кект: Ладно, вся миссия провалилась. Отряд явно мертв. Разве мы не можем просто вернуться?"""
"""Kela, Seneschal of Waves""","«Кела, Сенешаль волн»"
"""Kelp containing possibly magical properties to combat Durotl poison? Who knew something so tiny could be so powerful? Blopp knew, that's who. And he'll probably want more of this.""","«Келп, возможно, обладает магическими свойствами для борьбы с ядом Дуротля? Кто знал, что что-то настолько крошечное может быть настолько мощным? Блопп знал, вот кто. И он, вероятно, захочет ещё этого»."
"""Kelvei, the Legendary Observer""","«Келвей, легендарный наблюдатель»"
"""Kernan, blast them full of holes. Spatter their entrails!""","«Кернан, взорви их до дыр. Разбрызгай их внутренности!»"
"""Kestrels, charge!""","«Пустельги, в атаку!»"
"""Kestrels, engage!""","«Пустельги, в бой!»"
"""Kestrels, fire!""","«Пустельги, огонь!»"
"""Kestrels, forward!""","«Пустельга, вперёд!»"
"""Kevach, I'm sorry. I swear to the spirits that I will make this up to you.""","«Кевач, прости. Клянусь духами, что я замещу тебе это»."
"""Khrysaor, the Golden Sword""","«Хрисаор, Золотой Меч»"
"""Kick your foe, knocking them backward.""","«Ударьте противника, отбросив его назад»."
"""Kick-start your adventures with this pack, valued at 2,200 gems.""",«Начните свои приключения с этим набором стоимостью 2200 драгоценных камней».
"""Kids like you see us as the brand of the future, right? Right. Of course. That's what I'm saying.""","«Дети вроде тебя видят в нас бренд будущего, верно? Верно. Конечно. Вот что я говорю»."
"""Kiel and I infiltrated the Aetherblade base and managed to fight our way inside. Seems the 'Blades are comprised of pirates and Inquest; they're rough in a fight, but also tech savvy. Their operation was impressive, especially given it was so close to the city.""","«Киль и я проникли на базу Этерклинков и сумели пробиться внутрь. Кажется, «Клинки» состоят из пиратов и Инквеста; они грубы в бою, но также технически подкованы. Их операция была впечатляющей, особенно учитывая, что она находилась так близко к городу»."
"""Kiel let me use her airship to reach the desert port of Amnoon as quickly as possible. We made good time, but even so, our journey ended more abruptly than we expected.""","«Киль позволила мне использовать свой дирижабль, чтобы как можно быстрее добраться до пустынного порта Амнун. Мы хорошо провели время, но даже в этом случае наше путешествие закончилось более внезапно, чем мы ожидали»."
"""Kill 25 Will-o-the-Wisp, Unbound, or Canthan Spirits in the Echovald Wilds. Spirits that don't award XP will not count toward completion.""","«Убейте 25 блуждающих огоньков, освобожденных или кантанских духов в дебрях Эховальд. Духи, которые не приносят опыт, не будут учитываться при выполнении задания»."
"""Kill A Centaur, Bandit, and Drake.""","«Убить Кентавра, Бандита и Дрейка»."
"""Kill Aetherblades in Kryta. Sightings include Gendarran Fields, Bloodtide Coast, and the Sky Pirates story chapter.""","«Убейте Эфирных Клинков на Крайте. Наблюдения включают Гендарранские поля, Берег Кровавого Прилива и главу истории Небесных Пиратов»."
"""Kill Champion Frainn, and put a stop to the Mighty Oouo in Timberline Falls.""",«Убейте Чемпиона Фрейна и остановите Могущественного Оуо в Тимберлайн-Фолс».
"""Kill Flame Legion, and destroy their turrets, power sources, and magical devices.""","«Убейте Легион Пламени и уничтожьте его турели, источники энергии и магические устройства»."
"""Kill Flame Legion, destroy elemental power sources, defend the Ash Legion, and destroy Flame Legion supplies.""","«Убейте Легион Пламени, уничтожьте источники энергии стихий, защитите Пепельный Легион и уничтожьте запасы Легиона Пламени»."
"""Kill Flame Legion, disarm land mines, set up turrets and Iron Legion war banners.""","«Убейте Легион Пламени, обезвредьте мины, установите турели и боевые знамена Железного Легиона»."
"""Kill Frost Legion commanders, destroy weapon racks, gather intel, and complete events.""","«Убивайте командиров Ледяного Легиона, уничтожайте стойки с оружием, собирайте информацию и выполняйте события»."
"""Kill Gargantula, the spider broodmother.""","«Убей Гаргантулу, мать-паука»."
"""Kill Inquest, destroy chaotic shards, defeat chaos beasts, and detoxify researchers.""","«Убейте дознание, уничтожьте хаотические осколки, победите зверей хаоса и выведите токсинов исследователей»."
"""Kill Risen, chop down corrupted trees, and protect the Vigil troops.""","«Убивайте Ризена, рубите поврежденные деревья и защищайте войска Дозора»."
"""Kill Risen, salvage loot from the beach and the Argent Warrior wreck, and blow up boulders on the coast.""","«Убейте Ризена, соберите добычу с пляжа и затонувшего Серебряного воина и взорвите валуны на побережье»."
"""Kill Separatists, destroy their mines, disrupt their plans, and rescue captured charr.""","«Убейте сепаратистов, уничтожьте их мины, разрушьте их планы и спасите захваченных чарров»."
"""Kill Sons of Svanir, and tear down their territory markers and Dragon totems.""",«Убейте Сынов Сванира и разрушьте их маркеры территории и тотемы Драконов».
"""Kill all of the Vale Divisions within 10 seconds of the first one dying, and then defeat the Vale Guardian.""","«Убейте все отряды Долины в течение 10 секунд после смерти первого, а затем победите Стража Долины»."
"""Kill any centaurs you see. After that, smash their equipment, help our soldiers in the field, collect lost trinkets, and protect the garrison. That should do it.""","«Убивайте всех кентавров, которых увидите. После этого разбейте их снаряжение, помогите нашим солдатам в поле, соберите потерянные безделушки и защитите гарнизон. Это должно помочь»."
"""Kill as many chak as you can before the timer runs out, but be careful—your scrap rifle is prone to overheating! Destroying chak eggs will release a goo that will heal you and cool your rifle if you are close by, but it's likely to stir up the chak.""","«Убейте как можно больше чака, прежде чем истечет таймер, но будьте осторожны — ваша металлоломная винтовка склонна к перегреву! Уничтожение яиц чака высвободит слизь, которая исцелит вас и охладит вашу винтовку, если вы находитесь рядом, но это, скорее всего, взбудоражит чак»."
"""Kill bandits, destroy their weapons and supplies, and help skritt gather trinkets in the canyon.""","«Убивайте бандитов, уничтожайте их оружие и припасы и помогайте скриттам собирать безделушки в каньоне»."
"""Kill bandits, steal bandit supplies, and destroy bandit cannons.""","«Убивайте бандитов, крадите бандитские припасы и уничтожайте бандитские пушки»."
"""Kill centaurs, destroy centaur siege weapons, help fallen Seraph, and collect lost trinkets around the ruins.""","«Убивайте кентавров, уничтожайте осадные орудия кентавров, помогите павшему Серафиму и собирайте потерянные безделушки среди руин»."
"""Kill centaurs, smash their supplies, collect and turn in poison and whetstones, set traps, and use unstable explosives.""","«Убивайте кентавров, разбивайте их припасы, собирайте и сдавайте яд и точильные камни, устанавливайте ловушки и используйте нестабильную взрывчатку»."
"""Kill chak and talk to local Nuhoch to collect chak enzyme, and then bring the chak enzyme to Tizlak""","«Убейте чака и поговорите с местным Нухочем, чтобы собрать фермент чака, а затем принесите фермент чака Тизлаку»"
"""Kill corrupted elementals, defeat Sons of Svanir, and thwart their plans.""","«Убейте оскверненных элементалей, победите Сынов Сванира и сорвите их планы»."
"""Kill courtiers and their pets, free prisoners, destroy turrets, and generally wreak havoc in Hemlock Coil.""","«Убивайте придворных и их питомцев, освобождайте пленников, уничтожайте турели и вообще сейте хаос в Болиголове»."
"""Kill creatures, channel ley-line energy into shrines of Dwayna, and use artifacts of Dwayna to clean the pollution.""","«Убивайте существ, направляйте энергию лей-линий в святилища Двейны и используйте артефакты Двейны, чтобы очистить загрязнения»."
"""Kill dredge, destroy their machines, and free any prisoners you find.""","«Убейте драгов, уничтожьте их машины и освободите пленников, которых найдёте»."
"""Kill enemies, knock them into Balthazar's lava, and channel ley-line magic into Balthazar's reliquary.""","«Убивайте врагов, сбрасывайте их в лаву Бальтазара и направляйте магию лей-линий в реликварий Бальтазара»."
"""Kill harpies along the wall, and help the Durmand Priory recover artifacts.""",«Убейте гарпий вдоль стены и помогите монастырю Дурманд вернуть артефакты».
"""Kill hiding spiders, gather redcap mushrooms, and destroy spiderwebs and toxic mushrooms.""","«Убивайте прячущихся пауков, собирайте красные шляпочные грибы, уничтожайте паутину и ядовитые грибы»."
"""Kill inquest, check.""","«Убей дознание, проверь»."
"""Kill krait, save kidnapped quaggans, and collect scattered quaggan eggs.""","«Убивайте крайтов, спасайте похищенных квагганов и собирайте разбросанные яйца квагганов»."
"""Kill mushrooms, and fertilize plants. Harvest herbs and deliver them to Farmer Simooba.""",«Убивайте грибы и удобряйте растения. Собирайте травы и доставляйте их фермеру Симобе».
"""Kill ogres and their pets, and destroy their supplies, weapons, and homes.""","«Убивайте огров и их питомцев, уничтожайте их припасы, оружие и дома»."
"""Kill ogres and their pets, and sabotage their supplies.""",«Убивайте огров и их питомцев и портите их запасы».
"""Kill oozes, break ooze containers, and help protesters.""","«Убивайте илов, разбивайте контейнеры с илом и помогайте протестующим»."
"""Kill pests invading Brackwater Village, recover stolen supplies, and track down Nightmare Court scouts.""","«Убивайте вредителей, вторгшихся в деревню Брэкуотер, возвращайте украденные припасы и выслеживайте разведчиков Кошмарного Двора»."
"""Kill rats, clean up gears and junk, chide lazy workers, and keep Flame Legion away from the wrecking yard.""","«Убивайте крыс, убирайте механизмы и мусор, ругайте ленивых рабочих и держите Легион Пламени подальше от свалки»."
"""Kill separatists, rally the disgruntled soldiers, train with the troops, and repair the charr mines and mortars protecting the camp.""","«Убивайте сепаратистов, сплачивайте недовольных солдат, тренируйтесь вместе с войсками и ремонтируйте чаррские мины и минометы, защищающие лагерь»."
"""Kill skritt and wasps, gather wooden planks, destroy wasp nests, and topple skritt shiny things.""","«Убивайте скриттов и ос, собирайте деревянные доски, разрушайте осиные гнезда и опрокидывайте блестящие штуки скриттов»."
"""Kill termites, uproot termite larvae, and feed prickly fruit to hungry moas.""","«Убивайте термитов, выкорчевывайте их личинки и кормите голодных моа колючими фруктами»."
"""Kill the Flame Legion, destroy their turrets, raze their banners, destroy their founts, and help the Ash Legion soldiers.""","«Убейте Легион Пламени, уничтожьте их башни, разрушьте их знамена, уничтожьте их источники и помогите солдатам Пепельного Легиона»."
"""Kill the Modniir in the camp, and it'll cause confusion amongst their ranks.""","«Убейте Моднииров в лагере, и это вызовет замешательство в их рядах»."
"""Kill the grawl shamans attempting a summoning ritual at the Tail of the Star God, in the Blazeridge Steppes.""","«Убейте шаманов-гралов, пытающихся провести ритуал призыва, в Хвосте Звёздного Бога, в Степях Блейзридж»."
"""Kill the guards, take what you can and burn the rest!""","«Убейте стражников, возьмите все, что сможете, а остальное сожгите!»"
"""Kill the monstrous sand shark, Mazomba.""","«Убей чудовищную песчаную акулу, Мазомба»."
"""Kill them. I don't care how, but do it fast.""","«Убей их. Мне все равно как, но сделай это быстро»."
"""Kill unchained wraiths, use ley-line magic to reclaim their corpses, and channel magic to Grenth's reliquary.""","«Убивайте освобожденных призраков, используйте магию лей-линий, чтобы вернуть их трупы, и направьте магию в реликварий Грента»."
"""Kill undead, burn corrupted plants, light lamps, and collect scattered tools.""","«Убивайте нежить, сжигайте испорченные растения, зажигайте лампы и собирайте разбросанные инструменты»."
"""Kill undead, use ley-line magic to reclaim their corpses, and channel ley-line energy into Melandru's reliquary.""","«Убивайте нежить, используйте магию лей-линий, чтобы вернуть их трупы, и направьте энергию лей-линий в реликварий Меландру»."
"""Kill vermin, clean up the trading post, eliminate threats along the trade route, and destroy Tamini stakes and death markers.""","«Убейте паразитов, очистите торговый пост, устраните угрозы на торговом пути и уничтожьте колья и маркеры смерти Тамини»."
"""Kill, my servant, kill.""","«Убей, мой слуга, убей»."
"""Kill, or help kill, an enemy player in a PvP match.""",«Убейте или помогите убить вражеского игрока в PvP-матче».
"""Killed Abiri, the Beetle Queen near Driftwood Jetty""","«Убита Абири, королева жуков возле пристани Дрифтвуд»"
"""Killed Archon Iberu, Again""",«Снова убит архонт Иберу»
"""Killing you once was enough, thanks.""","«Убить тебя один раз было достаточно, спасибо»."
"""Kind words, thank you. I'll meet you back at the Grove.""","«Добрые слова, спасибо. Встретимся в Роще»."
"""Kinda late to be fishing, isn't it?""","«Как-то поздно идти на рыбалку, не так ли?»"
"""King Adelbern and his ghostly citizens have been foiled, but now, even darker entities roam the Ascalonian catacombs.""","«Король Адельберн и его призрачные граждане потерпели неудачу, но теперь в аскалонских катакомбах бродят ещё более тёмные сущности»."
"""King Adelbern has called the city together to make an announcement. The Vanguard are ordered to appear in full dress uniform. Uncertainty ripples through the unit, but this does not diminish their pride.""","«Король Адельберн созвал город, чтобы сделать объявление. Авангарду приказано явиться в парадной форме. Неуверенность распространяется по отряду, но это не умаляет их гордости»."
"""King Joko Awakens his citizens to care for and protect their families forever. His greatest blessing, now lost to us...""","«Король Джоко пробуждает своих граждан, чтобы они всегда заботились и защищали свои семьи. Его величайшее благословение теперь потеряно для нас…»"
"""King Joko, have you forgotten us? Your people falter without your rule.""","«Король Джоко, ты забыл нас? Твой народ колеблется без твоего правления»."
"""King Reza: Ah... My own hand...my own form. My mind is no longer controlled by the dragon's curse. Praise the gods, I am free!""","«Король Реза: Ах... Моя собственная рука... моя собственная форма. Мой разум больше не находится под контролем проклятия дракона. Слава богам, я свободен!»"
"""Kittaka, get up! We must run. Kittaka...?""","«Киттака, вставай! Нам пора бежать. Киттака?..»"
"""Kixxa, Black Lion Trader""","«Кикса, торговец чёрным львом»"
"""Kloxx, hold down the fort here. I'm taking these nice heroes to gather more cavern scutter samples.""","«Клокс, удерживай здесь форт. Я беру этих славных героев, чтобы собрать больше образцов пещерных разбросов»."
"""Kneel before Fen, who resides near the Bonerattler Caverns of the Harathi Hinterlands.""","«Встаньте на колени перед Феном, который живёт недалеко от пещер Бонертлер во Внутренних землях Харати»."
"""Kneel before Gort, who resides in Kessex Hills near the Cereboth Canyon.""","«Преклоните колени перед Гортом, который живёт в Кессекс-Хиллз недалеко от каньона Церебот»."
"""Kneel before Kol Skullsmasher, who resides near the Hidden Ourobon in the Harathi Hinterlands.""","«Встаньте на колени перед Колом Крушителем Черепов, который обитает недалеко от Скрытого Уробона во Внутренних землях Харати»."
"""Kneel before Tomtom, who resides in Lornar's Pass near Stonescatter Wash.""","«Преклоните колени перед Томтомом, который живёт на перевале Лорнара недалеко от Камнескатер-Уош»."
"""Kneel before the shrine to commence the challenge. But beware, even a group of fighters would struggle against the spirit bear's strength.""","«Встаньте на колени перед святилищем, чтобы начать вызов. Но будьте осторожны, даже группа бойцов будет бороться с силой духа медведя»."
"""Knock down several targets with a massive kick, crush them with a mighty slam, and then unleash a torrent of lightning strikes on anyone left standing.""","«Сбить несколько целей мощным пинком, сокрушить их мощным ударом, а затем обрушить поток молниеносных ударов на всех, кто остался стоять»."
"""Knock out the Ministry Guards on the bridge, and cross.""",«Вырубите министерскую гвардию на мосту и переправьтесь».
"""Knock out the three Ministry Guards on the bridge, to allow Tybalt and Demmi to cross.""","«Вырубите троих стражников Министерства на мосту, чтобы позволить Тибальту и Демми пересечь мост»."
"""Knocked down, stunned, or launched opponents 20 times while wielding a hammer.""","«Сбил с ног, оглушил или запустил противников 20 раз, держа в руках молот»."
"""Know this cave is safe. Others won't listen. Danger everywhere without home. Please, help.""","«Знай, что эта пещера безопасна. Другие не будут слушать. Опасность повсюду, кроме дома. Пожалуйста, помоги»."
"""Know this place, you do. This is where we keep up with the ongoings in this northeastern part of Janthir Syntri.""","«Знай это место, ты знаешь. Именно здесь мы следим за происходящим в этой северо-восточной части Джантира Синтри»."
"""Knowledge is power, and so is this!""","«Знание – сила, и это тоже!»"
"""Known Incursion Attempts, Vol. 3""","«Известные попытки вторжения, Том 3»"
"""Knuckles, knock them off the platform!""","«Наклз, сбей их с платформы!»"
"""Knuckles, take care of them!""","— Наклз, позаботься о них!"
"""Knut Whitebear found a curious beast for the event. He calls it """"Issormir.""""""",«Кнут Белый Медведь нашёл для этого мероприятия любопытного зверя. Он называет его «Иссормир»»».
"""Knut: I'm well aware. The smart ones are evacuating, coming here, where we can protect them.""","«Кнут: Я прекрасно знаю. Умные эвакуируются и приезжают сюда, где мы сможем их защитить»."
"""Koda is the Ancient One, founder and protector. Koda guides us in guiding others and protecting the spirits of the world. Koda speaks to me, and I listen for us all and try to express Koda's will.""","«Кода — Древний, основатель и защитник. Кода помогает нам направлять других и защищать духов мира. Кода говорит со мной, и я слушаю всех нас и пытаюсь выразить волю Коды»."
"""Koda's Promise, Koda's Gift""","«Обещание Коды, подарок Коды»"
"""Kodan's Bane, Huntsman of Jormag""","«Проклятие Кодана, охотник Йормага»"
"""Kodan's Bane, The Huntsman of Jormag""","«Проклятие Кодана, Охотник Йормага»"
"""Korag and his fellow jotun are victims of the worst kind of spiritual abuse by the Sons of Svanir. This treachery is the latest in a long history of jotun suffering. The jotun deserve a second chance, and Eir will understand if you show them mercy.""","«Кораг и его собратья-йотуны стали жертвами худшего духовного насилия со стороны Сынов Сванира. Это предательство — последнее в долгой истории страданий йотунов. Йотуны заслуживают второго шанса, и Эйр поймет, если ты проявишь к ним милосердие»."
"""Korahm, Echoing Gale""","«Корам, эхо бури»"
"""Kormir bless him. He should recover, but he'll need to stay here awhile. You both should rest and drink plenty of water.""","«Кормир, благослови его. Он должен поправиться, но ему придётся побыть здесь некоторое время. Вам обоим следует отдохнуть и выпить побольше воды»."
"""Kormir is the goddess of order, spirit, and truth. She was once mortal like me. She inspires me every day to find greater courage and to seek rightness of heart, mind, and action.""","«Кормир — богиня порядка, духа и истины. Когда-то она была смертной, как и я. Она каждый день вдохновляет меня находить больше мужества и искать правильности сердца, разума и действий»."
"""Kormir only knows. They were able to save his arm, at least.""","«Только Кормир знает. По крайней мере, им удалось спасти его руку»."
"""Kormir protect us! Move aside, Kacey. I need someplace to hide.""","«Кормир, защити нас! Отойди в сторону, Кейси. Мне нужно где-нибудь спрятаться»."
"""Kormir watch over us, and may she keep our enemies weak.""","«Кормир присмотрит за нами, и пусть она сохранит наших врагов слабыми»."
"""Kormir's """"divine truth"""" left us defenseless.""",«Божественная истина» Кормира оставила нас беззащитными».
"""Kormir, enlighten me.""","«Кормир, просвети меня»."
"""Kormir, the goddess of truth, blessed me when I was young.""","«Кормир, богиня истины, благословила меня, когда я был молод»."
"""Korukhan the Blacksmith has located one of the necromancer's amulets at Durgar's Homestead. The Order of Whispers agent needs your help to find the amulet before it does any serious damage...and to help locate the missing body of your comrade, Howl the Brazen.""","«Кузнец Корухан обнаружил один из амулетов некроманта в усадьбе Дургара. Агенту Ордена Шепота нужна ваша помощь, чтобы найти амулет, прежде чем он нанесет серьёзный ущерб... и помочь найти пропавшее тело вашего товарища, Воя Наглого»."
"""Koss is something of a local legend, having imprisoned himself in a cave to avoid giving in to the Awakened compulsion to obey Joko's orders. I managed to defeat him in combat, and the Awakened Sunspear has given me the coin. Now I only need to convince Sayida the Sly and her corsair crew to trade me Zaeim for the coin.""","«Косс — это что-то вроде местной легенды, он заточил себя в пещере, чтобы не поддаваться принуждению Пробудившихся подчиняться приказам Джоко. Мне удалось победить его в бою, и Пробудившееся Солнечное Копьё дало мне монету. Теперь мне нужно только убедить Саиду Хитраю и её команду корсаров обменять мне Заэйма на монету»."
"""Koss on Koss, Volume Two""","«Косс на Коссе, том второй»"
"""Krait are strong, quaggan knows from experience. Be careful—quaggan would hate to see you hurt!""","«Крейты сильны, квагган знает по опыту. Будьте осторожны — квагган не хотел бы, чтобы вас обидели!»"
"""Krait slavers have been scooping up any and everyone they can find, robbing the Pact of potential soldiers against the Elder Dragons. It's time to rescue these captives and shut down the krait slave trade for good.""","«Работорговцы-крайты хватают всех и каждого, кого могут найти, отбирая у Пакта потенциальных солдат против Старших Драконов. Пришло время спасти этих пленников и навсегда положить конец работорговле крайтов»."
"""Kraitmare Averted, Again""","""Крейтмаре снова предотвращено"""
"""Kralkatorrik's cocoon has violently shattered, and Brandstorms now flood the region.""","«Кокон Кралькаторрика сильно раскололся, и теперь регион заполонили Брандштормы»."
"""Krewe Apprentice Jerr """"The Golem""""""","""Ученик Креве Джерр ""Голем"""""""
"""Krewe, assist me!""","— Креве, помоги мне!"
"""Kryta needs your help crafting armor and weapons, cooking, and even creating magical artifacts for our people. Talk to one of our master crafters if you're interested.""","«Крайте нужна ваша помощь в изготовлении доспехов и оружия, приготовлении пищи и даже в создании магических артефактов для нашего народа. Если вам интересно, поговорите с одним из наших мастеров»."
"""Kudu is dead, but the evil that asura do lives on beyond their end. One part of the Inquest's master plan has been shattered, but the machine of terror they have created lives on.""","«Куду мертв, но зло, творимое асурами, продолжает жить и после их конца. Одна часть генерального плана Следствия разрушена, но машина террора, которую они создали, продолжает жить»."
"""Kudu is dead. This won't destroy the Inquest, but it will cripple them for a while.""","«Куду мертв. Это не уничтожит Следствие, но на какое-то время нанесет ему вред»."
