english,translate
 [null], [null]
 per day, в день
 today, сегодня
"""%str1%"" already in use. Please select a different name and try again.","«%str1%» уже используется. Пожалуйста, выберите другое имя и попробуйте снова."
"""A mad spirit arriving in the Labyrinth brought this prize on its journey.""","«Безумный дух, забредший в Лабиринт, принёс этот приз в своём странствии»."
"""A sacred weapon is held in the boughs of great trees, never to be turned against them."" Albax spoke of the verdant sights of the Maguuma Jungle.","«Священное оружие хранится в ветвях великих деревьев, чтобы никогда не быть обращённым против них». Албакс говорил о зелёных пейзажах джунглей Магумы."
"""Act with wisdom, but act.""","«Действуй мудро, но действуй»"
"""After I beat Joko's record lap time on the King's Raceway, he left this in shame.""","«После того как я побил рекорд круга Джоко на Королевской гоночной трассе, он оставил это от стыда»."
"""An Unofficial History of the Wizard's Court, Volume 1"" by A. Hawthorn","«Неофициальная история Совета волшебников, том 1» А. Готорн"
"""An Unofficial History of the Wizard's Court, Volume 2"" by A. Hawthorn","«Неофициальная история Совета волшебников, том 2» А. Готорн"
"""An Unofficial History of the Wizard's Court, Volume 3"" by A. Hawthorn","«Неофициальная история Совета волшебников, том 3» А. Готорн"
"""An Unofficial History of the Wizard's Court, Volume 4"" by A. Hawthorn","«Неофициальная история Совета волшебников, том 4» А. Готорн"
"""And do you really want to know the answer?""",«И ты правда хочешь знать ответ?»
"""Archival Records: Legavo, The Binding of Wills""","«Архивные записи: Легаво, связывание воль»"
"""Are we dancing or dueling? It's your turn to pick.""",«Мы танцуем или деремся на дуэли? Твой выбор».
"""At the edges of the Mad King's Labyrinth, I unearthed this token from Joko's last defeat.""",«На окраинах Mad King's Labyrinth я откопал этот жетон с последнего поражения Джоко».
"""Bathed in gold and hubris, luck itself will lead you to me."" Albax described a special room of games in Arborstone.","«Купаясь в золоте и гордыне, сама удача приведёт тебя ко мне». Албакс описал особую игровую комнату в Арборстоуне."
"""Battle is not my home. It does not feed me, it does not clothe my family or comfort my children. Yet I must fight, because if I do not, all of those things will be taken from me."" —Rodrigo, Vigil Commander","«Битва — не мой дом. Она не кормит меня, не одевает мою семью и не утешает моих детей. И всё же я должен сражаться, ведь если не буду, всё это у меня отнимут». — Родриго, командор Дозора"
"""Be prepared for whatever dangers await you in Cantha."" —Evon Gnashblade","«Будь готов к любым опасностям, ожидающим тебя в Кантхе». — Evon Gnashblade"
"""Be prepared for whatever may lurk in the Obscure."" —Evon Gnashblade","«Будь готов ко всему, что может таиться в Сокрытом». — Evon Gnashblade"
"""Binding the Net of Sidereal""",«Связывание сети Сидерического»
"""Black Powder and Its Uses""",«Чёрный порох и его применение»
"""Boo!""",«Бу!»
"""Brave the dead land to claim the foot of the swiftest."" Albax pointed north, toward the Cursed Shore of Orr.","«Отважься на мёртвую землю, чтобы заявить права на подножие быстрейшего». Албакс указал на север, в сторону Cursed Shore Орра."
"""Brazenly looting a Treasure Hunting Kit from Joko's minions, I dug up these supplies in Elona.""","«Дерзко похитив набор охотника за сокровищами у прислужников Джоко, я откопал эти припасы в Элоне»."
"""Cheer!""",«Ура!»
"""Congratulations, candidate. Of the many, there are but few worthy enough to undergo the Divitium Nava. Who else could be at the forefront but you? It is with great honor and excitement we confer unto you this star. Let those who behold your countenance marvel at how brightly you shine!""","«Поздравляем, претендент. Из многих лишь немногие достаточно достойны, чтобы пройти Divitium Nava. Кто ещё, как не вы, мог оказаться в первых рядах? С великой честью и волнением мы вручаем вам эту звезду. Пусть те, кто узрит ваш лик, дивятся тому, как ярко вы сияете!»"
"""Coward!""",«Трус!»
"""Darkness descends!""",«Тьма опускается!»
"""Delta at Dawn"" Painting",«Картина „Дельта на рассвете“»
"""Did you know there used to be a way into the Realm of Torment from the Reclaimed Chantry?""","«А ты знал, что раньше был путь в Realm of Torment из Возвращённой Обители?»"
"""Djinn like shiny things. Might be a good place to start.""","«Джинны любят блестящие вещи. Может, это неплохое место для начала»."
"""Don't fear the reaper!""",«Не бойся жнеца!»
"""Drink Potions"" is recharging.",«Выпить зелья» на восстановлении.
"""Drinks and secrets are often spilled together.""",«Напитки и секреты часто проливаются вместе».
"""Feels nigh impenetrable. But I reckon the look of this alone will send most of your enemies running."" —Lyhr, Facet of Logic""Those who don't run'll just bounce off, eh?"" —Lyhr, Facet of Emotion","«Кажется почти неприступным. Но, полагаю, один вид этого заставит большинство твоих врагов бежать». — Лир, грань логики«А те, кто не побежит, просто отскочат, а?» — Лир, грань эмоций"
"""Fight. Fight to be awake, as surely as we fight to find a way to kill the Elder Dragons. Fight, or you will find your dreamless sleep is death, and there is no awakening."" —Riel Darkwater, OOW Agent","«Сражайся. Сражайся, чтобы бодрствовать, так же верно, как мы сражаемся, чтобы найти способ убить Старших драконов. Сражайся, или окажется, что твой сон без сновидений — это смерть, и пробуждения не будет». — Риэль Тёмная Вода, агент Ордена шёпота"
"""Find the former walker of the blasted land, and gain a symbol of new growth."" Albax shrugged while talking of the Branded landscape of the Iron Marches.","«Найди бывшего странника выжженной земли и обрети символ нового роста». Албакс пожал плечами, говоря о клеймёном ландшафте Iron Marches."
"""Flawless blend of leathers and textiles with well-placed hardened armor pieces allowing for rapid movement with ample protection."" —Lyhr, Facet of Logic""Aye. Looks sinister, too. In a good way."" —Lyhr, Facet of Emotion","«Безупречное сочетание кож и тканей с удачно расположенными закалёнными бронепластинами, позволяющее быстро двигаться при достаточной защите». — Лир, грань логики«Ага. И выглядит зловеще. В хорошем смысле». — Лир, грань эмоций"
"""From atop a crumbling statue of the lich in Vabbi, I took this secret tome.""",«С вершины крошащейся статуи лича в Вабби я забрал этот тайный том».
"""From the Wall""Wall patrol, dull days  Practicing haiku instead  Kalidris chattersQuetzal refugees  Charr on the move, dragon-bound  Could have used a wallWafting sea breeze stirs  Quaggan pod swims nearby  Hidden krait drops, deadChill lingers past dawn  Thin ice forms, fires are ablaze  An eerie quiet—By Soma Whispersong---""Deldrimor Digs""Spent years in a shelter with skritts  Surrounded by baubles, not wits  Thought that was my end  Wish Ogden could mend  The rest of my bloomin' stone bitsThey call me Stonehealer, it's true  But not in a way that helps you  While you might attest  By the Great Dwarf, I'm blessed  For now, you'll have to make doIt's a wonder the two of you thrive  While most of us didn't survive  Look, I'm a damn ghost  The Consul Tomb's host  At least you're still bloody alive—Orated by Rhoban Orestriker, Ogden Stonehealer, and Frodak Steelstar  —Transcribed by Kurt Bengtsson---""This Has a Name""The moot is loud, but you are near  Hold my hand, and lend an earI love you, Beg, your arms, so strong  Tattoos you show, they run along  Your neck, your chest, and belly, too  Your soft keen eyes, a chestnut hueThe other norn, they can't compare  To my beau Beg, my love, my bear  Of a man, whose legend still grows  By day, by night, 'til felled by foesBe it by dragon, dredge, or beast  'Til then we'll tussle, hustle, and feast  For when I fret, this has a name  I know it well, 'tis love to blame—By Kurt Bengtsson","«От Стены» Караул у стены, скучные дни — вместо этого слагаю хайку Болтовня калидрисовКвецалей беженцы — чарры движутся, дракон зовёт — стена бы пригодиласьМорской бриз колышет — стайка квагганов рядом плывёт — крайт скрытный роняет смертьХолод не отступает с рассветом — тонкий лёд встаёт, костры горят — жуткая тишина—Сложено Сомой ПесньюШёпота---«Раскопки Делдримора»Провёл годы в убежище со скриттами — окружённый безделушками, а не умом — думал, это мой конец — жаль, Огден не может починить — остальные мои цветущие каменные кусочкиМеня зовут Каменный Целитель, это правда — но не в том смысле, что тебе поможет — хоть ты и можешь заявить — Великим Дворфом благословлён — а пока обходись тем, чтоЧудо, что вы двое процветаете — пока большинство из нас не выжило — смотри, я чёртов призрак — хозяин Гробницы Консула — по крайней мере ты всё ещё, чёрт возьми, жив—Изречено Робаном Орестрайкером, Ogden Stonehealer и Фродаком Стилстаром — Записано Куртом Бенгтссоном---«У этого есть имя»Сходка шумна, но ты рядом — держи меня за руку, дай мне ухоЛюблю тебя, Бег, твои руки, такие сильные — татуировки на тебе бегут вдоль — твоей шеи, груди, и живота тоже — твои мягкие пронзительные глаза, каштанового цветаДругие норны не сравнятся — с моим милым Бегом, моей любовью, моим медведем — из мужчины, чья легенда всё растёт — днём, ночью, пока враги не свалят егоБудь то дракон, дредж или зверь — до тех пор будем бороться, суетиться и пировать — ведь когда я тревожусь, у этого есть имя — я знаю его хорошо, это любовь виновата—Кем Куртом Бенгтссоном"
"""Griffonrook Run is remote and filled with promising cliffs and ledges. However, I fear for the safety of the cubs near so many grown griffons.""","«Гриффонрук-Ран — отдалённое место, полное многообещающих утёсов и уступов. Однако я опасаюсь за безопасность детёнышей рядом с таким количеством взрослых грифонов»."
"""Hack""",«Взлом»
"""Hasten!""",«Поторопись!»
"""He seems nice, but can we really trust him?""","«Он кажется милым, но правда ли мы можем ему доверять?»"
"""He's out there, I'm tellin' ya. And he doesn't like us for some reason. Hear him chatterin' away about his 'family,' crown between his ears. He's a big one!"" —Custodian Rustbane","«Он где-то там, точно вам говорю. И почему-то мы ему не нравимся. Слышал, как он бормочет о своей „семье“, корона между ушами. Он большой!» — Хранитель Ржавый Клинок"
"""Heart of Thorns"" may be purchased from the Black Lion Trading Company or at http://www.guildwars2.com.",«Heart of Thorns» можно приобрести в Black Lion Trading Company или на http://www.guildwars2.com.
"""Hope must be nurtured like a newborn. This site marks the birthplace of Glint's legacy and our hope for a better world."" —Josso Essher.","«Надежду нужно взращивать, как новорождённого. Это место отмечает место рождения наследия Глинт и нашей надежды на лучший мир». — Josso Essher."
"""I believe that sigils contain fragments, or memories, from the greatest battles in Tyria's history,"" Lady Nari wrote. ""This one may be our only window into the Battle of the Three Queens.""","«Я верю, что сигилы содержат фрагменты, или воспоминания, о величайших битвах в истории Тирии», — писала леди Нари. «Этот, возможно, наше единственное окно в Битву Трёх Королев»."
"""I can't believe that tree is still standing.""","«Не могу поверить, что то дерево всё ещё стоит»."
"""I found this while patrolling the King's Raceway for spies.""","«Я нашёл это, патрулируя Королевскую гоночную трассу в поисках шпионов»."
"""I had hoped there would be a good bit of space only accessible by traversing the ghost pirate's cave. However, what I found was disappointingly small.""","«Я надеялся, что там будет приличное пространство, доступное только через пещеру призрачного пирата. Однако то, что я нашёл, оказалось разочаровывающе маленьким»."
"""I know this isn't the path you'd have chosen for yourself—but the Flame Legion isn't just your home now; it is my gift to you. Keep this dagger close and never forget who you are: Nonius Ragesinger.""","«Знаю, это не тот путь, который ты бы выбрал для себя — но Flame Legion теперь не просто твой дом; это мой дар тебе. Держи этот кинжал при себе и никогда не забывай, кто ты: Нониус Ярое Пение»."
"""I seem to remember hearing that every village used to have one of these.""","«Кажется, я припоминаю, что раньше такое было в каждой деревне»."
"""I stole this from a tower in Joko's Gardens of Seborhin using a hidden portal.""","«Я украл это из башни в Садах Себорхина Джоко, воспользовавшись скрытым порталом»."
"""I think you can figure out where you might find this.""","«Думаю, ты и сам можешь понять, где это можно найти»."
