english,translate
%str1%%str2%Beach Trunks%str3%%str4%,%str1%%str2%Пляжные плавки%str3%%str4%
%str1%%str2%Beacon of Light%str3%%str4%,%str1%%str2%Маяк света%str3%%str4%
%str1%%str2%Beaded Bastion%str3%%str4%,%str1%%str2%Бисерный бастион%str3%%str4%
%str1%%str2%Beaded Caller%str3%%str4%,%str1%%str2%Бисерный призыватель%str3%%str4%
%str1%%str2%Beaded Claymore%str3%%str4%,%str1%%str2%Бисерный клеймор%str3%%str4%
%str1%%str2%Beaded Crusher%str3%%str4%,%str1%%str2%Бисерный крушитель%str3%%str4%
%str1%%str2%Beaded Firearm%str3%%str4%,%str1%%str2%Бисерный пистоль%str3%%str4%
%str1%%str2%Beaded Greataxe%str3%%str4%,%str1%%str2%Бисерная секира%str3%%str4%
%str1%%str2%Beaded Harpoon Shooter%str3%%str4%,%str1%%str2%Бисерный гарпуномёт%str3%%str4%
%str1%%str2%Beaded Icon%str3%%str4%,%str1%%str2%Бисерная икона%str3%%str4%
%str1%%str2%Beaded Lacerator%str3%%str4%,%str1%%str2%Бисерный терзатель%str3%%str4%
%str1%%str2%Beaded Lancea%str3%%str4%,%str1%%str2%Бисерная ланцея%str3%%str4%
%str1%%str2%Beaded Morning Star%str3%%str4%,%str1%%str2%Бисерный моргенштерн%str3%%str4%
%str1%%str2%Beaded Needler%str3%%str4%,%str1%%str2%Бисерный игольник%str3%%str4%
%str1%%str2%Beaded Shooter%str3%%str4%,%str1%%str2%Бисерное ружьё%str3%%str4%
%str1%%str2%Beaded Spear%str3%%str4%,%str1%%str2%Бисерное копьё%str3%%str4%
%str1%%str2%Beaded Spike%str3%%str4%,%str1%%str2%Бисерный шип%str3%%str4%
%str1%%str2%Beaded Stinger%str3%%str4%,%str1%%str2%Бисерное жало%str3%%str4%
%str1%%str2%Beaded Torch%str3%%str4%,%str1%%str2%Бисерный факел%str3%%str4%
%str1%%str2%Beaded Trident%str3%%str4%,%str1%%str2%Бисерный трезубец%str3%%str4%
%str1%%str2%Beaded Wand%str3%%str4%,%str1%%str2%Бисерный жезл%str3%%str4%
%str1%%str2%Beaded Warstaff%str3%%str4%,%str1%%str2%Бисерный боевой посох%str3%%str4%
%str1%%str2%Bear Ceremonial Garb%str3%%str4%,%str1%%str2%Церемониальное одеяние Медведицы%str3%%str4%
%str1%%str2%Bear Ceremonial Hood%str3%%str4%,%str1%%str2%Церемониальный капюшон Медведицы%str3%%str4%
%str1%%str2%Bear Ceremonial Leggings%str3%%str4%,%str1%%str2%Церемониальные поножи Медведицы%str3%%str4%
%str1%%str2%Bear Ceremonial Sandals%str3%%str4%,%str1%%str2%Церемониальные сандалии Медведицы%str3%%str4%
%str1%%str2%Bearkin War Helm%str3%%str4%,%str1%%str2%Боевой шлем Медвежьего рода%str3%%str4%
%str1%%str2%Beastslayer Axe%str3%%str4%,%str1%%str2%Топор зверобоя%str3%%str4%
%str1%%str2%Beastslayer Dagger%str3%%str4%,%str1%%str2%Кинжал зверобоя%str3%%str4%
%str1%%str2%Beastslayer Focus%str3%%str4%,%str1%%str2%Фокус зверобоя%str3%%str4%
%str1%%str2%Beastslayer Greatsword%str3%%str4%,%str1%%str2%Двуручный меч зверобоя%str3%%str4%
