english,translate
Respawn Type,Тип возрождения
Respawning is not allowed.,Возрождение запрещено.
Respawns a phantasm.,Возрождает фантазм.
Respect Dragon,Уважение дракона
Resplendent Avialan Raptor Skin[s],[Облик|Облика|Обликов] великолепного авиаланского раптора
Resplendent Legend,Великолепная легенда
Resplendent Trace Bust #1,Великолепный бюст следа #1
"Resplendent Watchwork Box[pl:""Boxes""]",[Великолепная коробка часовых механизмов|Великолепных коробки часовых механизмов|Великолепных коробок часовых механизмов]
Respond to Zommoros's call: follow Qadim to the ancient city of Ahdashim.,Ответь на зов Зоммороса: следуй за Кадимом в древний город Ахдашим.
Responsibility isn't easy.,Ответственность — это нелегко.
Restart This Chapter,Перезапустить эту главу
Restart This Episode,Перезапустить этот эпизод
Restful Hammock Chair[s],[Кресло-гамак|Кресла-гамака|Кресел-гамаков] для отдыха
Restful Spirit,Умиротворённый дух
Resting above the tunnel in Grenth's Reliquary.,Отдых над туннелем в Реликварии Грента.
Resting in Chair,Отдых в кресле
Restless Captain's Heavy Armor,Тяжёлая броня Неупокоенного капитана
Restless Captain's Light Armor,Лёгкая броня Неупокоенного капитана
Restless Captain's Medium Armor,Средняя броня Неупокоенного капитана
Restless Deeps Animus,Анимус Неупокоенных глубин
Restless Exile,Неупокоенный изгнанник
Restless Footings,Беспокойные основания
"Restore 5,000 health to yourself or allied players.",Восстановите 5 000 здоровья себе или союзникам.
"Restore 50,000 Health to Yourself or Allied Players",Восстановите 50 000 здоровья себе или союзникам
"Restore 50,000 health to yourself or allied players.",Восстановите 50 000 здоровья себе или союзникам.
Restore Defaults,Восстановить значения по умолчанию
Restore Life,Восстановить жизнь
Restore normalcy in New Loamhurst in Lake Doric.,Восстановить нормальную обстановку в Новом Ломхерсте в Озере Дорик.
Restore power to the ship.,Восстановить питание корабля.
Restore purpose to the Zaishen of Skyward Marches.,Восстановить цель Зайшенов Небесных Маршей.
Restore Standard Functions,Восстановить стандартные функции
Restore the lost equipment of the Sunspear hermit in the Elon Riverlands to acquire this relic.,"Восстановите утерянное снаряжение отшельника Копья Солнца в землях реки Элон, чтобы получить эту реликвию."
Restore the Statue of Darkness.,Восстановить Статую Тьмы.
Restore the Statue of Death and Resurrection.,Восстановить Статую Смерти и Воскрешения.
Restore the Statue of Ice.,Восстановить Статую Льда.
Restore your health.,Восстановить здоровье.
Restore yourself from the effects of Eparch's draining by moving to a nearby fountain.,"Восстановитесь от эффектов истощения Эпарха, переместившись к ближайшему фонтану."
Restored Archangelica,Восстановленная Архангелика
Restored Boreal Weapons,Восстановленное Бореальное оружие
Restores health and endurance.,Восстанавливает здоровье и выносливость.
Restores health and energy.,Восстанавливает здоровье и энергию.
Restores health grants swiftness boon.,"Восстанавливает здоровье, дарует благословение скорости."
Restoring Caladbolg,Восстановление Каладболга
Restoring the Gate Grid at the Eye of the North,Восстановление сети врат в Оке Севера
Restoring the Past,Восстановление прошлого
Restrict Access,Ограничить доступ
Restricted Area,Запретная зона
"Restricted territory. This computer is not located in the appropriate territory. For help, please visit our support website.",Запретная территория. Этот компьютер не находится на соответствующей территории. Для помощи посетите наш сайт поддержки.
"Restricted territory. This computer is not located in the appropriate territory. Your IP address: %str1%For help, please visit our support website.",Запретная территория. Этот компьютер не находится на соответствующей территории. Ваш IP-адрес: %str1%Для помощи посетите наш сайт поддержки.
Result:,Результат:
Results of Magical Research,Результаты магических исследований
Resupply Dolyak,Пополнение запасов дольяка
"Resupply the barrels. After all, if the drinks don't flow, neither does the coin, eh?","Пополните бочки. В конце концов, если напитки не текут, то и монета не течет, а?"
Resurrect Lord,Воскресить лорда
Resurrect the Lord,Воскресить лорда
Resurrection Tablet[s],[Табличка|Таблички|Табличек] воскрешения
Resurrects Allies,Воскрешает союзников
Retake %str1% from the invaders.,Отбить %str1% у захватчиков.
Retake %str1% from the Mordrem.,Отбить %str1% у мордремов.
Retaliatory Demise,Возмездная гибель
Retaliatory Shield,Щит возмездия
Retired Merchant,Торговец на пенсии
Retired Researcher,Отставной исследователь
Retrainer<br>• Refund Trait Points,Переобучение<br>• Возврат очков черт
Retreat distance,Дистанция отступления
Retreat from your foe.,Отступите от врага.
Retreat while detonating a rocket in front of your foe.,"Отступите, взорвав ракету перед врагом."
Retreat while firing a grappling line at your foe that pulls them toward you and inflicts bleeding.,"Отступите, выпустив в врага трос, который притягивает его к вам и наносит кровотечение."
"Retreat while firing a grappling line at your foe, then pull them toward you.","Отступите, выпустив в врага трос, затем притяните его к себе."
Retreat! The haze has become overwhelming.,Отступаем! Мгла стала невыносимой.
Retreating Blast,Отступающий взрыв
Retreating Grapple,Отступающий захват
Retreating Shot,Отступающий выстрел
Retreating Swipe,Отступающий удар
Retreat—or—be—destroyed.,Отступите — или — будете — уничтожены.
Retrieve a gift from Azi at Yatendi Village.,Забрать подарок у Ази в деревне Ятенди.
Retrieve a gift from Imann in Amnoon's council chambers.,Забрать подарок у Иманна в зале совета Амнуна.
Retrieve a gift from Mal at Atholma Farms.,Забрать подарок у Мала на фермах Атолма.
Retrieve a gift from Sayida the Sly in Istan.,Забрать подарок у коварной Сайиды в Истане.
Retrieve a gift from the Free Awakened recruiter at Vabbi's Necropolis.,Забрать подарок у вербовщика Свободных Пробуждённых в Некрополе Вабби.
Retrieve a gift from Warmaster Steelburn at the Pact Vanguard camp.,Забрать подарок у военачальника Стального Пламени в лагере Авангарда Договора.
Retrieve a gift from Zalambur in his office at the Grand Sahil.,Забрать подарок у Заламбура в его кабинете в Великом Сахиле.
Retrieve Ally,Забрать союзника
Retrieve data crystals for Defector Gliffu before time runs out!,"Соберите кристаллы данных для перебежчика Глиффа, пока не истекло время!"
Retrieve golem parts for Taimi from below the Juncture.,Соберите детали голема для Тайми под Стыком.
Retrieve Priory Seal,Забрать печать Приората
Retrieve the aspect of Lazarus.,Заберите аспект Лазаря.
Retrieve the four Forgotten lights to decrypt the verse.,"Соберите четыре Света Забытых, чтобы расшифровать стих."
Retro Rockets,Ретро-ракеты
Retroactive achievement rewards will be awarded once per day.,Ретроактивные награды за достижения будут выдаваться раз в день.
Retry from a Checkpoint,Повторить с контрольной точки
Return (NUM),Вернуться (NUM)
Return a raven egg to a nest in Wayfarer Foothills.,Верните воронье яйцо в гнездо в Предгорьях Странника.
Return Artifact,Вернуть артефакт
Return Concoction,Вернуть смесь
Return data to Nozomi.,Верните данные Нозоми.
Return essence to base camp or a projection of Distant Memory to increase synchronization and help dispel Frozen Soil. Carrying essence sacrifices health for increased offensive power. Your warclaw will receive a significant speed boost while holding the maximum amount of stacks.,"Верните эссенцию на базовый лагерь или к проекции Далекой памяти, чтобы увеличить синхронизацию и помочь рассеять Замерзшую почву. Ношение эссенции жертвует здоровьем ради увеличения атакующей силы. Ваш боевой коготь получит значительное ускорение, пока у вас максимальное количество стаков."
Return Ju's family history to Hui.,Верните семейную историю Джу Хуэю.
Return saddle parts to Blish in the Domain of Kourna.,Верните части седла Блишу в Области Курны.
Return supplies to the SS Pinkeens!,Верните припасы на SS Pinkeens!
Return Suyin's document to Hui.,Верните документ Суйинь Хуэю.
"Return the arboreal spirit to its husk, and drive away the hylek near Fort Koga in Brisban Wildlands.",Верните древесного духа в его оболочку и прогоните хайликов возле форта Кога в Дебрях Брисбана.
Return the chick to its nest.,Верните птенца в гнездо.
Return the data crystals to Defector Gliffu as fast as possible.,Верните кристаллы данных перебежчику Глиффу как можно быстрее.
Return the Kryptis to their appropriate guardian.,Верните криптисов их соответствующему стражу.
Return the memories to the former Astral Ward member in Glimmering Arches.,Верните воспоминания бывшему члену Астральной стражи в Мерцающих Арках.
Return the orb to the kodan forge.,Верните сферу в кузницу коданов.
Return the parcels to the postmaster as fast as possible.,Верните посылки почтмейстеру как можно быстрее.
Return the supplies!,Верните припасы!
Return the weapons!,Верните оружие!
Return this ingredient to the noble's stew.,Верните этот ингредиент в похлёбку дворянина.
Return to A Bug in the System (Weekly),Возвращение к «Жуку в системе» (еженедельно)
Return to A Crack in the Ice (Weekly),Возвращение к «Трещине во льду» (еженедельно)
Return to A Star to Guide Us (Weekly),"Возвращение к «Звезде, что укажет путь» (еженедельно)"
Return to a Waypoint,Вернуться к путевой точке
Return to Agent Sahar with the documented troop movements.,Вернуться к агенту Сахару с задокументированными передвижениями войск.
Return to Agent Sahar with the tracking data as fast as possible.,Вернуться к агенту Сахару с данными слежения как можно быстрее.
Return to Aksim at Seeker's Village to purchase a raptor saddle.,"Вернуться к Аксиму в Деревню Искателей, чтобы купить седло для раптора."
Return to All or Nothing (Weekly),Возвращение к «Всё или ничего» (еженедельно)
Return to Archivist Darchelle with your findings.,Вернуться к архивариусу Даршель с вашими находками.
Return to Archivist Darchelle.,Вернуться к архивариусу Даршель.
Return to Ardra at Skimmer Ranch to purchase a skimmer saddle.,"Вернуться к Ардре на ранчо скиммеров, чтобы купить седло для скиммера."
Return to Astral Ward Medic Miyrna at Bloodcoast Ward in Lion's Arch or at Mantle's Arrival in Bava Nisos.,Вернуться к медику Астральной стражи Миирне в Кровавобережный дозор в Львиной Арке или в Прибытии Мантии в Бава Нисос.
Return to Balam Ri after collecting all the lost records.,Вернуться к Баламу Ри после сбора всех утерянных записей.
Return to Base,Вернуться на базу
Return to Battle for Lion's Arch,Возвращение к «Битве за Львиную Арку»
Return to Battle for Lion's Arch (Weekly),Возвращение к «Битве за Львиную Арку» (еженедельно)
Return to Bound by Blood (Weekly),Возвращение к «Связанным кровью» (еженедельно)
Return to Captain Lakes to figure out how to put all the pieces together.,"Вернуться к капитану Лейкс, чтобы понять, как собрать все части воедино."
Return to Central Tyria and track down a memory bidding farewell to a pair of steadfast hawks.,"Вернитесь в Центральную Тирию и отыщите воспоминание, прощающееся с парой верных ястребов."
Return to Champions (Weekly),Возвращение к «Чемпионам» (еженедельно)
Return to Chief Inspector Lutze.,Вернитесь к главному инспектору Лутце.
Return to Clockwork Chaos and Tower of Nightmares,Возвращение к «Хаосу часовых механизмов» и «Башне Кошмаров»
Return to Daybreak (Weekly),Возвращение к «Рассвету» (еженедельно)
Return to Devastation,Вернитесь к Опустошению
"Return to Drojkor, Spirit Squall at Sand Jackal Run to purchase a jackal saddle.","Вернитесь к Дройкору, Духовному шквалу в Беге Песчаного Шакала, чтобы купить седло для шакала."
Return to Dugan.,Вернитесь к Дугану.
Return to eastern Skyward Marches and speak to Corva to try again.,"Вернитесь в восточные Небесные Марши и поговорите с Корвой, чтобы попробовать снова."
