english,translate
Extended Potion[s] of Nightmare Court Slaying,Расширенн[ое|ых|ых] зель[е|я|й] убийства Nightmare Court
Extended Potion[s] of Outlaw Slaying,Расширенн[ое|ых|ых] зель[е|я|й] убийства преступников
Extended Potion[s] of Sons of Svanir Slaying,Расширенное зель[е|я|й] убийства сынов Сванира
Extended Potion[s] of Undead Slaying,Расширенное зель[е|я|й] убийства нежити
"Extensive studies of the karka have revealed that their territorial aggression is strategic; their durability gives them favorable odds in directly attacking perceived threats. Riftstalkers display similar behavior, and naturalists' efforts to be tolerated by karka hives could prove useful if we locate an unbranded specimen.","Обширные исследования карка показали, что их территориальная агрессия стратегична; их прочность даёт им благоприятные шансы при прямой атаке на предполагаемые угрозы. Разломники демонстрируют схожее поведение, и усилия натуралистов по установлению терпимости со стороны ульев карка могут оказаться полезными, если мы найдём неклейменный экземпляр."
Exterminator IG-04,Exterminator IG-04
"Exterminatus HQ is the most prominent test site of the Iron Legion. Having two Tribunes argue over your prototype will make your reputation...if all goes well, that is.","Exterminatus HQ — самое известное испытательное полигон Iron Legion. Если два трибуна будут спорить о твоём прототипе, это повысит твою репутацию... если всё пройдёт хорошо, конечно."
External changes to exported input bindings have been detected. Import list is being refreshed.,Обнаружены внешние изменения экспортированных назначений клавиш. Список импорта обновляется.
External Data Log,Внешний журнал данных
Extinguish Flame,Потушить пламя
Extinguished the Effigy with Water Balloons,Потушил(а) чучело водяными шарами
"Extinguished: The Rise and Fall of the Flame Legion, Vol. 1[s]","Погасший: Взлёт и падение Flame Legion, Том 1[|а|ов]"
"Extinguished: The Rise and Fall of the Flame Legion, Vol. 2[s]","Погасший: Взлёт и падение Flame Legion, Том 2[|а|ов]"
"Extinguished: The Rise and Fall of the Flame Legion, Vol. 3[s]","Погасший: Взлёт и падение Flame Legion, Том 3[|а|ов]"
"Extinguished: The Rise and Fall of the Flame Legion, Vol. 4[s]","Погасший: Взлёт и падение Flame Legion, Том 4[|а|ов]"
Extinguisher Slam,Удар гасителя
Extinguishing the Fires,Тушение пожаров
Extortion Recording[s],Запис[ь|и|ей] вымогательства
Extra Character Slot[s],Дополнительный слот[|а|ов] персонажа
Extra Clue—Classroom,Дополнительная подсказка — Класс
Extra Clue—Laboratory,Дополнительная подсказка — Лаборатория
Extra Clue—Sleeping Area,Дополнительная подсказка — Спальная зона
Extra Clue—Storage Area,Дополнительная подсказка — Зона хранения
Extra Engage Damage,Дополнительный урон при вступлении в бой
Extra Life Donor Listing[s],Список доноров дополнительной жизни[а|ы|ов]
Extra Life Guardian Angel Cape now available!,Плащ-ангел «Защитник жизни» теперь доступен!
Extra Life Karma Booster[s],[Усилитель|Усилителя|Усилителей] кармы Extra Life
Extra Tiara[s],Дополнительная тиар[а|ы|]
Extra-Large Calcified Gasp[s],Очень большой обызвествлённый вздох[|а|ов]
"Extra-Large Pinch[pl:""Pinches""] of Stardust",Большая щепоть[|ки|ток] звёздной пыли
Extra-Large Static Charge[s],Очень большой статический заряд[|а|ов]
Extra-Pungent Skyscale Treat[s],Очень острый корм[|а|ов] для скайскейла
Extra-Shiny Auric Sliver[s],Очень блестящий аурический оскол[ок|ка|ков]
Extract Energy,Извлечение энергии
Extract Parts,Извлечение деталей
Extract Salvage,Извлечение утиля
Extract the megapet's excess holiday cheer!,Извлеките избыточное праздничное веселье мегапитомца!
Extract the megapet's high curiosity levels!,Извлеките высокий уровень любопытства мегапитомца!
Extracted Mordrem Husk Part[s],[Фрагмент|Фрагмента|Фрагментов] оболочки мордремота
Extracted Mordrem Part[s],[Фрагмент|Фрагмента|Фрагментов] мордремота
