english,translate
"Collapse your star, creating a black hole.","Схлопните свою звезду, создав чёрную дыру."
Collapsed Observatory Feasibility Report,Отчёт о целесообразности «Обрушенная обсерватория»
Collapsed Skylight,Обрушенное окно в небо
Collapsing Rift,Схлопывающийся разлом
Collapsing Star Axe Skin[s],[Облик|Облика|Обликов] топора «Collapsing Star»
Collapsing Star Dagger Skin[s],[Облик|Облика|Обликов] кинжала «Collapsing Star»
Collapsing Star Focus Skin[s],[Облик|Облика|Обликов] фокуса «Collapsing Star»
Collapsing Star Greatsword Skin[s],[Облик|Облика|Обликов] двуручного меча «Collapsing Star»
Collapsing Star Hammer Skin[s],[Облик|Облика|Обликов] молота «Collapsing Star»
Collapsing Star Longbow Skin[s],[Облик|Облика|Обликов] длинного лука «Collapsing Star»
Collapsing Star Mace Skin[s],[Облик|Облика|Обликов] булавы «Collapsing Star»
Collapsing Star Pistol Skin[s],[Облик|Облика|Обликов] пистолета «Collapsing Star»
Collapsing Star Rifle Skin[s],[Облик|Облика|Обликов] винтовки «Collapsing Star»
Collapsing Star Scepter Skin[s],[Облик|Облика|Обликов] скипетра «Collapsing Star»
Collapsing Star Shield Skin[s],[Облик|Облика|Обликов] щита «Collapsing Star»
Collapsing Star Short Bow Skin[s],[Облик|Облика|Обликов] короткого лука «Collapsing Star»
Collapsing Star Spear Skin[s],[Облик|Облика|Обликов] копья «Collapsing Star»
Collapsing Star Staff Skin[s],[Облик|Облика|Обликов] посоха «Collapsing Star»
Collapsing Star Sword Skin[s],[Облик|Облика|Обликов] меча «Collapsing Star»
Collapsing Star Torch Skin[s],[Облик|Облика|Обликов] факела «Collapsing Star»
Collapsing Star Warhorn Skin[s],[Облик|Облика|Обликов] боевого рога «Collapsing Star»
Collapsing Star Weapons,Оружие «Collapsing Star»
Collar of the First Commissar (Infused),Ошейник Первого комиссара (пропитанный)
Collateral damage. Couldn't be helped.,Сопутствующий урон. Ничего не поделаешь.
Collect %num2% songs from the Guild Wars 2 (Launch) soundtrack.,Соберите %num2% композиций из саундтрека Guild Wars 2 (запуск).
Collect 4 different spears from an Alliance Field Quartermaster in Castora.,Соберите 4 разных копья у полевого квартирмейстера альянса в Castora.
"Collect 4 feathers, 4 flexible sticks, and 4 pieces of shiny ice to build a shrine.","Соберите 4 пера, 4 гибкие палки и 4 куска блестящего льда, чтобы построить святилище."
Collect 4 Relics from Janthir Wilds Set 2,Соберите 4 реликвии из набора 2 Диких земель Джантира
Collect 4 relics from Janthir Wilds Set 2.,Соберите 4 реликвии из набора 2 Диких земель Джантира.
Collect 4 Relics from Janthir Wilds Set 3,Соберите 4 реликвии из набора 3 Диких земель Джантира
Collect 4 relics from Janthir Wilds Set 3.,Соберите 4 реликвии из набора 3 Диких земель Джантира.
Collect 4 Relics from Visions of Eternity Set 2,Соберите 4 реликвии из набора 2 Visions of Eternity
Collect 4 relics from Visions of Eternity Set 2.,Соберите 4 реликвии из набора 2 Visions of Eternity.
Collect 4 Spears from an Alliance Field Quartermaster,Соберите 4 копья у полевого квартирмейстера альянса
Collect 500 cumulative Kryptis essences during Convergences.,Соберите суммарно 500 сущностей Криптис во время Схождений.
Collect 500 Kryptis Essences during Convergences,Соберите 500 сущностей Криптис во время Схождений
Collect 6 Relics from Core Set 2,Соберите 6 реликвий из базового набора 2
Collect 6 relics from Core Set 2.,Соберите 6 реликвий из базового набора 2.
Collect 6 Weapons from the Scavenged Obsidian Weapon Set,Соберите 6 образцов оружия из набора «Scavenged Obsidian»
Collect 6 weapons from the Scavenged Obsidian weapon set.,Соберите 6 образцов оружия из набора «Scavenged Obsidian».
Collect a Bloodstone Battery from the Stronghold of the Faithful and charge it with energy using the machinery at Rata Novus.,Добудьте батарею из кровавика в Твердыне Верных и зарядите её энергией с помощью механизмов в Rata Novus.
Collect a Bloodstone Fragment from the chest after defeating Matthias Gabrel.,Заберите фрагмент кровавика из сундука после победы над Matthias Gabrel.
Collect a Bloodstone Sliver from the Bloodstone Harvest achievement.,Заберите осколок кровавика из достижения «Урожай кровавика».
Collect a bounty in the Domain of Kourna.,Заберите награду за розыск в Domain of Kourna.
