english,translate
Symbols are larger.,Символы больше.
Symphony of Pain,Симфония боли
Synaptic Overload,Синаптическая перегрузка
Synergetic Assault Knight,Синергетический штурмовой рыцарь
Synergetic Assault Knight Power Core[s],[Ядро|Ядра|Ядер] силы «Синергетический штурмовой рыцарь»
Synergetic Attunement Field,Синергетическое поле настройки
Synergetic Blast,Синергетический взрыв
Synergetic Protection,Синергетическая защита
Synergetic Pulse,Синергетический импульс
Synergetics Axe Skin[s],[Облик|Облика|Обликов] топора «Синергетика»
Synergetics Cyberhound Skin[s],[Облик|Облика|Обликов] кибергончей «Синергетика»
Synergetics Cyberscale Skyscale Skin[s],[Облик|Облика|Обликов] скайскейла «Киберчешуя Синергетики»
Synergetics Dagger Skin[s],[Облик|Облика|Обликов] кинжала «Синергетика»
Synergetics Database,База данных Синергетики
Synergetics Energized Shield Skin[s],[Облик|Облика|Обликов] заряженного щита «Синергетика»
Synergetics Expert,Эксперт Синергетики
Synergetics Expert Pixx,Эксперт Синергетики Пикс
Synergetics Field-Testing Request,Запрос на полевые испытания Синергетики
Synergetics Focus Skin[s],[Облик|Облика|Обликов] фокуса «Синергетика»
Synergetics Greatsword Skin[s],[Облик|Облика|Обликов] двуручного меча «Синергетика»
Synergetics Gyrocycle Roller Beetle Skin[s],[Облик|Облика|Обликов] кругложука «Гироцикл Синергетики»
Synergetics Gyrocycle[s],[Гироцикл|Гироцикла|Гироциклов] Синергетики
Synergetics Hammer Skin[s],[Облик|Облика|Обликов] молота «Синергетика»
Synergetics Headset (Down) Skin[s],[Облик|Облика|Обликов] гарнитуры «Синергетика» (опущенной)
Synergetics Headset (Up) Skin[s],[Облик|Облика|Обликов] гарнитуры «Синергетика» (поднятой)
Synergetics Headset Pack[s],[Набор|Набора|Наборов] гарнитур «Синергетика»
Synergetics Hoverbike Skimmer Skin[s],[Облик|Облика|Обликов] скиммера «Ховербайк Синергетики»
Synergetics Intern,Стажёр Синергетики
Synergetics Longbow Skin[s],[Облик|Облика|Обликов] длинного лука «Синергетика»
Synergetics Mace Skin[s],[Облик|Облика|Обликов] булавы «Синергетика»
Synergetics Pistol Skin[s],[Облик|Облика|Обликов] пистолета «Синергетика»
Synergetics Rifle Skin[s],[Облик|Облика|Обликов] винтовки «Синергетика»
Synergetics Scepter Skin[s],[Облик|Облика|Обликов] скипетра «Синергетика»
Synergetics Shield Skin[s],[Облик|Облика|Обликов] щита «Синергетика»
Synergetics Short Bow Skin[s],[Облик|Облика|Обликов] короткого лука «Синергетика»
Synergetics Spear Skin[s],[Облик|Облика|Обликов] копья «Синергетика»
Synergetics Staff Skin[s],[Облик|Облика|Обликов] посоха «Синергетика»
Synergetics Sword Skin[s],[Облик|Облика|Обликов] меча «Синергетика»
Synergetics Torch Skin[s],[Облик|Облика|Обликов] факела «Синергетика»
Synergetics Warhorn Skin[s],[Облик|Облика|Обликов] боевого рога «Синергетика»
Synergetics Weapons,Оружие «Синергетика»
Synergetics<br>Union,Союз<br>Синергетики
Syntax: /.collectoradd REWARD-ID PASSWORD [lbracket]TROPHY_COUNT[rbracket] [lbracket]TROPHY_NAME[rbracket],Синтаксис: /.collectoradd ID_НАГРАДЫ ПАРОЛЬ [lbracket]КОЛИЧЕСТВО_ТРОФЕЕВ[rbracket] [lbracket]НАЗВАНИЕ_ТРОФЕЯ[rbracket]
Syntax: /.mark [lbracket]event #[rbracket] [lbracket]player name[rbracket],Синтаксис: /.mark [lbracket]событие #[rbracket] [lbracket]имя игрока[rbracket]
Syska's Greatsword,Двуручный меч Сиски
System & Network Engineering,Системная и сетевая инженерия
System Architect Repro 2.0,"Архитектор системы, повторное изготовление 2.0."
System Purge,Очистка системы
System Secure,Система защищена
Syzygy (Infused),Сизигия (насыщенная)
T-Bone Steak[s],[Стейк|Стейка|Стейков] на Т-образной кости
Tab Options,Параметры вкладки
"Table, Seating, Etc.","Стол, сиденья и т.д."
Tablet 1,Табличка 1
Tablet 10,Табличка 10
Tablet 2,Табличка 2
Tablet 3,Табличка 3
Tablet 4,Табличка 4
Tablet 5,Табличка 5
Tablet 6,Табличка 6
Tablet 7,Табличка 7
Tablet 8,Табличка 8
Tablet 9,Табличка 9
Tablet of Surrender,Табличка капитуляции
Tablet Piece,Фрагмент таблички
Tackle Box,Коробка для снастей
Tactic not usable when recharging or objective is uncontested.,Тактика недоступна во время перезарядки или если цель не оспаривается.
Tactical Boots Skin[s],[Облик|Облика|Обликов] тактических ботинок
Tactical Coat Skin[s],[Облик|Облика|Обликов] тактической куртки
Tactical Gloves Skin[s],[Облик|Облика|Обликов] тактических перчаток
Tactical Helm,Тактический шлем
Tactical Helm Skin[s],[Облик|Облика|Обликов] тактического шлема
Tactical Leggings Skin[s],[Облик|Облика|Обликов] тактических поножей
Tactical Pen,Тактическая ручка
Tactical Retreat,Тактическое отступление
Tactical Shoulders Skin[s],[Облик|Облика|Обликов] тактических наплечников
Tactician Art,Tactician Art
Tactician Draga,Tactician Draga
Tactician Envoltt,Tactician Envoltt
Tactician Kinsey,Tactician Kinsey
Tactician Mansell has fallen! Revive her before the Pact retreats.,"Тактик Мэнселл пала! Воскресите её, пока Пакт не отступил."
Tactician Marsch,Tactician Marsch
Tactician Sebastian,Tactician Sebastian
Tactician Sebastian appreciates the help you've given.,Tactician Sebastian ценит вашу помощь.
Tactician Senna,Tactician Senna
Tactician Tunelle,Tactician Tunelle
Tactician Yivva,Tactician Yivva
Tactics (Active),Тактика (активная)
Taddra [lbracket]Difficulty[rbracket],Таддра [lbracket]Сложность[rbracket]
Tae-Sung has entered the spirit realm!,Тэ-Сун вошёл в мир духов!
"Tae-Sung has gone to the spirit realm! Enter the spirit realm, and force him back into the physical realm before he binds the friendly spirits!","Тэ-Сун ушёл в мир духов! Войдите в мир духов и вытесните его обратно в физический мир, пока он не сковал дружественных духов!"
Taffy Dye[s],[Краска|Краски|Красок] «Тянучка»
Tag In,Войти в тег
Tag Suspect,Пометить подозреваемого
Tagging the monument will temporarily reveal you.,Пометка монумента временно раскроет ваше местоположение.
Tags:,Теги:
Tahkayun's Armor Piercer Skin[s],Облик[|а|ов] бронебоя Тахкаюна
Tahkayun's Edge Skin[s],Облик[|а|ов] клинка Тахкаюна
Tahkayun's Reverse-Grip Edge Skin[s],Облик[|а|ов] обратного клинка Тахкаюна
"Tahmu ""The Weeping Queen""",Тахму «Плачущая королева»
Taidha Covington,Taidha Covington
Taidha's Cannon,Пушка Тайды
