english,translate
Defender's Chest[s] of Coats,[Сундук|Сундука|Сундуков] защитника с куртками
Defender's Chest[s] of Gloves,[Сундук|Сундука|Сундуков] защитника с перчатками
Defender's Chest[s] of Helms,[Сундук|Сундука|Сундуков] защитника со шлемами
Defender's Chest[s] of Leggings,[Сундук|Сундука|Сундуков] защитника с поножами
Defender's Chest[s] of Shoulders,[Сундук|Сундука|Сундуков] защитника с наплечниками
Defender's Flame,Пламя защитника
Defender's Horn,Рог защитника
Defender[s] of Ascalon,[Защитник|Защитника|Защитников] Аскалона
"Defenders and friends of Lion's Arch,Our great city has long been home to Mist portals, linking us to battles in realms beyond ours. They call it the Mist War, and while I don't claim to fully understand the workings of the cosmos, time has taught us not to ignore a threat.I am calling on the allies of Lion's Arch to redouble their efforts to establish our front lines in the Mists. For a short time, the coffers of the Captain's Council will be opened to furnish you with a fine bounty for your accomplishments. Meet me at Fort Marriner for details.—Magnus","Защитники и друзья Львиного Архива, Наш великий город издавна был домом для Туманных порталов, связывающих нас с битвами в мирах за пределами нашего. Это называют Туманной войной, и хотя я не утверждаю, что полностью понимаю устройство космоса, время научило нас не игнорировать угрозу. Я призываю союзников Львиного Архива удвоить усилия по установлению наших передовых линий в Туманах. На короткое время казна Капитанского совета будет открыта, чтобы обеспечить вас щедрой наградой за ваши достижения. Встретьтесь со мной у Форта Марринер для подробностей. — Магнус"
"Defenders fought valiantly, but a sacrifice was needed to protect Tarir.","Защитники сражались доблестно, но для защиты Тарира потребовалась жертва."
Defenders of Tarir fought valiantly. Tarir remains protected.,Защитники Тарира сражались доблестно. Тарир остаётся под защитой.
Defenders of Tarir have saved the city. The Exalted rejoice.,Защитники Тарира спасли город. Возвышенные ликуют.
Defense events are triggered by enemy players attacking a WvW objective currently controlled by your allies.,"События обороны запускаются, когда вражеские игроки атакуют цель в WvW, находящуюся под контролем ваших союзников."
Defense Grid,Оборонительная сеть
Defense of Southsun Cove,Оборона бухты Саутсан
Defense reduces damage received from each attack by the amount shown.,Защита уменьшает получаемый урон от каждой атаки на указанную величину.
Defense Seal Discount Vendor,Торговец скидками на Печати обороны
Defense Seal Vendor,Торговец Печатями обороны
Defense Sequence Beta,Оборонительная последовательность Бета
Defense Up,Защита повышена
Defense: %num1%,Защита: %num1%
Defense: %num1%,Защита: %num1%
"Defense: <c=""%str1%"">%num1%</c>","Защита: <c=""%str1%"">%num1%</c>"
Defenseless from Behind • Cripples • Torments,Беззащитен со спины • Калечит • Истязает
Defenses: Level 1,Защиты: Уровень 1
Defenses: Level 2,Защиты: Уровень 2
Defenses: Level 3,Защиты: Уровень 3
Defensive Action,Оборонительное действие
Defensive Artifact Boons,Дары оборонительного артефакта
Defensive Artifacts,Оборонительные артефакты
Defensive Bubble,Оборонительный пузырь
Defensive Hero,Оборонительный герой
Defensive Horn,Оборонительный рог
Defensive Plays,Оборонительный
Defensive Slam,Защитный удар
Defensive Stance,Оборонительная стойка
"Defensive. (Protection, Resolution, Resistance, Stability, Aegis.)","Защитный. (Протекция, Решимость, Сопротивляемость, Устойчивость, Эгида.)"
Defiance Bar,Шкала непокорности
Defiance Bar: %str1%/%str2%,Шкала непокорности: %str1%/%str2%
"Defiance bars are grayed out when locked, and they are blue when unlocked. Look for skills that have Defiance Break or apply control effects to deplete the defiance bar and make the target vulnerable for a short period of time.","Шкалы непокорности серые, когда заблокированы, и синие, когда разблокированы. Ищите навыки с эффектом «Прорыв непокорности» или накладывающие эффекты контроля, чтобы истощить шкалу непокорности и сделать цель уязвимой на короткое время."
