english,translate
Jhavi's First Research Note,Первая исследовательская заметка Джхави
Jhavi's Fourth Research Note,Четвёртая исследовательская записка Джави
Jhavi's Second Research Note,Вторая исследовательская заметка Джави
Jhavi's Third Research Note,Третья исследовательская заметка Джави
Joan's Diary,Дневник Джоан
Job-r-Tron Tools Pack,Набор инструментов «Джоб-Р-Трон»
Johans Tagebuch,Дневник Йохана
John C's Happy Fun Land,Весёлая страна Джона Си
Join %str1%,Присоединиться к %str1%
Join %str1%'s story: %str2%.,Присоединиться к истории %str1%: %str2%.
Join a public mission to be grouped with others. Suitable for 1 to 5 players.,"Присоединиться к публичной миссии, чтобы объединиться с другими. Подходит для 1–5 игроков."
Join a public version of Convergences in Mount Balrior with your party and other players.Difficulty scales based on group size.NOTE: This contains spoilers for Guild Wars 2: Janthir Wilds Chapter 13: Balrior Peak.,"Присоединитесь к другим игрокам и своей группе в публичной версии «Слияний» на горе Бальриор. Сложность подстраивается под размер группы. ВНИМАНИЕ: это содержит спойлеры к сюжету Guild Wars 2: Дикие земли Джантира, глава 13: Вершина Бальриора."
Join a public version of Convergences in Mount Balrior with your party and other players.NOTE: This content contains spoilers for Guild Wars 2: Janthir Wilds Chapter 13: Balrior Peak,Присоединяйтесь к другим игрокам и своей группе в публичной версии «Схождения» на горе Бальриор. ВНИМАНИЕ: этот контент содержит спойлеры к главе 13 игры Guild Wars 2: Дикие земли Джантира — «Вершина Бальриора».
Join a public version of Convergences with your party and other players.,Присоединиться к публичной версии Схождений со своей группой и другими игроками.
Join a public version of Dragonstorm with your party and other players.,Присоединиться к публичной версии Драконьего Шторма со своей группой и другими игроками.
Join a public version of Forging Steel. Player limit: 10.,Присоединиться к публичной версии Ковки Стали. Лимит игроков: 10.
Join a public version of the Battle for Lion's Arch with your party and other players.,Присоединиться к публичной версии Битвы за Львиный Клык со своей группой и другими игроками.
Join a public version of the Tower of Nightmares with your party and other players.,Присоединиться к публичной версии Башни Кошмаров со своей группой и другими игроками.
Join a public version of the Twisted Marionette with your party and other players.,Присоединиться к публичной версии Скрученной Марионетки со своей группой и другими игроками.
Join a public version of Wild Titan with your party and other players.,Присоединиться к публичной версии Дикого Титана со своей группой и другими игроками.
"Join a PvP game by talking to the PvP Browser NPC, or join tournaments through the Tournament Master.","Присоединитесь к PvP-игре, поговорив с NPC «PvP Browser», или участвуйте в турнирах через Master турниров."
Join a PvP game.,Присоединиться к PvP-игре.
Join Beta,Присоединиться к бета-тесту
Join Braham and repel the Molten Alliance threat at Cragstead.,Присоединиться к Браму и отразить угрозу Альянса Расплава в Крэгстеде.
Join Captain Kiel in greeting the Master of Peace.,"Присоединиться к капитану Киль, чтобы поприветствовать Мастера Мира."
Join Conjured Doorway Party,Присоединиться к вечеринке у Призванного портала
Join forces with Marjory and Kasmeer to infiltrate the Nightmare Tower and defeat the Toxic Alliance at Kessex Hills.,"Объедините усилия с Марджори и Касмиром, чтобы проникнуть в Башню Кошмаров и победить Токсический Альянс в Кессекских холмах."
Join Friend in PvP,Присоединиться к другу в PvP
Join Game,Присоединиться к игре
Join in %str1%,Присоединиться к %str1%
Join in Homestead,Присоединиться к Усадьбе
Join Meditation,Присоединиться к медитации
Join Other,Присоединиться к другому
Join other experienced players for a more advanced exploration of raiding content. <br><c=@reminder>Merging your squad will relinquish any leadership privileges you have.</c><br><c=@reminder>The experienced environment is meant to partner veteran players with similarly skilled players who are already familiar with encounter mechanics.</c>,"Присоединяйтесь к другим опытным игрокам для более продвинутого изучения рейдового контента. <br><c=@reminder>Объединение вашего отряда приведет к потере всех ваших лидерских привилегий.</c><br><c=@reminder>Среда для опытных игроков предназначена для объединения ветеранов с игроками аналогичного уровня навыков, которые уже знакомы с механиками сражений.</c>"
